entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,DividendPaid
32322069,2016-10-01,2017-09-30,c2,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzlhLzQzL2JhLzZmYzUtNGMyNy05MjRjLTkyYTk1ZjZmNjYyMQ.xhtml,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2UwL2M2LzM2L2ZiMzAtNDM4Yi1iYzk4LTVlYjllZjZmYWUyNQ.pdf,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzMwLzBjLzVhLzc0ZDAtNDNlNi04MGEwLTkyNmY1YzliYmNlMQ.xml,true,Horsens,8700.0,74.0,Violvej,7470 karup,FasanvÃ¦nget 56,0.0,Regnskabsklasse B,2019-02-28,2019-03-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-3751.0,32322069.0,32014.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birk Hansen,Kenneth Birk Hansen,"KEHA HOLDING, HORSENS ApS",Maibritt R. SÃ¸rensen,Horsens,2016-10-01,2017-09-30,28263.0,28263.0,-3751.0,2018-09-30,2017-10-01,false,0.0,false,false,Ingen bistand,urn:ofk:oid:26793225,indberetninger-20180424,2.5949414,32322069.0,AWlcTPz7RYGX6_YTFqos,2019-03-08T07:56:02.495Z,2019-03-08T07:55:42.507Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-06-RL,2019-03-08T07:55:42.670Z,,,,,,,,,,,,,,
32322069,2016-10-01,2017-09-30,c4,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzlhLzQzL2JhLzZmYzUtNGMyNy05MjRjLTkyYTk1ZjZmNjYyMQ.xhtml,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2UwL2M2LzM2L2ZiMzAtNDM4Yi1iYzk4LTVlYjllZjZmYWUyNQ.pdf,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzMwLzBjLzVhLzc0ZDAtNDNlNi04MGEwLTkyNmY1YzliYmNlMQ.xml,true,Horsens,8700.0,74.0,Violvej,7470 karup,FasanvÃ¦nget 56,0.0,Regnskabsklasse B,2019-02-28,2019-03-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,32322069.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birk Hansen,Kenneth Birk Hansen,"KEHA HOLDING, HORSENS ApS",Maibritt R. SÃ¸rensen,Horsens,2016-10-01,2017-09-30,28263.0,,,2018-09-30,2017-10-01,false,,false,false,Ingen bistand,urn:ofk:oid:26793225,indberetninger-20180424,2.5949414,32322069.0,AWlcTPz7RYGX6_YTFqos,2019-03-08T07:56:02.495Z,2019-03-08T07:55:42.507Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-06-RL,2019-03-08T07:55:42.670Z,,,,,,,,,,,,,,
32322069,2017-09-30,2017-09-30,c6,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzlhLzQzL2JhLzZmYzUtNGMyNy05MjRjLTkyYTk1ZjZmNjYyMQ.xhtml,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2UwL2M2LzM2L2ZiMzAtNDM4Yi1iYzk4LTVlYjllZjZmYWUyNQ.pdf,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzMwLzBjLzVhLzc0ZDAtNDNlNi04MGEwLTkyNmY1YzliYmNlMQ.xml,true,Horsens,8700.0,74.0,Violvej,7470 karup,FasanvÃ¦nget 56,0.0,Regnskabsklasse B,2019-02-28,2019-03-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,32322069.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birk Hansen,Kenneth Birk Hansen,"KEHA HOLDING, HORSENS ApS",Maibritt R. SÃ¸rensen,Horsens,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,,false,false,Ingen bistand,urn:ofk:oid:26793225,indberetninger-20180424,2.5949414,32322069.0,AWlcTPz7RYGX6_YTFqos,2019-03-08T07:56:02.495Z,2019-03-08T07:55:42.507Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-06-RL,2019-03-08T07:55:42.670Z,93330.0,64.0,80000.0,64.0,-194136.0,93330.0,287466.0,93266.0,93266.0,93266.0,287466.0,-274136.0,287466.0,
32322069,2017-10-01,2017-10-01,c7,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzlhLzQzL2JhLzZmYzUtNGMyNy05MjRjLTkyYTk1ZjZmNjYyMQ.xhtml,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2UwL2M2LzM2L2ZiMzAtNDM4Yi1iYzk4LTVlYjllZjZmYWUyNQ.pdf,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzMwLzBjLzVhLzc0ZDAtNDNlNi04MGEwLTkyNmY1YzliYmNlMQ.xml,true,Horsens,8700.0,74.0,Violvej,7470 karup,FasanvÃ¦nget 56,0.0,Regnskabsklasse B,2019-02-28,2019-03-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,32322069.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birk Hansen,Kenneth Birk Hansen,"KEHA HOLDING, HORSENS ApS",Maibritt R. SÃ¸rensen,Horsens,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,,false,false,Ingen bistand,urn:ofk:oid:26793225,indberetninger-20180424,2.5949414,32322069.0,AWlcTPz7RYGX6_YTFqos,2019-03-08T07:56:02.495Z,2019-03-08T07:55:42.507Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-06-RL,2019-03-08T07:55:42.670Z,,,,,80000.0,,,,,,,,,
32322069,2017-10-01,2017-10-01,c8,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzlhLzQzL2JhLzZmYzUtNGMyNy05MjRjLTkyYTk1ZjZmNjYyMQ.xhtml,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2UwL2M2LzM2L2ZiMzAtNDM4Yi1iYzk4LTVlYjllZjZmYWUyNQ.pdf,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzMwLzBjLzVhLzc0ZDAtNDNlNi04MGEwLTkyNmY1YzliYmNlMQ.xml,true,Horsens,8700.0,74.0,Violvej,7470 karup,FasanvÃ¦nget 56,0.0,Regnskabsklasse B,2019-02-28,2019-03-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,32322069.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birk Hansen,Kenneth Birk Hansen,"KEHA HOLDING, HORSENS ApS",Maibritt R. SÃ¸rensen,Horsens,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,,false,false,Ingen bistand,urn:ofk:oid:26793225,indberetninger-20180424,2.5949414,32322069.0,AWlcTPz7RYGX6_YTFqos,2019-03-08T07:56:02.495Z,2019-03-08T07:55:42.507Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-06-RL,2019-03-08T07:55:42.670Z,,,,,-274136.0,,,,,,,,,
32322069,2017-10-01,2017-10-01,c9,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzlhLzQzL2JhLzZmYzUtNGMyNy05MjRjLTkyYTk1ZjZmNjYyMQ.xhtml,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2UwL2M2LzM2L2ZiMzAtNDM4Yi1iYzk4LTVlYjllZjZmYWUyNQ.pdf,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzMwLzBjLzVhLzc0ZDAtNDNlNi04MGEwLTkyNmY1YzliYmNlMQ.xml,true,Horsens,8700.0,74.0,Violvej,7470 karup,FasanvÃ¦nget 56,0.0,Regnskabsklasse B,2019-02-28,2019-03-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,32322069.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birk Hansen,Kenneth Birk Hansen,"KEHA HOLDING, HORSENS ApS",Maibritt R. SÃ¸rensen,Horsens,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,,false,false,Ingen bistand,urn:ofk:oid:26793225,indberetninger-20180424,2.5949414,32322069.0,AWlcTPz7RYGX6_YTFqos,2019-03-08T07:56:02.495Z,2019-03-08T07:55:42.507Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-06-RL,2019-03-08T07:55:42.670Z,,,,,-194136.0,,,,,,,,,
32322069,2017-10-01,2018-09-30,c0,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzlhLzQzL2JhLzZmYzUtNGMyNy05MjRjLTkyYTk1ZjZmNjYyMQ.xhtml,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2UwL2M2LzM2L2ZiMzAtNDM4Yi1iYzk4LTVlYjllZjZmYWUyNQ.pdf,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzMwLzBjLzVhLzc0ZDAtNDNlNi04MGEwLTkyNmY1YzliYmNlMQ.xml,true,Horsens,8700.0,74.0,Violvej,7470 karup,FasanvÃ¦nget 56,0.0,Regnskabsklasse B,2019-02-28,2019-03-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-3757.0,32322069.0,34767.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birk Hansen,Kenneth Birk Hansen,"KEHA HOLDING, HORSENS ApS",Maibritt R. SÃ¸rensen,Horsens,2016-10-01,2017-09-30,31010.0,31010.0,-3757.0,2018-09-30,2017-10-01,false,0.0,false,false,Ingen bistand,urn:ofk:oid:26793225,indberetninger-20180424,2.5949414,32322069.0,AWlcTPz7RYGX6_YTFqos,2019-03-08T07:56:02.495Z,2019-03-08T07:55:42.507Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-06-RL,2019-03-08T07:55:42.670Z,,,,,,,,,,,,,,0.0
32322069,2017-10-01,2018-09-30,c1,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzlhLzQzL2JhLzZmYzUtNGMyNy05MjRjLTkyYTk1ZjZmNjYyMQ.xhtml,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2UwL2M2LzM2L2ZiMzAtNDM4Yi1iYzk4LTVlYjllZjZmYWUyNQ.pdf,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzMwLzBjLzVhLzc0ZDAtNDNlNi04MGEwLTkyNmY1YzliYmNlMQ.xml,true,Horsens,8700.0,74.0,Violvej,7470 karup,FasanvÃ¦nget 56,0.0,Regnskabsklasse B,2019-02-28,2019-03-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,32322069.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birk Hansen,Kenneth Birk Hansen,"KEHA HOLDING, HORSENS ApS",Maibritt R. SÃ¸rensen,Horsens,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,,false,false,Ingen bistand,urn:ofk:oid:26793225,indberetninger-20180424,2.5949414,32322069.0,AWlcTPz7RYGX6_YTFqos,2019-03-08T07:56:02.495Z,2019-03-08T07:55:42.507Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-06-RL,2019-03-08T07:55:42.670Z,,,,,,,,,,,,,,
32322069,2017-10-01,2018-09-30,c10,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzlhLzQzL2JhLzZmYzUtNGMyNy05MjRjLTkyYTk1ZjZmNjYyMQ.xhtml,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2UwL2M2LzM2L2ZiMzAtNDM4Yi1iYzk4LTVlYjllZjZmYWUyNQ.pdf,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzMwLzBjLzVhLzc0ZDAtNDNlNi04MGEwLTkyNmY1YzliYmNlMQ.xml,true,Horsens,8700.0,74.0,Violvej,7470 karup,FasanvÃ¦nget 56,0.0,Regnskabsklasse B,2019-02-28,2019-03-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,32322069.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birk Hansen,Kenneth Birk Hansen,"KEHA HOLDING, HORSENS ApS",Maibritt R. SÃ¸rensen,Horsens,2016-10-01,2017-09-30,0.0,,,2018-09-30,2017-10-01,false,,false,false,Ingen bistand,urn:ofk:oid:26793225,indberetninger-20180424,2.5949414,32322069.0,AWlcTPz7RYGX6_YTFqos,2019-03-08T07:56:02.495Z,2019-03-08T07:55:42.507Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-06-RL,2019-03-08T07:55:42.670Z,,,,,,,,,,,,,,0.0
32322069,2017-10-01,2018-09-30,c11,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzlhLzQzL2JhLzZmYzUtNGMyNy05MjRjLTkyYTk1ZjZmNjYyMQ.xhtml,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzLzdkL2UwL2M2LzM2L2ZiMzAtNDM4Yi1iYzk4LTVlYjllZjZmYWUyNQ.pdf,http://regnskaber.virk.dk/96022323/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzMwLzBjLzVhLzc0ZDAtNDNlNi04MGEwLTkyNmY1YzliYmNlMQ.xml,true,Horsens,8700.0,74.0,Violvej,7470 karup,FasanvÃ¦nget 56,0.0,Regnskabsklasse B,2019-02-28,2019-03-08,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,32322069.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kenneth Birk Hansen,Kenneth Birk Hansen,"KEHA HOLDING, HORSENS ApS",Maibritt R. SÃ¸rensen,Horsens,2016-10-01,2017-09-30,31010.0,,,2018-09-30,2017-10-01,false,,false,false,Ingen bistand,urn:ofk:oid:26793225,indberetninger-20180424,2.5949414,32322069.0,AWlcTPz7RYGX6_YTFqos,2019-03-08T07:56:02.495Z,2019-03-08T07:55:42.507Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AR-06-RL,2019-03-08T07:55:42.670Z,,,,,,,,,,,,,,0.0
