entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,FixturesFittingsToolsAndEquipment,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipment,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,DividendPaid
34228663,2016-05-01,2017-04-30,c3,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzFkLzYxL2YxLzdjNzAtNGU3OC04OTAyLTBhZTE0NzdjZjk3NA.xhtml,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzU1L2E1LzRlL2FmZGUtNGJkMC04ZGZhLTBkNjhkMDc1Yjk2NQ.pdf,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2FhLzBhLzkxL2Q3ODctNGYzOS05NmMwLWIxOTc1YTI5ZWVhYw.xml,true,Danmark,DK,KÃ¶penhamn V,1560.0,45.0,Kalvebod Brygge,Odder,8300.0,"4, 1 th",NÃ¸rregade,"722 18 Vasteras, Sverige",Fredsgatan 10,3.0,Regnskabsklasse B,2018-10-03,2018-09-25,9480.0,ulf@expressbild.se,1107288.0,1400239.0,6424.0,1120206.0,34228663.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulf Axelson,Ulf Axelson,Ulf AXELSON,Swedbank,BILLED-EXPRESSEN ApS,Ulf Axelson,95.0,20175.0,VÃSTERÃS,2016-05-01,2017-04-30,1585.0,3343.0,3438.0,6424.0,2018-04-30,2017-05-01,2520445.0,false,false,1758.0,46708137383.0,false,false,Leder,Bestyrelseleder,Ingen bistand,urn:ofk:oid:26171716,indberetninger-20180424,2.5949414,34228663.0,AWY6InTF5OzuYdPkE7D0,2018-10-03T13:34:41.426Z,2018-10-03T13:33:44.387Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-65-XZ,2018-10-03T13:33:44.638Z,,,,,,,,,,,,,,,,,,,,
34228663,2016-05-01,2017-04-30,c5,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzFkLzYxL2YxLzdjNzAtNGU3OC04OTAyLTBhZTE0NzdjZjk3NA.xhtml,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzU1L2E1LzRlL2FmZGUtNGJkMC04ZGZhLTBkNjhkMDc1Yjk2NQ.pdf,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2FhLzBhLzkxL2Q3ODctNGYzOS05NmMwLWIxOTc1YTI5ZWVhYw.xml,true,Danmark,DK,KÃ¶penhamn V,1560.0,45.0,Kalvebod Brygge,Odder,8300.0,"4, 1 th",NÃ¸rregade,"722 18 Vasteras, Sverige",Fredsgatan 10,,Regnskabsklasse B,2018-10-03,2018-09-25,,ulf@expressbild.se,,,6424.0,,34228663.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulf Axelson,Ulf Axelson,Ulf AXELSON,Swedbank,BILLED-EXPRESSEN ApS,Ulf Axelson,,20175.0,VÃSTERÃS,2016-05-01,2017-04-30,1585.0,,,6424.0,2018-04-30,2017-05-01,,false,false,,46708137383.0,false,false,Leder,Bestyrelseleder,Ingen bistand,urn:ofk:oid:26171716,indberetninger-20180424,2.5949414,34228663.0,AWY6InTF5OzuYdPkE7D0,2018-10-03T13:34:41.426Z,2018-10-03T13:33:44.387Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-65-XZ,2018-10-03T13:33:44.638Z,,,,,,,,,,,,,,,,,,,,
34228663,2017-04-30,2017-04-30,c7,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzFkLzYxL2YxLzdjNzAtNGU3OC04OTAyLTBhZTE0NzdjZjk3NA.xhtml,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzU1L2E1LzRlL2FmZGUtNGJkMC04ZGZhLTBkNjhkMDc1Yjk2NQ.pdf,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2FhLzBhLzkxL2Q3ODctNGYzOS05NmMwLWIxOTc1YTI5ZWVhYw.xml,true,Danmark,DK,KÃ¶penhamn V,1560.0,45.0,Kalvebod Brygge,Odder,8300.0,"4, 1 th",NÃ¸rregade,"722 18 Vasteras, Sverige",Fredsgatan 10,,Regnskabsklasse B,2018-10-03,2018-09-25,,ulf@expressbild.se,,,6424.0,,34228663.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulf Axelson,Ulf Axelson,Ulf AXELSON,Swedbank,BILLED-EXPRESSEN ApS,Ulf Axelson,,20175.0,VÃSTERÃS,2016-05-01,2017-04-30,,,,6424.0,2018-04-30,2017-05-01,,false,false,,46708137383.0,false,false,Leder,Bestyrelseleder,Ingen bistand,urn:ofk:oid:26171716,indberetninger-20180424,2.5949414,34228663.0,AWY6InTF5OzuYdPkE7D0,2018-10-03T13:34:41.426Z,2018-10-03T13:33:44.387Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-65-XZ,2018-10-03T13:33:44.638Z,506618.0,160506.0,320000.0,80000.0,480506.0,100862.0,506618.0,405756.0,19688.0,26112.0,19688.0,224674.0,1585.0,19277.0,405756.0,164204.0,320000.0,5697.0,11181.0,
34228663,2017-05-01,2017-05-01,c10,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzFkLzYxL2YxLzdjNzAtNGU3OC04OTAyLTBhZTE0NzdjZjk3NA.xhtml,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzU1L2E1LzRlL2FmZGUtNGJkMC04ZGZhLTBkNjhkMDc1Yjk2NQ.pdf,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2FhLzBhLzkxL2Q3ODctNGYzOS05NmMwLWIxOTc1YTI5ZWVhYw.xml,true,Danmark,DK,KÃ¶penhamn V,1560.0,45.0,Kalvebod Brygge,Odder,8300.0,"4, 1 th",NÃ¸rregade,"722 18 Vasteras, Sverige",Fredsgatan 10,,Regnskabsklasse B,2018-10-03,2018-09-25,,ulf@expressbild.se,,,6424.0,,34228663.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulf Axelson,Ulf Axelson,Ulf AXELSON,Swedbank,BILLED-EXPRESSEN ApS,Ulf Axelson,,20175.0,VÃSTERÃS,2016-05-01,2017-04-30,,,,6424.0,2018-04-30,2017-05-01,,false,false,,46708137383.0,false,false,Leder,Bestyrelseleder,Ingen bistand,urn:ofk:oid:26171716,indberetninger-20180424,2.5949414,34228663.0,AWY6InTF5OzuYdPkE7D0,2018-10-03T13:34:41.426Z,2018-10-03T13:33:44.387Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-65-XZ,2018-10-03T13:33:44.638Z,,,,,,1585.0,,,,,,,,,,,,,,
34228663,2017-05-01,2017-05-01,c11,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzFkLzYxL2YxLzdjNzAtNGU3OC04OTAyLTBhZTE0NzdjZjk3NA.xhtml,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzU1L2E1LzRlL2FmZGUtNGJkMC04ZGZhLTBkNjhkMDc1Yjk2NQ.pdf,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2FhLzBhLzkxL2Q3ODctNGYzOS05NmMwLWIxOTc1YTI5ZWVhYw.xml,true,Danmark,DK,KÃ¶penhamn V,1560.0,45.0,Kalvebod Brygge,Odder,8300.0,"4, 1 th",NÃ¸rregade,"722 18 Vasteras, Sverige",Fredsgatan 10,,Regnskabsklasse B,2018-10-03,2018-09-25,,ulf@expressbild.se,,,6424.0,,34228663.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulf Axelson,Ulf Axelson,Ulf AXELSON,Swedbank,BILLED-EXPRESSEN ApS,Ulf Axelson,,20175.0,VÃSTERÃS,2016-05-01,2017-04-30,,,,6424.0,2018-04-30,2017-05-01,,false,false,,46708137383.0,false,false,Leder,Bestyrelseleder,Ingen bistand,urn:ofk:oid:26171716,indberetninger-20180424,2.5949414,34228663.0,AWY6InTF5OzuYdPkE7D0,2018-10-03T13:34:41.426Z,2018-10-03T13:33:44.387Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-65-XZ,2018-10-03T13:33:44.638Z,,,,,,100861.0,,,,,,,,,,,,,,
34228663,2017-05-01,2017-05-01,c8,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzFkLzYxL2YxLzdjNzAtNGU3OC04OTAyLTBhZTE0NzdjZjk3NA.xhtml,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzU1L2E1LzRlL2FmZGUtNGJkMC04ZGZhLTBkNjhkMDc1Yjk2NQ.pdf,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2FhLzBhLzkxL2Q3ODctNGYzOS05NmMwLWIxOTc1YTI5ZWVhYw.xml,true,Danmark,DK,KÃ¶penhamn V,1560.0,45.0,Kalvebod Brygge,Odder,8300.0,"4, 1 th",NÃ¸rregade,"722 18 Vasteras, Sverige",Fredsgatan 10,,Regnskabsklasse B,2018-10-03,2018-09-25,,ulf@expressbild.se,,,6424.0,,34228663.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulf Axelson,Ulf Axelson,Ulf AXELSON,Swedbank,BILLED-EXPRESSEN ApS,Ulf Axelson,,20175.0,VÃSTERÃS,2016-05-01,2017-04-30,,,,6424.0,2018-04-30,2017-05-01,,false,false,,46708137383.0,false,false,Leder,Bestyrelseleder,Ingen bistand,urn:ofk:oid:26171716,indberetninger-20180424,2.5949414,34228663.0,AWY6InTF5OzuYdPkE7D0,2018-10-03T13:34:41.426Z,2018-10-03T13:33:44.387Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-65-XZ,2018-10-03T13:33:44.638Z,,,,,,80000.0,,,,,,,,,,,,,,
34228663,2017-05-01,2017-05-01,c9,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzFkLzYxL2YxLzdjNzAtNGU3OC04OTAyLTBhZTE0NzdjZjk3NA.xhtml,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzU1L2E1LzRlL2FmZGUtNGJkMC04ZGZhLTBkNjhkMDc1Yjk2NQ.pdf,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2FhLzBhLzkxL2Q3ODctNGYzOS05NmMwLWIxOTc1YTI5ZWVhYw.xml,true,Danmark,DK,KÃ¶penhamn V,1560.0,45.0,Kalvebod Brygge,Odder,8300.0,"4, 1 th",NÃ¸rregade,"722 18 Vasteras, Sverige",Fredsgatan 10,,Regnskabsklasse B,2018-10-03,2018-09-25,,ulf@expressbild.se,,,6424.0,,34228663.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulf Axelson,Ulf Axelson,Ulf AXELSON,Swedbank,BILLED-EXPRESSEN ApS,Ulf Axelson,,20175.0,VÃSTERÃS,2016-05-01,2017-04-30,,,,6424.0,2018-04-30,2017-05-01,,false,false,,46708137383.0,false,false,Leder,Bestyrelseleder,Ingen bistand,urn:ofk:oid:26171716,indberetninger-20180424,2.5949414,34228663.0,AWY6InTF5OzuYdPkE7D0,2018-10-03T13:34:41.426Z,2018-10-03T13:33:44.387Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-65-XZ,2018-10-03T13:33:44.638Z,,,,,,19276.0,,,,,,,,,,,,,,
34228663,2017-05-01,2018-04-30,c0,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzFkLzYxL2YxLzdjNzAtNGU3OC04OTAyLTBhZTE0NzdjZjk3NA.xhtml,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzU1L2E1LzRlL2FmZGUtNGJkMC04ZGZhLTBkNjhkMDc1Yjk2NQ.pdf,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2FhLzBhLzkxL2Q3ODctNGYzOS05NmMwLWIxOTc1YTI5ZWVhYw.xml,true,Danmark,DK,KÃ¶penhamn V,1560.0,45.0,Kalvebod Brygge,Odder,8300.0,"4, 1 th",NÃ¸rregade,"722 18 Vasteras, Sverige",Fredsgatan 10,2.0,Regnskabsklasse B,2018-10-03,2018-09-25,6424.0,ulf@expressbild.se,807556.0,1148338.0,6424.0,804854.0,34228663.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulf Axelson,Ulf Axelson,Ulf AXELSON,Swedbank,BILLED-EXPRESSEN ApS,Ulf Axelson,160.0,20175.0,VÃSTERÃS,2016-05-01,2017-04-30,8116.0,10889.0,-9126.0,6424.0,2018-04-30,2017-05-01,1953192.0,false,false,2773.0,46708137383.0,false,false,Leder,Bestyrelseleder,Ingen bistand,urn:ofk:oid:26171716,indberetninger-20180424,2.5949414,34228663.0,AWY6InTF5OzuYdPkE7D0,2018-10-03T13:34:41.426Z,2018-10-03T13:33:44.387Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-65-XZ,2018-10-03T13:33:44.638Z,,,,,,,,,,,,,,,,,,,,0.0
34228663,2017-05-01,2018-04-30,c1,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzFkLzYxL2YxLzdjNzAtNGU3OC04OTAyLTBhZTE0NzdjZjk3NA.xhtml,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzU1L2E1LzRlL2FmZGUtNGJkMC04ZGZhLTBkNjhkMDc1Yjk2NQ.pdf,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2FhLzBhLzkxL2Q3ODctNGYzOS05NmMwLWIxOTc1YTI5ZWVhYw.xml,true,Danmark,DK,KÃ¶penhamn V,1560.0,45.0,Kalvebod Brygge,Odder,8300.0,"4, 1 th",NÃ¸rregade,"722 18 Vasteras, Sverige",Fredsgatan 10,,Regnskabsklasse B,2018-10-03,2018-09-25,,ulf@expressbild.se,,,6424.0,,34228663.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulf Axelson,Ulf Axelson,Ulf AXELSON,Swedbank,BILLED-EXPRESSEN ApS,Ulf Axelson,,20175.0,VÃSTERÃS,2016-05-01,2017-04-30,,,,6424.0,2018-04-30,2017-05-01,,false,false,,46708137383.0,false,false,Leder,Bestyrelseleder,Ingen bistand,urn:ofk:oid:26171716,indberetninger-20180424,2.5949414,34228663.0,AWY6InTF5OzuYdPkE7D0,2018-10-03T13:34:41.426Z,2018-10-03T13:33:44.387Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-65-XZ,2018-10-03T13:33:44.638Z,,,,,,,,,,,,,,,,,,,,
34228663,2017-05-01,2018-04-30,c12,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzFkLzYxL2YxLzdjNzAtNGU3OC04OTAyLTBhZTE0NzdjZjk3NA.xhtml,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2ZmLzU1L2E1LzRlL2FmZGUtNGJkMC04ZGZhLTBkNjhkMDc1Yjk2NQ.pdf,http://regnskaber.virk.dk/36682243/ZG9rdW1lbnRsYWdlcjovLzAzL2RjL2FhLzBhLzkxL2Q3ODctNGYzOS05NmMwLWIxOTc1YTI5ZWVhYw.xml,true,Danmark,DK,KÃ¶penhamn V,1560.0,45.0,Kalvebod Brygge,Odder,8300.0,"4, 1 th",NÃ¸rregade,"722 18 Vasteras, Sverige",Fredsgatan 10,,Regnskabsklasse B,2018-10-03,2018-09-25,,ulf@expressbild.se,,,6424.0,,34228663.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ulf Axelson,Ulf Axelson,Ulf AXELSON,Swedbank,BILLED-EXPRESSEN ApS,Ulf Axelson,,20175.0,VÃSTERÃS,2016-05-01,2017-04-30,,,,6424.0,2018-04-30,2017-05-01,,false,false,,46708137383.0,false,false,Leder,Bestyrelseleder,Ingen bistand,urn:ofk:oid:26171716,indberetninger-20180424,2.5949414,34228663.0,AWY6InTF5OzuYdPkE7D0,2018-10-03T13:34:41.426Z,2018-10-03T13:33:44.387Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AY-65-XZ,2018-10-03T13:33:44.638Z,,,,,,,,,,,,,,,,,,,,-1585.0
