entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,EmployeeBenefitsExpense,ExchangeRateAdjustmentsOtherFinanceExpenses,GrossProfitLoss,ImpairmentLossesOfPropertyPlantAndEquipment,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PrepaymentsForGoods,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgress,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AdditionsToPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard
18066602,2016-01-01,2016-01-01,c696,,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzgyLzNkLzMzLzg5ZjEtNGFiNy05ZGNlLWI2MWIzN2M2YTY0ZQ.pdf,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzNiLzYxL2UwLzkyNzItNDc5ZS05Yzg5LTk4ODUzODZkYzBjYg.xml,Danmark,Aalborg,9000.0,51.0,Visionsvej,StÃ¸vring,9530.0,18.0,Hagensvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-01,2018-03-23,Statsaut. revisor,25000000.0,20222670.0,18066602.0,mne33757,Ãrsrapport,SÃ¸ren Engelund BÃ¦rentsen,Erik Bresling,Erik Bresling,BDO,Danish Speciality Foods AAL DK A/S,Beierholm,StÃ¸vring,2016-01-01,2016-12-31,Rebild,2017-12-31,2017-01-01,2018-03-01,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25234622,indberetninger-20180424,2.5122902000000003,18066602.0,,2018-04-04T11:09:51.836Z,2018-03-26T14:21:50.458Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-62-UN,2018-03-26T14:21:50.629Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18066602,2016-01-01,2016-01-01,c717,,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzgyLzNkLzMzLzg5ZjEtNGFiNy05ZGNlLWI2MWIzN2M2YTY0ZQ.pdf,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzNiLzYxL2UwLzkyNzItNDc5ZS05Yzg5LTk4ODUzODZkYzBjYg.xml,Danmark,Aalborg,9000.0,51.0,Visionsvej,StÃ¸vring,9530.0,18.0,Hagensvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-01,2018-03-23,Statsaut. revisor,-20305637.0,20222670.0,18066602.0,mne33757,Ãrsrapport,SÃ¸ren Engelund BÃ¦rentsen,Erik Bresling,Erik Bresling,BDO,Danish Speciality Foods AAL DK A/S,Beierholm,StÃ¸vring,2016-01-01,2016-12-31,Rebild,2017-12-31,2017-01-01,2018-03-01,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25234622,indberetninger-20180424,2.5122902000000003,18066602.0,,2018-04-04T11:09:51.836Z,2018-03-26T14:21:50.458Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-62-UN,2018-03-26T14:21:50.629Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18066602,2016-01-01,2016-12-31,c54,,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzgyLzNkLzMzLzg5ZjEtNGFiNy05ZGNlLWI2MWIzN2M2YTY0ZQ.pdf,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzNiLzYxL2UwLzkyNzItNDc5ZS05Yzg5LTk4ODUzODZkYzBjYg.xml,Danmark,Aalborg,9000.0,51.0,Visionsvej,StÃ¸vring,9530.0,18.0,Hagensvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-01,2018-03-23,Statsaut. revisor,,20222670.0,18066602.0,mne33757,Ãrsrapport,SÃ¸ren Engelund BÃ¦rentsen,Erik Bresling,Erik Bresling,BDO,Danish Speciality Foods AAL DK A/S,Beierholm,StÃ¸vring,2016-01-01,2016-12-31,Rebild,2017-12-31,2017-01-01,2018-03-01,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25234622,indberetninger-20180424,2.5122902000000003,18066602.0,,2018-04-04T11:09:51.836Z,2018-03-26T14:21:50.458Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-62-UN,2018-03-26T14:21:50.629Z,51.0,0.0,3522206.0,3522206.0,21559189.0,219597.0,18391419.0,0.0,919588.0,0.0,360311.0,-7609564.0,-7609564.0,-6689976.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18066602,2016-01-01,2016-12-31,c69,,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzgyLzNkLzMzLzg5ZjEtNGFiNy05ZGNlLWI2MWIzN2M2YTY0ZQ.pdf,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzNiLzYxL2UwLzkyNzItNDc5ZS05Yzg5LTk4ODUzODZkYzBjYg.xml,Danmark,Aalborg,9000.0,51.0,Visionsvej,StÃ¸vring,9530.0,18.0,Hagensvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-01,2018-03-23,Statsaut. revisor,,20222670.0,18066602.0,mne33757,Ãrsrapport,SÃ¸ren Engelund BÃ¦rentsen,Erik Bresling,Erik Bresling,BDO,Danish Speciality Foods AAL DK A/S,Beierholm,StÃ¸vring,2016-01-01,2016-12-31,Rebild,2017-12-31,2017-01-01,2018-03-01,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25234622,indberetninger-20180424,2.5122902000000003,18066602.0,,2018-04-04T11:09:51.836Z,2018-03-26T14:21:50.458Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-62-UN,2018-03-26T14:21:50.629Z,,,,,,,,,,,,-7609564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18066602,2016-12-31,2016-12-31,c70,,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzgyLzNkLzMzLzg5ZjEtNGFiNy05ZGNlLWI2MWIzN2M2YTY0ZQ.pdf,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzNiLzYxL2UwLzkyNzItNDc5ZS05Yzg5LTk4ODUzODZkYzBjYg.xml,Danmark,Aalborg,9000.0,51.0,Visionsvej,StÃ¸vring,9530.0,18.0,Hagensvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-01,2018-03-23,Statsaut. revisor,5084799.0,20222670.0,18066602.0,mne33757,Ãrsrapport,SÃ¸ren Engelund BÃ¦rentsen,Erik Bresling,Erik Bresling,BDO,Danish Speciality Foods AAL DK A/S,Beierholm,StÃ¸vring,2016-01-01,2016-12-31,Rebild,2017-12-31,2017-01-01,2018-03-01,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25234622,indberetninger-20180424,2.5122902000000003,18066602.0,,2018-04-04T11:09:51.836Z,2018-03-26T14:21:50.458Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-62-UN,2018-03-26T14:21:50.629Z,,,,,,,,,,,,,,,,41903780.0,2780.0,25000000.0,22031178.0,416587.0,63493.0,417885.0,6747762.0,698612.0,41903780.0,36818981.0,63493.0,907932.0,19872602.0,2441880.0,396144.0,18692612.0,377745.0,19809109.0,0.0,5462085.0,-19915201.0,10441366.0,36818981.0,21375303.0,15280636.0,0.0,2560432.0,14467905.0,,,,,
18066602,2017-01-01,2017-01-01,c203,,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzgyLzNkLzMzLzg5ZjEtNGFiNy05ZGNlLWI2MWIzN2M2YTY0ZQ.pdf,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzNiLzYxL2UwLzkyNzItNDc5ZS05Yzg5LTk4ODUzODZkYzBjYg.xml,Danmark,Aalborg,9000.0,51.0,Visionsvej,StÃ¸vring,9530.0,18.0,Hagensvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-01,2018-03-23,Statsaut. revisor,,20222670.0,18066602.0,mne33757,Ãrsrapport,SÃ¸ren Engelund BÃ¦rentsen,Erik Bresling,Erik Bresling,BDO,Danish Speciality Foods AAL DK A/S,Beierholm,StÃ¸vring,2016-01-01,2016-12-31,Rebild,2017-12-31,2017-01-01,2018-03-01,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25234622,indberetninger-20180424,2.5122902000000003,18066602.0,,2018-04-04T11:09:51.836Z,2018-03-26T14:21:50.458Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-62-UN,2018-03-26T14:21:50.629Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17756729.0,36449341.0,,,
18066602,2017-01-01,2017-01-01,c206,,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzgyLzNkLzMzLzg5ZjEtNGFiNy05ZGNlLWI2MWIzN2M2YTY0ZQ.pdf,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzNiLzYxL2UwLzkyNzItNDc5ZS05Yzg5LTk4ODUzODZkYzBjYg.xml,Danmark,Aalborg,9000.0,51.0,Visionsvej,StÃ¸vring,9530.0,18.0,Hagensvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-01,2018-03-23,Statsaut. revisor,,20222670.0,18066602.0,mne33757,Ãrsrapport,SÃ¸ren Engelund BÃ¦rentsen,Erik Bresling,Erik Bresling,BDO,Danish Speciality Foods AAL DK A/S,Beierholm,StÃ¸vring,2016-01-01,2016-12-31,Rebild,2017-12-31,2017-01-01,2018-03-01,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25234622,indberetninger-20180424,2.5122902000000003,18066602.0,,2018-04-04T11:09:51.836Z,2018-03-26T14:21:50.458Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-62-UN,2018-03-26T14:21:50.629Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4539894.0,4957779.0,,,
18066602,2017-01-01,2017-01-01,c209,,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzgyLzNkLzMzLzg5ZjEtNGFiNy05ZGNlLWI2MWIzN2M2YTY0ZQ.pdf,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzNiLzYxL2UwLzkyNzItNDc5ZS05Yzg5LTk4ODUzODZkYzBjYg.xml,Danmark,Aalborg,9000.0,51.0,Visionsvej,StÃ¸vring,9530.0,18.0,Hagensvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-01,2018-03-23,Statsaut. revisor,,20222670.0,18066602.0,mne33757,Ãrsrapport,SÃ¸ren Engelund BÃ¦rentsen,Erik Bresling,Erik Bresling,BDO,Danish Speciality Foods AAL DK A/S,Beierholm,StÃ¸vring,2016-01-01,2016-12-31,Rebild,2017-12-31,2017-01-01,2018-03-01,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25234622,indberetninger-20180424,2.5122902000000003,18066602.0,,2018-04-04T11:09:51.836Z,2018-03-26T14:21:50.458Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-62-UN,2018-03-26T14:21:50.629Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-584500.0,1283112.0,,,
18066602,2017-01-01,2017-01-01,c212,,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzgyLzNkLzMzLzg5ZjEtNGFiNy05ZGNlLWI2MWIzN2M2YTY0ZQ.pdf,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzNiLzYxL2UwLzkyNzItNDc5ZS05Yzg5LTk4ODUzODZkYzBjYg.xml,Danmark,Aalborg,9000.0,51.0,Visionsvej,StÃ¸vring,9530.0,18.0,Hagensvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-01,2018-03-23,Statsaut. revisor,,20222670.0,18066602.0,mne33757,Ãrsrapport,SÃ¸ren Engelund BÃ¦rentsen,Erik Bresling,Erik Bresling,BDO,Danish Speciality Foods AAL DK A/S,Beierholm,StÃ¸vring,2016-01-01,2016-12-31,Rebild,2017-12-31,2017-01-01,2018-03-01,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25234622,indberetninger-20180424,2.5122902000000003,18066602.0,,2018-04-04T11:09:51.836Z,2018-03-26T14:21:50.458Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-62-UN,2018-03-26T14:21:50.629Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
18066602,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzgyLzNkLzMzLzg5ZjEtNGFiNy05ZGNlLWI2MWIzN2M2YTY0ZQ.pdf,http://regnskaber.virk.dk/20666081/ZG9rdW1lbnRsYWdlcjovLzAzLzk4LzNiLzYxL2UwLzkyNzItNDc5ZS05Yzg5LTk4ODUzODZkYzBjYg.xml,Danmark,Aalborg,9000.0,51.0,Visionsvej,StÃ¸vring,9530.0,18.0,Hagensvej,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-01,2018-03-23,Statsaut. revisor,,20222670.0,18066602.0,mne33757,Ãrsrapport,SÃ¸ren Engelund BÃ¦rentsen,Erik Bresling,Erik Bresling,BDO,Danish Speciality Foods AAL DK A/S,Beierholm,StÃ¸vring,2016-01-01,2016-12-31,Rebild,2017-12-31,2017-01-01,2018-03-01,Aalborg,Formand / Chairman,RevisionspÃ¥tegning,urn:ofk:oid:25234622,indberetninger-20180424,2.5122902000000003,18066602.0,,2018-04-04T11:09:51.836Z,2018-03-26T14:21:50.458Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-62-UN,2018-03-26T14:21:50.629Z,40.0,-21201.0,4999397.0,3249941.0,18999438.0,164466.0,25083543.0,1749456.0,827527.0,917.0,328963.0,279299.0,258098.0,1084708.0,-21201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
