entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsPlace,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,OtherLongtermInvestments,PaidContributedCapital,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermTradePayables,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfInvestments,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfFinanceIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfGrossProfitLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfOtherOperatingIncomeAndExpenses,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfTaxExpenses,DescriptionOfQualificationsOfAuditedFinancialStatements,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,SignatureOfAuditorsDate,NameOfAuditFirm
31625254,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzI4LzllLzg0Lzk1YmYtNGI5OS1iN2EwLTM3MTRlNDlhYTljYw.pdf,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzZmL2RlLzk5LzVjZDctNGM5ZC04ZjhlLWZlZTNhYmVhMzFkNw.xml,Danmark,Vejle,7100.0,32.0,Herredsvej,Odense C,5000.0,2 - 3,Albani Torv,KÃ¸benhavn Ã,2100.0,"7, 7",Lautrupsgade,KÃ¸benhavn V,1609.0,2.0,Axeltorv,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-27,2008-08-13,2019-06-27,statsautoriseret revisor,-1343.0,33771231.0,31625254.0,33771231.0,mne24817,Ãrsrapport,Lars Almskou Ohmeyer,Michael Wejp-Olsen,Michael Wejp-Olsen,Danders & More,Friction Management A/S i likvidation,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,1367.0,KÃ¸benhavn V,2017-01-01,2017-12-31,-2710.0,-2710.0,KÃ¸benhavn,2018-12-31,2018-01-01,TrekantomrÃ¥det,0.0,RevisionspÃ¥tegning,urn:ofk:oid:27627333,indberetninger-20180424,2.5122786,31625254.0,AWudxmgVIXJRhhXBLhaS,2019-06-28T11:10:06.517Z,2019-06-28T11:09:13.562Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-84-TL,2019-06-28T11:09:13.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31625254,2017-01-01,2017-12-31,c15,,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzI4LzllLzg0Lzk1YmYtNGI5OS1iN2EwLTM3MTRlNDlhYTljYw.pdf,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzZmL2RlLzk5LzVjZDctNGM5ZC04ZjhlLWZlZTNhYmVhMzFkNw.xml,Danmark,Vejle,7100.0,32.0,Herredsvej,Odense C,5000.0,2 - 3,Albani Torv,KÃ¸benhavn Ã,2100.0,"7, 7",Lautrupsgade,KÃ¸benhavn V,1609.0,2.0,Axeltorv,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-27,2008-08-13,2019-06-27,statsautoriseret revisor,,33771231.0,31625254.0,33771231.0,mne24817,Ãrsrapport,Lars Almskou Ohmeyer,Michael Wejp-Olsen,Michael Wejp-Olsen,Danders & More,Friction Management A/S i likvidation,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,KÃ¸benhavn V,2017-01-01,2017-12-31,-2710.0,,KÃ¸benhavn,2018-12-31,2018-01-01,TrekantomrÃ¥det,,RevisionspÃ¥tegning,urn:ofk:oid:27627333,indberetninger-20180424,2.5122786,31625254.0,AWudxmgVIXJRhhXBLhaS,2019-06-28T11:10:06.517Z,2019-06-28T11:09:13.562Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-84-TL,2019-06-28T11:09:13.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31625254,2017-12-31,2017-12-31,c109,,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzI4LzllLzg0Lzk1YmYtNGI5OS1iN2EwLTM3MTRlNDlhYTljYw.pdf,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzZmL2RlLzk5LzVjZDctNGM5ZC04ZjhlLWZlZTNhYmVhMzFkNw.xml,Danmark,Vejle,7100.0,32.0,Herredsvej,Odense C,5000.0,2 - 3,Albani Torv,KÃ¸benhavn Ã,2100.0,"7, 7",Lautrupsgade,KÃ¸benhavn V,1609.0,2.0,Axeltorv,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-27,2008-08-13,2019-06-27,statsautoriseret revisor,,33771231.0,31625254.0,33771231.0,mne24817,Ãrsrapport,Lars Almskou Ohmeyer,Michael Wejp-Olsen,Michael Wejp-Olsen,Danders & More,Friction Management A/S i likvidation,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,KÃ¸benhavn V,2017-01-01,2017-12-31,,,KÃ¸benhavn,2018-12-31,2018-01-01,TrekantomrÃ¥det,,RevisionspÃ¥tegning,urn:ofk:oid:27627333,indberetninger-20180424,2.5122786,31625254.0,AWudxmgVIXJRhhXBLhaS,2019-06-28T11:10:06.517Z,2019-06-28T11:09:13.562Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-84-TL,2019-06-28T11:09:13.744Z,0.0,70001.0,-8042.0,0.0,8042.0,0.0,0.0,70001.0,-78043.0,8042.0,6699.0,1343.0,,,,,,,,,,,,,,,,,,,
31625254,2018-01-01,2018-01-01,c16,,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzI4LzllLzg0Lzk1YmYtNGI5OS1iN2EwLTM3MTRlNDlhYTljYw.pdf,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzZmL2RlLzk5LzVjZDctNGM5ZC04ZjhlLWZlZTNhYmVhMzFkNw.xml,Danmark,Vejle,7100.0,32.0,Herredsvej,Odense C,5000.0,2 - 3,Albani Torv,KÃ¸benhavn Ã,2100.0,"7, 7",Lautrupsgade,KÃ¸benhavn V,1609.0,2.0,Axeltorv,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-27,2008-08-13,2019-06-27,statsautoriseret revisor,,33771231.0,31625254.0,33771231.0,mne24817,Ãrsrapport,Lars Almskou Ohmeyer,Michael Wejp-Olsen,Michael Wejp-Olsen,Danders & More,Friction Management A/S i likvidation,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,KÃ¸benhavn V,2017-01-01,2017-12-31,,,KÃ¸benhavn,2018-12-31,2018-01-01,TrekantomrÃ¥det,,RevisionspÃ¥tegning,urn:ofk:oid:27627333,indberetninger-20180424,2.5122786,31625254.0,AWudxmgVIXJRhhXBLhaS,2019-06-28T11:10:06.517Z,2019-06-28T11:09:13.562Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-84-TL,2019-06-28T11:09:13.744Z,,,70001.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31625254,2018-01-01,2018-01-01,c36,,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzI4LzllLzg0Lzk1YmYtNGI5OS1iN2EwLTM3MTRlNDlhYTljYw.pdf,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzZmL2RlLzk5LzVjZDctNGM5ZC04ZjhlLWZlZTNhYmVhMzFkNw.xml,Danmark,Vejle,7100.0,32.0,Herredsvej,Odense C,5000.0,2 - 3,Albani Torv,KÃ¸benhavn Ã,2100.0,"7, 7",Lautrupsgade,KÃ¸benhavn V,1609.0,2.0,Axeltorv,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-27,2008-08-13,2019-06-27,statsautoriseret revisor,,33771231.0,31625254.0,33771231.0,mne24817,Ãrsrapport,Lars Almskou Ohmeyer,Michael Wejp-Olsen,Michael Wejp-Olsen,Danders & More,Friction Management A/S i likvidation,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,KÃ¸benhavn V,2017-01-01,2017-12-31,,,KÃ¸benhavn,2018-12-31,2018-01-01,TrekantomrÃ¥det,,RevisionspÃ¥tegning,urn:ofk:oid:27627333,indberetninger-20180424,2.5122786,31625254.0,AWudxmgVIXJRhhXBLhaS,2019-06-28T11:10:06.517Z,2019-06-28T11:09:13.562Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-84-TL,2019-06-28T11:09:13.744Z,,,-78043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31625254,2018-01-01,2018-12-31,c0,,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzI4LzllLzg0Lzk1YmYtNGI5OS1iN2EwLTM3MTRlNDlhYTljYw.pdf,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzZmL2RlLzk5LzVjZDctNGM5ZC04ZjhlLWZlZTNhYmVhMzFkNw.xml,Danmark,Vejle,7100.0,32.0,Herredsvej,Odense C,5000.0,2 - 3,Albani Torv,KÃ¸benhavn Ã,2100.0,"7, 7",Lautrupsgade,KÃ¸benhavn V,1609.0,2.0,Axeltorv,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-27,2008-08-13,2019-06-27,statsautoriseret revisor,5950.0,33771231.0,31625254.0,33771231.0,mne24817,Ãrsrapport,Lars Almskou Ohmeyer,Michael Wejp-Olsen,Michael Wejp-Olsen,Danders & More,Friction Management A/S i likvidation,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,0.0,KÃ¸benhavn V,2017-01-01,2017-12-31,5950.0,5950.0,KÃ¸benhavn,2018-12-31,2018-01-01,TrekantomrÃ¥det,0.0,RevisionspÃ¥tegning,urn:ofk:oid:27627333,indberetninger-20180424,2.5122786,31625254.0,AWudxmgVIXJRhhXBLhaS,2019-06-28T11:10:06.517Z,2019-06-28T11:09:13.562Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-84-TL,2019-06-28T11:09:13.744Z,,,,,,,,,,,,,Til kapitalejerne i Friction Management A/S i likvidation,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Ãrsregnskabet giver efter min opfattelse et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for 2018.","Andre vÃ¦rdipapirer og kapitalandele mÃ¥les til kostpris. I tilfÃ¦lde, hvor kostprisen overstiger nettorealisationsvÃ¦rdien, nedskrives til denne lavere vÃ¦rdi.",Andre eksterne omkostninger indeholder administration mv.,"Finansielle indtÃ¦gter og omkostninger indregnes i resultatopgÃ¸relsen med de belÃ¸b, der vedrÃ¸rer regnskabsÃ¥ret.",Bruttofortjeneste opgÃ¸res med henvisning til Ã¥rsregnskabsloven Â§ 32 som et sammendrag af andre driftsindtÃ¦gter og andre eksterne omkostninger.,"GÃ¦ldsforpligtelser mÃ¥les til amortiseret kostpris, der i al vÃ¦sentlighed svarer til nominel vÃ¦rdi.","Andre driftsindtÃ¦gter og andre driftsomkostninger omfatter regnskabsposter af sekundÃ¦r karakter i forhold til selskabets hovedaktivitet,  herunder avance og tab ved salg af immaterielle og materielle anlÃ¦gsaktiver.","Skat af Ã¥rets resultat bestÃ¥r af Ã¥rets aktuelle skat og forskydning i udskudt skat og indregnes i resultatopgÃ¸relsen med den del, der kan henfÃ¸res til Ã¥rets resultat, og direkte pÃ¥ egenkapitalen med den del, der kan henfÃ¸res til posteringer direkte pÃ¥ egenkapitalen.","Vi har udfÃ¸rt vores revision i overensstemmelse med internationale standarder om revision og de yderligere krav, der er gÃ¦ldende i Danmark. Vores ansvar ifÃ¸lge disse standarder og krav er nÃ¦rmere beskrevet i revisionspÃ¥tegningens afsnit âRevisors ansvar for revisionen af regnskabetâ. Vi er uafhÃ¦ngige af selskabet i overensstemmelse med internationale etiske regler for revisorer (IESBAâs Etiske regler) og de yderligere krav, der er gÃ¦ldende i Danmark, ligesom vi har opfyldt vores Ã¸vrige etiske forpligtelser i henhold til disse regler og krav. Det er vores opfattelse, at det opnÃ¥ede revisionsbevis er tilstrÃ¦kkeligt og egnet som grundlag for vores konklusion.",Der er ikke sikkerhedsstillelser og eventualforpligtelser pr. 31. december 2018.,Selskabets formÃ¥l er at eje vÃ¦rdipapirer og andre kapitalandele.,Likvidator har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Friction Management A/S i likvidation.,"Vi har revideret Ã¥rsregnskabet for Friction Management A/S i likvidation for regnskabsÃ¥ret 1. januar - 31. december 2018, der omfatter resultatopgÃ¸relse, balance og noter, herunder anvendt regnskabspraksis (âregnskabetâ).","Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018 i overensstemmelse med Ã¥rsregnskabsloven.",Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2019-06-27,
31625254,2018-01-01,2018-12-31,c108,,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzI4LzllLzg0Lzk1YmYtNGI5OS1iN2EwLTM3MTRlNDlhYTljYw.pdf,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzZmL2RlLzk5LzVjZDctNGM5ZC04ZjhlLWZlZTNhYmVhMzFkNw.xml,Danmark,Vejle,7100.0,32.0,Herredsvej,Odense C,5000.0,2 - 3,Albani Torv,KÃ¸benhavn Ã,2100.0,"7, 7",Lautrupsgade,KÃ¸benhavn V,1609.0,2.0,Axeltorv,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-27,2008-08-13,2019-06-27,statsautoriseret revisor,,33771231.0,31625254.0,33771231.0,mne24817,Ãrsrapport,Lars Almskou Ohmeyer,Michael Wejp-Olsen,Michael Wejp-Olsen,Danders & More,Friction Management A/S i likvidation,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,KÃ¸benhavn V,2017-01-01,2017-12-31,,,KÃ¸benhavn,2018-12-31,2018-01-01,TrekantomrÃ¥det,,RevisionspÃ¥tegning,urn:ofk:oid:27627333,indberetninger-20180424,2.5122786,31625254.0,AWudxmgVIXJRhhXBLhaS,2019-06-28T11:10:06.517Z,2019-06-28T11:09:13.562Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-84-TL,2019-06-28T11:09:13.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab
31625254,2018-01-01,2018-12-31,c14,,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzI4LzllLzg0Lzk1YmYtNGI5OS1iN2EwLTM3MTRlNDlhYTljYw.pdf,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzZmL2RlLzk5LzVjZDctNGM5ZC04ZjhlLWZlZTNhYmVhMzFkNw.xml,Danmark,Vejle,7100.0,32.0,Herredsvej,Odense C,5000.0,2 - 3,Albani Torv,KÃ¸benhavn Ã,2100.0,"7, 7",Lautrupsgade,KÃ¸benhavn V,1609.0,2.0,Axeltorv,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-27,2008-08-13,2019-06-27,statsautoriseret revisor,,33771231.0,31625254.0,33771231.0,mne24817,Ãrsrapport,Lars Almskou Ohmeyer,Michael Wejp-Olsen,Michael Wejp-Olsen,Danders & More,Friction Management A/S i likvidation,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,KÃ¸benhavn V,2017-01-01,2017-12-31,5950.0,,KÃ¸benhavn,2018-12-31,2018-01-01,TrekantomrÃ¥det,,RevisionspÃ¥tegning,urn:ofk:oid:27627333,indberetninger-20180424,2.5122786,31625254.0,AWudxmgVIXJRhhXBLhaS,2019-06-28T11:10:06.517Z,2019-06-28T11:09:13.562Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-84-TL,2019-06-28T11:09:13.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31625254,2018-01-01,2018-12-31,c37,,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzI4LzllLzg0Lzk1YmYtNGI5OS1iN2EwLTM3MTRlNDlhYTljYw.pdf,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzZmL2RlLzk5LzVjZDctNGM5ZC04ZjhlLWZlZTNhYmVhMzFkNw.xml,Danmark,Vejle,7100.0,32.0,Herredsvej,Odense C,5000.0,2 - 3,Albani Torv,KÃ¸benhavn Ã,2100.0,"7, 7",Lautrupsgade,KÃ¸benhavn V,1609.0,2.0,Axeltorv,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-27,2008-08-13,2019-06-27,statsautoriseret revisor,,33771231.0,31625254.0,33771231.0,mne24817,Ãrsrapport,Lars Almskou Ohmeyer,Michael Wejp-Olsen,Michael Wejp-Olsen,Danders & More,Friction Management A/S i likvidation,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,KÃ¸benhavn V,2017-01-01,2017-12-31,5950.0,,KÃ¸benhavn,2018-12-31,2018-01-01,TrekantomrÃ¥det,,RevisionspÃ¥tegning,urn:ofk:oid:27627333,indberetninger-20180424,2.5122786,31625254.0,AWudxmgVIXJRhhXBLhaS,2019-06-28T11:10:06.517Z,2019-06-28T11:09:13.562Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-84-TL,2019-06-28T11:09:13.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31625254,2018-01-01,2018-12-31,c96,,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzI4LzllLzg0Lzk1YmYtNGI5OS1iN2EwLTM3MTRlNDlhYTljYw.pdf,http://regnskaber.virk.dk/45252613/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzZmL2RlLzk5LzVjZDctNGM5ZC04ZjhlLWZlZTNhYmVhMzFkNw.xml,Danmark,Vejle,7100.0,32.0,Herredsvej,Odense C,5000.0,2 - 3,Albani Torv,KÃ¸benhavn Ã,2100.0,"7, 7",Lautrupsgade,KÃ¸benhavn V,1609.0,2.0,Axeltorv,2900 Hellerup,Strandvejen 44,Regnskabsklasse B,2019-06-27,2008-08-13,2019-06-27,statsautoriseret revisor,,33771231.0,31625254.0,33771231.0,mne24817,Ãrsrapport,Lars Almskou Ohmeyer,Michael Wejp-Olsen,Michael Wejp-Olsen,Danders & More,Friction Management A/S i likvidation,PricewaterhouseCoopers Statsautoriseret Revisionspartnerselskab,,KÃ¸benhavn V,2017-01-01,2017-12-31,,,KÃ¸benhavn,2018-12-31,2018-01-01,TrekantomrÃ¥det,,RevisionspÃ¥tegning,urn:ofk:oid:27627333,indberetninger-20180424,2.5122786,31625254.0,AWudxmgVIXJRhhXBLhaS,2019-06-28T11:10:06.517Z,2019-06-28T11:09:13.562Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BR-84-TL,2019-06-28T11:09:13.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
