entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,FinanceExpensesArisingFromGroupEnterprises,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
25222679,2014-07-01,2015-06-30,c3,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzhkL2FlLzc5L2IxNzEtNDE4Mi05NGVlLTVlMTgxN2I0NTI0OA.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzJlL2NlLzVlLzNhMDktNDk4My05OWQwLTllNzNlMmQxMDk2MA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE4L2RkLzM4L2I0OTEtNDExZS05NGI4LTM5MzI5NDVkMGQ1NA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-03,2016-10-06,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter ubegrÃ¦nset og solidarisk for selskabsskatten af koncernens sambeskattede indkomst.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet har i lighed med tidligere Ã¥r bestÃ¥et i at eje kapitalandele.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,-5099.0,-25181.0,25222679.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,422380.0,Viborg,2014-07-01,2015-06-30,302492.0,393933.0,-25181.0,2016-06-30,2015-07-01,8365.0,false,false,2016-10-03,Kjellerup,91441.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035149,indberetninger-20180424,2.5949402000000004,25222679.0,,2018-03-28T15:45:31.232Z,2016-10-06T10:26:56.526Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-03-JH,2016-10-06T10:26:56.701Z,,,,,,,,,,,,,,,,,,,,,,,
25222679,2014-07-01,2015-06-30,c5,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzhkL2FlLzc5L2IxNzEtNDE4Mi05NGVlLTVlMTgxN2I0NTI0OA.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzJlL2NlLzVlLzNhMDktNDk4My05OWQwLTllNzNlMmQxMDk2MA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE4L2RkLzM4L2I0OTEtNDExZS05NGI4LTM5MzI5NDVkMGQ1NA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-03,2016-10-06,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter ubegrÃ¦nset og solidarisk for selskabsskatten af koncernens sambeskattede indkomst.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet har i lighed med tidligere Ã¥r bestÃ¥et i at eje kapitalandele.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,25222679.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,,Viborg,2014-07-01,2015-06-30,500000.0,,,2016-06-30,2015-07-01,,false,false,2016-10-03,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035149,indberetninger-20180424,2.5949402000000004,25222679.0,,2018-03-28T15:45:31.232Z,2016-10-06T10:26:56.526Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-03-JH,2016-10-06T10:26:56.701Z,,,,,,,,,,,,,,,,,,,,,,,
25222679,2014-07-01,2015-06-30,c7,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzhkL2FlLzc5L2IxNzEtNDE4Mi05NGVlLTVlMTgxN2I0NTI0OA.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzJlL2NlLzVlLzNhMDktNDk4My05OWQwLTllNzNlMmQxMDk2MA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE4L2RkLzM4L2I0OTEtNDExZS05NGI4LTM5MzI5NDVkMGQ1NA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-03,2016-10-06,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter ubegrÃ¦nset og solidarisk for selskabsskatten af koncernens sambeskattede indkomst.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet har i lighed med tidligere Ã¥r bestÃ¥et i at eje kapitalandele.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,25222679.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,,Viborg,2014-07-01,2015-06-30,0.0,,,2016-06-30,2015-07-01,,false,false,2016-10-03,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035149,indberetninger-20180424,2.5949402000000004,25222679.0,,2018-03-28T15:45:31.232Z,2016-10-06T10:26:56.526Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-03-JH,2016-10-06T10:26:56.701Z,,,,,,,,,,,,,,,,,,,,,,,
25222679,2014-07-01,2015-06-30,c9,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzhkL2FlLzc5L2IxNzEtNDE4Mi05NGVlLTVlMTgxN2I0NTI0OA.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzJlL2NlLzVlLzNhMDktNDk4My05OWQwLTllNzNlMmQxMDk2MA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE4L2RkLzM4L2I0OTEtNDExZS05NGI4LTM5MzI5NDVkMGQ1NA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-03,2016-10-06,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter ubegrÃ¦nset og solidarisk for selskabsskatten af koncernens sambeskattede indkomst.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet har i lighed med tidligere Ã¥r bestÃ¥et i at eje kapitalandele.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,25222679.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,,Viborg,2014-07-01,2015-06-30,-197508.0,,,2016-06-30,2015-07-01,,false,false,2016-10-03,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035149,indberetninger-20180424,2.5949402000000004,25222679.0,,2018-03-28T15:45:31.232Z,2016-10-06T10:26:56.526Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-03-JH,2016-10-06T10:26:56.701Z,,,,,,,,,,,,,,,,,,,,,,,
25222679,2015-06-30,2015-06-30,c11,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzhkL2FlLzc5L2IxNzEtNDE4Mi05NGVlLTVlMTgxN2I0NTI0OA.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzJlL2NlLzVlLzNhMDktNDk4My05OWQwLTllNzNlMmQxMDk2MA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE4L2RkLzM4L2I0OTEtNDExZS05NGI4LTM5MzI5NDVkMGQ1NA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-03,2016-10-06,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter ubegrÃ¦nset og solidarisk for selskabsskatten af koncernens sambeskattede indkomst.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet har i lighed med tidligere Ã¥r bestÃ¥et i at eje kapitalandele.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,25222679.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,,Viborg,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-10-03,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035149,indberetninger-20180424,2.5949402000000004,25222679.0,,2018-03-28T15:45:31.232Z,2016-10-06T10:26:56.526Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-03-JH,2016-10-06T10:26:56.701Z,6640612.0,1782581.0,125000.0,6012296.0,0.0,6390094.0,6640612.0,250518.0,628316.0,628316.0,628316.0,4201903.0,27812.0,500000.0,0.0,5765094.0,4201903.0,250518.0,250518.0,27812.0,,,
25222679,2015-07-01,2015-07-01,c12,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzhkL2FlLzc5L2IxNzEtNDE4Mi05NGVlLTVlMTgxN2I0NTI0OA.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzJlL2NlLzVlLzNhMDktNDk4My05OWQwLTllNzNlMmQxMDk2MA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE4L2RkLzM4L2I0OTEtNDExZS05NGI4LTM5MzI5NDVkMGQ1NA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-03,2016-10-06,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter ubegrÃ¦nset og solidarisk for selskabsskatten af koncernens sambeskattede indkomst.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet har i lighed med tidligere Ã¥r bestÃ¥et i at eje kapitalandele.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,25222679.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,,Viborg,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-10-03,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035149,indberetninger-20180424,2.5949402000000004,25222679.0,,2018-03-28T15:45:31.232Z,2016-10-06T10:26:56.526Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-03-JH,2016-10-06T10:26:56.701Z,,,,,,125000.0,,,,,,,,,,,,,,,,,
25222679,2015-07-01,2015-07-01,c13,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzhkL2FlLzc5L2IxNzEtNDE4Mi05NGVlLTVlMTgxN2I0NTI0OA.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzJlL2NlLzVlLzNhMDktNDk4My05OWQwLTllNzNlMmQxMDk2MA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE4L2RkLzM4L2I0OTEtNDExZS05NGI4LTM5MzI5NDVkMGQ1NA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-03,2016-10-06,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter ubegrÃ¦nset og solidarisk for selskabsskatten af koncernens sambeskattede indkomst.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet har i lighed med tidligere Ã¥r bestÃ¥et i at eje kapitalandele.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,25222679.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,,Viborg,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-10-03,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035149,indberetninger-20180424,2.5949402000000004,25222679.0,,2018-03-28T15:45:31.232Z,2016-10-06T10:26:56.526Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-03-JH,2016-10-06T10:26:56.701Z,,,,,,5765094.0,,,,,,,,,,,,,,,,,
25222679,2015-07-01,2015-07-01,c14,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzhkL2FlLzc5L2IxNzEtNDE4Mi05NGVlLTVlMTgxN2I0NTI0OA.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzJlL2NlLzVlLzNhMDktNDk4My05OWQwLTllNzNlMmQxMDk2MA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE4L2RkLzM4L2I0OTEtNDExZS05NGI4LTM5MzI5NDVkMGQ1NA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-03,2016-10-06,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter ubegrÃ¦nset og solidarisk for selskabsskatten af koncernens sambeskattede indkomst.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet har i lighed med tidligere Ã¥r bestÃ¥et i at eje kapitalandele.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,25222679.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,,Viborg,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-10-03,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035149,indberetninger-20180424,2.5949402000000004,25222679.0,,2018-03-28T15:45:31.232Z,2016-10-06T10:26:56.526Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-03-JH,2016-10-06T10:26:56.701Z,,,,,,500000.0,,,,,,,,,,,,,,,,,
25222679,2015-07-01,2015-07-01,c15,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzhkL2FlLzc5L2IxNzEtNDE4Mi05NGVlLTVlMTgxN2I0NTI0OA.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzJlL2NlLzVlLzNhMDktNDk4My05OWQwLTllNzNlMmQxMDk2MA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE4L2RkLzM4L2I0OTEtNDExZS05NGI4LTM5MzI5NDVkMGQ1NA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-03,2016-10-06,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter ubegrÃ¦nset og solidarisk for selskabsskatten af koncernens sambeskattede indkomst.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet har i lighed med tidligere Ã¥r bestÃ¥et i at eje kapitalandele.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,,25222679.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,,Viborg,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-10-03,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035149,indberetninger-20180424,2.5949402000000004,25222679.0,,2018-03-28T15:45:31.232Z,2016-10-06T10:26:56.526Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-03-JH,2016-10-06T10:26:56.701Z,,,,,,6390094.0,,,,,,,,,,,,,,,,,
25222679,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzhkL2FlLzc5L2IxNzEtNDE4Mi05NGVlLTVlMTgxN2I0NTI0OA.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzJlL2NlLzVlLzNhMDktNDk4My05OWQwLTllNzNlMmQxMDk2MA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzE4L2RkLzM4L2I0OTEtNDExZS05NGI4LTM5MzI5NDVkMGQ1NA.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620  Kjellerup,"SÃ¸ndergade 1,2. sal",Til den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-03,2016-10-06,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Koncernens selskaber hÃ¦fter ubegrÃ¦nset og solidarisk for selskabsskatten af koncernens sambeskattede indkomst.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets aktivitet har i lighed med tidligere Ã¥r bestÃ¥et i at eje kapitalandele.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,-6048.0,-24984.0,25222679.0,1013665741.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,260276.0,Viborg,2014-07-01,2015-06-30,-37272.0,-49272.0,-24984.0,2016-06-30,2015-07-01,290612.0,false,false,2016-10-03,Kjellerup,-12000.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035149,indberetninger-20180424,2.5949402000000004,25222679.0,,2018-03-28T15:45:31.232Z,2016-10-06T10:26:56.526Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-03-JH,2016-10-06T10:26:56.701Z,,,,,,,,,,,,,,,,,,,,,500000.0,,
