entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
25222679,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI1LzFlL2YzLzk4M2EtNDdkMy1iNDk2LWI0YmZlYzZhNjE1Yw.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2JiLzI4LzcyL2ExNTctNDlkNy04ZWExLWJhZjIzMDlhMWJlNA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg2LzNhLzM1LzlkOWYtNDQyNy05OGE3LTllZmM4MDAwMDQ0Mw.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620 Kjellerup,"SÃ¸ndergade 1,2 sal",Den den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-05,2018-10-09,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,-28172.0,25222679.0,mne1246,1013665741.0,2626.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,137101.0,389036.0,Viborg,2016-07-01,2017-06-30,177363.0,226389.0,-28172.0,2018-06-30,2017-07-01,false,false,2018-10-05,Kjellerup,49026.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26192831,indberetninger-20180424,2.59278,25222679.0,AWZdsdnu5OzuYdPkFHfs,2018-10-10T11:17:31.199Z,2018-10-10T11:17:07.087Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-98-ZV,2018-10-10T11:17:07.662Z,,,,,,,,,,,,,,,,,,,,,,
25222679,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI1LzFlL2YzLzk4M2EtNDdkMy1iNDk2LWI0YmZlYzZhNjE1Yw.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2JiLzI4LzcyL2ExNTctNDlkNy04ZWExLWJhZjIzMDlhMWJlNA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg2LzNhLzM1LzlkOWYtNDQyNy05OGE3LTllZmM4MDAwMDQ0Mw.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620 Kjellerup,"SÃ¸ndergade 1,2 sal",Den den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-05,2018-10-09,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,25222679.0,mne1246,1013665741.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,,,Viborg,2016-07-01,2017-06-30,120000.0,,,2018-06-30,2017-07-01,false,false,2018-10-05,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26192831,indberetninger-20180424,2.59278,25222679.0,AWZdsdnu5OzuYdPkFHfs,2018-10-10T11:17:31.199Z,2018-10-10T11:17:07.087Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-98-ZV,2018-10-10T11:17:07.662Z,,,,,,,,,,,,,,,,,,,,,,
25222679,2016-07-01,2017-06-30,c8,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI1LzFlL2YzLzk4M2EtNDdkMy1iNDk2LWI0YmZlYzZhNjE1Yw.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2JiLzI4LzcyL2ExNTctNDlkNy04ZWExLWJhZjIzMDlhMWJlNA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg2LzNhLzM1LzlkOWYtNDQyNy05OGE3LTllZmM4MDAwMDQ0Mw.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620 Kjellerup,"SÃ¸ndergade 1,2 sal",Den den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-05,2018-10-09,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,25222679.0,mne1246,1013665741.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,,,Viborg,2016-07-01,2017-06-30,57363.0,,,2018-06-30,2017-07-01,false,false,2018-10-05,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26192831,indberetninger-20180424,2.59278,25222679.0,AWZdsdnu5OzuYdPkFHfs,2018-10-10T11:17:31.199Z,2018-10-10T11:17:07.087Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-98-ZV,2018-10-10T11:17:07.662Z,,,,,,,,,,,,,,,,,,,,,,
25222679,2017-06-30,2017-06-30,c10,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI1LzFlL2YzLzk4M2EtNDdkMy1iNDk2LWI0YmZlYzZhNjE1Yw.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2JiLzI4LzcyL2ExNTctNDlkNy04ZWExLWJhZjIzMDlhMWJlNA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg2LzNhLzM1LzlkOWYtNDQyNy05OGE3LTllZmM4MDAwMDQ0Mw.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620 Kjellerup,"SÃ¸ndergade 1,2 sal",Den den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-05,2018-10-09,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,25222679.0,mne1246,1013665741.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,,,Viborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-10-05,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26192831,indberetninger-20180424,2.59278,25222679.0,AWZdsdnu5OzuYdPkFHfs,2018-10-10T11:17:31.199Z,2018-10-10T11:17:07.087Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-98-ZV,2018-10-10T11:17:07.662Z,6228300.0,1181183.0,125000.0,5591310.0,5910185.0,6228300.0,318115.0,636990.0,636990.0,636990.0,4342586.0,67541.0,120000.0,5665185.0,4342586.0,318115.0,310327.0,67541.0,7788.0,,,
25222679,2017-07-01,2017-07-01,c11,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI1LzFlL2YzLzk4M2EtNDdkMy1iNDk2LWI0YmZlYzZhNjE1Yw.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2JiLzI4LzcyL2ExNTctNDlkNy04ZWExLWJhZjIzMDlhMWJlNA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg2LzNhLzM1LzlkOWYtNDQyNy05OGE3LTllZmM4MDAwMDQ0Mw.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620 Kjellerup,"SÃ¸ndergade 1,2 sal",Den den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-05,2018-10-09,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,25222679.0,mne1246,1013665741.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,,,Viborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-10-05,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26192831,indberetninger-20180424,2.59278,25222679.0,AWZdsdnu5OzuYdPkFHfs,2018-10-10T11:17:31.199Z,2018-10-10T11:17:07.087Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-98-ZV,2018-10-10T11:17:07.662Z,,,,,125000.0,,,,,,,,,,,,,,,,,
25222679,2017-07-01,2017-07-01,c12,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI1LzFlL2YzLzk4M2EtNDdkMy1iNDk2LWI0YmZlYzZhNjE1Yw.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2JiLzI4LzcyL2ExNTctNDlkNy04ZWExLWJhZjIzMDlhMWJlNA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg2LzNhLzM1LzlkOWYtNDQyNy05OGE3LTllZmM4MDAwMDQ0Mw.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620 Kjellerup,"SÃ¸ndergade 1,2 sal",Den den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-05,2018-10-09,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,25222679.0,mne1246,1013665741.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,,,Viborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-10-05,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26192831,indberetninger-20180424,2.59278,25222679.0,AWZdsdnu5OzuYdPkFHfs,2018-10-10T11:17:31.199Z,2018-10-10T11:17:07.087Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-98-ZV,2018-10-10T11:17:07.662Z,,,,,5665185.0,,,,,,,,,,,,,,,,,
25222679,2017-07-01,2017-07-01,c13,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI1LzFlL2YzLzk4M2EtNDdkMy1iNDk2LWI0YmZlYzZhNjE1Yw.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2JiLzI4LzcyL2ExNTctNDlkNy04ZWExLWJhZjIzMDlhMWJlNA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg2LzNhLzM1LzlkOWYtNDQyNy05OGE3LTllZmM4MDAwMDQ0Mw.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620 Kjellerup,"SÃ¸ndergade 1,2 sal",Den den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-05,2018-10-09,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,25222679.0,mne1246,1013665741.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,,,Viborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-10-05,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26192831,indberetninger-20180424,2.59278,25222679.0,AWZdsdnu5OzuYdPkFHfs,2018-10-10T11:17:31.199Z,2018-10-10T11:17:07.087Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-98-ZV,2018-10-10T11:17:07.662Z,,,,,120000.0,,,,,,,,,,,,,,,,,
25222679,2017-07-01,2017-07-01,c14,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI1LzFlL2YzLzk4M2EtNDdkMy1iNDk2LWI0YmZlYzZhNjE1Yw.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2JiLzI4LzcyL2ExNTctNDlkNy04ZWExLWJhZjIzMDlhMWJlNA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg2LzNhLzM1LzlkOWYtNDQyNy05OGE3LTllZmM4MDAwMDQ0Mw.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620 Kjellerup,"SÃ¸ndergade 1,2 sal",Den den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-05,2018-10-09,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,25222679.0,mne1246,1013665741.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,,,Viborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-10-05,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26192831,indberetninger-20180424,2.59278,25222679.0,AWZdsdnu5OzuYdPkFHfs,2018-10-10T11:17:31.199Z,2018-10-10T11:17:07.087Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-98-ZV,2018-10-10T11:17:07.662Z,,,,,5910185.0,,,,,,,,,,,,,,,,,
25222679,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI1LzFlL2YzLzk4M2EtNDdkMy1iNDk2LWI0YmZlYzZhNjE1Yw.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2JiLzI4LzcyL2ExNTctNDlkNy04ZWExLWJhZjIzMDlhMWJlNA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg2LzNhLzM1LzlkOWYtNDQyNy05OGE3LTllZmM4MDAwMDQ0Mw.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620 Kjellerup,"SÃ¸ndergade 1,2 sal",Den den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-05,2018-10-09,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,-10450.0,25222679.0,mne1246,1013665741.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,73223.0,88580.0,Viborg,2016-07-01,2017-06-30,3851.0,4907.0,-10450.0,2018-06-30,2017-07-01,false,false,2018-10-05,Kjellerup,1056.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26192831,indberetninger-20180424,2.59278,25222679.0,AWZdsdnu5OzuYdPkFHfs,2018-10-10T11:17:31.199Z,2018-10-10T11:17:07.087Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-98-ZV,2018-10-10T11:17:07.662Z,,,,,,,,,,,,,,,,,,,,120000.0,,
25222679,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzI1LzFlL2YzLzk4M2EtNDdkMy1iNDk2LWI0YmZlYzZhNjE1Yw.xhtml,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzLzc5L2JiLzI4LzcyL2ExNTctNDlkNy04ZWExLWJhZjIzMDlhMWJlNA.pdf,http://regnskaber.virk.dk/97622252/ZG9rdW1lbnRsYWdlcjovLzAzL2Y4Lzg2LzNhLzM1LzlkOWYtNDQyNy05OGE3LTllZmM4MDAwMDQ0Mw.xml,true,Danmark,DK,Kjellerup,8620.0,"1, 2 th",SÃ¸ndergade,Viborg,8800.0,46.0,SÃ¸nderkÃ¦r,8620 Kjellerup,"SÃ¸ndergade 1,2 sal",Den den daglige ledelse i B.R. Holding Viborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-10-05,2018-10-09,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,25222679.0,mne1246,1013665741.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Ib Rohde,Herluf BÃ¸gh Jakobsen,Herluf BÃ¸gh Jakobsen,B.R. HOLDING VIBORG ApS,Revisionsaktieselskabet Ib Rohde,,,Viborg,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,false,false,2018-10-05,Kjellerup,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26192831,indberetninger-20180424,2.59278,25222679.0,AWZdsdnu5OzuYdPkFHfs,2018-10-10T11:17:31.199Z,2018-10-10T11:17:07.087Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-AY-98-ZV,2018-10-10T11:17:07.662Z,,,,,,,,,,,,,,,,,,,,,30905652.0,"REVISIONSAKTIESELSKABET IB ROHDE, REGISTRERET REVISIONSVIRKSOMHED"
