entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipment,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredTaxLiabilitiesLongterm,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,ProposedDividend,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
26810353,2014-10-01,2015-09-30,c1,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2LzJmLzc3LzZlNTktNDVmNC1hZmFjLTFmN2UzZThiZGQzYw.xhtml,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QzLzY5LzcwLzEwZDAtNGEzYy1hMzNlLWNlOTlmOTZkNmVjYg.pdf,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzllL2FkL2EyL2FlYmUtNGI0MS04ODVhLWM0Njk5ZTdhZDAyOA.xml,true,10557.0,2.0,Holbergsgade,Hvidovre,2650.0,44.0,Hammerholmen,2650 Hvidovre,Hammerholmen 44,Regnskabsklasse B,2016-12-09,0.0,sm@futureware.dk,1612085.0,0.0,1848419.0,26810353.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Shahid Munir,Danske Bank,FUTUREWARE ApS,Shahid Munir,64400.0,38406.0,2014-10-01,2015-09-30,157755.0,210340.0,236334.0,0.0,2016-09-30,2015-10-01,false,false,52585.0,31247700.0,false,true,Ingen bistand,urn:ofk:oid:23277099,indberetninger-20180424,2.5946527,26810353.0,,2018-03-29T06:08:52.625Z,2016-12-11T08:42:42.315Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-07-NS,2016-12-11T08:42:42.456Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26810353,2014-10-01,2015-09-30,c3,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2LzJmLzc3LzZlNTktNDVmNC1hZmFjLTFmN2UzZThiZGQzYw.xhtml,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QzLzY5LzcwLzEwZDAtNGEzYy1hMzNlLWNlOTlmOTZkNmVjYg.pdf,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzllL2FkL2EyL2FlYmUtNGI0MS04ODVhLWM0Njk5ZTdhZDAyOA.xml,true,10557.0,2.0,Holbergsgade,Hvidovre,2650.0,44.0,Hammerholmen,2650 Hvidovre,Hammerholmen 44,Regnskabsklasse B,2016-12-09,,sm@futureware.dk,,,,26810353.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Shahid Munir,Danske Bank,FUTUREWARE ApS,Shahid Munir,,,2014-10-01,2015-09-30,0.0,,,0.0,2016-09-30,2015-10-01,false,false,,31247700.0,false,true,Ingen bistand,urn:ofk:oid:23277099,indberetninger-20180424,2.5946527,26810353.0,,2018-03-29T06:08:52.625Z,2016-12-11T08:42:42.315Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-07-NS,2016-12-11T08:42:42.456Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26810353,2014-10-01,2015-09-30,c5,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2LzJmLzc3LzZlNTktNDVmNC1hZmFjLTFmN2UzZThiZGQzYw.xhtml,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QzLzY5LzcwLzEwZDAtNGEzYy1hMzNlLWNlOTlmOTZkNmVjYg.pdf,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzllL2FkL2EyL2FlYmUtNGI0MS04ODVhLWM0Njk5ZTdhZDAyOA.xml,true,10557.0,2.0,Holbergsgade,Hvidovre,2650.0,44.0,Hammerholmen,2650 Hvidovre,Hammerholmen 44,Regnskabsklasse B,2016-12-09,,sm@futureware.dk,,,,26810353.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Shahid Munir,Danske Bank,FUTUREWARE ApS,Shahid Munir,,,2014-10-01,2015-09-30,0.0,,,0.0,2016-09-30,2015-10-01,false,false,,31247700.0,false,true,Ingen bistand,urn:ofk:oid:23277099,indberetninger-20180424,2.5946527,26810353.0,,2018-03-29T06:08:52.625Z,2016-12-11T08:42:42.315Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-07-NS,2016-12-11T08:42:42.456Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26810353,2014-10-01,2015-09-30,c7,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2LzJmLzc3LzZlNTktNDVmNC1hZmFjLTFmN2UzZThiZGQzYw.xhtml,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QzLzY5LzcwLzEwZDAtNGEzYy1hMzNlLWNlOTlmOTZkNmVjYg.pdf,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzllL2FkL2EyL2FlYmUtNGI0MS04ODVhLWM0Njk5ZTdhZDAyOA.xml,true,10557.0,2.0,Holbergsgade,Hvidovre,2650.0,44.0,Hammerholmen,2650 Hvidovre,Hammerholmen 44,Regnskabsklasse B,2016-12-09,,sm@futureware.dk,,,,26810353.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Shahid Munir,Danske Bank,FUTUREWARE ApS,Shahid Munir,,,2014-10-01,2015-09-30,157755.0,,,0.0,2016-09-30,2015-10-01,false,false,,31247700.0,false,true,Ingen bistand,urn:ofk:oid:23277099,indberetninger-20180424,2.5946527,26810353.0,,2018-03-29T06:08:52.625Z,2016-12-11T08:42:42.315Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-07-NS,2016-12-11T08:42:42.456Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26810353,2015-09-30,2015-09-30,c9,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2LzJmLzc3LzZlNTktNDVmNC1hZmFjLTFmN2UzZThiZGQzYw.xhtml,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QzLzY5LzcwLzEwZDAtNGEzYy1hMzNlLWNlOTlmOTZkNmVjYg.pdf,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzllL2FkL2EyL2FlYmUtNGI0MS04ODVhLWM0Njk5ZTdhZDAyOA.xml,true,10557.0,2.0,Holbergsgade,Hvidovre,2650.0,44.0,Hammerholmen,2650 Hvidovre,Hammerholmen 44,Regnskabsklasse B,2016-12-09,,sm@futureware.dk,,,,26810353.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Shahid Munir,Danske Bank,FUTUREWARE ApS,Shahid Munir,,,2014-10-01,2015-09-30,,,,0.0,2016-09-30,2015-10-01,false,false,,31247700.0,false,true,Ingen bistand,urn:ofk:oid:23277099,indberetninger-20180424,2.5946527,26810353.0,,2018-03-29T06:08:52.625Z,2016-12-11T08:42:42.315Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-07-NS,2016-12-11T08:42:42.456Z,1797003.0,619624.0,0.0,125000.0,1797003.0,0.0,951897.0,0.0,0.0,0.0,546006.0,0.0,1797003.0,845106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546006.0,0.0,0.0,0.0,0.0,593439.0,0.0,0.0,0.0,0.0,0.0,826897.0,0.0,0.0,845106.0,0.0,0.0,0.0,631373.0,0.0,0.0,52858.0,0.0,198809.0,631373.0
26810353,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2LzJmLzc3LzZlNTktNDVmNC1hZmFjLTFmN2UzZThiZGQzYw.xhtml,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QzLzY5LzcwLzEwZDAtNGEzYy1hMzNlLWNlOTlmOTZkNmVjYg.pdf,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzllL2FkL2EyL2FlYmUtNGI0MS04ODVhLWM0Njk5ZTdhZDAyOA.xml,true,10557.0,2.0,Holbergsgade,Hvidovre,2650.0,44.0,Hammerholmen,2650 Hvidovre,Hammerholmen 44,Regnskabsklasse B,2016-12-09,0.0,sm@futureware.dk,1841527.0,0.0,2095592.0,26810353.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Shahid Munir,Danske Bank,FUTUREWARE ApS,Shahid Munir,47921.0,32586.0,2014-10-01,2015-09-30,185016.0,238730.0,254065.0,0.0,2016-09-30,2015-10-01,false,false,53714.0,31247700.0,false,true,Ingen bistand,urn:ofk:oid:23277099,indberetninger-20180424,2.5946527,26810353.0,,2018-03-29T06:08:52.625Z,2016-12-11T08:42:42.315Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-07-NS,2016-12-11T08:42:42.456Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26810353,2015-10-01,2016-09-30,c2,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2LzJmLzc3LzZlNTktNDVmNC1hZmFjLTFmN2UzZThiZGQzYw.xhtml,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QzLzY5LzcwLzEwZDAtNGEzYy1hMzNlLWNlOTlmOTZkNmVjYg.pdf,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzllL2FkL2EyL2FlYmUtNGI0MS04ODVhLWM0Njk5ZTdhZDAyOA.xml,true,10557.0,2.0,Holbergsgade,Hvidovre,2650.0,44.0,Hammerholmen,2650 Hvidovre,Hammerholmen 44,Regnskabsklasse B,2016-12-09,,sm@futureware.dk,,,,26810353.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Shahid Munir,Danske Bank,FUTUREWARE ApS,Shahid Munir,,,2014-10-01,2015-09-30,0.0,,,0.0,2016-09-30,2015-10-01,false,false,,31247700.0,false,true,Ingen bistand,urn:ofk:oid:23277099,indberetninger-20180424,2.5946527,26810353.0,,2018-03-29T06:08:52.625Z,2016-12-11T08:42:42.315Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-07-NS,2016-12-11T08:42:42.456Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26810353,2015-10-01,2016-09-30,c4,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2LzJmLzc3LzZlNTktNDVmNC1hZmFjLTFmN2UzZThiZGQzYw.xhtml,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QzLzY5LzcwLzEwZDAtNGEzYy1hMzNlLWNlOTlmOTZkNmVjYg.pdf,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzllL2FkL2EyL2FlYmUtNGI0MS04ODVhLWM0Njk5ZTdhZDAyOA.xml,true,10557.0,2.0,Holbergsgade,Hvidovre,2650.0,44.0,Hammerholmen,2650 Hvidovre,Hammerholmen 44,Regnskabsklasse B,2016-12-09,,sm@futureware.dk,,,,26810353.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Shahid Munir,Danske Bank,FUTUREWARE ApS,Shahid Munir,,,2014-10-01,2015-09-30,0.0,,,0.0,2016-09-30,2015-10-01,false,false,,31247700.0,false,true,Ingen bistand,urn:ofk:oid:23277099,indberetninger-20180424,2.5946527,26810353.0,,2018-03-29T06:08:52.625Z,2016-12-11T08:42:42.315Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-07-NS,2016-12-11T08:42:42.456Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26810353,2015-10-01,2016-09-30,c6,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2LzJmLzc3LzZlNTktNDVmNC1hZmFjLTFmN2UzZThiZGQzYw.xhtml,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QzLzY5LzcwLzEwZDAtNGEzYy1hMzNlLWNlOTlmOTZkNmVjYg.pdf,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzllL2FkL2EyL2FlYmUtNGI0MS04ODVhLWM0Njk5ZTdhZDAyOA.xml,true,10557.0,2.0,Holbergsgade,Hvidovre,2650.0,44.0,Hammerholmen,2650 Hvidovre,Hammerholmen 44,Regnskabsklasse B,2016-12-09,,sm@futureware.dk,,,,26810353.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Shahid Munir,Danske Bank,FUTUREWARE ApS,Shahid Munir,,,2014-10-01,2015-09-30,185016.0,,,0.0,2016-09-30,2015-10-01,false,false,,31247700.0,false,true,Ingen bistand,urn:ofk:oid:23277099,indberetninger-20180424,2.5946527,26810353.0,,2018-03-29T06:08:52.625Z,2016-12-11T08:42:42.315Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-07-NS,2016-12-11T08:42:42.456Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26810353,2016-09-30,2016-09-30,c8,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3L2Q2LzJmLzc3LzZlNTktNDVmNC1hZmFjLTFmN2UzZThiZGQzYw.xhtml,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzhjL2QzLzY5LzcwLzEwZDAtNGEzYy1hMzNlLWNlOTlmOTZkNmVjYg.pdf,http://regnskaber.virk.dk/35301862/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzllL2FkL2EyL2FlYmUtNGI0MS04ODVhLWM0Njk5ZTdhZDAyOA.xml,true,10557.0,2.0,Holbergsgade,Hvidovre,2650.0,44.0,Hammerholmen,2650 Hvidovre,Hammerholmen 44,Regnskabsklasse B,2016-12-09,,sm@futureware.dk,,,,26810353.0,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Shahid Munir,Danske Bank,FUTUREWARE ApS,Shahid Munir,,,2014-10-01,2015-09-30,,,,0.0,2016-09-30,2015-10-01,false,false,,31247700.0,false,true,Ingen bistand,urn:ofk:oid:23277099,indberetninger-20180424,2.5946527,26810353.0,,2018-03-29T06:08:52.625Z,2016-12-11T08:42:42.315Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-07-NS,2016-12-11T08:42:42.456Z,1978086.0,605199.0,0.0,125000.0,1978086.0,0.0,1136912.0,0.0,0.0,0.0,736810.0,0.0,1978086.0,841174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736810.0,0.0,0.0,0.0,0.0,553644.0,0.0,0.0,0.0,0.0,0.0,1011912.0,0.0,0.0,841174.0,0.0,0.0,0.0,636077.0,0.0,0.0,53714.0,0.0,233816.0,636077.0
