entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,IncreaseOfCapital,ValueAdjustmentsOfEquity,Dividend,DividendPaid,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermEquityLoan,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PrepaymentsForGoods,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfCostOfSales,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,ManagementsStatementAboutManagementsReview,OpinionOnAuditedFinancialStatements,RecommendationForApprovalOfAnnualReportByGeneralMeeting,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
70979616,2016-01-01,2016-01-01,c704,,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VmLzg2LzFhLzFhMTYtNDlkZi1hYWQyLTc0ZWFhOTU4NDMxMg.pdf,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzA1LzdiL2Y2Lzc1ZmQtNDEzMy1iYjc5LWVjZmI0NDRmYTZiMg.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,65.0,Ãde Hastrup Vej,"4000, Roskilde","Himmelev Bygade, 70",aktionÃ¦rerne,Regnskabsklasse B,2018-04-19,2018-04-19,2018-04-24,statsautoriseret revisor,500000.0,33780524.0,70979616.0,33780524.0,mne4132,Ãrsrapport,Tina  Doktor,Bo Zoffmann Jessen,Peter Due,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Handelsbanken,Poda A/S,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-04-19,Roskilde,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25421202,indberetninger-20180424,2.5118417999999996,70979616.0,AWM6j5wbx8uVRSOdgUFy,2018-05-07T12:25:15.616Z,2018-05-07T12:24:38.429Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-83-KH,2018-05-07T12:24:38.734Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70979616,2016-01-01,2016-01-01,c719,,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VmLzg2LzFhLzFhMTYtNDlkZi1hYWQyLTc0ZWFhOTU4NDMxMg.pdf,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzA1LzdiL2Y2Lzc1ZmQtNDEzMy1iYjc5LWVjZmI0NDRmYTZiMg.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,65.0,Ãde Hastrup Vej,"4000, Roskilde","Himmelev Bygade, 70",aktionÃ¦rerne,Regnskabsklasse B,2018-04-19,2018-04-19,2018-04-24,statsautoriseret revisor,935702.0,33780524.0,70979616.0,33780524.0,mne4132,Ãrsrapport,Tina  Doktor,Bo Zoffmann Jessen,Peter Due,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Handelsbanken,Poda A/S,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-04-19,Roskilde,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25421202,indberetninger-20180424,2.5118417999999996,70979616.0,AWM6j5wbx8uVRSOdgUFy,2018-05-07T12:25:15.616Z,2018-05-07T12:24:38.429Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-83-KH,2018-05-07T12:24:38.734Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70979616,2016-01-01,2016-01-01,c725,,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VmLzg2LzFhLzFhMTYtNDlkZi1hYWQyLTc0ZWFhOTU4NDMxMg.pdf,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzA1LzdiL2Y2Lzc1ZmQtNDEzMy1iYjc5LWVjZmI0NDRmYTZiMg.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,65.0,Ãde Hastrup Vej,"4000, Roskilde","Himmelev Bygade, 70",aktionÃ¦rerne,Regnskabsklasse B,2018-04-19,2018-04-19,2018-04-24,statsautoriseret revisor,5933189.0,33780524.0,70979616.0,33780524.0,mne4132,Ãrsrapport,Tina  Doktor,Bo Zoffmann Jessen,Peter Due,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Handelsbanken,Poda A/S,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-04-19,Roskilde,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25421202,indberetninger-20180424,2.5118417999999996,70979616.0,AWM6j5wbx8uVRSOdgUFy,2018-05-07T12:25:15.616Z,2018-05-07T12:24:38.429Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-83-KH,2018-05-07T12:24:38.734Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70979616,2016-01-01,2016-01-01,c728,,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VmLzg2LzFhLzFhMTYtNDlkZi1hYWQyLTc0ZWFhOTU4NDMxMg.pdf,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzA1LzdiL2Y2Lzc1ZmQtNDEzMy1iYjc5LWVjZmI0NDRmYTZiMg.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,65.0,Ãde Hastrup Vej,"4000, Roskilde","Himmelev Bygade, 70",aktionÃ¦rerne,Regnskabsklasse B,2018-04-19,2018-04-19,2018-04-24,statsautoriseret revisor,1000000.0,33780524.0,70979616.0,33780524.0,mne4132,Ãrsrapport,Tina  Doktor,Bo Zoffmann Jessen,Peter Due,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Handelsbanken,Poda A/S,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-04-19,Roskilde,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25421202,indberetninger-20180424,2.5118417999999996,70979616.0,AWM6j5wbx8uVRSOdgUFy,2018-05-07T12:25:15.616Z,2018-05-07T12:24:38.429Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-83-KH,2018-05-07T12:24:38.734Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70979616,2016-01-01,2016-12-31,c106,,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VmLzg2LzFhLzFhMTYtNDlkZi1hYWQyLTc0ZWFhOTU4NDMxMg.pdf,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzA1LzdiL2Y2Lzc1ZmQtNDEzMy1iYjc5LWVjZmI0NDRmYTZiMg.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,65.0,Ãde Hastrup Vej,"4000, Roskilde","Himmelev Bygade, 70",aktionÃ¦rerne,Regnskabsklasse B,2018-04-19,2018-04-19,2018-04-24,statsautoriseret revisor,,33780524.0,70979616.0,33780524.0,mne4132,Ãrsrapport,Tina  Doktor,Bo Zoffmann Jessen,Peter Due,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Handelsbanken,Poda A/S,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-04-19,Roskilde,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25421202,indberetninger-20180424,2.5118417999999996,70979616.0,AWM6j5wbx8uVRSOdgUFy,2018-05-07T12:25:15.616Z,2018-05-07T12:24:38.429Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-83-KH,2018-05-07T12:24:38.734Z,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70979616,2016-01-01,2016-12-31,c120,,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VmLzg2LzFhLzFhMTYtNDlkZi1hYWQyLTc0ZWFhOTU4NDMxMg.pdf,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzA1LzdiL2Y2Lzc1ZmQtNDEzMy1iYjc5LWVjZmI0NDRmYTZiMg.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,65.0,Ãde Hastrup Vej,"4000, Roskilde","Himmelev Bygade, 70",aktionÃ¦rerne,Regnskabsklasse B,2018-04-19,2018-04-19,2018-04-24,statsautoriseret revisor,,33780524.0,70979616.0,33780524.0,mne4132,Ãrsrapport,Tina  Doktor,Bo Zoffmann Jessen,Peter Due,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Handelsbanken,Poda A/S,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-04-19,Roskilde,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25421202,indberetninger-20180424,2.5118417999999996,70979616.0,AWM6j5wbx8uVRSOdgUFy,2018-05-07T12:25:15.616Z,2018-05-07T12:24:38.429Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-83-KH,2018-05-07T12:24:38.734Z,-125317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70979616,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VmLzg2LzFhLzFhMTYtNDlkZi1hYWQyLTc0ZWFhOTU4NDMxMg.pdf,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzA1LzdiL2Y2Lzc1ZmQtNDEzMy1iYjc5LWVjZmI0NDRmYTZiMg.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,65.0,Ãde Hastrup Vej,"4000, Roskilde","Himmelev Bygade, 70",aktionÃ¦rerne,Regnskabsklasse B,2018-04-19,2018-04-19,2018-04-24,statsautoriseret revisor,,33780524.0,70979616.0,33780524.0,mne4132,Ãrsrapport,Tina  Doktor,Bo Zoffmann Jessen,Peter Due,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Handelsbanken,Poda A/S,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-04-19,Roskilde,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25421202,indberetninger-20180424,2.5118417999999996,70979616.0,AWM6j5wbx8uVRSOdgUFy,2018-05-07T12:25:15.616Z,2018-05-07T12:24:38.429Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-83-KH,2018-05-07T12:24:38.734Z,1292367.0,13.0,180929.0,5666244.0,6278470.0,790995.0,26712.0,170110.0,466490.0,686987.0,439778.0,745467.0,1442789.0,431297.0,97612.0,150422.0,4653055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70979616,2016-01-01,2016-12-31,c459,,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VmLzg2LzFhLzFhMTYtNDlkZi1hYWQyLTc0ZWFhOTU4NDMxMg.pdf,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzA1LzdiL2Y2Lzc1ZmQtNDEzMy1iYjc5LWVjZmI0NDRmYTZiMg.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,65.0,Ãde Hastrup Vej,"4000, Roskilde","Himmelev Bygade, 70",aktionÃ¦rerne,Regnskabsklasse B,2018-04-19,2018-04-19,2018-04-24,statsautoriseret revisor,,33780524.0,70979616.0,33780524.0,mne4132,Ãrsrapport,Tina  Doktor,Bo Zoffmann Jessen,Peter Due,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Handelsbanken,Poda A/S,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-04-19,Roskilde,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25421202,indberetninger-20180424,2.5118417999999996,70979616.0,AWM6j5wbx8uVRSOdgUFy,2018-05-07T12:25:15.616Z,2018-05-07T12:24:38.429Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-83-KH,2018-05-07T12:24:38.734Z,417684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70979616,2016-01-01,2016-12-31,c705,,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VmLzg2LzFhLzFhMTYtNDlkZi1hYWQyLTc0ZWFhOTU4NDMxMg.pdf,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzA1LzdiL2Y2Lzc1ZmQtNDEzMy1iYjc5LWVjZmI0NDRmYTZiMg.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,65.0,Ãde Hastrup Vej,"4000, Roskilde","Himmelev Bygade, 70",aktionÃ¦rerne,Regnskabsklasse B,2018-04-19,2018-04-19,2018-04-24,statsautoriseret revisor,,33780524.0,70979616.0,33780524.0,mne4132,Ãrsrapport,Tina  Doktor,Bo Zoffmann Jessen,Peter Due,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Handelsbanken,Poda A/S,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-04-19,Roskilde,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25421202,indberetninger-20180424,2.5118417999999996,70979616.0,AWM6j5wbx8uVRSOdgUFy,2018-05-07T12:25:15.616Z,2018-05-07T12:24:38.429Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-83-KH,2018-05-07T12:24:38.734Z,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70979616,2016-01-01,2016-12-31,c720,,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzU4L2VmLzg2LzFhLzFhMTYtNDlkZi1hYWQyLTc0ZWFhOTU4NDMxMg.pdf,http://regnskaber.virk.dk/61697907/ZG9rdW1lbnRsYWdlcjovLzAzLzQxLzA1LzdiL2Y2Lzc1ZmQtNDEzMy1iYjc5LWVjZmI0NDRmYTZiMg.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,65.0,Ãde Hastrup Vej,"4000, Roskilde","Himmelev Bygade, 70",aktionÃ¦rerne,Regnskabsklasse B,2018-04-19,2018-04-19,2018-04-24,statsautoriseret revisor,,33780524.0,70979616.0,33780524.0,mne4132,Ãrsrapport,Tina  Doktor,Bo Zoffmann Jessen,Peter Due,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Handelsbanken,Poda A/S,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2016-01-01,2016-12-31,2017-12-31,2017-01-01,2018-04-19,Roskilde,direktÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25421202,indberetninger-20180424,2.5118417999999996,70979616.0,AWM6j5wbx8uVRSOdgUFy,2018-05-07T12:25:15.616Z,2018-05-07T12:24:38.429Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-83-KH,2018-05-07T12:24:38.734Z,417684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
