entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
16981230,2017-05-01,2018-04-30,c175,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2QzLzc3L2MzL2U2NGYtNGU4MS04YWI2LTgzOGE4NzQxMGE3Zg.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzU5L2I4LzgxLzQxYTQtNDBkZS04NzAyLTA3MjRiNzU5M2MxNw.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4.0,Kaj Munks Vej,7400 Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Sebbie Wear Holding ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,21285.0,2019-06-11,1993-05-18,2019-06-11,Statsautoriseret revisor,-705000.0,24962.0,20222670.0,16981230.0,20222670.0,mne9581,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Sebbie Wear Holding ApS.,-184481.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,27144.0,148893.0,Herning,2017-05-01,2018-04-30,-108979.0,-87694.0,-209443.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2019-04-30,2018-05-01,2962.0,true,2019-06-11,Herning,21285.0,urn:ofk:oid:27550465,indberetninger-20180424,2.5122888,16981230.0,AWtzqwE2jptzAuyFin8V,2019-06-20T06:56:17.179Z,2019-06-20T06:55:13.273Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BP-89-ZQ,2019-06-20T06:55:14.745Z,,,,,,,,,,,,,,,,,,,,,,,
16981230,2017-05-01,2018-04-30,c214,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2QzLzc3L2MzL2U2NGYtNGU4MS04YWI2LTgzOGE4NzQxMGE3Zg.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzU5L2I4LzgxLzQxYTQtNDBkZS04NzAyLTA3MjRiNzU5M2MxNw.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4.0,Kaj Munks Vej,7400 Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Sebbie Wear Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-06-11,1993-05-18,2019-06-11,Statsautoriseret revisor,-705000.0,,20222670.0,16981230.0,20222670.0,mne9581,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Sebbie Wear Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-05-01,2018-04-30,-813979.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2019-04-30,2018-05-01,2962.0,true,2019-06-11,Herning,,urn:ofk:oid:27550465,indberetninger-20180424,2.5122888,16981230.0,AWtzqwE2jptzAuyFin8V,2019-06-20T06:56:17.179Z,2019-06-20T06:55:13.273Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BP-89-ZQ,2019-06-20T06:55:14.745Z,,,,,,,,,,,,,,,,,,,,,,,
16981230,2017-05-01,2018-04-30,c219,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2QzLzc3L2MzL2U2NGYtNGU4MS04YWI2LTgzOGE4NzQxMGE3Zg.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzU5L2I4LzgxLzQxYTQtNDBkZS04NzAyLTA3MjRiNzU5M2MxNw.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4.0,Kaj Munks Vej,7400 Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Sebbie Wear Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-06-11,1993-05-18,2019-06-11,Statsautoriseret revisor,-705000.0,,20222670.0,16981230.0,20222670.0,mne9581,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Sebbie Wear Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-05-01,2018-04-30,705000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2019-04-30,2018-05-01,2962.0,true,2019-06-11,Herning,,urn:ofk:oid:27550465,indberetninger-20180424,2.5122888,16981230.0,AWtzqwE2jptzAuyFin8V,2019-06-20T06:56:17.179Z,2019-06-20T06:55:13.273Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BP-89-ZQ,2019-06-20T06:55:14.745Z,,,,,,,,,,,,,,,,,,,,,,,
16981230,2018-04-30,2018-04-30,c173,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2QzLzc3L2MzL2U2NGYtNGU4MS04YWI2LTgzOGE4NzQxMGE3Zg.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzU5L2I4LzgxLzQxYTQtNDBkZS04NzAyLTA3MjRiNzU5M2MxNw.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4.0,Kaj Munks Vej,7400 Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Sebbie Wear Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-06-11,1993-05-18,2019-06-11,Statsautoriseret revisor,-705000.0,,20222670.0,16981230.0,20222670.0,mne9581,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Sebbie Wear Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2019-04-30,2018-05-01,2962.0,true,2019-06-11,Herning,,urn:ofk:oid:27550465,indberetninger-20180424,2.5122888,16981230.0,AWtzqwE2jptzAuyFin8V,2019-06-20T06:56:17.179Z,2019-06-20T06:55:13.273Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BP-89-ZQ,2019-06-20T06:55:14.745Z,10752389.0,226925.0,225000.0,10262610.0,10752389.0,489779.0,241578.0,241578.0,241578.0,6788848.0,705000.0,9332610.0,6788848.0,489779.0,3495038.0,3442927.0,21285.0,52111.0,20198.0,,,,
16981230,2018-05-01,2018-05-01,c231,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2QzLzc3L2MzL2U2NGYtNGU4MS04YWI2LTgzOGE4NzQxMGE3Zg.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzU5L2I4LzgxLzQxYTQtNDBkZS04NzAyLTA3MjRiNzU5M2MxNw.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4.0,Kaj Munks Vej,7400 Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Sebbie Wear Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-06-11,1993-05-18,2019-06-11,Statsautoriseret revisor,-705000.0,,20222670.0,16981230.0,20222670.0,mne9581,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Sebbie Wear Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2019-04-30,2018-05-01,2962.0,true,2019-06-11,Herning,,urn:ofk:oid:27550465,indberetninger-20180424,2.5122888,16981230.0,AWtzqwE2jptzAuyFin8V,2019-06-20T06:56:17.179Z,2019-06-20T06:55:13.273Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BP-89-ZQ,2019-06-20T06:55:14.745Z,,,,225000.0,,,,,,,,,,,,,,,,,,,
16981230,2018-05-01,2018-05-01,c249,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2QzLzc3L2MzL2U2NGYtNGU4MS04YWI2LTgzOGE4NzQxMGE3Zg.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzU5L2I4LzgxLzQxYTQtNDBkZS04NzAyLTA3MjRiNzU5M2MxNw.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4.0,Kaj Munks Vej,7400 Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Sebbie Wear Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-06-11,1993-05-18,2019-06-11,Statsautoriseret revisor,-705000.0,,20222670.0,16981230.0,20222670.0,mne9581,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Sebbie Wear Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2019-04-30,2018-05-01,2962.0,true,2019-06-11,Herning,,urn:ofk:oid:27550465,indberetninger-20180424,2.5122888,16981230.0,AWtzqwE2jptzAuyFin8V,2019-06-20T06:56:17.179Z,2019-06-20T06:55:13.273Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BP-89-ZQ,2019-06-20T06:55:14.745Z,,,,9332610.0,,,,,,,,,,,,,,,,,,,
16981230,2018-05-01,2018-05-01,c255,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2QzLzc3L2MzL2U2NGYtNGU4MS04YWI2LTgzOGE4NzQxMGE3Zg.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzU5L2I4LzgxLzQxYTQtNDBkZS04NzAyLTA3MjRiNzU5M2MxNw.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4.0,Kaj Munks Vej,7400 Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Sebbie Wear Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-06-11,1993-05-18,2019-06-11,Statsautoriseret revisor,-705000.0,,20222670.0,16981230.0,20222670.0,mne9581,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Sebbie Wear Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2019-04-30,2018-05-01,2962.0,true,2019-06-11,Herning,,urn:ofk:oid:27550465,indberetninger-20180424,2.5122888,16981230.0,AWtzqwE2jptzAuyFin8V,2019-06-20T06:56:17.179Z,2019-06-20T06:55:13.273Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BP-89-ZQ,2019-06-20T06:55:14.745Z,,,,705000.0,,,,,,,,,,,,,,,,,,,
16981230,2018-05-01,2018-05-01,c584,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2QzLzc3L2MzL2U2NGYtNGU4MS04YWI2LTgzOGE4NzQxMGE3Zg.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzU5L2I4LzgxLzQxYTQtNDBkZS04NzAyLTA3MjRiNzU5M2MxNw.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4.0,Kaj Munks Vej,7400 Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Sebbie Wear Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-06-11,1993-05-18,2019-06-11,Statsautoriseret revisor,-705000.0,,20222670.0,16981230.0,20222670.0,mne9581,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Sebbie Wear Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-05-01,2018-04-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2019-04-30,2018-05-01,2962.0,true,2019-06-11,Herning,,urn:ofk:oid:27550465,indberetninger-20180424,2.5122888,16981230.0,AWtzqwE2jptzAuyFin8V,2019-06-20T06:56:17.179Z,2019-06-20T06:55:13.273Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BP-89-ZQ,2019-06-20T06:55:14.745Z,,,,,,,,,,,,,,,,,,,,-2806793.0,3048371.0,,
16981230,2018-05-01,2019-04-30,c174,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2QzLzc3L2MzL2U2NGYtNGU4MS04YWI2LTgzOGE4NzQxMGE3Zg.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzU5L2I4LzgxLzQxYTQtNDBkZS04NzAyLTA3MjRiNzU5M2MxNw.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4.0,Kaj Munks Vej,7400 Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Sebbie Wear Holding ApS,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,120285.0,2019-06-11,1993-05-18,2019-06-11,Statsautoriseret revisor,-705000.0,22285.0,20222670.0,16981230.0,20222670.0,mne9581,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Sebbie Wear Holding ApS.,2962.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,26436.0,778635.0,Herning,2017-05-01,2018-04-30,612591.0,732876.0,-19323.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2019-04-30,2018-05-01,2962.0,true,2019-06-11,Herning,120285.0,urn:ofk:oid:27550465,indberetninger-20180424,2.5122888,16981230.0,AWtzqwE2jptzAuyFin8V,2019-06-20T06:56:17.179Z,2019-06-20T06:55:13.273Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BP-89-ZQ,2019-06-20T06:55:14.745Z,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
16981230,2018-05-01,2019-04-30,c213,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2QzLzc3L2MzL2U2NGYtNGU4MS04YWI2LTgzOGE4NzQxMGE3Zg.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzU5L2I4LzgxLzQxYTQtNDBkZS04NzAyLTA3MjRiNzU5M2MxNw.xml,true,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,4.0,Kaj Munks Vej,7400 Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Sebbie Wear Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2019-06-11,1993-05-18,2019-06-11,Statsautoriseret revisor,-705000.0,,20222670.0,16981230.0,20222670.0,mne9581,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for Sebbie Wear Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Herning,2017-05-01,2018-04-30,-107409.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2019-04-30,2018-05-01,2962.0,true,2019-06-11,Herning,,urn:ofk:oid:27550465,indberetninger-20180424,2.5122888,16981230.0,AWtzqwE2jptzAuyFin8V,2019-06-20T06:56:17.179Z,2019-06-20T06:55:13.273Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BP-89-ZQ,2019-06-20T06:55:14.745Z,,,,,,,,,,,,,,,,,,,,,,,
