entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnOmissionOfConsolidatedFinancialStatement,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividend,Provisions,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,AdditionsToInvestments,DisposalsOfInvestments,InvestmentsWithNegativeEquityTransferredToProvisions,RevaluationsOfInvestmentsOfTheYear
16981230,2013-05-01,2014-04-30,c1,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzY5LzlkLzgyLzdmYmQtNGQ0Yi1iMjI0LWE1ZWIxZTY2NDgzZA.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNmL2M2LzQyLzk0ZDYtNDZkYy1iNzE4LTgyMWQyMzA1YTdjMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,151.0,Gammel Landevej,Herning,7400.0,4.0,Kaj Munks Vej,7400  Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Sebbie Wear Holding ApS,-263533.0,-1110.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-10-02,1993-05-18,2015-10-02,Statsautoriseret revisor,20222670.0,16981230.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Sebbie Wear Holding ApS.,-406123.0,1185492.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,Handelsbanken,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-24826.0,-29450.0,2031.0,Herning,462481.0,727124.0,-430949.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-04-30,2014-05-01,2015-10-02,Herning,-264643.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21507625,indberetninger-20180424,2.509557,16981230.0,,2018-03-30T08:52:15.891Z,2015-10-09T11:31:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-45-KH,2015-10-09T11:31:42.578Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16981230,2013-05-01,2014-04-30,c10,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzY5LzlkLzgyLzdmYmQtNGQ0Yi1iMjI0LWE1ZWIxZTY2NDgzZA.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNmL2M2LzQyLzk0ZDYtNDZkYy1iNzE4LTgyMWQyMzA1YTdjMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,151.0,Gammel Landevej,Herning,7400.0,4.0,Kaj Munks Vej,7400  Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Sebbie Wear Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-10-02,1993-05-18,2015-10-02,Statsautoriseret revisor,20222670.0,16981230.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Sebbie Wear Holding ApS.,,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,Handelsbanken,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,644000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-04-30,2014-05-01,2015-10-02,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21507625,indberetninger-20180424,2.509557,16981230.0,,2018-03-30T08:52:15.891Z,2015-10-09T11:31:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-45-KH,2015-10-09T11:31:42.578Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16981230,2013-05-01,2014-04-30,c30,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzY5LzlkLzgyLzdmYmQtNGQ0Yi1iMjI0LWE1ZWIxZTY2NDgzZA.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNmL2M2LzQyLzk0ZDYtNDZkYy1iNzE4LTgyMWQyMzA1YTdjMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,151.0,Gammel Landevej,Herning,7400.0,4.0,Kaj Munks Vej,7400  Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Sebbie Wear Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-10-02,1993-05-18,2015-10-02,Statsautoriseret revisor,20222670.0,16981230.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Sebbie Wear Holding ApS.,,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,Handelsbanken,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,-181519.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-04-30,2014-05-01,2015-10-02,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21507625,indberetninger-20180424,2.509557,16981230.0,,2018-03-30T08:52:15.891Z,2015-10-09T11:31:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-45-KH,2015-10-09T11:31:42.578Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16981230,2014-04-30,2014-04-30,c4,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzY5LzlkLzgyLzdmYmQtNGQ0Yi1iMjI0LWE1ZWIxZTY2NDgzZA.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNmL2M2LzQyLzk0ZDYtNDZkYy1iNzE4LTgyMWQyMzA1YTdjMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,151.0,Gammel Landevej,Herning,7400.0,4.0,Kaj Munks Vej,7400  Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Sebbie Wear Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-10-02,1993-05-18,2015-10-02,Statsautoriseret revisor,20222670.0,16981230.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Sebbie Wear Holding ApS.,,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,Handelsbanken,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-04-30,2014-05-01,2015-10-02,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21507625,indberetninger-20180424,2.509557,16981230.0,,2018-03-30T08:52:15.891Z,2015-10-09T11:31:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-45-KH,2015-10-09T11:31:42.578Z,14093501.0,790049.0,225000.0,14014613.0,149384.0,12531870.0,14093501.0,1561631.0,78888.0,78888.0,78888.0,0.0,7784139.0,917631.0,644000.0,0.0,12306870.0,7784139.0,1561631.0,5440425.0,5252076.0,38965.0,,,,,,,
16981230,2014-05-01,2014-05-01,c113,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzY5LzlkLzgyLzdmYmQtNGQ0Yi1iMjI0LWE1ZWIxZTY2NDgzZA.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNmL2M2LzQyLzk0ZDYtNDZkYy1iNzE4LTgyMWQyMzA1YTdjMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,151.0,Gammel Landevej,Herning,7400.0,4.0,Kaj Munks Vej,7400  Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Sebbie Wear Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-10-02,1993-05-18,2015-10-02,Statsautoriseret revisor,20222670.0,16981230.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Sebbie Wear Holding ApS.,,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,Handelsbanken,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-04-30,2014-05-01,2015-10-02,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21507625,indberetninger-20180424,2.509557,16981230.0,,2018-03-30T08:52:15.891Z,2015-10-09T11:31:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-45-KH,2015-10-09T11:31:42.578Z,,,,,,,,,,,,,,,,,,,,,,,-969483.0,1048371.0,,,,,
16981230,2014-05-01,2014-05-01,c119,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzY5LzlkLzgyLzdmYmQtNGQ0Yi1iMjI0LWE1ZWIxZTY2NDgzZA.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNmL2M2LzQyLzk0ZDYtNDZkYy1iNzE4LTgyMWQyMzA1YTdjMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,151.0,Gammel Landevej,Herning,7400.0,4.0,Kaj Munks Vej,7400  Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Sebbie Wear Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-10-02,1993-05-18,2015-10-02,Statsautoriseret revisor,20222670.0,16981230.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Sebbie Wear Holding ApS.,,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,Handelsbanken,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-04-30,2014-05-01,2015-10-02,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21507625,indberetninger-20180424,2.509557,16981230.0,,2018-03-30T08:52:15.891Z,2015-10-09T11:31:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-45-KH,2015-10-09T11:31:42.578Z,,,,,,,,,,,,,,,,,,,,,,,0.0,8431212.0,,,,,
16981230,2014-05-01,2014-05-01,c137,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzY5LzlkLzgyLzdmYmQtNGQ0Yi1iMjI0LWE1ZWIxZTY2NDgzZA.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNmL2M2LzQyLzk0ZDYtNDZkYy1iNzE4LTgyMWQyMzA1YTdjMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,151.0,Gammel Landevej,Herning,7400.0,4.0,Kaj Munks Vej,7400  Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Sebbie Wear Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-10-02,1993-05-18,2015-10-02,Statsautoriseret revisor,20222670.0,16981230.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Sebbie Wear Holding ApS.,,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,Handelsbanken,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-04-30,2014-05-01,2015-10-02,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21507625,indberetninger-20180424,2.509557,16981230.0,,2018-03-30T08:52:15.891Z,2015-10-09T11:31:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-45-KH,2015-10-09T11:31:42.578Z,,,,,,225000.0,,,,,,,,,,,,,,,,,,,,,,,
16981230,2014-05-01,2014-05-01,c158,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzY5LzlkLzgyLzdmYmQtNGQ0Yi1iMjI0LWE1ZWIxZTY2NDgzZA.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNmL2M2LzQyLzk0ZDYtNDZkYy1iNzE4LTgyMWQyMzA1YTdjMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,151.0,Gammel Landevej,Herning,7400.0,4.0,Kaj Munks Vej,7400  Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Sebbie Wear Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-10-02,1993-05-18,2015-10-02,Statsautoriseret revisor,20222670.0,16981230.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Sebbie Wear Holding ApS.,,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,Handelsbanken,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-04-30,2014-05-01,2015-10-02,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21507625,indberetninger-20180424,2.509557,16981230.0,,2018-03-30T08:52:15.891Z,2015-10-09T11:31:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-45-KH,2015-10-09T11:31:42.578Z,,,,,,12306870.0,,,,,,,,,,,,,,,,,,,,,,,
16981230,2014-05-01,2015-04-30,c0,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzY5LzlkLzgyLzdmYmQtNGQ0Yi1iMjI0LWE1ZWIxZTY2NDgzZA.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNmL2M2LzQyLzk0ZDYtNDZkYy1iNzE4LTgyMWQyMzA1YTdjMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,151.0,Gammel Landevej,Herning,7400.0,4.0,Kaj Munks Vej,7400  Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Sebbie Wear Holding ApS,-142891.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-10-02,1993-05-18,2015-10-02,Statsautoriseret revisor,20222670.0,16981230.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Sebbie Wear Holding ApS.,-429614.0,1555419.0,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,Handelsbanken,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-28633.0,-26049.0,1037.0,Herning,929269.0,1072160.0,-458247.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-04-30,2014-05-01,2015-10-02,Herning,-142891.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21507625,indberetninger-20180424,2.509557,16981230.0,,2018-03-30T08:52:15.891Z,2015-10-09T11:31:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-45-KH,2015-10-09T11:31:42.578Z,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,,,
16981230,2014-05-01,2015-04-30,c114,,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzY5LzlkLzgyLzdmYmQtNGQ0Yi1iMjI0LWE1ZWIxZTY2NDgzZA.pdf,http://regnskaber.virk.dk/03218961/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNmL2M2LzQyLzk0ZDYtNDZkYy1iNzE4LTgyMWQyMzA1YTdjMw.xml,1.0,Herning,7400.0,30.0,Birk Centerpark,Herning,7400.0,151.0,Gammel Landevej,Herning,7400.0,4.0,Kaj Munks Vej,7400  Herning,Dueoddevej 10,DK-7400 Herning,Birk Centerpark 30,Til kapitalejeren i Sebbie Wear Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2014 - 30. april 2015.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,2015-10-02,1993-05-18,2015-10-02,Statsautoriseret revisor,20222670.0,16981230.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. maj 2014 - 30. april 2015 for Sebbie Wear Holding ApS.,,,"Der er ikke udarbejdet koncernregnskab, da koncernen opfylder fritagelsesbestemmelserne i Ã¥rsregnskabslovens Â§ 110 om regnskabsaflÃ¦ggelse for mindre koncerner.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning K. Nielsen,Ole Hartung,Ole Hartung,Handelsbanken,"Advokataktieselskabet DAHL, Herning",Sebbie Wear Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Herning,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-04-30,2014-05-01,2015-10-02,Herning,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21507625,indberetninger-20180424,2.509557,16981230.0,,2018-03-30T08:52:15.891Z,2015-10-09T11:31:42.477Z,regnskab,0.0,,2015-04-30,2014-05-01,X15-AH-45-KH,2015-10-09T11:31:42.578Z,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,350726.0,-429614.0
