entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,CashAndCashEquivalents,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherOperatingExpenses,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
35142975,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJiL2ZlL2YxL2U1NmUtNGU0MS05YmZkLTg3MTU5ZmQ1Yzk0MQ.xhtml,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzk2L2NjLzQ2LzkzZTktNDFkOS05Y2U5LTdiMWNhMTExOWVjYw.pdf,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzVhL2JiLzIwLzFkNTMtNGVlMC1hMjE0LTI4YTgyYWUyZmFlMw.xml,true,Ballerup,2750.0,"31, st",RugvÃ¦nget,2720 VanlÃ¸se,SkjulhÃ¸j AllÃ© 17-19,2000.0,Regnskabsklasse B,2017-05-15,2017-05-15,62268.0,1220915.0,2047855.0,35142975.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Finne,Nordea,TOSSE BAGERIVIRKSOMHED ApS,Kent SÃ¸rensen,21387.0,659172.0,50140.0,Ballerup,2015-01-01,2015-12-31,71922.0,84113.0,105500.0,2016-12-31,2016-01-01,false,false,12191.0,false,false,Ingen bistand,urn:ofk:oid:23872532,indberetninger-20180424,2.5949402000000004,35142975.0,,2018-03-28T01:39:50.238Z,2017-05-16T12:56:50.577Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-06-FN,2017-05-16T12:56:51.076Z,,,,,,,,,,,,,,,,,,,,,,,,
35142975,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJiL2ZlL2YxL2U1NmUtNGU0MS05YmZkLTg3MTU5ZmQ1Yzk0MQ.xhtml,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzk2L2NjLzQ2LzkzZTktNDFkOS05Y2U5LTdiMWNhMTExOWVjYw.pdf,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzVhL2JiLzIwLzFkNTMtNGVlMC1hMjE0LTI4YTgyYWUyZmFlMw.xml,true,Ballerup,2750.0,"31, st",RugvÃ¦nget,2720 VanlÃ¸se,SkjulhÃ¸j AllÃ© 17-19,2000.0,Regnskabsklasse B,2017-05-15,2017-05-15,,,,35142975.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Finne,Nordea,TOSSE BAGERIVIRKSOMHED ApS,Kent SÃ¸rensen,,,50140.0,Ballerup,2015-01-01,2015-12-31,71922.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23872532,indberetninger-20180424,2.5949402000000004,35142975.0,,2018-03-28T01:39:50.238Z,2017-05-16T12:56:50.577Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-06-FN,2017-05-16T12:56:51.076Z,,,,,,,,,,,,,,,,,,,,,,,,
35142975,2015-12-31,2015-12-31,c7,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJiL2ZlL2YxL2U1NmUtNGU0MS05YmZkLTg3MTU5ZmQ1Yzk0MQ.xhtml,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzk2L2NjLzQ2LzkzZTktNDFkOS05Y2U5LTdiMWNhMTExOWVjYw.pdf,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzVhL2JiLzIwLzFkNTMtNGVlMC1hMjE0LTI4YTgyYWUyZmFlMw.xml,true,Ballerup,2750.0,"31, st",RugvÃ¦nget,2720 VanlÃ¸se,SkjulhÃ¸j AllÃ© 17-19,2000.0,Regnskabsklasse B,2017-05-15,2017-05-15,,,,35142975.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Finne,Nordea,TOSSE BAGERIVIRKSOMHED ApS,Kent SÃ¸rensen,,,50140.0,Ballerup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23872532,indberetninger-20180424,2.5949402000000004,35142975.0,,2018-03-28T01:39:50.238Z,2017-05-16T12:56:50.577Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-06-FN,2017-05-16T12:56:51.076Z,586385.0,80000.0,352126.0,101729.0,65760.0,-181556.0,168499.0,20000.0,586385.0,767941.0,65760.0,234259.0,365460.0,168499.0,20000.0,-261556.0,59099.0,767941.0,294577.0,332126.0,48805.0,180257.0,,
35142975,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJiL2ZlL2YxL2U1NmUtNGU0MS05YmZkLTg3MTU5ZmQ1Yzk0MQ.xhtml,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzk2L2NjLzQ2LzkzZTktNDFkOS05Y2U5LTdiMWNhMTExOWVjYw.pdf,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzVhL2JiLzIwLzFkNTMtNGVlMC1hMjE0LTI4YTgyYWUyZmFlMw.xml,true,Ballerup,2750.0,"31, st",RugvÃ¦nget,2720 VanlÃ¸se,SkjulhÃ¸j AllÃ© 17-19,2000.0,Regnskabsklasse B,2017-05-15,2017-05-15,,,,35142975.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Finne,Nordea,TOSSE BAGERIVIRKSOMHED ApS,Kent SÃ¸rensen,,,50140.0,Ballerup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23872532,indberetninger-20180424,2.5949402000000004,35142975.0,,2018-03-28T01:39:50.238Z,2017-05-16T12:56:50.577Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-06-FN,2017-05-16T12:56:51.076Z,,,,,,-188913.0,,,,,,,,,,,,,,,,,,
35142975,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJiL2ZlL2YxL2U1NmUtNGU0MS05YmZkLTg3MTU5ZmQ1Yzk0MQ.xhtml,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzk2L2NjLzQ2LzkzZTktNDFkOS05Y2U5LTdiMWNhMTExOWVjYw.pdf,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzVhL2JiLzIwLzFkNTMtNGVlMC1hMjE0LTI4YTgyYWUyZmFlMw.xml,true,Ballerup,2750.0,"31, st",RugvÃ¦nget,2720 VanlÃ¸se,SkjulhÃ¸j AllÃ© 17-19,2000.0,Regnskabsklasse B,2017-05-15,2017-05-15,,,,35142975.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Finne,Nordea,TOSSE BAGERIVIRKSOMHED ApS,Kent SÃ¸rensen,,,50140.0,Ballerup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23872532,indberetninger-20180424,2.5949402000000004,35142975.0,,2018-03-28T01:39:50.238Z,2017-05-16T12:56:50.577Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-06-FN,2017-05-16T12:56:51.076Z,,,,,,80000.0,,,,,,,,,,,,,,,,,,
35142975,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJiL2ZlL2YxL2U1NmUtNGU0MS05YmZkLTg3MTU5ZmQ1Yzk0MQ.xhtml,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzk2L2NjLzQ2LzkzZTktNDFkOS05Y2U5LTdiMWNhMTExOWVjYw.pdf,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzVhL2JiLzIwLzFkNTMtNGVlMC1hMjE0LTI4YTgyYWUyZmFlMw.xml,true,Ballerup,2750.0,"31, st",RugvÃ¦nget,2720 VanlÃ¸se,SkjulhÃ¸j AllÃ© 17-19,2000.0,Regnskabsklasse B,2017-05-15,2017-05-15,,,,35142975.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Finne,Nordea,TOSSE BAGERIVIRKSOMHED ApS,Kent SÃ¸rensen,,,50140.0,Ballerup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23872532,indberetninger-20180424,2.5949402000000004,35142975.0,,2018-03-28T01:39:50.238Z,2017-05-16T12:56:50.577Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-06-FN,2017-05-16T12:56:51.076Z,,,,,,-268913.0,,,,,,,,,,,,,,,,,,
35142975,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJiL2ZlL2YxL2U1NmUtNGU0MS05YmZkLTg3MTU5ZmQ1Yzk0MQ.xhtml,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzk2L2NjLzQ2LzkzZTktNDFkOS05Y2U5LTdiMWNhMTExOWVjYw.pdf,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzVhL2JiLzIwLzFkNTMtNGVlMC1hMjE0LTI4YTgyYWUyZmFlMw.xml,true,Ballerup,2750.0,"31, st",RugvÃ¦nget,2720 VanlÃ¸se,SkjulhÃ¸j AllÃ© 17-19,2000.0,Regnskabsklasse B,2017-05-15,2017-05-15,65285.0,1465801.0,2126584.0,35142975.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Finne,Nordea,TOSSE BAGERIVIRKSOMHED ApS,Kent SÃ¸rensen,16253.0,577518.0,50140.0,Ballerup,2015-01-01,2015-12-31,6666.0,1727.0,17980.0,2016-12-31,2016-01-01,false,false,-4939.0,false,false,Ingen bistand,urn:ofk:oid:23872532,indberetninger-20180424,2.5949402000000004,35142975.0,,2018-03-28T01:39:50.238Z,2017-05-16T12:56:50.577Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-06-FN,2017-05-16T12:56:51.076Z,,,,,,,,,,,,,,,,,,,,,,,,
35142975,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJiL2ZlL2YxL2U1NmUtNGU0MS05YmZkLTg3MTU5ZmQ1Yzk0MQ.xhtml,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzk2L2NjLzQ2LzkzZTktNDFkOS05Y2U5LTdiMWNhMTExOWVjYw.pdf,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzVhL2JiLzIwLzFkNTMtNGVlMC1hMjE0LTI4YTgyYWUyZmFlMw.xml,true,Ballerup,2750.0,"31, st",RugvÃ¦nget,2720 VanlÃ¸se,SkjulhÃ¸j AllÃ© 17-19,2000.0,Regnskabsklasse B,2017-05-15,2017-05-15,,,,35142975.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Finne,Nordea,TOSSE BAGERIVIRKSOMHED ApS,Kent SÃ¸rensen,,,50140.0,Ballerup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23872532,indberetninger-20180424,2.5949402000000004,35142975.0,,2018-03-28T01:39:50.238Z,2017-05-16T12:56:50.577Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-06-FN,2017-05-16T12:56:51.076Z,,,,,,,,,,,,,,,,,,,,,,,Andreas Mulinacci Due,DirektÃ¸r
35142975,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJiL2ZlL2YxL2U1NmUtNGU0MS05YmZkLTg3MTU5ZmQ1Yzk0MQ.xhtml,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzk2L2NjLzQ2LzkzZTktNDFkOS05Y2U5LTdiMWNhMTExOWVjYw.pdf,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzVhL2JiLzIwLzFkNTMtNGVlMC1hMjE0LTI4YTgyYWUyZmFlMw.xml,true,Ballerup,2750.0,"31, st",RugvÃ¦nget,2720 VanlÃ¸se,SkjulhÃ¸j AllÃ© 17-19,2000.0,Regnskabsklasse B,2017-05-15,2017-05-15,,,,35142975.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Finne,Nordea,TOSSE BAGERIVIRKSOMHED ApS,Kent SÃ¸rensen,,,50140.0,Ballerup,2015-01-01,2015-12-31,6666.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23872532,indberetninger-20180424,2.5949402000000004,35142975.0,,2018-03-28T01:39:50.238Z,2017-05-16T12:56:50.577Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-06-FN,2017-05-16T12:56:51.076Z,,,,,,,,,,,,,,,,,,,,,,,,
35142975,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzJiL2ZlL2YxL2U1NmUtNGU0MS05YmZkLTg3MTU5ZmQ1Yzk0MQ.xhtml,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU2Lzk2L2NjLzQ2LzkzZTktNDFkOS05Y2U5LTdiMWNhMTExOWVjYw.pdf,http://regnskaber.virk.dk/57924153/ZG9rdW1lbnRsYWdlcjovLzAzLzU1LzVhL2JiLzIwLzFkNTMtNGVlMC1hMjE0LTI4YTgyYWUyZmFlMw.xml,true,Ballerup,2750.0,"31, st",RugvÃ¦nget,2720 VanlÃ¸se,SkjulhÃ¸j AllÃ© 17-19,2000.0,Regnskabsklasse B,2017-05-15,2017-05-15,,,,35142975.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Peter Finne,Nordea,TOSSE BAGERIVIRKSOMHED ApS,Kent SÃ¸rensen,,,50140.0,Ballerup,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:23872532,indberetninger-20180424,2.5949402000000004,35142975.0,,2018-03-28T01:39:50.238Z,2017-05-16T12:56:50.577Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-06-FN,2017-05-16T12:56:51.076Z,,,,,,,,,,,,,,,,,,,,,,,Peter Folmann Finne,DirektÃ¸r
