entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossProfitLoss,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermReceivables,ShorttermTradeReceivables,TaxPayables,TradePayables,DescriptionOfSpecificAndAdequateGroundsForObjectionsOfMemberOfSupervisoryBoardOnAnnualReport,NameAndSurnameOfMemberOfExecutiveBoard
34213798,2012-07-01,2013-06-30,ctx26,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8vcGRmcy8zNDIxMzc5ODtBcFM1MDYyMDk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDE0MTIxMl8wOTQ4MTRfNzAx.xml,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,-300133.0,Regnskabsklasse B,2014-11-30,2014-11-30,-206843.0,-220360.0,-540842.0,1204132.0,663290.0,34213798.0,33883889.0,Ãrsrapport,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,-71238.0,0.0,"KÃ¸benhavn, den 30. november 2014",150827.0,216281.0,236087.0,KÃ¸benhavn,2014-06-30,2013-07-01,-19806.0,-65454.0,Ingen bistand,urn:ofk:oid:14502755,indberetninger-20180424,2.5097342,34213798.0,,2018-04-01T04:50:19.602Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-301.329,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2012-07-01,2013-06-30,ctx28,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8vcGRmcy8zNDIxMzc5ODtBcFM1MDYyMDk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDE0MTIxMl8wOTQ4MTRfNzAx.xml,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,,Regnskabsklasse B,2014-11-30,2014-11-30,,,,,,34213798.0,33883889.0,Ãrsrapport,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,,,"KÃ¸benhavn, den 30. november 2014",150827.0,,,KÃ¸benhavn,2014-06-30,2013-07-01,,,Ingen bistand,urn:ofk:oid:14502755,indberetninger-20180424,2.5097342,34213798.0,,2018-04-01T04:50:19.602Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-301.329,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2012-07-01,2013-06-30,ctx30,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8vcGRmcy8zNDIxMzc5ODtBcFM1MDYyMDk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDE0MTIxMl8wOTQ4MTRfNzAx.xml,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,,Regnskabsklasse B,2014-11-30,2014-11-30,,,,,,34213798.0,33883889.0,Ãrsrapport,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,,,"KÃ¸benhavn, den 30. november 2014",150827.0,,,KÃ¸benhavn,2014-06-30,2013-07-01,,,Ingen bistand,urn:ofk:oid:14502755,indberetninger-20180424,2.5097342,34213798.0,,2018-04-01T04:50:19.602Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-301.329,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2013-06-30,2013-06-30,ctx32,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8vcGRmcy8zNDIxMzc5ODtBcFM1MDYyMDk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDE0MTIxMl8wOTQ4MTRfNzAx.xml,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,,Regnskabsklasse B,2014-11-30,2014-11-30,,,,,,34213798.0,33883889.0,Ãrsrapport,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,,,"KÃ¸benhavn, den 30. november 2014",,,,KÃ¸benhavn,2014-06-30,2013-07-01,,,Ingen bistand,urn:ofk:oid:14502755,indberetninger-20180424,2.5097342,34213798.0,,2018-04-01T04:50:19.602Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-301.329,2014-12-12T23:00:00.000Z,1288300.0,6153.0,80000.0,424613.0,230829.0,343976.0,519711.0,519711.0,1288301.0,1008793.0,230574.0,230574.0,863687.0,761444.0,47395.0,343976.0,48679.0,48679.0,150829.0,418460.0,371065.0,16775.0,0.0,,
34213798,2013-07-01,2014-06-30,ctx1,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8vcGRmcy8zNDIxMzc5ODtBcFM1MDYyMDk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDE0MTIxMl8wOTQ4MTRfNzAx.xml,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,-228870.0,Regnskabsklasse B,2014-11-30,2014-11-30,-272130.0,-229199.0,-724217.0,1291116.0,566899.0,34213798.0,33883889.0,Ãrsrapport,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,-74091.0,410.0,"KÃ¸benhavn, den 30. november 2014",37963.0,57086.0,65570.0,KÃ¸benhavn,2014-06-30,2013-07-01,-8894.0,-19123.0,Ingen bistand,urn:ofk:oid:14502755,indberetninger-20180424,2.5097342,34213798.0,,2018-04-01T04:50:19.602Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-301.329,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2013-07-01,2014-06-30,ctx10,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8vcGRmcy8zNDIxMzc5ODtBcFM1MDYyMDk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDE0MTIxMl8wOTQ4MTRfNzAx.xml,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,,Regnskabsklasse B,2014-11-30,2014-11-30,,,,,,34213798.0,33883889.0,Ãrsrapport,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,,,"KÃ¸benhavn, den 30. november 2014",,,,KÃ¸benhavn,2014-06-30,2013-07-01,,,Ingen bistand,urn:ofk:oid:14502755,indberetninger-20180424,2.5097342,34213798.0,,2018-04-01T04:50:19.602Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-301.329,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,"Det er endvidere min opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",
34213798,2013-07-01,2014-06-30,ctx11,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8vcGRmcy8zNDIxMzc5ODtBcFM1MDYyMDk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDE0MTIxMl8wOTQ4MTRfNzAx.xml,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,,Regnskabsklasse B,2014-11-30,2014-11-30,,,,,,34213798.0,33883889.0,Ãrsrapport,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,,,"KÃ¸benhavn, den 30. november 2014",,,,KÃ¸benhavn,2014-06-30,2013-07-01,,,Ingen bistand,urn:ofk:oid:14502755,indberetninger-20180424,2.5097342,34213798.0,,2018-04-01T04:50:19.602Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-301.329,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,"Det er endvidere min opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",
34213798,2013-07-01,2014-06-30,ctx12,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8vcGRmcy8zNDIxMzc5ODtBcFM1MDYyMDk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDE0MTIxMl8wOTQ4MTRfNzAx.xml,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,,Regnskabsklasse B,2014-11-30,2014-11-30,,,,,,34213798.0,33883889.0,Ãrsrapport,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,,,"KÃ¸benhavn, den 30. november 2014",,,,KÃ¸benhavn,2014-06-30,2013-07-01,,,Ingen bistand,urn:ofk:oid:14502755,indberetninger-20180424,2.5097342,34213798.0,,2018-04-01T04:50:19.602Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-301.329,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,"Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",
34213798,2013-07-01,2014-06-30,ctx13,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8vcGRmcy8zNDIxMzc5ODtBcFM1MDYyMDk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDE0MTIxMl8wOTQ4MTRfNzAx.xml,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,,Regnskabsklasse B,2014-11-30,2014-11-30,,,,,,34213798.0,33883889.0,Ãrsrapport,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,,,"KÃ¸benhavn, den 30. november 2014",,,,KÃ¸benhavn,2014-06-30,2013-07-01,,,Ingen bistand,urn:ofk:oid:14502755,indberetninger-20180424,2.5097342,34213798.0,,2018-04-01T04:50:19.602Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-301.329,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,"Ãrsregnskabet er ikke revideret. Ledelsen erklÃ¦rer, at betingelserne herfor er opfyldt.",
34213798,2013-07-01,2014-06-30,ctx14,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8vcGRmcy8zNDIxMzc5ODtBcFM1MDYyMDk7MjAxMzA3MDE7MjAxNDA2MzA7UjtS.pdf,http://regnskaber.virk.dk/89731243/Y3ZyLmRrOi8veGJybHMvWC00REU0RDRDQi0yMDE0MTIxMl8wOTQ4MTRfNzAx.xml,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,,Regnskabsklasse B,2014-11-30,2014-11-30,,,,,,34213798.0,33883889.0,Ãrsrapport,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,,,"KÃ¸benhavn, den 30. november 2014",,,,KÃ¸benhavn,2014-06-30,2013-07-01,,,Ingen bistand,urn:ofk:oid:14502755,indberetninger-20180424,2.5097342,34213798.0,,2018-04-01T04:50:19.602Z,2014-12-12T23:00:00.000Z,regnskab,0.0,,2014-06-30,2013-07-01,14-301.329,2014-12-12T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,
