entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AcquiredPatents,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CostOfSales,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfLiabilitiesOtherThanProvisions,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IncomeFromInvestmentsInGroupEnterprises,InformationOnTypeOfSubmittedReport,Inventories,LandAndBuildings,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,OtherProvisions,PayablesToGroupEnterprises,PlaceOfSignatureOfStatement,PlantAndMachinery,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumables,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,ShorttermDebtToBanks,ShorttermInvestments,ShorttermInvestmentsInAssociates,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,WorkInProgress,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestmentsInGroupEnterprises,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables,TaxPayables,TradePayables,NameAndSurnameOfMemberOfExecutiveBoard
34213798,2015-07-01,2016-06-30,ctx41,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2VmLzk0LzY5ZmYtNDAwNS1hMWQzLTlmNzIxOTAxYTc1YQ.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2Q2LzBjLzc5L2UwNWEtNGI4YS04NWIxLTBhNjU3MmJkOTc2Mg.xml,0.0,2100 KÃ¸benhavn Ã,"Ãrhusgade 88, 5. sal",2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-137789.0,2017-11-30,2017-11-30,-296051.0,GÃ¦ldsforpligtelser,-1117673.0,-1097708.0,1589127.0,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,-5593.0,0.0,0.0,0.0,0.0,KÃ¸benhavn den 30. november 2017,0.0,2015-07-01,2016-06-30,103398.0,169810.0,175403.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2017-06-30,2016-07-01,2824624.0,0.0,0.0,0.0,0.0,-66412.0,Ingen bistand,0.0,urn:ofk:oid:24793245,indberetninger-20180424,2.5097417999999996,34213798.0,,2018-03-28T00:54:52.868Z,2017-12-05T13:24:46.395Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-00-ZP,2017-12-05T13:24:46.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2015-07-01,2016-06-30,ctx43,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2VmLzk0LzY5ZmYtNDAwNS1hMWQzLTlmNzIxOTAxYTc1YQ.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2Q2LzBjLzc5L2UwNWEtNGI4YS04NWIxLTBhNjU3MmJkOTc2Mg.xml,0.0,2100 KÃ¸benhavn Ã,"Ãrhusgade 88, 5. sal",2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-137789.0,2017-11-30,2017-11-30,,GÃ¦ldsforpligtelser,,-1097708.0,,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,,,0.0,0.0,0.0,KÃ¸benhavn den 30. november 2017,0.0,2015-07-01,2016-06-30,100000.0,,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2017-06-30,2016-07-01,2824624.0,0.0,0.0,0.0,0.0,,Ingen bistand,0.0,urn:ofk:oid:24793245,indberetninger-20180424,2.5097417999999996,34213798.0,,2018-03-28T00:54:52.868Z,2017-12-05T13:24:46.395Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-00-ZP,2017-12-05T13:24:46.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2015-07-01,2016-06-30,ctx45,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2VmLzk0LzY5ZmYtNDAwNS1hMWQzLTlmNzIxOTAxYTc1YQ.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2Q2LzBjLzc5L2UwNWEtNGI4YS04NWIxLTBhNjU3MmJkOTc2Mg.xml,0.0,2100 KÃ¸benhavn Ã,"Ãrhusgade 88, 5. sal",2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-137789.0,2017-11-30,2017-11-30,,GÃ¦ldsforpligtelser,,-1097708.0,,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,,,0.0,0.0,0.0,KÃ¸benhavn den 30. november 2017,0.0,2015-07-01,2016-06-30,0.0,,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2017-06-30,2016-07-01,2824624.0,0.0,0.0,0.0,0.0,,Ingen bistand,0.0,urn:ofk:oid:24793245,indberetninger-20180424,2.5097417999999996,34213798.0,,2018-03-28T00:54:52.868Z,2017-12-05T13:24:46.395Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-00-ZP,2017-12-05T13:24:46.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2015-07-01,2016-06-30,ctx47,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2VmLzk0LzY5ZmYtNDAwNS1hMWQzLTlmNzIxOTAxYTc1YQ.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2Q2LzBjLzc5L2UwNWEtNGI4YS04NWIxLTBhNjU3MmJkOTc2Mg.xml,0.0,2100 KÃ¸benhavn Ã,"Ãrhusgade 88, 5. sal",2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-137789.0,2017-11-30,2017-11-30,,GÃ¦ldsforpligtelser,,-1097708.0,,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,,,0.0,0.0,0.0,KÃ¸benhavn den 30. november 2017,0.0,2015-07-01,2016-06-30,0.0,,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2017-06-30,2016-07-01,2824624.0,0.0,0.0,0.0,0.0,,Ingen bistand,0.0,urn:ofk:oid:24793245,indberetninger-20180424,2.5097417999999996,34213798.0,,2018-03-28T00:54:52.868Z,2017-12-05T13:24:46.395Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-00-ZP,2017-12-05T13:24:46.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2015-07-01,2016-06-30,ctx49,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2VmLzk0LzY5ZmYtNDAwNS1hMWQzLTlmNzIxOTAxYTc1YQ.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2Q2LzBjLzc5L2UwNWEtNGI4YS04NWIxLTBhNjU3MmJkOTc2Mg.xml,0.0,2100 KÃ¸benhavn Ã,"Ãrhusgade 88, 5. sal",2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-137789.0,2017-11-30,2017-11-30,,GÃ¦ldsforpligtelser,,-1097708.0,,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,,,0.0,0.0,0.0,KÃ¸benhavn den 30. november 2017,0.0,2015-07-01,2016-06-30,3398.0,,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2017-06-30,2016-07-01,2824624.0,0.0,0.0,0.0,0.0,,Ingen bistand,0.0,urn:ofk:oid:24793245,indberetninger-20180424,2.5097417999999996,34213798.0,,2018-03-28T00:54:52.868Z,2017-12-05T13:24:46.395Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-00-ZP,2017-12-05T13:24:46.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2016-06-30,2016-06-30,ctx51,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2VmLzk0LzY5ZmYtNDAwNS1hMWQzLTlmNzIxOTAxYTc1YQ.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2Q2LzBjLzc5L2UwNWEtNGI4YS04NWIxLTBhNjU3MmJkOTc2Mg.xml,0.0,2100 KÃ¸benhavn Ã,"Ãrhusgade 88, 5. sal",2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-137789.0,2017-11-30,2017-11-30,,GÃ¦ldsforpligtelser,,-1097708.0,,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,,,0.0,0.0,0.0,KÃ¸benhavn den 30. november 2017,0.0,2015-07-01,2016-06-30,,,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2017-06-30,2016-07-01,2824624.0,0.0,0.0,0.0,0.0,,Ingen bistand,0.0,urn:ofk:oid:24793245,indberetninger-20180424,2.5097417999999996,34213798.0,,2018-03-28T00:54:52.868Z,2017-12-05T13:24:46.395Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-00-ZP,2017-12-05T13:24:46.553Z,1227655.0,116516.0,80000.0,794556.0,0.0,336194.0,268660.0,164439.0,164439.0,1227655.0,858957.0,47252.0,47252.0,433099.0,719247.0,97200.0,268660.0,100000.0,32504.0,32504.0,156194.0,0.0,811705.0,678040.0,580840.0,62458.0,30000.0,
34213798,2016-07-01,2017-06-30,ctx36,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2VmLzk0LzY5ZmYtNDAwNS1hMWQzLTlmNzIxOTAxYTc1YQ.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2Q2LzBjLzc5L2UwNWEtNGI4YS04NWIxLTBhNjU3MmJkOTc2Mg.xml,0.0,2100 KÃ¸benhavn Ã,"Ãrhusgade 88, 5. sal",2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-137789.0,2017-11-30,2017-11-30,,GÃ¦ldsforpligtelser,,-1097708.0,,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,,,0.0,0.0,0.0,KÃ¸benhavn den 30. november 2017,0.0,2015-07-01,2016-06-30,,,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2017-06-30,2016-07-01,2824624.0,0.0,0.0,0.0,0.0,,Ingen bistand,0.0,urn:ofk:oid:24793245,indberetninger-20180424,2.5097417999999996,34213798.0,,2018-03-28T00:54:52.868Z,2017-12-05T13:24:46.395Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-00-ZP,2017-12-05T13:24:46.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2016-07-01,2017-06-30,ctx37,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2VmLzk0LzY5ZmYtNDAwNS1hMWQzLTlmNzIxOTAxYTc1YQ.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2Q2LzBjLzc5L2UwNWEtNGI4YS04NWIxLTBhNjU3MmJkOTc2Mg.xml,0.0,2100 KÃ¸benhavn Ã,"Ãrhusgade 88, 5. sal",2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-137789.0,2017-11-30,2017-11-30,-303887.0,GÃ¦ldsforpligtelser,-1511924.0,-1097708.0,1930336.0,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,-5820.0,3296.0,0.0,0.0,0.0,KÃ¸benhavn den 30. november 2017,0.0,2015-07-01,2016-06-30,70677.0,112001.0,114525.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2017-06-30,2016-07-01,2824624.0,0.0,0.0,0.0,0.0,-41324.0,Ingen bistand,0.0,urn:ofk:oid:24793245,indberetninger-20180424,2.5097417999999996,34213798.0,,2018-03-28T00:54:52.868Z,2017-12-05T13:24:46.395Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-00-ZP,2017-12-05T13:24:46.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2016-07-01,2017-06-30,ctx38,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2VmLzk0LzY5ZmYtNDAwNS1hMWQzLTlmNzIxOTAxYTc1YQ.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2Q2LzBjLzc5L2UwNWEtNGI4YS04NWIxLTBhNjU3MmJkOTc2Mg.xml,0.0,2100 KÃ¸benhavn Ã,"Ãrhusgade 88, 5. sal",2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-137789.0,2017-11-30,2017-11-30,,GÃ¦ldsforpligtelser,,-1097708.0,,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,,,0.0,0.0,0.0,KÃ¸benhavn den 30. november 2017,0.0,2015-07-01,2016-06-30,,,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2017-06-30,2016-07-01,2824624.0,0.0,0.0,0.0,0.0,,Ingen bistand,0.0,urn:ofk:oid:24793245,indberetninger-20180424,2.5097417999999996,34213798.0,,2018-03-28T00:54:52.868Z,2017-12-05T13:24:46.395Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-00-ZP,2017-12-05T13:24:46.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jahn Thorup
34213798,2016-07-01,2017-06-30,ctx39,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2VmLzk0LzY5ZmYtNDAwNS1hMWQzLTlmNzIxOTAxYTc1YQ.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2IzL2Q2LzBjLzc5L2UwNWEtNGI4YS04NWIxLTBhNjU3MmJkOTc2Mg.xml,0.0,2100 KÃ¸benhavn Ã,"Ãrhusgade 88, 5. sal",2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-137789.0,2017-11-30,2017-11-30,,GÃ¦ldsforpligtelser,,-1097708.0,,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,,,0.0,0.0,0.0,KÃ¸benhavn den 30. november 2017,0.0,2015-07-01,2016-06-30,,,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2017-06-30,2016-07-01,2824624.0,0.0,0.0,0.0,0.0,,Ingen bistand,0.0,urn:ofk:oid:24793245,indberetninger-20180424,2.5097417999999996,34213798.0,,2018-03-28T00:54:52.868Z,2017-12-05T13:24:46.395Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-00-ZP,2017-12-05T13:24:46.553Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jahn Thorup
