entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AcquiredPatents,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CostOfSales,DateOfApprovalOfReport,DateOfGeneralMeeting,ExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IncomeFromInvestmentsInGroupEnterprises,InformationOnTypeOfSubmittedReport,Inventories,LandAndBuildings,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherOperatingIncome,OtherProvisions,PayablesToGroupEnterprises,PlantAndMachinery,ProfitLoss,RawMaterialsAndConsumables,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,ShorttermDebtToBanks,ShorttermInvestments,ShorttermInvestmentsInAssociates,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,TypeOfAuditorAssistance,WorkInProgress,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestmentsInGroupEnterprises,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables,TaxPayables,TradePayables,NameAndSurnameOfMemberOfExecutiveBoard
34213798,2013-07-01,2014-06-30,ctx11,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzkyL2UyL2ZiLzIzYTYtNGE5Zi04OWNlLWQ2YzY4YWE3NDQ0OA.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzEzL2UzLzQ0LzM5Y2UtNDlkMC04ODYzLTA0ODQwNzBmZmUzYw.xml,0.0,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-164698.0,2015-11-30,2015-11-30,-724217.0,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,0.0,0.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2015-06-30,2014-07-01,1455814.0,0.0,0.0,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:21757216,indberetninger-20180424,2.5124211,34213798.0,,2018-03-30T20:14:09.349Z,2015-12-08T13:43:58.387Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-20-HB,2015-12-08T13:43:58.586Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2013-07-01,2014-06-30,ctx13,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzkyL2UyL2ZiLzIzYTYtNGE5Zi04OWNlLWQ2YzY4YWE3NDQ0OA.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzEzL2UzLzQ0LzM5Y2UtNDlkMC04ODYzLTA0ODQwNzBmZmUzYw.xml,0.0,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-164698.0,2015-11-30,2015-11-30,-724217.0,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,0.0,0.0,0.0,0.0,37963.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2015-06-30,2014-07-01,1455814.0,0.0,0.0,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:21757216,indberetninger-20180424,2.5124211,34213798.0,,2018-03-30T20:14:09.349Z,2015-12-08T13:43:58.387Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-20-HB,2015-12-08T13:43:58.586Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2013-07-01,2014-06-30,ctx5,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzkyL2UyL2ZiLzIzYTYtNGE5Zi04OWNlLWQ2YzY4YWE3NDQ0OA.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzEzL2UzLzQ0LzM5Y2UtNDlkMC04ODYzLTA0ODQwNzBmZmUzYw.xml,0.0,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-164698.0,2015-11-30,2015-11-30,-724217.0,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,0.0,0.0,0.0,0.0,37963.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2015-06-30,2014-07-01,1455814.0,0.0,0.0,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:21757216,indberetninger-20180424,2.5124211,34213798.0,,2018-03-30T20:14:09.349Z,2015-12-08T13:43:58.387Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-20-HB,2015-12-08T13:43:58.586Z,-272130.0,-229199.0,566899.0,-8894.0,410.0,57086.0,65570.0,-19123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2013-07-01,2014-06-30,ctx7,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzkyL2UyL2ZiLzIzYTYtNGE5Zi04OWNlLWQ2YzY4YWE3NDQ0OA.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzEzL2UzLzQ0LzM5Y2UtNDlkMC04ODYzLTA0ODQwNzBmZmUzYw.xml,0.0,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-164698.0,2015-11-30,2015-11-30,-724217.0,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,0.0,0.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2015-06-30,2014-07-01,1455814.0,0.0,0.0,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:21757216,indberetninger-20180424,2.5124211,34213798.0,,2018-03-30T20:14:09.349Z,2015-12-08T13:43:58.387Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-20-HB,2015-12-08T13:43:58.586Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2013-07-01,2014-06-30,ctx9,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzkyL2UyL2ZiLzIzYTYtNGE5Zi04OWNlLWQ2YzY4YWE3NDQ0OA.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzEzL2UzLzQ0LzM5Y2UtNDlkMC04ODYzLTA0ODQwNzBmZmUzYw.xml,0.0,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-164698.0,2015-11-30,2015-11-30,-724217.0,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,0.0,0.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2015-06-30,2014-07-01,1455814.0,0.0,0.0,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:21757216,indberetninger-20180424,2.5124211,34213798.0,,2018-03-30T20:14:09.349Z,2015-12-08T13:43:58.387Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-20-HB,2015-12-08T13:43:58.586Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2014-06-30,2014-06-30,ctx15,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzkyL2UyL2ZiLzIzYTYtNGE5Zi04OWNlLWQ2YzY4YWE3NDQ0OA.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzEzL2UzLzQ0LzM5Y2UtNDlkMC04ODYzLTA0ODQwNzBmZmUzYw.xml,0.0,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-164698.0,2015-11-30,2015-11-30,-724217.0,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,0.0,0.0,0.0,0.0,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2015-06-30,2014-07-01,1455814.0,0.0,0.0,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:21757216,indberetninger-20180424,2.5124211,34213798.0,,2018-03-30T20:14:09.349Z,2015-12-08T13:43:58.387Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-20-HB,2015-12-08T13:43:58.586Z,,,,,,,,,1498658.0,193477.0,80000.0,799072.0,0.0,268792.0,253939.0,445647.0,445647.0,1498658.0,1210966.0,173421.0,173421.0,699586.0,961868.0,40395.0,253939.0,0.0,18900.0,18900.0,188792.0,0.0,1037545.0,605595.0,565200.0,65677.0,10000.0,
34213798,2014-07-01,2015-06-30,ctx1,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzkyL2UyL2ZiLzIzYTYtNGE5Zi04OWNlLWQ2YzY4YWE3NDQ0OA.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzEzL2UzLzQ0LzM5Y2UtNDlkMC04ODYzLTA0ODQwNzBmZmUzYw.xml,0.0,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-164698.0,2015-11-30,2015-11-30,-724217.0,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,0.0,0.0,0.0,0.0,4004.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2015-06-30,2014-07-01,1455814.0,0.0,0.0,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:21757216,indberetninger-20180424,2.5124211,34213798.0,,2018-03-30T20:14:09.349Z,2015-12-08T13:43:58.387Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-20-HB,2015-12-08T13:43:58.586Z,-272130.0,-704779.0,1006968.0,-8061.0,0.0,21998.0,30059.0,-17994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2014-07-01,2015-06-30,ctx12,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzkyL2UyL2ZiLzIzYTYtNGE5Zi04OWNlLWQ2YzY4YWE3NDQ0OA.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzEzL2UzLzQ0LzM5Y2UtNDlkMC04ODYzLTA0ODQwNzBmZmUzYw.xml,0.0,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-164698.0,2015-11-30,2015-11-30,-724217.0,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,0.0,0.0,0.0,0.0,-35996.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2015-06-30,2014-07-01,1455814.0,0.0,0.0,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:21757216,indberetninger-20180424,2.5124211,34213798.0,,2018-03-30T20:14:09.349Z,2015-12-08T13:43:58.387Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-20-HB,2015-12-08T13:43:58.586Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34213798,2014-07-01,2015-06-30,ctx2,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzkyL2UyL2ZiLzIzYTYtNGE5Zi04OWNlLWQ2YzY4YWE3NDQ0OA.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzEzL2UzLzQ0LzM5Y2UtNDlkMC04ODYzLTA0ODQwNzBmZmUzYw.xml,0.0,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-164698.0,2015-11-30,2015-11-30,-724217.0,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,0.0,0.0,0.0,0.0,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2015-06-30,2014-07-01,1455814.0,0.0,0.0,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:21757216,indberetninger-20180424,2.5124211,34213798.0,,2018-03-30T20:14:09.349Z,2015-12-08T13:43:58.387Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-20-HB,2015-12-08T13:43:58.586Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jahn Thorup
34213798,2014-07-01,2015-06-30,ctx3,,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzkyL2UyL2ZiLzIzYTYtNGE5Zi04OWNlLWQ2YzY4YWE3NDQ0OA.pdf,http://regnskaber.virk.dk/89731243/ZG9rdW1lbnRsYWdlcjovLzAzLzQwLzEzL2UzLzQ0LzM5Y2UtNDlkMC04ODYzLTA0ODQwNzBmZmUzYw.xml,0.0,2100 KÃ¸benhavn Ã,Lyngbyvej 14 - 16,2670 Greve,Ole Larsensvej 1,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver og passiver finansielle stilling samt resultatet. Samtidigt er det vores opfattelse, at ledelsesberetningen indeholder en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Ledelsen anser, at betingelserne for fravalg af revision fortsat er opfyldt.",-164698.0,2015-11-30,2015-11-30,-724217.0,34213798.0,33883889.0,0.0,Ãrsrapport,0.0,0.0,0.0,0.0,Jahn Thorup,Advisor-Revision Statsautoriseret Revisionsanpartsselskab,XBRL Takeoff,0.0,0.0,0.0,0.0,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hjemstedskommune: KÃ¸benhavn,2015-06-30,2014-07-01,1455814.0,0.0,0.0,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:21757216,indberetninger-20180424,2.5124211,34213798.0,,2018-03-30T20:14:09.349Z,2015-12-08T13:43:58.387Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AL-20-HB,2015-12-08T13:43:58.586Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jahn Thorup
