entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermReceivables,PrepaymentsForGoods,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
31062071,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzg0Lzg0L2FiLzNkODItNDczNi05NWRjLWU1ZGM2YWQwNjljMw.pdf,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzU5LzBlLzA3LzQ0NjgtNGJhOC1iNTg1LTEyYTY5MzFmYTI1NQ.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Chrizon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2019-05-13,29000.0,40384.0,33771177.0,31062071.0,33771177.0,mne217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Chrizon ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Christiansen,Christian Frederiksen,Revision & RÃ¥dgivningsgruppen,Chrizon ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",12766.0,724.0,VipperÃ¸d,2017-01-01,2017-12-31,-1701.0,-658.0,11384.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-13,HolbÃ¦k,1043.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27128397,indberetninger-20180424,2.5118406,31062071.0,AWqxBDq7RYGX6_YTHoog,2019-05-13T11:47:06.348Z,2019-05-13T11:46:44.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-16-ZT,2019-05-13T11:46:45.143Z,,,,,,,,,,,,,,,,,,,,,,,
31062071,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzg0Lzg0L2FiLzNkODItNDczNi05NWRjLWU1ZGM2YWQwNjljMw.pdf,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzU5LzBlLzA3LzQ0NjgtNGJhOC1iNTg1LTEyYTY5MzFmYTI1NQ.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Chrizon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2019-05-13,,,33771177.0,31062071.0,33771177.0,mne217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Chrizon ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Christiansen,Christian Frederiksen,Revision & RÃ¥dgivningsgruppen,Chrizon ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",,,VipperÃ¸d,2017-01-01,2017-12-31,-1701.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-13,HolbÃ¦k,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27128397,indberetninger-20180424,2.5118406,31062071.0,AWqxBDq7RYGX6_YTHoog,2019-05-13T11:47:06.348Z,2019-05-13T11:46:44.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-16-ZT,2019-05-13T11:46:45.143Z,,,,,,,,,,,,,,,,,,,,,,,
31062071,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzg0Lzg0L2FiLzNkODItNDczNi05NWRjLWU1ZGM2YWQwNjljMw.pdf,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzU5LzBlLzA3LzQ0NjgtNGJhOC1iNTg1LTEyYTY5MzFmYTI1NQ.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Chrizon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2019-05-13,,,33771177.0,31062071.0,33771177.0,mne217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Chrizon ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Christiansen,Christian Frederiksen,Revision & RÃ¥dgivningsgruppen,Chrizon ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",,,VipperÃ¸d,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-13,HolbÃ¦k,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27128397,indberetninger-20180424,2.5118406,31062071.0,AWqxBDq7RYGX6_YTHoog,2019-05-13T11:47:06.348Z,2019-05-13T11:46:44.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-16-ZT,2019-05-13T11:46:45.143Z,610975.0,398375.0,125000.0,567474.0,0.0,243071.0,43501.0,168349.0,610975.0,367112.0,108707.0,43501.0,750.0,59642.0,43501.0,792.0,792.0,118071.0,367112.0,352112.0,750.0,15000.0,
31062071,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzg0Lzg0L2FiLzNkODItNDczNi05NWRjLWU1ZGM2YWQwNjljMw.pdf,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzU5LzBlLzA3LzQ0NjgtNGJhOC1iNTg1LTEyYTY5MzFmYTI1NQ.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Chrizon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2019-05-13,29000.0,-10484.0,33771177.0,31062071.0,33771177.0,mne217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Chrizon ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Christiansen,Christian Frederiksen,Revision & RÃ¥dgivningsgruppen,Chrizon ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",16899.0,790.0,VipperÃ¸d,2017-01-01,2017-12-31,-45321.0,-55593.0,-39484.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-13,HolbÃ¦k,-10272.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27128397,indberetninger-20180424,2.5118406,31062071.0,AWqxBDq7RYGX6_YTHoog,2019-05-13T11:47:06.348Z,2019-05-13T11:46:44.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-16-ZT,2019-05-13T11:46:45.143Z,,,,,,,,,,,,,,,,,,,,,,,
31062071,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzg0Lzg0L2FiLzNkODItNDczNi05NWRjLWU1ZGM2YWQwNjljMw.pdf,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzU5LzBlLzA3LzQ0NjgtNGJhOC1iNTg1LTEyYTY5MzFmYTI1NQ.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Chrizon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2019-05-13,,,33771177.0,31062071.0,33771177.0,mne217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Chrizon ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Christiansen,Christian Frederiksen,Revision & RÃ¥dgivningsgruppen,Chrizon ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",,,VipperÃ¸d,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-13,HolbÃ¦k,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27128397,indberetninger-20180424,2.5118406,31062071.0,AWqxBDq7RYGX6_YTHoog,2019-05-13T11:47:06.348Z,2019-05-13T11:46:44.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-16-ZT,2019-05-13T11:46:45.143Z,,,,,,,,,,,,,,,,,,,,,,,
31062071,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzg0Lzg0L2FiLzNkODItNDczNi05NWRjLWU1ZGM2YWQwNjljMw.pdf,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzU5LzBlLzA3LzQ0NjgtNGJhOC1iNTg1LTEyYTY5MzFmYTI1NQ.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Chrizon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2019-05-13,,,33771177.0,31062071.0,33771177.0,mne217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Chrizon ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Christiansen,Christian Frederiksen,Revision & RÃ¥dgivningsgruppen,Chrizon ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",,,VipperÃ¸d,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-13,HolbÃ¦k,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27128397,indberetninger-20180424,2.5118406,31062071.0,AWqxBDq7RYGX6_YTHoog,2019-05-13T11:47:06.348Z,2019-05-13T11:46:44.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-16-ZT,2019-05-13T11:46:45.143Z,,,,,,,,,,,,,,,,,,,,,,,
31062071,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzg0Lzg0L2FiLzNkODItNDczNi05NWRjLWU1ZGM2YWQwNjljMw.pdf,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzU5LzBlLzA3LzQ0NjgtNGJhOC1iNTg1LTEyYTY5MzFmYTI1NQ.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Chrizon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2019-05-13,,,33771177.0,31062071.0,33771177.0,mne217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Chrizon ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Christiansen,Christian Frederiksen,Revision & RÃ¥dgivningsgruppen,Chrizon ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",,,VipperÃ¸d,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-13,HolbÃ¦k,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27128397,indberetninger-20180424,2.5118406,31062071.0,AWqxBDq7RYGX6_YTHoog,2019-05-13T11:47:06.348Z,2019-05-13T11:46:44.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-16-ZT,2019-05-13T11:46:45.143Z,,,,,,,,,,,,,,,,,,,,,,,Christian Frederiksen
31062071,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzg0Lzg0L2FiLzNkODItNDczNi05NWRjLWU1ZGM2YWQwNjljMw.pdf,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzU5LzBlLzA3LzQ0NjgtNGJhOC1iNTg1LTEyYTY5MzFmYTI1NQ.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Chrizon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2019-05-13,,,33771177.0,31062071.0,33771177.0,mne217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Chrizon ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Christiansen,Christian Frederiksen,Revision & RÃ¥dgivningsgruppen,Chrizon ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",,,VipperÃ¸d,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-13,HolbÃ¦k,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27128397,indberetninger-20180424,2.5118406,31062071.0,AWqxBDq7RYGX6_YTHoog,2019-05-13T11:47:06.348Z,2019-05-13T11:46:44.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-16-ZT,2019-05-13T11:46:45.143Z,,,,,,,,,,,,,,,,,,,,,,,
31062071,2018-01-01,2018-12-31,ID_8,,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzg0Lzg0L2FiLzNkODItNDczNi05NWRjLWU1ZGM2YWQwNjljMw.pdf,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzU5LzBlLzA3LzQ0NjgtNGJhOC1iNTg1LTEyYTY5MzFmYTI1NQ.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Chrizon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2019-05-13,,,33771177.0,31062071.0,33771177.0,mne217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Chrizon ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Christiansen,Christian Frederiksen,Revision & RÃ¥dgivningsgruppen,Chrizon ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",,,VipperÃ¸d,2017-01-01,2017-12-31,-45321.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-13,HolbÃ¦k,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27128397,indberetninger-20180424,2.5118406,31062071.0,AWqxBDq7RYGX6_YTHoog,2019-05-13T11:47:06.348Z,2019-05-13T11:46:44.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-16-ZT,2019-05-13T11:46:45.143Z,,,,,,,,,,,,,,,,,,,,,,,
31062071,2018-12-31,2018-12-31,ID_5,,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzg0Lzg0L2FiLzNkODItNDczNi05NWRjLWU1ZGM2YWQwNjljMw.pdf,http://regnskaber.virk.dk/17026013/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzU5LzBlLzA3LzQ0NjgtNGJhOC1iNTg1LTEyYTY5MzFmYTI1NQ.xml,true,"4300, HolbÃ¦k",Gl. Ringstedvej 61,Til kapitalejerne i Chrizon ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-05-13,2019-05-13,2019-05-13,,,33771177.0,31062071.0,33771177.0,mne217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for Chrizon ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carsten Christiansen,Christian Frederiksen,Revision & RÃ¥dgivningsgruppen,Chrizon ApS,"Revision & RÃ¥dgivningsgruppen, Registreret revisionspartnerselskab",,,VipperÃ¸d,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,true,2019-05-13,HolbÃ¦k,,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27128397,indberetninger-20180424,2.5118406,31062071.0,AWqxBDq7RYGX6_YTHoog,2019-05-13T11:47:06.348Z,2019-05-13T11:46:44.937Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BD-16-ZT,2019-05-13T11:46:45.143Z,681387.0,537365.0,125000.0,666886.0,9480.0,197751.0,14501.0,115000.0,681387.0,483636.0,115000.0,14501.0,5041.0,0.0,14501.0,0.0,0.0,72751.0,483636.0,468636.0,14521.0,15000.0,
