entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
32281524,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2RiL2MwLzRlLzVlNDgtNDA0Zi1hYTIzLWNlM2EyOGIzNjE0NA.xhtml,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzBjLzgyL2JmLzg5NzMtNGIyOC1hZDAxLTFmZmI0Yjg4ZDIzMQ.pdf,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzI2L2M0L2M1LzMyZTktNDdiOS1hMDQwLTA5YjliODJjNmFiNQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,RingkÃ¸bing,6950.0,1.0,Torvet,KÃ¸benhavn V,1749.0,"11, 3 2",Rahbeks AllÃ©,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Energi 2030 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med dattervirksomheden Energi 30 ApS og Ksol I ApS. Som administrationsselskab, hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter, kildeskatter pÃ¥Â udbytter, renter og royalties indenfor sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>",10008.0,32281524.0,1019836211.0,697559.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Lars Christian Gaarn-Larsen,Lars Christian Gaarn-Larsen,RingkjÃ¸bing Landbobank,ENERGI 2030 ApS,Revisionsfirmaet Iversen & Hald,2075.0,28203.0,KÃ¸benhavn,2015-01-01,2015-12-31,730257.0,733695.0,10008.0,2016-12-31,2016-01-01,false,false,2017-05-31,Holstebro,3438.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24064625,indberetninger-20180424,2.5955422,32281524.0,,2018-03-28T20:29:29.383Z,2017-06-01T23:08:43.789Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-86-TV,2017-06-01T23:08:44.414Z,,,,,,,,,,,,,,,,,,,,,,,
32281524,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2RiL2MwLzRlLzVlNDgtNDA0Zi1hYTIzLWNlM2EyOGIzNjE0NA.xhtml,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzBjLzgyL2JmLzg5NzMtNGIyOC1hZDAxLTFmZmI0Yjg4ZDIzMQ.pdf,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzI2L2M0L2M1LzMyZTktNDdiOS1hMDQwLTA5YjliODJjNmFiNQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,RingkÃ¸bing,6950.0,1.0,Torvet,KÃ¸benhavn V,1749.0,"11, 3 2",Rahbeks AllÃ©,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Energi 2030 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med dattervirksomheden Energi 30 ApS og Ksol I ApS. Som administrationsselskab, hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter, kildeskatter pÃ¥Â udbytter, renter og royalties indenfor sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>",,32281524.0,1019836211.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Lars Christian Gaarn-Larsen,Lars Christian Gaarn-Larsen,RingkjÃ¸bing Landbobank,ENERGI 2030 ApS,Revisionsfirmaet Iversen & Hald,,,KÃ¸benhavn,2015-01-01,2015-12-31,1000000.0,,,2016-12-31,2016-01-01,false,false,2017-05-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24064625,indberetninger-20180424,2.5955422,32281524.0,,2018-03-28T20:29:29.383Z,2017-06-01T23:08:43.789Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-86-TV,2017-06-01T23:08:44.414Z,,,,,,,,,,,,,,,,,,,,,,,
32281524,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2RiL2MwLzRlLzVlNDgtNDA0Zi1hYTIzLWNlM2EyOGIzNjE0NA.xhtml,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzBjLzgyL2JmLzg5NzMtNGIyOC1hZDAxLTFmZmI0Yjg4ZDIzMQ.pdf,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzI2L2M0L2M1LzMyZTktNDdiOS1hMDQwLTA5YjliODJjNmFiNQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,RingkÃ¸bing,6950.0,1.0,Torvet,KÃ¸benhavn V,1749.0,"11, 3 2",Rahbeks AllÃ©,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Energi 2030 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med dattervirksomheden Energi 30 ApS og Ksol I ApS. Som administrationsselskab, hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter, kildeskatter pÃ¥Â udbytter, renter og royalties indenfor sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>",,32281524.0,1019836211.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Lars Christian Gaarn-Larsen,Lars Christian Gaarn-Larsen,RingkjÃ¸bing Landbobank,ENERGI 2030 ApS,Revisionsfirmaet Iversen & Hald,,,KÃ¸benhavn,2015-01-01,2015-12-31,697559.0,,,2016-12-31,2016-01-01,false,false,2017-05-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24064625,indberetninger-20180424,2.5955422,32281524.0,,2018-03-28T20:29:29.383Z,2017-06-01T23:08:43.789Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-86-TV,2017-06-01T23:08:44.414Z,,,,,,,,,,,,,,,,,,,,,,,
32281524,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2RiL2MwLzRlLzVlNDgtNDA0Zi1hYTIzLWNlM2EyOGIzNjE0NA.xhtml,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzBjLzgyL2JmLzg5NzMtNGIyOC1hZDAxLTFmZmI0Yjg4ZDIzMQ.pdf,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzI2L2M0L2M1LzMyZTktNDdiOS1hMDQwLTA5YjliODJjNmFiNQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,RingkÃ¸bing,6950.0,1.0,Torvet,KÃ¸benhavn V,1749.0,"11, 3 2",Rahbeks AllÃ©,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Energi 2030 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med dattervirksomheden Energi 30 ApS og Ksol I ApS. Som administrationsselskab, hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter, kildeskatter pÃ¥Â udbytter, renter og royalties indenfor sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>",,32281524.0,1019836211.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Lars Christian Gaarn-Larsen,Lars Christian Gaarn-Larsen,RingkjÃ¸bing Landbobank,ENERGI 2030 ApS,Revisionsfirmaet Iversen & Hald,,,KÃ¸benhavn,2015-01-01,2015-12-31,-967302.0,,,2016-12-31,2016-01-01,false,false,2017-05-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24064625,indberetninger-20180424,2.5955422,32281524.0,,2018-03-28T20:29:29.383Z,2017-06-01T23:08:43.789Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-86-TV,2017-06-01T23:08:44.414Z,,,,,,,,,,,,,,,,,,,,,,,
32281524,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2RiL2MwLzRlLzVlNDgtNDA0Zi1hYTIzLWNlM2EyOGIzNjE0NA.xhtml,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzBjLzgyL2JmLzg5NzMtNGIyOC1hZDAxLTFmZmI0Yjg4ZDIzMQ.pdf,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzI2L2M0L2M1LzMyZTktNDdiOS1hMDQwLTA5YjliODJjNmFiNQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,RingkÃ¸bing,6950.0,1.0,Torvet,KÃ¸benhavn V,1749.0,"11, 3 2",Rahbeks AllÃ©,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Energi 2030 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med dattervirksomheden Energi 30 ApS og Ksol I ApS. Som administrationsselskab, hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter, kildeskatter pÃ¥Â udbytter, renter og royalties indenfor sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>",,32281524.0,1019836211.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Lars Christian Gaarn-Larsen,Lars Christian Gaarn-Larsen,RingkjÃ¸bing Landbobank,ENERGI 2030 ApS,Revisionsfirmaet Iversen & Hald,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24064625,indberetninger-20180424,2.5955422,32281524.0,,2018-03-28T20:29:29.383Z,2017-06-01T23:08:43.789Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-86-TV,2017-06-01T23:08:44.414Z,3394178.0,2234144.0,125000.0,2379472.0,3316179.0,3394178.0,77999.0,1014706.0,1014706.0,1014706.0,7000.0,1000000.0,709706.0,1481473.0,77999.0,67561.0,145328.0,145328.0,3438.0,0.0,,,
32281524,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2RiL2MwLzRlLzVlNDgtNDA0Zi1hYTIzLWNlM2EyOGIzNjE0NA.xhtml,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzBjLzgyL2JmLzg5NzMtNGIyOC1hZDAxLTFmZmI0Yjg4ZDIzMQ.pdf,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzI2L2M0L2M1LzMyZTktNDdiOS1hMDQwLTA5YjliODJjNmFiNQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,RingkÃ¸bing,6950.0,1.0,Torvet,KÃ¸benhavn V,1749.0,"11, 3 2",Rahbeks AllÃ©,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Energi 2030 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med dattervirksomheden Energi 30 ApS og Ksol I ApS. Som administrationsselskab, hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter, kildeskatter pÃ¥Â udbytter, renter og royalties indenfor sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>",,32281524.0,1019836211.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Lars Christian Gaarn-Larsen,Lars Christian Gaarn-Larsen,RingkjÃ¸bing Landbobank,ENERGI 2030 ApS,Revisionsfirmaet Iversen & Hald,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24064625,indberetninger-20180424,2.5955422,32281524.0,,2018-03-28T20:29:29.383Z,2017-06-01T23:08:43.789Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-86-TV,2017-06-01T23:08:44.414Z,,,,,125000.0,,,,,,,,,,,,,,,,,,
32281524,2016-01-01,2016-01-01,c13,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2RiL2MwLzRlLzVlNDgtNDA0Zi1hYTIzLWNlM2EyOGIzNjE0NA.xhtml,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzBjLzgyL2JmLzg5NzMtNGIyOC1hZDAxLTFmZmI0Yjg4ZDIzMQ.pdf,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzI2L2M0L2M1LzMyZTktNDdiOS1hMDQwLTA5YjliODJjNmFiNQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,RingkÃ¸bing,6950.0,1.0,Torvet,KÃ¸benhavn V,1749.0,"11, 3 2",Rahbeks AllÃ©,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Energi 2030 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med dattervirksomheden Energi 30 ApS og Ksol I ApS. Som administrationsselskab, hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter, kildeskatter pÃ¥Â udbytter, renter og royalties indenfor sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>",,32281524.0,1019836211.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Lars Christian Gaarn-Larsen,Lars Christian Gaarn-Larsen,RingkjÃ¸bing Landbobank,ENERGI 2030 ApS,Revisionsfirmaet Iversen & Hald,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24064625,indberetninger-20180424,2.5955422,32281524.0,,2018-03-28T20:29:29.383Z,2017-06-01T23:08:43.789Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-86-TV,2017-06-01T23:08:44.414Z,,,,,709706.0,,,,,,,,,,,,,,,,,,
32281524,2016-01-01,2016-01-01,c14,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2RiL2MwLzRlLzVlNDgtNDA0Zi1hYTIzLWNlM2EyOGIzNjE0NA.xhtml,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzBjLzgyL2JmLzg5NzMtNGIyOC1hZDAxLTFmZmI0Yjg4ZDIzMQ.pdf,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzI2L2M0L2M1LzMyZTktNDdiOS1hMDQwLTA5YjliODJjNmFiNQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,RingkÃ¸bing,6950.0,1.0,Torvet,KÃ¸benhavn V,1749.0,"11, 3 2",Rahbeks AllÃ©,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Energi 2030 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med dattervirksomheden Energi 30 ApS og Ksol I ApS. Som administrationsselskab, hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter, kildeskatter pÃ¥Â udbytter, renter og royalties indenfor sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>",,32281524.0,1019836211.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Lars Christian Gaarn-Larsen,Lars Christian Gaarn-Larsen,RingkjÃ¸bing Landbobank,ENERGI 2030 ApS,Revisionsfirmaet Iversen & Hald,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24064625,indberetninger-20180424,2.5955422,32281524.0,,2018-03-28T20:29:29.383Z,2017-06-01T23:08:43.789Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-86-TV,2017-06-01T23:08:44.414Z,,,,,1481473.0,,,,,,,,,,,,,,,,,,
32281524,2016-01-01,2016-01-01,c15,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2RiL2MwLzRlLzVlNDgtNDA0Zi1hYTIzLWNlM2EyOGIzNjE0NA.xhtml,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzBjLzgyL2JmLzg5NzMtNGIyOC1hZDAxLTFmZmI0Yjg4ZDIzMQ.pdf,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzI2L2M0L2M1LzMyZTktNDdiOS1hMDQwLTA5YjliODJjNmFiNQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,RingkÃ¸bing,6950.0,1.0,Torvet,KÃ¸benhavn V,1749.0,"11, 3 2",Rahbeks AllÃ©,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Energi 2030 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med dattervirksomheden Energi 30 ApS og Ksol I ApS. Som administrationsselskab, hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter, kildeskatter pÃ¥Â udbytter, renter og royalties indenfor sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>",,32281524.0,1019836211.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Lars Christian Gaarn-Larsen,Lars Christian Gaarn-Larsen,RingkjÃ¸bing Landbobank,ENERGI 2030 ApS,Revisionsfirmaet Iversen & Hald,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24064625,indberetninger-20180424,2.5955422,32281524.0,,2018-03-28T20:29:29.383Z,2017-06-01T23:08:43.789Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-86-TV,2017-06-01T23:08:44.414Z,,,,,1000000.0,,,,,,,,,,,,,,,,,,
32281524,2016-01-01,2016-01-01,c16,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzLzcyL2RiL2MwLzRlLzVlNDgtNDA0Zi1hYTIzLWNlM2EyOGIzNjE0NA.xhtml,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzBjLzgyL2JmLzg5NzMtNGIyOC1hZDAxLTFmZmI0Yjg4ZDIzMQ.pdf,http://regnskaber.virk.dk/42518223/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzI2L2M0L2M1LzMyZTktNDdiOS1hMDQwLTA5YjliODJjNmFiNQ.xml,true,Danmark,DK,Holstebro,7500.0,6.0,Brotorvet,RingkÃ¸bing,6950.0,1.0,Torvet,KÃ¸benhavn V,1749.0,"11, 3 2",Rahbeks AllÃ©,7500 Holstebro,"Brotorvet, 6",Til den daglige ledelse i Energi 2030 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med dattervirksomheden Energi 30 ApS og Ksol I ApS. Som administrationsselskab, hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter, kildeskatter pÃ¥Â udbytter, renter og royalties indenfor sambeskatningskredsen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen pantsÃ¦tninger og sikkerhedsstillelser.</p>",,32281524.0,1019836211.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Preben Hald,Lars Christian Gaarn-Larsen,Lars Christian Gaarn-Larsen,RingkjÃ¸bing Landbobank,ENERGI 2030 ApS,Revisionsfirmaet Iversen & Hald,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-05-31,Holstebro,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24064625,indberetninger-20180424,2.5955422,32281524.0,,2018-03-28T20:29:29.383Z,2017-06-01T23:08:43.789Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-86-TV,2017-06-01T23:08:44.414Z,,,,,3316179.0,,,,,,,,,,,,,,,,,,
