entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermPayablesToShareholdersAndManagement,ShorttermTradePayables,ShorttermTradeReceivables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,ConvertibleProfitYieldingOrDividendYieldingShorttermDebtInstruments,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
27384765,2014-10-01,2015-09-30,c2,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2FjLzEwLzU1LzE4M2MtNGRmYy05ZTk4LTg4YjAxNWI4ZDY2MQ.xhtml,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2U4LzdkLzQyLzJjOTQtNDM0Yi05ZTM5LTliNmEwNzFkYjc3Yg.pdf,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzM2L2FhLzYzL2EwZjUtNGQyNy1hMWQ5LTdjNjFhNzQ1NzU3OQ.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Kirkebakken,4000 Roskilde,Kirkebakken 3,Regnskabsklasse B,2017-02-28,2017-02-28,34114.0,hans@dronekompagniet.dk,62730.0,-167301.0,27384765.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Hansen,Hans Anders Hansen,Jyske Bank,DANSK DRONE KOMPAGNI ApS,Hans Hansen,Roskilde,2014-10-01,2015-09-30,-264182.0,-264182.0,-264145.0,2016-09-30,2015-10-01,37.0,false,false,325000.0,27168.0,52697.0,Selskabet har fravalgt revision for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,0.0,31131704.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23531953,indberetninger-20180424,2.5949414,27384765.0,,2018-03-27T19:00:00.862Z,2017-02-28T13:29:03.439Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-35-SZ,2017-02-28T13:29:03.691Z,,,,,,,,,,,,,,,,,,,
27384765,2014-10-01,2015-09-30,c4,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2FjLzEwLzU1LzE4M2MtNGRmYy05ZTk4LTg4YjAxNWI4ZDY2MQ.xhtml,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2U4LzdkLzQyLzJjOTQtNDM0Yi05ZTM5LTliNmEwNzFkYjc3Yg.pdf,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzM2L2FhLzYzL2EwZjUtNGQyNy1hMWQ5LTdjNjFhNzQ1NzU3OQ.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Kirkebakken,4000 Roskilde,Kirkebakken 3,Regnskabsklasse B,2017-02-28,2017-02-28,,hans@dronekompagniet.dk,,,27384765.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Hansen,Hans Anders Hansen,Jyske Bank,DANSK DRONE KOMPAGNI ApS,Hans Hansen,Roskilde,2014-10-01,2015-09-30,0.0,,,2016-09-30,2015-10-01,,false,false,325000.0,27168.0,52697.0,Selskabet har fravalgt revision for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,,31131704.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23531953,indberetninger-20180424,2.5949414,27384765.0,,2018-03-27T19:00:00.862Z,2017-02-28T13:29:03.439Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-35-SZ,2017-02-28T13:29:03.691Z,,,,,,,,,,,,,,,,,,,
27384765,2014-10-01,2015-09-30,c6,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2FjLzEwLzU1LzE4M2MtNGRmYy05ZTk4LTg4YjAxNWI4ZDY2MQ.xhtml,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2U4LzdkLzQyLzJjOTQtNDM0Yi05ZTM5LTliNmEwNzFkYjc3Yg.pdf,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzM2L2FhLzYzL2EwZjUtNGQyNy1hMWQ5LTdjNjFhNzQ1NzU3OQ.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Kirkebakken,4000 Roskilde,Kirkebakken 3,Regnskabsklasse B,2017-02-28,2017-02-28,,hans@dronekompagniet.dk,,,27384765.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Hansen,Hans Anders Hansen,Jyske Bank,DANSK DRONE KOMPAGNI ApS,Hans Hansen,Roskilde,2014-10-01,2015-09-30,-264182.0,,,2016-09-30,2015-10-01,,false,false,325000.0,27168.0,52697.0,Selskabet har fravalgt revision for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,,31131704.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23531953,indberetninger-20180424,2.5949414,27384765.0,,2018-03-27T19:00:00.862Z,2017-02-28T13:29:03.439Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-35-SZ,2017-02-28T13:29:03.691Z,,,,,,,,,,,,,,,,,,,
27384765,2015-09-30,2015-09-30,c8,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2FjLzEwLzU1LzE4M2MtNGRmYy05ZTk4LTg4YjAxNWI4ZDY2MQ.xhtml,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2U4LzdkLzQyLzJjOTQtNDM0Yi05ZTM5LTliNmEwNzFkYjc3Yg.pdf,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzM2L2FhLzYzL2EwZjUtNGQyNy1hMWQ5LTdjNjFhNzQ1NzU3OQ.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Kirkebakken,4000 Roskilde,Kirkebakken 3,Regnskabsklasse B,2017-02-28,2017-02-28,,hans@dronekompagniet.dk,,,27384765.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Hansen,Hans Anders Hansen,Jyske Bank,DANSK DRONE KOMPAGNI ApS,Hans Hansen,Roskilde,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,325000.0,27168.0,52697.0,Selskabet har fravalgt revision for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,,31131704.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23531953,indberetninger-20180424,2.5949414,27384765.0,,2018-03-27T19:00:00.862Z,2017-02-28T13:29:03.439Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-35-SZ,2017-02-28T13:29:03.691Z,228075.0,40581.0,125000.0,500000.0,62437.0,5288.0,7500.0,-329871.0,158138.0,228075.0,557946.0,7500.0,165638.0,57946.0,16568.0,158138.0,-454871.0,557946.0,21856.0
27384765,2015-10-01,2015-10-01,c10,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2FjLzEwLzU1LzE4M2MtNGRmYy05ZTk4LTg4YjAxNWI4ZDY2MQ.xhtml,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2U4LzdkLzQyLzJjOTQtNDM0Yi05ZTM5LTliNmEwNzFkYjc3Yg.pdf,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzM2L2FhLzYzL2EwZjUtNGQyNy1hMWQ5LTdjNjFhNzQ1NzU3OQ.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Kirkebakken,4000 Roskilde,Kirkebakken 3,Regnskabsklasse B,2017-02-28,2017-02-28,,hans@dronekompagniet.dk,,,27384765.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Hansen,Hans Anders Hansen,Jyske Bank,DANSK DRONE KOMPAGNI ApS,Hans Hansen,Roskilde,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,325000.0,27168.0,52697.0,Selskabet har fravalgt revision for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,,31131704.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23531953,indberetninger-20180424,2.5949414,27384765.0,,2018-03-27T19:00:00.862Z,2017-02-28T13:29:03.439Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-35-SZ,2017-02-28T13:29:03.691Z,,,,,,,,-454871.0,,,,,,,,,,,
27384765,2015-10-01,2015-10-01,c11,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2FjLzEwLzU1LzE4M2MtNGRmYy05ZTk4LTg4YjAxNWI4ZDY2MQ.xhtml,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2U4LzdkLzQyLzJjOTQtNDM0Yi05ZTM5LTliNmEwNzFkYjc3Yg.pdf,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzM2L2FhLzYzL2EwZjUtNGQyNy1hMWQ5LTdjNjFhNzQ1NzU3OQ.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Kirkebakken,4000 Roskilde,Kirkebakken 3,Regnskabsklasse B,2017-02-28,2017-02-28,,hans@dronekompagniet.dk,,,27384765.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Hansen,Hans Anders Hansen,Jyske Bank,DANSK DRONE KOMPAGNI ApS,Hans Hansen,Roskilde,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,325000.0,27168.0,52697.0,Selskabet har fravalgt revision for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,,31131704.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23531953,indberetninger-20180424,2.5949414,27384765.0,,2018-03-27T19:00:00.862Z,2017-02-28T13:29:03.439Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-35-SZ,2017-02-28T13:29:03.691Z,,,,,,,,-329871.0,,,,,,,,,,,
27384765,2015-10-01,2015-10-01,c9,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2FjLzEwLzU1LzE4M2MtNGRmYy05ZTk4LTg4YjAxNWI4ZDY2MQ.xhtml,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2U4LzdkLzQyLzJjOTQtNDM0Yi05ZTM5LTliNmEwNzFkYjc3Yg.pdf,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzM2L2FhLzYzL2EwZjUtNGQyNy1hMWQ5LTdjNjFhNzQ1NzU3OQ.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Kirkebakken,4000 Roskilde,Kirkebakken 3,Regnskabsklasse B,2017-02-28,2017-02-28,,hans@dronekompagniet.dk,,,27384765.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Hansen,Hans Anders Hansen,Jyske Bank,DANSK DRONE KOMPAGNI ApS,Hans Hansen,Roskilde,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,325000.0,27168.0,52697.0,Selskabet har fravalgt revision for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,,31131704.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23531953,indberetninger-20180424,2.5949414,27384765.0,,2018-03-27T19:00:00.862Z,2017-02-28T13:29:03.439Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-35-SZ,2017-02-28T13:29:03.691Z,,,,,,,,125000.0,,,,,,,,,,,
27384765,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2FjLzEwLzU1LzE4M2MtNGRmYy05ZTk4LTg4YjAxNWI4ZDY2MQ.xhtml,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2U4LzdkLzQyLzJjOTQtNDM0Yi05ZTM5LTliNmEwNzFkYjc3Yg.pdf,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzM2L2FhLzYzL2EwZjUtNGQyNy1hMWQ5LTdjNjFhNzQ1NzU3OQ.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Kirkebakken,4000 Roskilde,Kirkebakken 3,Regnskabsklasse B,2017-02-28,2017-02-28,68809.0,hans@dronekompagniet.dk,137621.0,4644.0,27384765.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Hansen,Hans Anders Hansen,Jyske Bank,DANSK DRONE KOMPAGNI ApS,Hans Hansen,Roskilde,2014-10-01,2015-09-30,-203440.0,-203440.0,-201786.0,2016-09-30,2015-10-01,1654.0,false,false,325000.0,27168.0,52697.0,Selskabet har fravalgt revision for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,0.0,31131704.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23531953,indberetninger-20180424,2.5949414,27384765.0,,2018-03-27T19:00:00.862Z,2017-02-28T13:29:03.439Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-35-SZ,2017-02-28T13:29:03.691Z,,,,,,,,,,,,,,,,,,,
27384765,2015-10-01,2016-09-30,c1,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2FjLzEwLzU1LzE4M2MtNGRmYy05ZTk4LTg4YjAxNWI4ZDY2MQ.xhtml,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2U4LzdkLzQyLzJjOTQtNDM0Yi05ZTM5LTliNmEwNzFkYjc3Yg.pdf,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzM2L2FhLzYzL2EwZjUtNGQyNy1hMWQ5LTdjNjFhNzQ1NzU3OQ.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Kirkebakken,4000 Roskilde,Kirkebakken 3,Regnskabsklasse B,2017-02-28,2017-02-28,,hans@dronekompagniet.dk,,,27384765.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Hansen,Hans Anders Hansen,Jyske Bank,DANSK DRONE KOMPAGNI ApS,Hans Hansen,Roskilde,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,,false,false,325000.0,27168.0,52697.0,Selskabet har fravalgt revision for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,,31131704.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23531953,indberetninger-20180424,2.5949414,27384765.0,,2018-03-27T19:00:00.862Z,2017-02-28T13:29:03.439Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-35-SZ,2017-02-28T13:29:03.691Z,,,,,,,,,,,,,,,,,,,
27384765,2015-10-01,2016-09-30,c12,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2FjLzEwLzU1LzE4M2MtNGRmYy05ZTk4LTg4YjAxNWI4ZDY2MQ.xhtml,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2U4LzdkLzQyLzJjOTQtNDM0Yi05ZTM5LTliNmEwNzFkYjc3Yg.pdf,http://regnskaber.virk.dk/56748372/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzM2L2FhLzYzL2EwZjUtNGQyNy1hMWQ5LTdjNjFhNzQ1NzU3OQ.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Kirkebakken,4000 Roskilde,Kirkebakken 3,Regnskabsklasse B,2017-02-28,2017-02-28,,hans@dronekompagniet.dk,,,27384765.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Hans Hansen,Hans Anders Hansen,Jyske Bank,DANSK DRONE KOMPAGNI ApS,Hans Hansen,Roskilde,2014-10-01,2015-09-30,-203440.0,,,2016-09-30,2015-10-01,,false,false,325000.0,27168.0,52697.0,Selskabet har fravalgt revision for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,,31131704.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23531953,indberetninger-20180424,2.5949414,27384765.0,,2018-03-27T19:00:00.862Z,2017-02-28T13:29:03.439Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AD-35-SZ,2017-02-28T13:29:03.691Z,,,,,,,,,,,,,,,,,,,
