entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherReserves,OtherShorttermPayables,ProposedDividend,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables
29313822,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiLzdlLzM4LzEyZjMtNGZlOC05ODA0LWQ2OTk2ZTllNThkZg.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI5L2MzLzE4L2ViOWQtNGRkMC1hNDhhLTVmNGNiNjUyYTUzZg.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBlLzJmL2VlLzBjN2ItNDcxNi1hZTc3LTQ1ODVjNzBlYWNjZQ.xml,true,Danmark,DK,ÃbenrÃ¥,6200.0,45.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,6103.0,Regnskabsklasse B,2016-10-20,2016-10-20,0.0,29313822.0,115625.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Jyske Bank,HOFFMANN INVEST ApS,Maria Hansen,10.0,RÃ¸dekro,2014-07-01,2015-06-30,82731.0,109532.0,-6103.0,2016-06-30,2015-07-01,false,false,Selskabet har fravalgt revision.,26801.0,false,false,Ingen bistand,urn:ofk:oid:24278752,indberetninger-20180424,2.595548,29313822,,2018-03-29T17:26:06.946Z,2017-06-22T11:04:30.856Z,regnskab,1.0,,2016-06-30,2015-07-01,X17-AN-36-CZ,2017-06-22T11:04:31.254Z,,,,,,,,,,,,,,,,,,
29313822,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiLzdlLzM4LzEyZjMtNGZlOC05ODA0LWQ2OTk2ZTllNThkZg.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI5L2MzLzE4L2ViOWQtNGRkMC1hNDhhLTVmNGNiNjUyYTUzZg.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBlLzJmL2VlLzBjN2ItNDcxNi1hZTc3LTQ1ODVjNzBlYWNjZQ.xml,true,Danmark,DK,ÃbenrÃ¥,6200.0,45.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,,Regnskabsklasse B,2016-10-20,2016-10-20,,29313822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Jyske Bank,HOFFMANN INVEST ApS,Maria Hansen,,RÃ¸dekro,2014-07-01,2015-06-30,0.0,,,2016-06-30,2015-07-01,false,false,Selskabet har fravalgt revision.,,false,false,Ingen bistand,urn:ofk:oid:24278752,indberetninger-20180424,2.595548,29313822,,2018-03-29T17:26:06.946Z,2017-06-22T11:04:30.856Z,regnskab,1.0,,2016-06-30,2015-07-01,X17-AN-36-CZ,2017-06-22T11:04:31.254Z,,,,,,,,,,,,,,,,,,
29313822,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiLzdlLzM4LzEyZjMtNGZlOC05ODA0LWQ2OTk2ZTllNThkZg.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI5L2MzLzE4L2ViOWQtNGRkMC1hNDhhLTVmNGNiNjUyYTUzZg.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBlLzJmL2VlLzBjN2ItNDcxNi1hZTc3LTQ1ODVjNzBlYWNjZQ.xml,true,Danmark,DK,ÃbenrÃ¥,6200.0,45.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,,Regnskabsklasse B,2016-10-20,2016-10-20,,29313822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Jyske Bank,HOFFMANN INVEST ApS,Maria Hansen,,RÃ¸dekro,2014-07-01,2015-06-30,12261.0,,,2016-06-30,2015-07-01,false,false,Selskabet har fravalgt revision.,,false,false,Ingen bistand,urn:ofk:oid:24278752,indberetninger-20180424,2.595548,29313822,,2018-03-29T17:26:06.946Z,2017-06-22T11:04:30.856Z,regnskab,1.0,,2016-06-30,2015-07-01,X17-AN-36-CZ,2017-06-22T11:04:31.254Z,,,,,,,,,,,,,,,,,,
29313822,2014-07-01,2015-06-30,c8,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiLzdlLzM4LzEyZjMtNGZlOC05ODA0LWQ2OTk2ZTllNThkZg.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI5L2MzLzE4L2ViOWQtNGRkMC1hNDhhLTVmNGNiNjUyYTUzZg.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBlLzJmL2VlLzBjN2ItNDcxNi1hZTc3LTQ1ODVjNzBlYWNjZQ.xml,true,Danmark,DK,ÃbenrÃ¥,6200.0,45.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,,Regnskabsklasse B,2016-10-20,2016-10-20,,29313822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Jyske Bank,HOFFMANN INVEST ApS,Maria Hansen,,RÃ¸dekro,2014-07-01,2015-06-30,70470.0,,,2016-06-30,2015-07-01,false,false,Selskabet har fravalgt revision.,,false,false,Ingen bistand,urn:ofk:oid:24278752,indberetninger-20180424,2.595548,29313822,,2018-03-29T17:26:06.946Z,2017-06-22T11:04:30.856Z,regnskab,1.0,,2016-06-30,2015-07-01,X17-AN-36-CZ,2017-06-22T11:04:31.254Z,,,,,,,,,,,,,,,,,,
29313822,2015-06-30,2015-06-30,c10,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiLzdlLzM4LzEyZjMtNGZlOC05ODA0LWQ2OTk2ZTllNThkZg.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI5L2MzLzE4L2ViOWQtNGRkMC1hNDhhLTVmNGNiNjUyYTUzZg.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBlLzJmL2VlLzBjN2ItNDcxNi1hZTc3LTQ1ODVjNzBlYWNjZQ.xml,true,Danmark,DK,ÃbenrÃ¥,6200.0,45.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,,Regnskabsklasse B,2016-10-20,2016-10-20,,29313822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Jyske Bank,HOFFMANN INVEST ApS,Maria Hansen,,RÃ¸dekro,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,Selskabet har fravalgt revision.,,false,false,Ingen bistand,urn:ofk:oid:24278752,indberetninger-20180424,2.595548,29313822,,2018-03-29T17:26:06.946Z,2017-06-22T11:04:30.856Z,regnskab,1.0,,2016-06-30,2015-07-01,X17-AN-36-CZ,2017-06-22T11:04:31.254Z,930068.0,39847.0,125000.0,619859.0,872419.0,930068.0,57649.0,310209.0,310209.0,310209.0,60209.0,12.0,0.0,687210.0,57649.0,580012.0,580012.0,57637.0
29313822,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiLzdlLzM4LzEyZjMtNGZlOC05ODA0LWQ2OTk2ZTllNThkZg.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI5L2MzLzE4L2ViOWQtNGRkMC1hNDhhLTVmNGNiNjUyYTUzZg.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBlLzJmL2VlLzBjN2ItNDcxNi1hZTc3LTQ1ODVjNzBlYWNjZQ.xml,true,Danmark,DK,ÃbenrÃ¥,6200.0,45.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,5739.0,Regnskabsklasse B,2016-10-20,2016-10-20,0.0,29313822.0,121602.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Jyske Bank,HOFFMANN INVEST ApS,Maria Hansen,18.0,RÃ¸dekro,2014-07-01,2015-06-30,89877.0,115881.0,-5739.0,2016-06-30,2015-07-01,false,false,Selskabet har fravalgt revision.,26004.0,false,false,Ingen bistand,urn:ofk:oid:24278752,indberetninger-20180424,2.595548,29313822,,2018-03-29T17:26:06.946Z,2017-06-22T11:04:30.856Z,regnskab,1.0,,2016-06-30,2015-07-01,X17-AN-36-CZ,2017-06-22T11:04:31.254Z,,,,,,,,,,,,,,,,,,
29313822,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiLzdlLzM4LzEyZjMtNGZlOC05ODA0LWQ2OTk2ZTllNThkZg.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI5L2MzLzE4L2ViOWQtNGRkMC1hNDhhLTVmNGNiNjUyYTUzZg.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBlLzJmL2VlLzBjN2ItNDcxNi1hZTc3LTQ1ODVjNzBlYWNjZQ.xml,true,Danmark,DK,ÃbenrÃ¥,6200.0,45.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,,Regnskabsklasse B,2016-10-20,2016-10-20,,29313822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Jyske Bank,HOFFMANN INVEST ApS,Maria Hansen,,RÃ¸dekro,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,Selskabet har fravalgt revision.,,false,false,Ingen bistand,urn:ofk:oid:24278752,indberetninger-20180424,2.595548,29313822,,2018-03-29T17:26:06.946Z,2017-06-22T11:04:30.856Z,regnskab,1.0,,2016-06-30,2015-07-01,X17-AN-36-CZ,2017-06-22T11:04:31.254Z,,,,,,,,,,,,,,,,,,
29313822,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiLzdlLzM4LzEyZjMtNGZlOC05ODA0LWQ2OTk2ZTllNThkZg.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI5L2MzLzE4L2ViOWQtNGRkMC1hNDhhLTVmNGNiNjUyYTUzZg.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBlLzJmL2VlLzBjN2ItNDcxNi1hZTc3LTQ1ODVjNzBlYWNjZQ.xml,true,Danmark,DK,ÃbenrÃ¥,6200.0,45.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,,Regnskabsklasse B,2016-10-20,2016-10-20,,29313822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Jyske Bank,HOFFMANN INVEST ApS,Maria Hansen,,RÃ¸dekro,2014-07-01,2015-06-30,0.0,,,2016-06-30,2015-07-01,false,false,Selskabet har fravalgt revision.,,false,false,Ingen bistand,urn:ofk:oid:24278752,indberetninger-20180424,2.595548,29313822,,2018-03-29T17:26:06.946Z,2017-06-22T11:04:30.856Z,regnskab,1.0,,2016-06-30,2015-07-01,X17-AN-36-CZ,2017-06-22T11:04:31.254Z,,,,,,,,,,,,,,,,,,
29313822,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiLzdlLzM4LzEyZjMtNGZlOC05ODA0LWQ2OTk2ZTllNThkZg.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI5L2MzLzE4L2ViOWQtNGRkMC1hNDhhLTVmNGNiNjUyYTUzZg.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBlLzJmL2VlLzBjN2ItNDcxNi1hZTc3LTQ1ODVjNzBlYWNjZQ.xml,true,Danmark,DK,ÃbenrÃ¥,6200.0,45.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,,Regnskabsklasse B,2016-10-20,2016-10-20,,29313822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Jyske Bank,HOFFMANN INVEST ApS,Maria Hansen,,RÃ¸dekro,2014-07-01,2015-06-30,-5656.0,,,2016-06-30,2015-07-01,false,false,Selskabet har fravalgt revision.,,false,false,Ingen bistand,urn:ofk:oid:24278752,indberetninger-20180424,2.595548,29313822,,2018-03-29T17:26:06.946Z,2017-06-22T11:04:30.856Z,regnskab,1.0,,2016-06-30,2015-07-01,X17-AN-36-CZ,2017-06-22T11:04:31.254Z,,,,,,,,,,,,,,,,,,
29313822,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NiLzdlLzM4LzEyZjMtNGZlOC05ODA0LWQ2OTk2ZTllNThkZg.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzI5L2MzLzE4L2ViOWQtNGRkMC1hNDhhLTVmNGNiNjUyYTUzZg.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2M2LzBlLzJmL2VlLzBjN2ItNDcxNi1hZTc3LTQ1ODVjNzBlYWNjZQ.xml,true,Danmark,DK,ÃbenrÃ¥,6200.0,45.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,,Regnskabsklasse B,2016-10-20,2016-10-20,,29313822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Jyske Bank,HOFFMANN INVEST ApS,Maria Hansen,,RÃ¸dekro,2014-07-01,2015-06-30,95533.0,,,2016-06-30,2015-07-01,false,false,Selskabet har fravalgt revision.,,false,false,Ingen bistand,urn:ofk:oid:24278752,indberetninger-20180424,2.595548,29313822,,2018-03-29T17:26:06.946Z,2017-06-22T11:04:30.856Z,regnskab,1.0,,2016-06-30,2015-07-01,X17-AN-36-CZ,2017-06-22T11:04:31.254Z,,,,,,,,,,,,,,,,,,
