entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,OtherReserves,OtherShorttermPayables,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,ProposedDividend,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables
29313822,2013-07-01,2014-06-30,c2,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzRmLzc5L2Q3LzFkOWItNDkwZi04NWM5LWJjMGM1YTVjMjRiOQ.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQzLzU1LzZlLzk2NjktNDExMy05MzdmLWE5MzI5YTE5NTE0ZQ.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA5LzFhL2M3LzUwMGUtNDA1OC05NWZjLTNlOGQ3MjFhNTI2Mw.xml,Danmark,DK,ÃbenrÃ¥,6200.0,13.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,5625.0,Regnskabsklasse B,2015-10-26,0.0,29313822.0,275000.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Nykredit Bank,HOFFMANN INVEST ApS,Vivi WinslÃ¸w,69.0,7215.0,60209.0,12.0,2013-07-01,2014-06-30,279071.0,276659.0,-5625.0,2015-06-30,2014-07-01,Selskabet har fravalgt revision,-2412.0,Ingen bistand,urn:ofk:oid:21561088,indberetninger-20180424,2.5949402000000004,29313822.0,,2018-03-30T10:33:04.063Z,2015-10-26T12:47:53.490Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-96-PN,2015-10-26T12:47:53.643Z,,,,,,,,,,,,,,,,
29313822,2013-07-01,2014-06-30,c4,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzRmLzc5L2Q3LzFkOWItNDkwZi04NWM5LWJjMGM1YTVjMjRiOQ.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQzLzU1LzZlLzk2NjktNDExMy05MzdmLWE5MzI5YTE5NTE0ZQ.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA5LzFhL2M3LzUwMGUtNDA1OC05NWZjLTNlOGQ3MjFhNTI2Mw.xml,Danmark,DK,ÃbenrÃ¥,6200.0,13.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,,Regnskabsklasse B,2015-10-26,,29313822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Nykredit Bank,HOFFMANN INVEST ApS,Vivi WinslÃ¸w,,,60209.0,12.0,2013-07-01,2014-06-30,96600.0,,,2015-06-30,2014-07-01,Selskabet har fravalgt revision,,Ingen bistand,urn:ofk:oid:21561088,indberetninger-20180424,2.5949402000000004,29313822.0,,2018-03-30T10:33:04.063Z,2015-10-26T12:47:53.490Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-96-PN,2015-10-26T12:47:53.643Z,,,,,,,,,,,,,,,,
29313822,2013-07-01,2014-06-30,c7,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzRmLzc5L2Q3LzFkOWItNDkwZi04NWM5LWJjMGM1YTVjMjRiOQ.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQzLzU1LzZlLzk2NjktNDExMy05MzdmLWE5MzI5YTE5NTE0ZQ.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA5LzFhL2M3LzUwMGUtNDA1OC05NWZjLTNlOGQ3MjFhNTI2Mw.xml,Danmark,DK,ÃbenrÃ¥,6200.0,13.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,,Regnskabsklasse B,2015-10-26,,29313822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Nykredit Bank,HOFFMANN INVEST ApS,Vivi WinslÃ¸w,,,60209.0,12.0,2013-07-01,2014-06-30,182471.0,,,2015-06-30,2014-07-01,Selskabet har fravalgt revision,,Ingen bistand,urn:ofk:oid:21561088,indberetninger-20180424,2.5949402000000004,29313822.0,,2018-03-30T10:33:04.063Z,2015-10-26T12:47:53.490Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-96-PN,2015-10-26T12:47:53.643Z,,,,,,,,,,,,,,,,
29313822,2014-06-30,2014-06-30,c9,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzRmLzc5L2Q3LzFkOWItNDkwZi04NWM5LWJjMGM1YTVjMjRiOQ.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQzLzU1LzZlLzk2NjktNDExMy05MzdmLWE5MzI5YTE5NTE0ZQ.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA5LzFhL2M3LzUwMGUtNDA1OC05NWZjLTNlOGQ3MjFhNTI2Mw.xml,Danmark,DK,ÃbenrÃ¥,6200.0,13.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,,Regnskabsklasse B,2015-10-26,,29313822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Nykredit Bank,HOFFMANN INVEST ApS,Vivi WinslÃ¸w,,,60209.0,12.0,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,Selskabet har fravalgt revision,,Ingen bistand,urn:ofk:oid:21561088,indberetninger-20180424,2.5949402000000004,29313822.0,,2018-03-30T10:33:04.063Z,2015-10-26T12:47:53.490Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-96-PN,2015-10-26T12:47:53.643Z,935034.0,2618.0,125000.0,637086.0,789688.0,935034.0,145346.0,297948.0,297948.0,297948.0,96600.0,664688.0,145346.0,634468.0,634468.0,48746.0
29313822,2014-07-01,2015-06-30,c0,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzRmLzc5L2Q3LzFkOWItNDkwZi04NWM5LWJjMGM1YTVjMjRiOQ.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQzLzU1LzZlLzk2NjktNDExMy05MzdmLWE5MzI5YTE5NTE0ZQ.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA5LzFhL2M3LzUwMGUtNDA1OC05NWZjLTNlOGQ3MjFhNTI2Mw.xml,Danmark,DK,ÃbenrÃ¥,6200.0,13.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,6103.0,Regnskabsklasse B,2015-10-26,0.0,29313822.0,115625.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Nykredit Bank,HOFFMANN INVEST ApS,Vivi WinslÃ¸w,10.0,0.0,60209.0,12.0,2013-07-01,2014-06-30,82731.0,109532.0,-6103.0,2015-06-30,2014-07-01,Selskabet har fravalgt revision,26801.0,Ingen bistand,urn:ofk:oid:21561088,indberetninger-20180424,2.5949402000000004,29313822.0,,2018-03-30T10:33:04.063Z,2015-10-26T12:47:53.490Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-96-PN,2015-10-26T12:47:53.643Z,,,,,,,,,,,,,,,,
29313822,2014-07-01,2015-06-30,c1,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzRmLzc5L2Q3LzFkOWItNDkwZi04NWM5LWJjMGM1YTVjMjRiOQ.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQzLzU1LzZlLzk2NjktNDExMy05MzdmLWE5MzI5YTE5NTE0ZQ.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA5LzFhL2M3LzUwMGUtNDA1OC05NWZjLTNlOGQ3MjFhNTI2Mw.xml,Danmark,DK,ÃbenrÃ¥,6200.0,13.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,,Regnskabsklasse B,2015-10-26,,29313822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Nykredit Bank,HOFFMANN INVEST ApS,Vivi WinslÃ¸w,,,60209.0,12.0,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,Selskabet har fravalgt revision,,Ingen bistand,urn:ofk:oid:21561088,indberetninger-20180424,2.5949402000000004,29313822.0,,2018-03-30T10:33:04.063Z,2015-10-26T12:47:53.490Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-96-PN,2015-10-26T12:47:53.643Z,,,,,,,,,,,,,,,,
29313822,2014-07-01,2015-06-30,c3,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzRmLzc5L2Q3LzFkOWItNDkwZi04NWM5LWJjMGM1YTVjMjRiOQ.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQzLzU1LzZlLzk2NjktNDExMy05MzdmLWE5MzI5YTE5NTE0ZQ.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA5LzFhL2M3LzUwMGUtNDA1OC05NWZjLTNlOGQ3MjFhNTI2Mw.xml,Danmark,DK,ÃbenrÃ¥,6200.0,13.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,,Regnskabsklasse B,2015-10-26,,29313822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Nykredit Bank,HOFFMANN INVEST ApS,Vivi WinslÃ¸w,,,60209.0,12.0,2013-07-01,2014-06-30,0.0,,,2015-06-30,2014-07-01,Selskabet har fravalgt revision,,Ingen bistand,urn:ofk:oid:21561088,indberetninger-20180424,2.5949402000000004,29313822.0,,2018-03-30T10:33:04.063Z,2015-10-26T12:47:53.490Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-96-PN,2015-10-26T12:47:53.643Z,,,,,,,,,,,,,,,,
29313822,2014-07-01,2015-06-30,c5,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzRmLzc5L2Q3LzFkOWItNDkwZi04NWM5LWJjMGM1YTVjMjRiOQ.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQzLzU1LzZlLzk2NjktNDExMy05MzdmLWE5MzI5YTE5NTE0ZQ.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA5LzFhL2M3LzUwMGUtNDA1OC05NWZjLTNlOGQ3MjFhNTI2Mw.xml,Danmark,DK,ÃbenrÃ¥,6200.0,13.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,,Regnskabsklasse B,2015-10-26,,29313822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Nykredit Bank,HOFFMANN INVEST ApS,Vivi WinslÃ¸w,,,60209.0,12.0,2013-07-01,2014-06-30,12261.0,,,2015-06-30,2014-07-01,Selskabet har fravalgt revision,,Ingen bistand,urn:ofk:oid:21561088,indberetninger-20180424,2.5949402000000004,29313822.0,,2018-03-30T10:33:04.063Z,2015-10-26T12:47:53.490Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-96-PN,2015-10-26T12:47:53.643Z,,,,,,,,,,,,,,,,
29313822,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzRmLzc5L2Q3LzFkOWItNDkwZi04NWM5LWJjMGM1YTVjMjRiOQ.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQzLzU1LzZlLzk2NjktNDExMy05MzdmLWE5MzI5YTE5NTE0ZQ.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA5LzFhL2M3LzUwMGUtNDA1OC05NWZjLTNlOGQ3MjFhNTI2Mw.xml,Danmark,DK,ÃbenrÃ¥,6200.0,13.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,,Regnskabsklasse B,2015-10-26,,29313822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Nykredit Bank,HOFFMANN INVEST ApS,Vivi WinslÃ¸w,,,60209.0,12.0,2013-07-01,2014-06-30,70470.0,,,2015-06-30,2014-07-01,Selskabet har fravalgt revision,,Ingen bistand,urn:ofk:oid:21561088,indberetninger-20180424,2.5949402000000004,29313822.0,,2018-03-30T10:33:04.063Z,2015-10-26T12:47:53.490Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-96-PN,2015-10-26T12:47:53.643Z,,,,,,,,,,,,,,,,
29313822,2015-06-30,2015-06-30,c8,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzRmLzc5L2Q3LzFkOWItNDkwZi04NWM5LWJjMGM1YTVjMjRiOQ.xhtml,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y3LzQzLzU1LzZlLzk2NjktNDExMy05MzdmLWE5MzI5YTE5NTE0ZQ.pdf,http://regnskaber.virk.dk/22831392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA5LzFhL2M3LzUwMGUtNDA1OC05NWZjLTNlOGQ3MjFhNTI2Mw.xml,Danmark,DK,ÃbenrÃ¥,6200.0,13.0,Madevej,RÃ¸dekro,6230.0,33.0,Egeparken,6000 Kolding,Ole RÃ¸mersvej 4,,Regnskabsklasse B,2015-10-26,,29313822.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Nicolai Hoffmann,Nicolai Hoffmann,Nykredit Bank,HOFFMANN INVEST ApS,Vivi WinslÃ¸w,,,60209.0,12.0,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,Selskabet har fravalgt revision,,Ingen bistand,urn:ofk:oid:21561088,indberetninger-20180424,2.5949402000000004,29313822.0,,2018-03-30T10:33:04.063Z,2015-10-26T12:47:53.490Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-96-PN,2015-10-26T12:47:53.643Z,930068.0,39847.0,125000.0,619859.0,872419.0,930068.0,57649.0,310209.0,310209.0,310209.0,0.0,687210.0,57649.0,580012.0,580012.0,57637.0
