entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividend,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
83430915,2012-01-01,2012-12-31,ID_11,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8vcGRmcy84MzQzMDkxNTtBcFMyOTE3ODsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8veGJybHMvWC00NTNEMjQ3Mi0yMDE0MDYwNl8xMjA1MTRfMzIz.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Skriver's Handel og EntreprenÃ¸rforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1978-01-13,2014-05-31,skriveren@mail.dk,83430915.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Skriver's Handel og EntreprenÃ¸rforretning ApS.,Ãrsrapport,JÃ¸rgen Erik Skriver,Skriver's Handel og EntreprenÃ¸rforretning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Assendrup, den 14. april 2014",-336014.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-04-14,Herning,21 47 44 80,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13086944,indberetninger-20180424,2.5124297,83430915.0,,2018-03-31T23:53:37.763Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-11.187,2014-06-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
83430915,2012-01-01,2012-12-31,ID_13,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8vcGRmcy84MzQzMDkxNTtBcFMyOTE3ODsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8veGJybHMvWC00NTNEMjQ3Mi0yMDE0MDYwNl8xMjA1MTRfMzIz.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Skriver's Handel og EntreprenÃ¸rforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1978-01-13,2014-05-31,skriveren@mail.dk,83430915.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Skriver's Handel og EntreprenÃ¸rforretning ApS.,Ãrsrapport,JÃ¸rgen Erik Skriver,Skriver's Handel og EntreprenÃ¸rforretning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Assendrup, den 14. april 2014",-384314.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-04-14,Herning,21 47 44 80,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13086944,indberetninger-20180424,2.5124297,83430915.0,,2018-03-31T23:53:37.763Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-11.187,2014-06-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
83430915,2012-01-01,2012-12-31,ID_7,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8vcGRmcy84MzQzMDkxNTtBcFMyOTE3ODsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8veGJybHMvWC00NTNEMjQ3Mi0yMDE0MDYwNl8xMjA1MTRfMzIz.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Skriver's Handel og EntreprenÃ¸rforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1978-01-13,2014-05-31,skriveren@mail.dk,83430915.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Skriver's Handel og EntreprenÃ¸rforretning ApS.,Ãrsrapport,JÃ¸rgen Erik Skriver,Skriver's Handel og EntreprenÃ¸rforretning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Assendrup, den 14. april 2014",384314.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-04-14,Herning,21 47 44 80,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13086944,indberetninger-20180424,2.5124297,83430915.0,,2018-03-31T23:53:37.763Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-11.187,2014-06-06T22:00:00.000Z,384317.0,3.0,0.0,384314.0,384317.0,,,,,,,,,,,,,,,,,,,
83430915,2012-01-01,2012-12-31,ID_9,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8vcGRmcy84MzQzMDkxNTtBcFMyOTE3ODsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8veGJybHMvWC00NTNEMjQ3Mi0yMDE0MDYwNl8xMjA1MTRfMzIz.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Skriver's Handel og EntreprenÃ¸rforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1978-01-13,2014-05-31,skriveren@mail.dk,83430915.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Skriver's Handel og EntreprenÃ¸rforretning ApS.,Ãrsrapport,JÃ¸rgen Erik Skriver,Skriver's Handel og EntreprenÃ¸rforretning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Assendrup, den 14. april 2014",-48300.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-04-14,Herning,21 47 44 80,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13086944,indberetninger-20180424,2.5124297,83430915.0,,2018-03-31T23:53:37.763Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-11.187,2014-06-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
83430915,2012-12-31,2012-12-31,ID_15,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8vcGRmcy84MzQzMDkxNTtBcFMyOTE3ODsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8veGJybHMvWC00NTNEMjQ3Mi0yMDE0MDYwNl8xMjA1MTRfMzIz.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Skriver's Handel og EntreprenÃ¸rforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1978-01-13,2014-05-31,skriveren@mail.dk,83430915.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Skriver's Handel og EntreprenÃ¸rforretning ApS.,Ãrsrapport,JÃ¸rgen Erik Skriver,Skriver's Handel og EntreprenÃ¸rforretning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Assendrup, den 14. april 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-04-14,Herning,21 47 44 80,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13086944,indberetninger-20180424,2.5124297,83430915.0,,2018-03-31T23:53:37.763Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-11.187,2014-06-06T22:00:00.000Z,,,,,,397414.0,375476.0,80000.0,397414.0,336134.0,397414.0,61280.0,0.0,0.0,0.0,10150.0,0.0,48300.0,256134.0,61280.0,2830.0,21938.0,21938.0,
83430915,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8vcGRmcy84MzQzMDkxNTtBcFMyOTE3ODsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8veGJybHMvWC00NTNEMjQ3Mi0yMDE0MDYwNl8xMjA1MTRfMzIz.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Skriver's Handel og EntreprenÃ¸rforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1978-01-13,2014-05-31,skriveren@mail.dk,83430915.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Skriver's Handel og EntreprenÃ¸rforretning ApS.,Ãrsrapport,JÃ¸rgen Erik Skriver,Skriver's Handel og EntreprenÃ¸rforretning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Assendrup, den 14. april 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-04-14,Herning,21 47 44 80,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13086944,indberetninger-20180424,2.5124297,83430915.0,,2018-03-31T23:53:37.763Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-11.187,2014-06-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
83430915,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8vcGRmcy84MzQzMDkxNTtBcFMyOTE3ODsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8veGJybHMvWC00NTNEMjQ3Mi0yMDE0MDYwNl8xMjA1MTRfMzIz.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Skriver's Handel og EntreprenÃ¸rforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1978-01-13,2014-05-31,skriveren@mail.dk,83430915.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Skriver's Handel og EntreprenÃ¸rforretning ApS.,Ãrsrapport,JÃ¸rgen Erik Skriver,Skriver's Handel og EntreprenÃ¸rforretning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Assendrup, den 14. april 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-04-14,Herning,21 47 44 80,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13086944,indberetninger-20180424,2.5124297,83430915.0,,2018-03-31T23:53:37.763Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-11.187,2014-06-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
83430915,2013-01-01,2013-12-31,ID_10,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8vcGRmcy84MzQzMDkxNTtBcFMyOTE3ODsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8veGJybHMvWC00NTNEMjQ3Mi0yMDE0MDYwNl8xMjA1MTRfMzIz.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Skriver's Handel og EntreprenÃ¸rforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1978-01-13,2014-05-31,skriveren@mail.dk,83430915.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Skriver's Handel og EntreprenÃ¸rforretning ApS.,Ãrsrapport,JÃ¸rgen Erik Skriver,Skriver's Handel og EntreprenÃ¸rforretning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Assendrup, den 14. april 2014",-196149.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-04-14,Herning,21 47 44 80,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13086944,indberetninger-20180424,2.5124297,83430915.0,,2018-03-31T23:53:37.763Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-11.187,2014-06-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
83430915,2013-01-01,2013-12-31,ID_12,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8vcGRmcy84MzQzMDkxNTtBcFMyOTE3ODsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8veGJybHMvWC00NTNEMjQ3Mi0yMDE0MDYwNl8xMjA1MTRfMzIz.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Skriver's Handel og EntreprenÃ¸rforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1978-01-13,2014-05-31,skriveren@mail.dk,83430915.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Skriver's Handel og EntreprenÃ¸rforretning ApS.,Ãrsrapport,JÃ¸rgen Erik Skriver,Skriver's Handel og EntreprenÃ¸rforretning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Assendrup, den 14. april 2014",-244449.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-04-14,Herning,21 47 44 80,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13086944,indberetninger-20180424,2.5124297,83430915.0,,2018-03-31T23:53:37.763Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-11.187,2014-06-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
83430915,2013-01-01,2013-12-31,ID_16,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8vcGRmcy84MzQzMDkxNTtBcFMyOTE3ODsyMDEzMDEwMTsyMDEzMTIzMTtSO1I.pdf,http://regnskaber.virk.dk/51903438/Y3ZyLmRrOi8veGJybHMvWC00NTNEMjQ3Mi0yMDE0MDYwNl8xMjA1MTRfMzIz.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Skriver's Handel og EntreprenÃ¸rforretning ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.",1978-01-13,2014-05-31,skriveren@mail.dk,83430915.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Skriver's Handel og EntreprenÃ¸rforretning ApS.,Ãrsrapport,JÃ¸rgen Erik Skriver,Skriver's Handel og EntreprenÃ¸rforretning ApS,"ANKER HÃST, registreret revisionsaktieselskab","Assendrup, den 14. april 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2013-12-31,2013-01-01,2014-04-14,Herning,21 47 44 80,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:13086944,indberetninger-20180424,2.5124297,83430915.0,,2018-03-31T23:53:37.763Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-11.187,2014-06-06T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,
