entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermPayables,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
18630583,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzkyLzk3LzcxLzRmYmQtNGU5OC1hNmUyLThjOGE3Yjg3MDQ0Zg.pdf,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzRlL2Q0LzQyLzZjYTctNDI4My1hNTYwLTY5MDJlNGMzZDVmYg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i T.C. Automobiler ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-06,2018-06-06,1995-06-20,2018-06-06,69433.0,288900.0,272589.0,16563579.0,18630583.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for T.C. Automobiler ApS.,100000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth  Wyrwik,Annette Christiansen,WYRWIK,T.C. Automobiler ApS,"WYRWIK  , Statsautoriseret Revisionsanpartsselskab",321432.0,23916.0,Farum,2016-01-01,2016-12-31,-257324.0,-283260.0,-85744.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"207, FuresÃ¸ (Farum)",2017-12-31,2017-01-01,false,2018-06-06,HÃ¸rsholm,-25936.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25790299,indberetninger-20180424,2.5124277999999998,18630583.0,AWPxcwCh0wkEsASktpNl,2018-06-12T00:44:02.411Z,2018-06-12T00:43:52.744Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-24-RT,2018-06-12T00:43:52.947Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18630583,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzkyLzk3LzcxLzRmYmQtNGU5OC1hNmUyLThjOGE3Yjg3MDQ0Zg.pdf,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzRlL2Q0LzQyLzZjYTctNDI4My1hNTYwLTY5MDJlNGMzZDVmYg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i T.C. Automobiler ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-06,2018-06-06,1995-06-20,2018-06-06,,,,16563579.0,18630583.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for T.C. Automobiler ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth  Wyrwik,Annette Christiansen,WYRWIK,T.C. Automobiler ApS,"WYRWIK  , Statsautoriseret Revisionsanpartsselskab",,,Farum,2016-01-01,2016-12-31,257324.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"207, FuresÃ¸ (Farum)",2017-12-31,2017-01-01,false,2018-06-06,HÃ¸rsholm,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25790299,indberetninger-20180424,2.5124277999999998,18630583.0,AWPxcwCh0wkEsASktpNl,2018-06-12T00:44:02.411Z,2018-06-12T00:43:52.744Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-24-RT,2018-06-12T00:43:52.947Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18630583,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzkyLzk3LzcxLzRmYmQtNGU5OC1hNmUyLThjOGE3Yjg3MDQ0Zg.pdf,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzRlL2Q0LzQyLzZjYTctNDI4My1hNTYwLTY5MDJlNGMzZDVmYg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i T.C. Automobiler ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-06,2018-06-06,1995-06-20,2018-06-06,,,,16563579.0,18630583.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for T.C. Automobiler ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth  Wyrwik,Annette Christiansen,WYRWIK,T.C. Automobiler ApS,"WYRWIK  , Statsautoriseret Revisionsanpartsselskab",,,Farum,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"207, FuresÃ¸ (Farum)",2017-12-31,2017-01-01,false,2018-06-06,HÃ¸rsholm,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25790299,indberetninger-20180424,2.5124277999999998,18630583.0,AWPxcwCh0wkEsASktpNl,2018-06-12T00:44:02.411Z,2018-06-12T00:43:52.744Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-24-RT,2018-06-12T00:43:52.947Z,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18630583,2016-12-31,2016-12-31,ID_7,,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzkyLzk3LzcxLzRmYmQtNGU5OC1hNmUyLThjOGE3Yjg3MDQ0Zg.pdf,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzRlL2Q0LzQyLzZjYTctNDI4My1hNTYwLTY5MDJlNGMzZDVmYg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i T.C. Automobiler ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-06,2018-06-06,1995-06-20,2018-06-06,,,,16563579.0,18630583.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for T.C. Automobiler ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth  Wyrwik,Annette Christiansen,WYRWIK,T.C. Automobiler ApS,"WYRWIK  , Statsautoriseret Revisionsanpartsselskab",,,Farum,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"207, FuresÃ¸ (Farum)",2017-12-31,2017-01-01,false,2018-06-06,HÃ¸rsholm,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25790299,indberetninger-20180424,2.5124277999999998,18630583.0,AWPxcwCh0wkEsASktpNl,2018-06-12T00:44:02.411Z,2018-06-12T00:43:52.744Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-24-RT,2018-06-12T00:43:52.947Z,,5384016.0,314052.0,400000.0,1419759.0,20638.0,1042636.0,6670.0,18136.0,3948587.0,5384016.0,3860046.0,9000.0,343200.0,18136.0,3964257.0,9000.0,343200.0,962828.0,426811.0,3955257.0,481334.0,481334.0,642636.0,962828.0,3516846.0,3056379.0,124743.0,30619.0,33656.0,73486.0,,
18630583,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzkyLzk3LzcxLzRmYmQtNGU5OC1hNmUyLThjOGE3Yjg3MDQ0Zg.pdf,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzRlL2Q0LzQyLzZjYTctNDI4My1hNTYwLTY5MDJlNGMzZDVmYg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i T.C. Automobiler ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-06,2018-06-06,1995-06-20,2018-06-06,107341.0,236437.0,281955.0,16563579.0,18630583.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for T.C. Automobiler ApS.,100000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth  Wyrwik,Annette Christiansen,WYRWIK,T.C. Automobiler ApS,"WYRWIK  , Statsautoriseret Revisionsanpartsselskab",135320.0,235838.0,Farum,2016-01-01,2016-12-31,87221.0,138695.0,-61823.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"207, FuresÃ¸ (Farum)",2017-12-31,2017-01-01,false,2018-06-06,HÃ¸rsholm,51474.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25790299,indberetninger-20180424,2.5124277999999998,18630583.0,AWPxcwCh0wkEsASktpNl,2018-06-12T00:44:02.411Z,2018-06-12T00:43:52.744Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-24-RT,2018-06-12T00:43:52.947Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18630583,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzkyLzk3LzcxLzRmYmQtNGU5OC1hNmUyLThjOGE3Yjg3MDQ0Zg.pdf,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzRlL2Q0LzQyLzZjYTctNDI4My1hNTYwLTY5MDJlNGMzZDVmYg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i T.C. Automobiler ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-06,2018-06-06,1995-06-20,2018-06-06,,,,16563579.0,18630583.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for T.C. Automobiler ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth  Wyrwik,Annette Christiansen,WYRWIK,T.C. Automobiler ApS,"WYRWIK  , Statsautoriseret Revisionsanpartsselskab",,,Farum,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"207, FuresÃ¸ (Farum)",2017-12-31,2017-01-01,false,2018-06-06,HÃ¸rsholm,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25790299,indberetninger-20180424,2.5124277999999998,18630583.0,AWPxcwCh0wkEsASktpNl,2018-06-12T00:44:02.411Z,2018-06-12T00:43:52.744Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-24-RT,2018-06-12T00:43:52.947Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18630583,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzkyLzk3LzcxLzRmYmQtNGU5OC1hNmUyLThjOGE3Yjg3MDQ0Zg.pdf,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzRlL2Q0LzQyLzZjYTctNDI4My1hNTYwLTY5MDJlNGMzZDVmYg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i T.C. Automobiler ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-06,2018-06-06,1995-06-20,2018-06-06,,,,16563579.0,18630583.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for T.C. Automobiler ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth  Wyrwik,Annette Christiansen,WYRWIK,T.C. Automobiler ApS,"WYRWIK  , Statsautoriseret Revisionsanpartsselskab",,,Farum,2016-01-01,2016-12-31,-87221.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"207, FuresÃ¸ (Farum)",2017-12-31,2017-01-01,false,2018-06-06,HÃ¸rsholm,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25790299,indberetninger-20180424,2.5124277999999998,18630583.0,AWPxcwCh0wkEsASktpNl,2018-06-12T00:44:02.411Z,2018-06-12T00:43:52.744Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-24-RT,2018-06-12T00:43:52.947Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18630583,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzkyLzk3LzcxLzRmYmQtNGU5OC1hNmUyLThjOGE3Yjg3MDQ0Zg.pdf,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzRlL2Q0LzQyLzZjYTctNDI4My1hNTYwLTY5MDJlNGMzZDVmYg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i T.C. Automobiler ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-06,2018-06-06,1995-06-20,2018-06-06,,,,16563579.0,18630583.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for T.C. Automobiler ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth  Wyrwik,Annette Christiansen,WYRWIK,T.C. Automobiler ApS,"WYRWIK  , Statsautoriseret Revisionsanpartsselskab",,,Farum,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"207, FuresÃ¸ (Farum)",2017-12-31,2017-01-01,false,2018-06-06,HÃ¸rsholm,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25790299,indberetninger-20180424,2.5124277999999998,18630583.0,AWPxcwCh0wkEsASktpNl,2018-06-12T00:44:02.411Z,2018-06-12T00:43:52.744Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-24-RT,2018-06-12T00:43:52.947Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18630583,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzkyLzk3LzcxLzRmYmQtNGU5OC1hNmUyLThjOGE3Yjg3MDQ0Zg.pdf,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzRlL2Q0LzQyLzZjYTctNDI4My1hNTYwLTY5MDJlNGMzZDVmYg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i T.C. Automobiler ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-06,2018-06-06,1995-06-20,2018-06-06,,,,16563579.0,18630583.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for T.C. Automobiler ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth  Wyrwik,Annette Christiansen,WYRWIK,T.C. Automobiler ApS,"WYRWIK  , Statsautoriseret Revisionsanpartsselskab",,,Farum,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"207, FuresÃ¸ (Farum)",2017-12-31,2017-01-01,false,2018-06-06,HÃ¸rsholm,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25790299,indberetninger-20180424,2.5124277999999998,18630583.0,AWPxcwCh0wkEsASktpNl,2018-06-12T00:44:02.411Z,2018-06-12T00:43:52.744Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-24-RT,2018-06-12T00:43:52.947Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annette  Christiansen,DirektÃ¸r
18630583,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzLzk0LzkyLzk3LzcxLzRmYmQtNGU5OC1hNmUyLThjOGE3Yjg3MDQ0Zg.pdf,http://regnskaber.virk.dk/38503681/ZG9rdW1lbnRsYWdlcjovLzAzL2IwLzRlL2Q0LzQyLzZjYTctNDI4My1hNTYwLTY5MDJlNGMzZDVmYg.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til den daglige ledelse i T.C. Automobiler ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-06,2018-06-06,1995-06-20,2018-06-06,,,,16563579.0,18630583.0,16563579.0,mne6247,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for T.C. Automobiler ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lisbeth  Wyrwik,Annette Christiansen,WYRWIK,T.C. Automobiler ApS,"WYRWIK  , Statsautoriseret Revisionsanpartsselskab",,,Farum,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"207, FuresÃ¸ (Farum)",2017-12-31,2017-01-01,false,2018-06-06,HÃ¸rsholm,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25790299,indberetninger-20180424,2.5124277999999998,18630583.0,AWPxcwCh0wkEsASktpNl,2018-06-12T00:44:02.411Z,2018-06-12T00:43:52.744Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-24-RT,2018-06-12T00:43:52.947Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
