entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
31858739,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2Y2L2M5L2MwLzViMjUtNDFiMy1hNDE1LTEzMTZmZTIwZTEyYw.xhtml,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzViLzI0L2UzLzA5MjgtNGE3NC04MGQzLWE5MGVlYmViNzQ4MA.pdf,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzRjL2E2L2FiLzIxN2QtNGI2YS1iMjczLTIyZDA3Yzg3ODM5Yg.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,ÃrbÃ¦k,5853.0,23.0,Sentvedvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Orsnes Patent Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-16,2017-01-19,Registreret revisor,-6048.0,31858739.0,1008757646.0,1034647.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Jette Ãrsnes,Jette Kingo Ãrsnes,ORSNES PATENT HOLDING ApS,Finn Schou,0.0,1040477.0,ÃrbÃ¦k,2015-01-01,2015-12-31,1825992.0,2069076.0,-6048.0,2016-12-31,2016-01-01,false,false,2017-01-16,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",243084.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23409015,indberetninger-20180424,2.5927951,31858739.0,,2018-03-27T11:54:33.040Z,2017-01-20T09:37:35.763Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-88-CG,2017-01-20T09:37:36.028Z,,,,,,,,,,,,,,,,,,,,,,,,
31858739,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2Y2L2M5L2MwLzViMjUtNDFiMy1hNDE1LTEzMTZmZTIwZTEyYw.xhtml,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzViLzI0L2UzLzA5MjgtNGE3NC04MGQzLWE5MGVlYmViNzQ4MA.pdf,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzRjL2E2L2FiLzIxN2QtNGI2YS1iMjczLTIyZDA3Yzg3ODM5Yg.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,ÃrbÃ¦k,5853.0,23.0,Sentvedvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Orsnes Patent Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-16,2017-01-19,Registreret revisor,,31858739.0,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Jette Ãrsnes,Jette Kingo Ãrsnes,ORSNES PATENT HOLDING ApS,Finn Schou,0.0,,ÃrbÃ¦k,2015-01-01,2015-12-31,101200.0,,,2016-12-31,2016-01-01,false,false,2017-01-16,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23409015,indberetninger-20180424,2.5927951,31858739.0,,2018-03-27T11:54:33.040Z,2017-01-20T09:37:35.763Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-88-CG,2017-01-20T09:37:36.028Z,,,,,,,,,,,,,,,,,,,,,,,,
31858739,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2Y2L2M5L2MwLzViMjUtNDFiMy1hNDE1LTEzMTZmZTIwZTEyYw.xhtml,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzViLzI0L2UzLzA5MjgtNGE3NC04MGQzLWE5MGVlYmViNzQ4MA.pdf,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzRjL2E2L2FiLzIxN2QtNGI2YS1iMjczLTIyZDA3Yzg3ODM5Yg.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,ÃrbÃ¦k,5853.0,23.0,Sentvedvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Orsnes Patent Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-16,2017-01-19,Registreret revisor,,31858739.0,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Jette Ãrsnes,Jette Kingo Ãrsnes,ORSNES PATENT HOLDING ApS,Finn Schou,0.0,,ÃrbÃ¦k,2015-01-01,2015-12-31,34647.0,,,2016-12-31,2016-01-01,false,false,2017-01-16,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23409015,indberetninger-20180424,2.5927951,31858739.0,,2018-03-27T11:54:33.040Z,2017-01-20T09:37:35.763Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-88-CG,2017-01-20T09:37:36.028Z,,,,,,,,,,,,,,,,,,,,,,,,
31858739,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2Y2L2M5L2MwLzViMjUtNDFiMy1hNDE1LTEzMTZmZTIwZTEyYw.xhtml,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzViLzI0L2UzLzA5MjgtNGE3NC04MGQzLWE5MGVlYmViNzQ4MA.pdf,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzRjL2E2L2FiLzIxN2QtNGI2YS1iMjczLTIyZDA3Yzg3ODM5Yg.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,ÃrbÃ¦k,5853.0,23.0,Sentvedvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Orsnes Patent Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-16,2017-01-19,Registreret revisor,,31858739.0,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Jette Ãrsnes,Jette Kingo Ãrsnes,ORSNES PATENT HOLDING ApS,Finn Schou,0.0,,ÃrbÃ¦k,2015-01-01,2015-12-31,1690145.0,,,2016-12-31,2016-01-01,false,false,2017-01-16,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23409015,indberetninger-20180424,2.5927951,31858739.0,,2018-03-27T11:54:33.040Z,2017-01-20T09:37:35.763Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-88-CG,2017-01-20T09:37:36.028Z,,,,,,,,,,,,,,,,,,,,,,,,
31858739,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2Y2L2M5L2MwLzViMjUtNDFiMy1hNDE1LTEzMTZmZTIwZTEyYw.xhtml,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzViLzI0L2UzLzA5MjgtNGE3NC04MGQzLWE5MGVlYmViNzQ4MA.pdf,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzRjL2E2L2FiLzIxN2QtNGI2YS1iMjczLTIyZDA3Yzg3ODM5Yg.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,ÃrbÃ¦k,5853.0,23.0,Sentvedvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Orsnes Patent Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-16,2017-01-19,Registreret revisor,,31858739.0,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Jette Ãrsnes,Jette Kingo Ãrsnes,ORSNES PATENT HOLDING ApS,Finn Schou,0.0,,ÃrbÃ¦k,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-01-16,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23409015,indberetninger-20180424,2.5927951,31858739.0,,2018-03-27T11:54:33.040Z,2017-01-20T09:37:35.763Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-88-CG,2017-01-20T09:37:36.028Z,16634892.0,89679.0,125000.0,16250963.0,16385473.0,16634892.0,249419.0,383929.0,383929.0,383929.0,14729610.0,101200.0,258929.0,15900344.0,14729610.0,249419.0,335.0,1431674.0,1000000.0,431674.0,243084.0,6000.0,,
31858739,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2Y2L2M5L2MwLzViMjUtNDFiMy1hNDE1LTEzMTZmZTIwZTEyYw.xhtml,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzViLzI0L2UzLzA5MjgtNGE3NC04MGQzLWE5MGVlYmViNzQ4MA.pdf,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzRjL2E2L2FiLzIxN2QtNGI2YS1iMjczLTIyZDA3Yzg3ODM5Yg.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,ÃrbÃ¦k,5853.0,23.0,Sentvedvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Orsnes Patent Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-16,2017-01-19,Registreret revisor,-6262.0,31858739.0,1008757646.0,1279005.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Jette Ãrsnes,Jette Kingo Ãrsnes,ORSNES PATENT HOLDING ApS,Finn Schou,0.0,767722.0,ÃrbÃ¦k,2015-01-01,2015-12-31,1993476.0,2040465.0,-6262.0,2016-12-31,2016-01-01,false,false,2017-01-16,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",46989.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23409015,indberetninger-20180424,2.5927951,31858739.0,,2018-03-27T11:54:33.040Z,2017-01-20T09:37:35.763Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-88-CG,2017-01-20T09:37:36.028Z,,,,,,,,,,,,,,,,,,,,,,,,
31858739,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2Y2L2M5L2MwLzViMjUtNDFiMy1hNDE1LTEzMTZmZTIwZTEyYw.xhtml,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzViLzI0L2UzLzA5MjgtNGE3NC04MGQzLWE5MGVlYmViNzQ4MA.pdf,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzRjL2E2L2FiLzIxN2QtNGI2YS1iMjczLTIyZDA3Yzg3ODM5Yg.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,ÃrbÃ¦k,5853.0,23.0,Sentvedvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Orsnes Patent Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-16,2017-01-19,Registreret revisor,,31858739.0,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Jette Ãrsnes,Jette Kingo Ãrsnes,ORSNES PATENT HOLDING ApS,Finn Schou,0.0,,ÃrbÃ¦k,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-01-16,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23409015,indberetninger-20180424,2.5927951,31858739.0,,2018-03-27T11:54:33.040Z,2017-01-20T09:37:35.763Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-88-CG,2017-01-20T09:37:36.028Z,,,,,,,,,,,,,,,,,,,,,,,26306175.0,FKS Revision
31858739,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2Y2L2M5L2MwLzViMjUtNDFiMy1hNDE1LTEzMTZmZTIwZTEyYw.xhtml,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzViLzI0L2UzLzA5MjgtNGE3NC04MGQzLWE5MGVlYmViNzQ4MA.pdf,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzRjL2E2L2FiLzIxN2QtNGI2YS1iMjczLTIyZDA3Yzg3ODM5Yg.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,ÃrbÃ¦k,5853.0,23.0,Sentvedvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Orsnes Patent Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-16,2017-01-19,Registreret revisor,,31858739.0,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Jette Ãrsnes,Jette Kingo Ãrsnes,ORSNES PATENT HOLDING ApS,Finn Schou,0.0,,ÃrbÃ¦k,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-01-16,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23409015,indberetninger-20180424,2.5927951,31858739.0,,2018-03-27T11:54:33.040Z,2017-01-20T09:37:35.763Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-88-CG,2017-01-20T09:37:36.028Z,,,,,,,,,,,,,,,,,,,,,,,,
31858739,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2Y2L2M5L2MwLzViMjUtNDFiMy1hNDE1LTEzMTZmZTIwZTEyYw.xhtml,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzViLzI0L2UzLzA5MjgtNGE3NC04MGQzLWE5MGVlYmViNzQ4MA.pdf,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzRjL2E2L2FiLzIxN2QtNGI2YS1iMjczLTIyZDA3Yzg3ODM5Yg.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,ÃrbÃ¦k,5853.0,23.0,Sentvedvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Orsnes Patent Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-16,2017-01-19,Registreret revisor,,31858739.0,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Jette Ãrsnes,Jette Kingo Ãrsnes,ORSNES PATENT HOLDING ApS,Finn Schou,0.0,,ÃrbÃ¦k,2015-01-01,2015-12-31,103400.0,,,2016-12-31,2016-01-01,false,false,2017-01-16,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23409015,indberetninger-20180424,2.5927951,31858739.0,,2018-03-27T11:54:33.040Z,2017-01-20T09:37:35.763Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-88-CG,2017-01-20T09:37:36.028Z,,,,,,,,,,,,,,,,,,,,,,,,
31858739,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RmL2Y2L2M5L2MwLzViMjUtNDFiMy1hNDE1LTEzMTZmZTIwZTEyYw.xhtml,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2RlLzViLzI0L2UzLzA5MjgtNGE3NC04MGQzLWE5MGVlYmViNzQ4MA.pdf,http://regnskaber.virk.dk/93785813/ZG9rdW1lbnRsYWdlcjovLzAzL2YwLzRjL2E2L2FiLzIxN2QtNGI2YS1iMjczLTIyZDA3Yzg3ODM5Yg.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,ÃrbÃ¦k,5853.0,23.0,Sentvedvej,5700.0,BlÃ¥byvej 13,Til kapitalejerne i Orsnes Patent Holding ApS.,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-01-16,2017-01-19,Registreret revisor,,31858739.0,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,Jette Ãrsnes,Jette Kingo Ãrsnes,ORSNES PATENT HOLDING ApS,Finn Schou,0.0,,ÃrbÃ¦k,2015-01-01,2015-12-31,-20995.0,,,2016-12-31,2016-01-01,false,false,2017-01-16,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet fortsat ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23409015,indberetninger-20180424,2.5927951,31858739.0,,2018-03-27T11:54:33.040Z,2017-01-20T09:37:35.763Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AA-88-CG,2017-01-20T09:37:36.028Z,,,,,,,,,,,,,,,,,,,,,,,,
