entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DeferredIncomeAssets,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgress,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,DividendPaid
29917876,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2QzLzIwL2Q4L2EwNTgtNDU3MC1iMWY2LTBmNWE2OTdmNzk3Yw.xhtml,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzk5Lzk2L2NkLzJlLzYwYTYtNGIzMi1iMzY2LWVmYmMxMzU0ZjQyMw.pdf,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0Lzc5L2QzLzAyNDItNDUxZi1iYmFlLTE3OTA5ZWY1Njg2Nw.xml,true,Odense C,5000.0,13.0,Bredstedgade,5250  Odense SV,Sanderumvej 16B,Regnskabsklasse B,2018-06-14,2018-06-14,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Romer Holding ApS som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",250656.0,566755.0,29917876.0,1209.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Ulrich Romer Andersen,Jan Ulrich Romer Andersen,ROMER BYG ApS,Brian Schmidt,16012.0,581.0,Odense,2016-01-01,2016-12-31,263597.0,301877.0,316099.0,2017-12-31,2017-01-01,false,false,38280.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25831140,indberetninger-20180424,2.5955543999999997,29917876.0,AWQCGZvG0wkEsASktwyG,2018-06-15T06:20:15.992Z,2018-06-15T06:19:49.581Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-96-WD,2018-06-15T06:19:49.785Z,,,,,,,,,,,,,,,,,,,,,,,,,
29917876,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2QzLzIwL2Q4L2EwNTgtNDU3MC1iMWY2LTBmNWE2OTdmNzk3Yw.xhtml,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzk5Lzk2L2NkLzJlLzYwYTYtNGIzMi1iMzY2LWVmYmMxMzU0ZjQyMw.pdf,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0Lzc5L2QzLzAyNDItNDUxZi1iYmFlLTE3OTA5ZWY1Njg2Nw.xml,true,Odense C,5000.0,13.0,Bredstedgade,5250  Odense SV,Sanderumvej 16B,Regnskabsklasse B,2018-06-14,2018-06-14,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Romer Holding ApS som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",,,29917876.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Ulrich Romer Andersen,Jan Ulrich Romer Andersen,ROMER BYG ApS,Brian Schmidt,,,Odense,2016-01-01,2016-12-31,340000.0,,,2017-12-31,2017-01-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25831140,indberetninger-20180424,2.5955543999999997,29917876.0,AWQCGZvG0wkEsASktwyG,2018-06-15T06:20:15.992Z,2018-06-15T06:19:49.581Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-96-WD,2018-06-15T06:19:49.785Z,,,,,,,,,,,,,,,,,,,,,,,,,
29917876,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2QzLzIwL2Q4L2EwNTgtNDU3MC1iMWY2LTBmNWE2OTdmNzk3Yw.xhtml,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzk5Lzk2L2NkLzJlLzYwYTYtNGIzMi1iMzY2LWVmYmMxMzU0ZjQyMw.pdf,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0Lzc5L2QzLzAyNDItNDUxZi1iYmFlLTE3OTA5ZWY1Njg2Nw.xml,true,Odense C,5000.0,13.0,Bredstedgade,5250  Odense SV,Sanderumvej 16B,Regnskabsklasse B,2018-06-14,2018-06-14,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Romer Holding ApS som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",,,29917876.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Ulrich Romer Andersen,Jan Ulrich Romer Andersen,ROMER BYG ApS,Brian Schmidt,,,Odense,2016-01-01,2016-12-31,-76403.0,,,2017-12-31,2017-01-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25831140,indberetninger-20180424,2.5955543999999997,29917876.0,AWQCGZvG0wkEsASktwyG,2018-06-15T06:20:15.992Z,2018-06-15T06:19:49.581Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-96-WD,2018-06-15T06:19:49.785Z,,,,,,,,,,,,,,,,,,,,,,,,,
29917876,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2QzLzIwL2Q4L2EwNTgtNDU3MC1iMWY2LTBmNWE2OTdmNzk3Yw.xhtml,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzk5Lzk2L2NkLzJlLzYwYTYtNGIzMi1iMzY2LWVmYmMxMzU0ZjQyMw.pdf,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0Lzc5L2QzLzAyNDItNDUxZi1iYmFlLTE3OTA5ZWY1Njg2Nw.xml,true,Odense C,5000.0,13.0,Bredstedgade,5250  Odense SV,Sanderumvej 16B,Regnskabsklasse B,2018-06-14,2018-06-14,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Romer Holding ApS som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",,,29917876.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Ulrich Romer Andersen,Jan Ulrich Romer Andersen,ROMER BYG ApS,Brian Schmidt,,,Odense,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25831140,indberetninger-20180424,2.5955543999999997,29917876.0,AWQCGZvG0wkEsASktwyG,2018-06-15T06:20:15.992Z,2018-06-15T06:19:49.581Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-96-WD,2018-06-15T06:19:49.785Z,1802142.0,13.0,125000.0,31495.0,454.0,474897.0,1802142.0,1327245.0,58344.0,1770647.0,58344.0,133880.0,4207.0,1712303.0,1712303.0,340000.0,9897.0,1073208.0,1327245.0,0.0,81877.0,31482.0,26821.0,38280.0,
29917876,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2QzLzIwL2Q4L2EwNTgtNDU3MC1iMWY2LTBmNWE2OTdmNzk3Yw.xhtml,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzk5Lzk2L2NkLzJlLzYwYTYtNGIzMi1iMzY2LWVmYmMxMzU0ZjQyMw.pdf,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0Lzc5L2QzLzAyNDItNDUxZi1iYmFlLTE3OTA5ZWY1Njg2Nw.xml,true,Odense C,5000.0,13.0,Bredstedgade,5250  Odense SV,Sanderumvej 16B,Regnskabsklasse B,2018-06-14,2018-06-14,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Romer Holding ApS som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",,,29917876.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Ulrich Romer Andersen,Jan Ulrich Romer Andersen,ROMER BYG ApS,Brian Schmidt,,,Odense,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25831140,indberetninger-20180424,2.5955543999999997,29917876.0,AWQCGZvG0wkEsASktwyG,2018-06-15T06:20:15.992Z,2018-06-15T06:19:49.581Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-96-WD,2018-06-15T06:19:49.785Z,,,,,,9897.0,,,,,,,,,,,,,,,,,,,
29917876,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2QzLzIwL2Q4L2EwNTgtNDU3MC1iMWY2LTBmNWE2OTdmNzk3Yw.xhtml,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzk5Lzk2L2NkLzJlLzYwYTYtNGIzMi1iMzY2LWVmYmMxMzU0ZjQyMw.pdf,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0Lzc5L2QzLzAyNDItNDUxZi1iYmFlLTE3OTA5ZWY1Njg2Nw.xml,true,Odense C,5000.0,13.0,Bredstedgade,5250  Odense SV,Sanderumvej 16B,Regnskabsklasse B,2018-06-14,2018-06-14,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Romer Holding ApS som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",,,29917876.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Ulrich Romer Andersen,Jan Ulrich Romer Andersen,ROMER BYG ApS,Brian Schmidt,,,Odense,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25831140,indberetninger-20180424,2.5955543999999997,29917876.0,AWQCGZvG0wkEsASktwyG,2018-06-15T06:20:15.992Z,2018-06-15T06:19:49.581Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-96-WD,2018-06-15T06:19:49.785Z,,,,,,340000.0,,,,,,,,,,,,,,,,,,,
29917876,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2QzLzIwL2Q4L2EwNTgtNDU3MC1iMWY2LTBmNWE2OTdmNzk3Yw.xhtml,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzk5Lzk2L2NkLzJlLzYwYTYtNGIzMi1iMzY2LWVmYmMxMzU0ZjQyMw.pdf,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0Lzc5L2QzLzAyNDItNDUxZi1iYmFlLTE3OTA5ZWY1Njg2Nw.xml,true,Odense C,5000.0,13.0,Bredstedgade,5250  Odense SV,Sanderumvej 16B,Regnskabsklasse B,2018-06-14,2018-06-14,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Romer Holding ApS som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",,,29917876.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Ulrich Romer Andersen,Jan Ulrich Romer Andersen,ROMER BYG ApS,Brian Schmidt,,,Odense,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25831140,indberetninger-20180424,2.5955543999999997,29917876.0,AWQCGZvG0wkEsASktwyG,2018-06-15T06:20:15.992Z,2018-06-15T06:19:49.581Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-96-WD,2018-06-15T06:19:49.785Z,,,,,,474897.0,,,,,,,,,,,,,,,,,,,
29917876,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2QzLzIwL2Q4L2EwNTgtNDU3MC1iMWY2LTBmNWE2OTdmNzk3Yw.xhtml,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzk5Lzk2L2NkLzJlLzYwYTYtNGIzMi1iMzY2LWVmYmMxMzU0ZjQyMw.pdf,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0Lzc5L2QzLzAyNDItNDUxZi1iYmFlLTE3OTA5ZWY1Njg2Nw.xml,true,Odense C,5000.0,13.0,Bredstedgade,5250  Odense SV,Sanderumvej 16B,Regnskabsklasse B,2018-06-14,2018-06-14,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Romer Holding ApS som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",,,29917876.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Ulrich Romer Andersen,Jan Ulrich Romer Andersen,ROMER BYG ApS,Brian Schmidt,,,Odense,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25831140,indberetninger-20180424,2.5955543999999997,29917876.0,AWQCGZvG0wkEsASktwyG,2018-06-15T06:20:15.992Z,2018-06-15T06:19:49.581Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-96-WD,2018-06-15T06:19:49.785Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,
29917876,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2QzLzIwL2Q4L2EwNTgtNDU3MC1iMWY2LTBmNWE2OTdmNzk3Yw.xhtml,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzk5Lzk2L2NkLzJlLzYwYTYtNGIzMi1iMzY2LWVmYmMxMzU0ZjQyMw.pdf,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0Lzc5L2QzLzAyNDItNDUxZi1iYmFlLTE3OTA5ZWY1Njg2Nw.xml,true,Odense C,5000.0,13.0,Bredstedgade,5250  Odense SV,Sanderumvej 16B,Regnskabsklasse B,2018-06-14,2018-06-14,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Romer Holding ApS som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",175020.0,484124.0,29917876.0,2089.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Ulrich Romer Andersen,Jan Ulrich Romer Andersen,ROMER BYG ApS,Brian Schmidt,39149.0,787.0,Odense,2016-01-01,2016-12-31,212954.0,272831.0,309104.0,2017-12-31,2017-01-01,false,false,59877.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25831140,indberetninger-20180424,2.5955543999999997,29917876.0,AWQCGZvG0wkEsASktwyG,2018-06-15T06:20:15.992Z,2018-06-15T06:19:49.581Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-96-WD,2018-06-15T06:19:49.785Z,,,,,,,,,,,,,,,,,,,,,,,,,340000.0
29917876,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2QzLzIwL2Q4L2EwNTgtNDU3MC1iMWY2LTBmNWE2OTdmNzk3Yw.xhtml,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzk5Lzk2L2NkLzJlLzYwYTYtNGIzMi1iMzY2LWVmYmMxMzU0ZjQyMw.pdf,http://regnskaber.virk.dk/67871992/ZG9rdW1lbnRsYWdlcjovLzAzLzNlLzc0Lzc5L2QzLzAyNDItNDUxZi1iYmFlLTE3OTA5ZWY1Njg2Nw.xml,true,Odense C,5000.0,13.0,Bredstedgade,5250  Odense SV,Sanderumvej 16B,Regnskabsklasse B,2018-06-14,2018-06-14,0.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet indgÃ¥r i en dansk sambeskatning med Romer Holding ApS som administrationsselskab. Selskabet hÃ¦fter derfor i henhold til selskabsskattelovens regler herom fra og med regnskabsÃ¥ret 2013 for indkomstskatter mv. for de sambeskattede selskaber og fra og med 1. juli 2012 ligeledes for eventuelle forpligtelser til at indeholde kildeskat pÃ¥ renter, royalties og udbytter for de sambeskattede selskaber.</p>",,,29917876.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jan Ulrich Romer Andersen,Jan Ulrich Romer Andersen,ROMER BYG ApS,Brian Schmidt,,,Odense,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25831140,indberetninger-20180424,2.5955543999999997,29917876.0,AWQCGZvG0wkEsASktwyG,2018-06-15T06:20:15.992Z,2018-06-15T06:19:49.581Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-96-WD,2018-06-15T06:19:49.785Z,,,,,,,,,,,,,,,,,,,,,,,,,
