entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,CashAndCashEquivalentsConcerningCashflowStatement,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,Adjustments,AdjustmentsForDecreaseIncreaseInWorkingCapital,AdjustmentsOfInterestAndSimilarIncomes,AdjustmentsfInterestAndSimilarExpenses,CashFlowFromOperatingActivitiesBeforeFinancialItems,CashFlowFromOrdinaryOperatingActivities,CashFlowsFromUsedInOperatingActivities,DecreaseIncreaseInInventories,DecreaseIncreaseInReceivables,DecreaseIncreaseInTradePayables,GrossProfitLoss,InterestPaidClassifiedAsOperatingActivities,InterestReceivedClassifiedAsOperatingActivities,NetIncreaseDecreaseInCashAndCashEquivalents,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfSupervisoryBoard
28484925,2017-01-01,2017-01-01,c421,,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzM0LzE2LzE5L2E5NWQtNDU3Yy05NTE0LWEyNDIyMmUwODZmOA.pdf,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzhhLzRmL2UzLzhmMWItNGQwMS05N2ZkLTNlOTZjYWRmMjBiYQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,100.0,GÃ¸dstrupvej,"7400, Herning","Industrivej Nord, 15",ledelsen,167632.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2005-02-10,2019-06-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,28484925.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Carpe Diem 05 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Henry Jakobsen,Henry Jakobsen,"Partner Revision, statsautoriseret revisionsaktieselskab",Carpe Diem 05 A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-31,Herning,97 12 50 22,96 92 11 30,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27542568,indberetninger-20180424,2.5124211,28484925.0,AWtvZkQtjptzAuyFim4H,2019-06-19T11:02:28.980Z,2019-06-19T11:01:41.117Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-68-AD,2019-06-19T11:01:41.349Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28484925,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzM0LzE2LzE5L2E5NWQtNDU3Yy05NTE0LWEyNDIyMmUwODZmOA.pdf,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzhhLzRmL2UzLzhmMWItNGQwMS05N2ZkLTNlOTZjYWRmMjBiYQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,100.0,GÃ¸dstrupvej,"7400, Herning","Industrivej Nord, 15",ledelsen,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2005-02-10,2019-06-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,28484925.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Carpe Diem 05 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Henry Jakobsen,Henry Jakobsen,"Partner Revision, statsautoriseret revisionsaktieselskab",Carpe Diem 05 A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-31,Herning,97 12 50 22,96 92 11 30,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27542568,indberetninger-20180424,2.5124211,28484925.0,AWtvZkQtjptzAuyFim4H,2019-06-19T11:02:28.980Z,2019-06-19T11:01:41.117Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-68-AD,2019-06-19T11:01:41.349Z,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28484925,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzM0LzE2LzE5L2E5NWQtNDU3Yy05NTE0LWEyNDIyMmUwODZmOA.pdf,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzhhLzRmL2UzLzhmMWItNGQwMS05N2ZkLTNlOTZjYWRmMjBiYQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,100.0,GÃ¸dstrupvej,"7400, Herning","Industrivej Nord, 15",ledelsen,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2005-02-10,2019-06-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,28484925.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Carpe Diem 05 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Henry Jakobsen,Henry Jakobsen,"Partner Revision, statsautoriseret revisionsaktieselskab",Carpe Diem 05 A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-31,Herning,97 12 50 22,96 92 11 30,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27542568,indberetninger-20180424,2.5124211,28484925.0,AWtvZkQtjptzAuyFim4H,2019-06-19T11:02:28.980Z,2019-06-19T11:01:41.117Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-68-AD,2019-06-19T11:01:41.349Z,-7363367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28484925,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzM0LzE2LzE5L2E5NWQtNDU3Yy05NTE0LWEyNDIyMmUwODZmOA.pdf,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzhhLzRmL2UzLzhmMWItNGQwMS05N2ZkLTNlOTZjYWRmMjBiYQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,100.0,GÃ¸dstrupvej,"7400, Herning","Industrivej Nord, 15",ledelsen,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2005-02-10,2019-06-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,28484925.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Carpe Diem 05 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Henry Jakobsen,Henry Jakobsen,"Partner Revision, statsautoriseret revisionsaktieselskab",Carpe Diem 05 A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-31,Herning,97 12 50 22,96 92 11 30,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27542568,indberetninger-20180424,2.5124211,28484925.0,AWtvZkQtjptzAuyFim4H,2019-06-19T11:02:28.980Z,2019-06-19T11:01:41.117Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-68-AD,2019-06-19T11:01:41.349Z,,-245138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28484925,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzM0LzE2LzE5L2E5NWQtNDU3Yy05NTE0LWEyNDIyMmUwODZmOA.pdf,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzhhLzRmL2UzLzhmMWItNGQwMS05N2ZkLTNlOTZjYWRmMjBiYQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,100.0,GÃ¸dstrupvej,"7400, Herning","Industrivej Nord, 15",ledelsen,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2005-02-10,2019-06-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,28484925.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Carpe Diem 05 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Henry Jakobsen,Henry Jakobsen,"Partner Revision, statsautoriseret revisionsaktieselskab",Carpe Diem 05 A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-31,Herning,97 12 50 22,96 92 11 30,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27542568,indberetninger-20180424,2.5124211,28484925.0,AWtvZkQtjptzAuyFim4H,2019-06-19T11:02:28.980Z,2019-06-19T11:01:41.117Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-68-AD,2019-06-19T11:01:41.349Z,,-245138.0,6009.0,322470.0,0.0,6009.0,83341.0,77330.0,77330.0,413599.0,-180761.0,89632.0,-239129.0,6009.0,-2.0,77330.0,6009.0,0.0,-245138.0,-239129.0,,,,,,,,,,,,,
28484925,2017-01-01,2017-12-31,c742,,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzM0LzE2LzE5L2E5NWQtNDU3Yy05NTE0LWEyNDIyMmUwODZmOA.pdf,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzhhLzRmL2UzLzhmMWItNGQwMS05N2ZkLTNlOTZjYWRmMjBiYQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,100.0,GÃ¸dstrupvej,"7400, Herning","Industrivej Nord, 15",ledelsen,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2005-02-10,2019-06-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,28484925.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Carpe Diem 05 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Henry Jakobsen,Henry Jakobsen,"Partner Revision, statsautoriseret revisionsaktieselskab",Carpe Diem 05 A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-31,Herning,97 12 50 22,96 92 11 30,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27542568,indberetninger-20180424,2.5124211,28484925.0,AWtvZkQtjptzAuyFim4H,2019-06-19T11:02:28.980Z,2019-06-19T11:01:41.117Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-68-AD,2019-06-19T11:01:41.349Z,,-245138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28484925,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzM0LzE2LzE5L2E5NWQtNDU3Yy05NTE0LWEyNDIyMmUwODZmOA.pdf,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzhhLzRmL2UzLzhmMWItNGQwMS05N2ZkLTNlOTZjYWRmMjBiYQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,100.0,GÃ¸dstrupvej,"7400, Herning","Industrivej Nord, 15",ledelsen,244962.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2005-02-10,2019-06-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,28484925.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Carpe Diem 05 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Henry Jakobsen,Henry Jakobsen,"Partner Revision, statsautoriseret revisionsaktieselskab",Carpe Diem 05 A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-31,Herning,97 12 50 22,96 92 11 30,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27542568,indberetninger-20180424,2.5124211,28484925.0,AWtvZkQtjptzAuyFim4H,2019-06-19T11:02:28.980Z,2019-06-19T11:01:41.117Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-68-AD,2019-06-19T11:01:41.349Z,-7008505.0,,,,,,,,,,,,,,,,,,,,276299.0,244962.0,600000.0,276299.0,276299.0,7284804.0,7283785.0,31337.0,-7608505.0,7284804.0,31337.0,1019.0,
28484925,2017-12-31,2017-12-31,c722,,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzM0LzE2LzE5L2E5NWQtNDU3Yy05NTE0LWEyNDIyMmUwODZmOA.pdf,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzhhLzRmL2UzLzhmMWItNGQwMS05N2ZkLTNlOTZjYWRmMjBiYQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,100.0,GÃ¸dstrupvej,"7400, Herning","Industrivej Nord, 15",ledelsen,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2005-02-10,2019-06-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,28484925.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Carpe Diem 05 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Henry Jakobsen,Henry Jakobsen,"Partner Revision, statsautoriseret revisionsaktieselskab",Carpe Diem 05 A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-31,Herning,97 12 50 22,96 92 11 30,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27542568,indberetninger-20180424,2.5124211,28484925.0,AWtvZkQtjptzAuyFim4H,2019-06-19T11:02:28.980Z,2019-06-19T11:01:41.117Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-68-AD,2019-06-19T11:01:41.349Z,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28484925,2017-12-31,2017-12-31,c743,,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzM0LzE2LzE5L2E5NWQtNDU3Yy05NTE0LWEyNDIyMmUwODZmOA.pdf,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzhhLzRmL2UzLzhmMWItNGQwMS05N2ZkLTNlOTZjYWRmMjBiYQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,100.0,GÃ¸dstrupvej,"7400, Herning","Industrivej Nord, 15",ledelsen,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2005-02-10,2019-06-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,28484925.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Carpe Diem 05 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Henry Jakobsen,Henry Jakobsen,"Partner Revision, statsautoriseret revisionsaktieselskab",Carpe Diem 05 A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-31,Herning,97 12 50 22,96 92 11 30,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27542568,indberetninger-20180424,2.5124211,28484925.0,AWtvZkQtjptzAuyFim4H,2019-06-19T11:02:28.980Z,2019-06-19T11:01:41.117Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-68-AD,2019-06-19T11:01:41.349Z,-7608505.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28484925,2018-01-01,2018-01-01,c181,,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzM3LzM0LzE2LzE5L2E5NWQtNDU3Yy05NTE0LWEyNDIyMmUwODZmOA.pdf,http://regnskaber.virk.dk/52948482/ZG9rdW1lbnRsYWdlcjovLzAzLzkzLzhhLzRmL2UzLzhmMWItNGQwMS05N2ZkLTNlOTZjYWRmMjBiYQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,100.0,GÃ¸dstrupvej,"7400, Herning","Industrivej Nord, 15",ledelsen,,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter og pengestrÃ¸mme for regnskabsÃ¥ret 1. januar - 31. december 2018.",Bestyrelse og direktion anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2005-02-10,2019-06-11,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,15807776.0,28484925.0,15807776.0,mne31426,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for 2018 for Carpe Diem 05 A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Allan BjÃ¸rn,Henry Jakobsen,Henry Jakobsen,"Partner Revision, statsautoriseret revisionsaktieselskab",Carpe Diem 05 A/S,"Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-31,Herning,97 12 50 22,96 92 11 30,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27542568,indberetninger-20180424,2.5124211,28484925.0,AWtvZkQtjptzAuyFim4H,2019-06-19T11:02:28.980Z,2019-06-19T11:01:41.117Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-68-AD,2019-06-19T11:01:41.349Z,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
