entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,CostOfProduction,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables
31423341,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2FlLzNiLzYyLzk1Y2UtNDkwOS1hMjJiLWVhYjc4NDg1OTE4ZA.xhtml,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ZlLzNmL2FmL2JhZjEtNDkzZi1hYWY1LTIxOGI5ZjY1MDQyNA.pdf,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzlmL2RiLzNlL2RlNDgtNDFiNi04MGNlLTYyN2NkNWZjMzdkZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,93373.0,Regnskabsklasse B,116973.0,2016-04-27,2016-04-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er investering i udlejningsejendomme.</p>",-4000000.0,-3176134.0,31423341.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Hansen,Frank Hansen,VP FRANKFURT II-A ApS,Camilla Sindahl Hougaard,310860.0,47.0,KÃ¸benhavn,2014-01-01,2014-12-31,-3582047.0,-3580320.0,-3269507.0,2015-12-31,2015-01-01,940839.0,false,false,1727.0,70270199.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22279571,indberetninger-20180424,2.59278,31423341.0,,2018-03-28T22:23:31.046Z,2016-04-27T10:57:02.858Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-57-BN,2016-04-27T10:57:02.998Z,,,,,,,,,,,,,,,,,,,,,
31423341,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2FlLzNiLzYyLzk1Y2UtNDkwOS1hMjJiLWVhYjc4NDg1OTE4ZA.xhtml,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ZlLzNmL2FmL2JhZjEtNDkzZi1hYWY1LTIxOGI5ZjY1MDQyNA.pdf,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzlmL2RiLzNlL2RlNDgtNDFiNi04MGNlLTYyN2NkNWZjMzdkZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,,Regnskabsklasse B,,2016-04-27,2016-04-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er investering i udlejningsejendomme.</p>",,,31423341.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Hansen,Frank Hansen,VP FRANKFURT II-A ApS,Camilla Sindahl Hougaard,,,KÃ¸benhavn,2014-01-01,2014-12-31,-3582047.0,,,2015-12-31,2015-01-01,,false,false,,70270199.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22279571,indberetninger-20180424,2.59278,31423341.0,,2018-03-28T22:23:31.046Z,2016-04-27T10:57:02.858Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-57-BN,2016-04-27T10:57:02.998Z,,,,,,,,,,,,,,,,,,,,,
31423341,2014-12-31,2014-12-31,c6,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2FlLzNiLzYyLzk1Y2UtNDkwOS1hMjJiLWVhYjc4NDg1OTE4ZA.xhtml,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ZlLzNmL2FmL2JhZjEtNDkzZi1hYWY1LTIxOGI5ZjY1MDQyNA.pdf,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzlmL2RiLzNlL2RlNDgtNDFiNi04MGNlLTYyN2NkNWZjMzdkZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,,Regnskabsklasse B,,2016-04-27,2016-04-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er investering i udlejningsejendomme.</p>",,,31423341.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Hansen,Frank Hansen,VP FRANKFURT II-A ApS,Camilla Sindahl Hougaard,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,70270199.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22279571,indberetninger-20180424,2.59278,31423341.0,,2018-03-28T22:23:31.046Z,2016-04-27T10:57:02.858Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-57-BN,2016-04-27T10:57:02.998Z,8257901.0,129310.0,16756.0,257901.0,-4096884.0,8000000.0,8257901.0,12354785.0,8000000.0,1783.0,15999.0,8000000.0,-4113640.0,9969925.0,12354785.0,2343137.0,128591.0,42150.0,0.0,39940.0,70442.0
31423341,2015-01-01,2015-01-01,c7,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2FlLzNiLzYyLzk1Y2UtNDkwOS1hMjJiLWVhYjc4NDg1OTE4ZA.xhtml,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ZlLzNmL2FmL2JhZjEtNDkzZi1hYWY1LTIxOGI5ZjY1MDQyNA.pdf,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzlmL2RiLzNlL2RlNDgtNDFiNi04MGNlLTYyN2NkNWZjMzdkZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,,Regnskabsklasse B,,2016-04-27,2016-04-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er investering i udlejningsejendomme.</p>",,,31423341.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Hansen,Frank Hansen,VP FRANKFURT II-A ApS,Camilla Sindahl Hougaard,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,70270199.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22279571,indberetninger-20180424,2.59278,31423341.0,,2018-03-28T22:23:31.046Z,2016-04-27T10:57:02.858Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-57-BN,2016-04-27T10:57:02.998Z,,,,,16756.0,,,,,,,,,,,,,,,,
31423341,2015-01-01,2015-01-01,c8,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2FlLzNiLzYyLzk1Y2UtNDkwOS1hMjJiLWVhYjc4NDg1OTE4ZA.xhtml,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ZlLzNmL2FmL2JhZjEtNDkzZi1hYWY1LTIxOGI5ZjY1MDQyNA.pdf,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzlmL2RiLzNlL2RlNDgtNDFiNi04MGNlLTYyN2NkNWZjMzdkZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,,Regnskabsklasse B,,2016-04-27,2016-04-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er investering i udlejningsejendomme.</p>",,,31423341.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Hansen,Frank Hansen,VP FRANKFURT II-A ApS,Camilla Sindahl Hougaard,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,70270199.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22279571,indberetninger-20180424,2.59278,31423341.0,,2018-03-28T22:23:31.046Z,2016-04-27T10:57:02.858Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-57-BN,2016-04-27T10:57:02.998Z,,,,,-4113640.0,,,,,,,,,,,,,,,,
31423341,2015-01-01,2015-01-01,c9,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2FlLzNiLzYyLzk1Y2UtNDkwOS1hMjJiLWVhYjc4NDg1OTE4ZA.xhtml,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ZlLzNmL2FmL2JhZjEtNDkzZi1hYWY1LTIxOGI5ZjY1MDQyNA.pdf,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzlmL2RiLzNlL2RlNDgtNDFiNi04MGNlLTYyN2NkNWZjMzdkZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,,Regnskabsklasse B,,2016-04-27,2016-04-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er investering i udlejningsejendomme.</p>",,,31423341.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Hansen,Frank Hansen,VP FRANKFURT II-A ApS,Camilla Sindahl Hougaard,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,70270199.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22279571,indberetninger-20180424,2.59278,31423341.0,,2018-03-28T22:23:31.046Z,2016-04-27T10:57:02.858Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-57-BN,2016-04-27T10:57:02.998Z,,,,,-4096884.0,,,,,,,,,,,,,,,,
31423341,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2FlLzNiLzYyLzk1Y2UtNDkwOS1hMjJiLWVhYjc4NDg1OTE4ZA.xhtml,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ZlLzNmL2FmL2JhZjEtNDkzZi1hYWY1LTIxOGI5ZjY1MDQyNA.pdf,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzlmL2RiLzNlL2RlNDgtNDFiNi04MGNlLTYyN2NkNWZjMzdkZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,67123.0,Regnskabsklasse B,73506.0,2016-04-27,2016-04-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er investering i udlejningsejendomme.</p>",-2000000.0,-1153725.0,31423341.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Hansen,Frank Hansen,VP FRANKFURT II-A ApS,Camilla Sindahl Hougaard,144494.0,3972904.0,KÃ¸benhavn,2014-01-01,2014-12-31,2599192.0,2607562.0,-1220848.0,2015-12-31,2015-01-01,919781.0,false,false,8370.0,70270199.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22279571,indberetninger-20180424,2.59278,31423341.0,,2018-03-28T22:23:31.046Z,2016-04-27T10:57:02.858Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-57-BN,2016-04-27T10:57:02.998Z,,,,,,,,,,,,,,,,,,,,,
31423341,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2FlLzNiLzYyLzk1Y2UtNDkwOS1hMjJiLWVhYjc4NDg1OTE4ZA.xhtml,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ZlLzNmL2FmL2JhZjEtNDkzZi1hYWY1LTIxOGI5ZjY1MDQyNA.pdf,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzlmL2RiLzNlL2RlNDgtNDFiNi04MGNlLTYyN2NkNWZjMzdkZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,,Regnskabsklasse B,,2016-04-27,2016-04-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er investering i udlejningsejendomme.</p>",,,31423341.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Hansen,Frank Hansen,VP FRANKFURT II-A ApS,Camilla Sindahl Hougaard,,,KÃ¸benhavn,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,70270199.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22279571,indberetninger-20180424,2.59278,31423341.0,,2018-03-28T22:23:31.046Z,2016-04-27T10:57:02.858Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-57-BN,2016-04-27T10:57:02.998Z,,,,,,,,,,,,,,,,,,,,,
31423341,2015-01-01,2015-12-31,c10,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2FlLzNiLzYyLzk1Y2UtNDkwOS1hMjJiLWVhYjc4NDg1OTE4ZA.xhtml,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ZlLzNmL2FmL2JhZjEtNDkzZi1hYWY1LTIxOGI5ZjY1MDQyNA.pdf,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzlmL2RiLzNlL2RlNDgtNDFiNi04MGNlLTYyN2NkNWZjMzdkZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,,Regnskabsklasse B,,2016-04-27,2016-04-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er investering i udlejningsejendomme.</p>",,,31423341.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Hansen,Frank Hansen,VP FRANKFURT II-A ApS,Camilla Sindahl Hougaard,,,KÃ¸benhavn,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,,false,false,,70270199.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22279571,indberetninger-20180424,2.59278,31423341.0,,2018-03-28T22:23:31.046Z,2016-04-27T10:57:02.858Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-57-BN,2016-04-27T10:57:02.998Z,,,,,,,,,,,,,,,,,,,,,
31423341,2015-01-01,2015-12-31,c11,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzcxL2FlLzNiLzYyLzk1Y2UtNDkwOS1hMjJiLWVhYjc4NDg1OTE4ZA.xhtml,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFlL2ZlLzNmL2FmL2JhZjEtNDkzZi1hYWY1LTIxOGI5ZjY1MDQyNA.pdf,http://regnskaber.virk.dk/14332413/ZG9rdW1lbnRsYWdlcjovLzAzLzFhLzlmL2RiLzNlL2RlNDgtNDFiNi04MGNlLTYyN2NkNWZjMzdkZA.xml,true,KÃ¸benhavn K,1260.0,30.0,Bredgade,1260 KÃ¸benhavn K,Bredgade 30,,Regnskabsklasse B,,2016-04-27,2016-04-27,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets hovedaktivitet er investering i udlejningsejendomme.</p>",,,31423341.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Hansen,Frank Hansen,VP FRANKFURT II-A ApS,Camilla Sindahl Hougaard,,,KÃ¸benhavn,2014-01-01,2014-12-31,2599192.0,,,2015-12-31,2015-01-01,,false,false,,70270199.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22279571,indberetninger-20180424,2.59278,31423341.0,,2018-03-28T22:23:31.046Z,2016-04-27T10:57:02.858Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AT-57-BN,2016-04-27T10:57:02.998Z,,,,,,,,,,,,,,,,,,,,,
