entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AuditorsReportOnFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,RevaluationReserve,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
31170656,2014-07-01,2015-06-30,ID_2,,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY5L2ViLzQxLzdiM2ItNDYwMy05N2U1LTZiNWQwNDVmNzgzOQ.pdf,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUxL2NiL2UxLzQwOTktNGQ2Yy1hMTllLWIwOTI1MmY0ZWE2OQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i Rolsted Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-10-13,2016-10-13,222505.0,232782.0,31170656.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Rolsted Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted Holding ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",59008.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted Holding ApS,AC Revision ApS,170386.0,3262.0,"Nakskov, den 13. oktober 2016",2014-07-01,2015-06-30,-80440.0,-97839.0,10277.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"360, Lolland",2016-06-30,2015-07-01,2016-10-13,Nakskov,-17399.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23095871,indberetninger-20180424,2.5124211,31170656.0,,2018-03-28T18:28:26.980Z,2016-10-28T06:59:42.790Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-12-BJ,2016-10-28T06:59:42.948Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31170656,2014-07-01,2015-06-30,ID_4,,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY5L2ViLzQxLzdiM2ItNDYwMy05N2U1LTZiNWQwNDVmNzgzOQ.pdf,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUxL2NiL2UxLzQwOTktNGQ2Yy1hMTllLWIwOTI1MmY0ZWE2OQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i Rolsted Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-10-13,2016-10-13,,,31170656.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Rolsted Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted Holding ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted Holding ApS,AC Revision ApS,,,"Nakskov, den 13. oktober 2016",2014-07-01,2015-06-30,9421.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"360, Lolland",2016-06-30,2015-07-01,2016-10-13,Nakskov,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23095871,indberetninger-20180424,2.5124211,31170656.0,,2018-03-28T18:28:26.980Z,2016-10-28T06:59:42.790Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-12-BJ,2016-10-28T06:59:42.948Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31170656,2014-07-01,2015-06-30,ID_6,,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY5L2ViLzQxLzdiM2ItNDYwMy05N2U1LTZiNWQwNDVmNzgzOQ.pdf,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUxL2NiL2UxLzQwOTktNGQ2Yy1hMTllLWIwOTI1MmY0ZWE2OQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i Rolsted Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-10-13,2016-10-13,,,31170656.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Rolsted Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted Holding ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted Holding ApS,AC Revision ApS,,,"Nakskov, den 13. oktober 2016",2014-07-01,2015-06-30,71019.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"360, Lolland",2016-06-30,2015-07-01,2016-10-13,Nakskov,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23095871,indberetninger-20180424,2.5124211,31170656.0,,2018-03-28T18:28:26.980Z,2016-10-28T06:59:42.790Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-12-BJ,2016-10-28T06:59:42.948Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31170656,2015-06-30,2015-06-30,ID_8,,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY5L2ViLzQxLzdiM2ItNDYwMy05N2U1LTZiNWQwNDVmNzgzOQ.pdf,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUxL2NiL2UxLzQwOTktNGQ2Yy1hMTllLWIwOTI1MmY0ZWE2OQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i Rolsted Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-10-13,2016-10-13,,,31170656.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Rolsted Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted Holding ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted Holding ApS,AC Revision ApS,,,"Nakskov, den 13. oktober 2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"360, Lolland",2016-06-30,2015-07-01,2016-10-13,Nakskov,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23095871,indberetninger-20180424,2.5124211,31170656.0,,2018-03-28T18:28:26.980Z,2016-10-28T06:59:42.790Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-12-BJ,2016-10-28T06:59:42.948Z,3979788.0,125000.0,95455.0,2659.0,1156477.0,1020075.0,3979788.0,2823311.0,0.0,2447857.0,238691.0,2209166.0,465369.0,465369.0,3884333.0,67667.0,416401.0,1436476.0,960200.0,-772682.0,105910.0,738049.0,209215.0,2357942.0,1375463.0,667902.0,95455.0,92796.0,37695.0,0.0,
31170656,2015-07-01,2016-06-30,ID_0,,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY5L2ViLzQxLzdiM2ItNDYwMy05N2U1LTZiNWQwNDVmNzgzOQ.pdf,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUxL2NiL2UxLzQwOTktNGQ2Yy1hMTllLWIwOTI1MmY0ZWE2OQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i Rolsted Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-10-13,2016-10-13,170088.0,250997.0,31170656.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Rolsted Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted Holding ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",-511683.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted Holding ApS,AC Revision ApS,173560.0,4321.0,"Nakskov, den 13. oktober 2016",2014-07-01,2015-06-30,-599948.0,-600013.0,80909.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"360, Lolland",2016-06-30,2015-07-01,2016-10-13,Nakskov,-65.0,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23095871,indberetninger-20180424,2.5124211,31170656.0,,2018-03-28T18:28:26.980Z,2016-10-28T06:59:42.790Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-12-BJ,2016-10-28T06:59:42.948Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31170656,2015-07-01,2016-06-30,ID_1,,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY5L2ViLzQxLzdiM2ItNDYwMy05N2U1LTZiNWQwNDVmNzgzOQ.pdf,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUxL2NiL2UxLzQwOTktNGQ2Yy1hMTllLWIwOTI1MmY0ZWE2OQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i Rolsted Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-10-13,2016-10-13,,,31170656.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Rolsted Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted Holding ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted Holding ApS,AC Revision ApS,,,"Nakskov, den 13. oktober 2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"360, Lolland",2016-06-30,2015-07-01,2016-10-13,Nakskov,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23095871,indberetninger-20180424,2.5124211,31170656.0,,2018-03-28T18:28:26.980Z,2016-10-28T06:59:42.790Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-12-BJ,2016-10-28T06:59:42.948Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stig  Rolsted Pedersen
31170656,2015-07-01,2016-06-30,ID_3,,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY5L2ViLzQxLzdiM2ItNDYwMy05N2U1LTZiNWQwNDVmNzgzOQ.pdf,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUxL2NiL2UxLzQwOTktNGQ2Yy1hMTllLWIwOTI1MmY0ZWE2OQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i Rolsted Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-10-13,2016-10-13,,,31170656.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Rolsted Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted Holding ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted Holding ApS,AC Revision ApS,,,"Nakskov, den 13. oktober 2016",2014-07-01,2015-06-30,482072.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"360, Lolland",2016-06-30,2015-07-01,2016-10-13,Nakskov,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23095871,indberetninger-20180424,2.5124211,31170656.0,,2018-03-28T18:28:26.980Z,2016-10-28T06:59:42.790Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-12-BJ,2016-10-28T06:59:42.948Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31170656,2015-07-01,2016-06-30,ID_5,,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY5L2ViLzQxLzdiM2ItNDYwMy05N2U1LTZiNWQwNDVmNzgzOQ.pdf,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUxL2NiL2UxLzQwOTktNGQ2Yy1hMTllLWIwOTI1MmY0ZWE2OQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i Rolsted Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-10-13,2016-10-13,,,31170656.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Rolsted Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted Holding ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted Holding ApS,AC Revision ApS,,,"Nakskov, den 13. oktober 2016",2014-07-01,2015-06-30,117876.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"360, Lolland",2016-06-30,2015-07-01,2016-10-13,Nakskov,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23095871,indberetninger-20180424,2.5124211,31170656.0,,2018-03-28T18:28:26.980Z,2016-10-28T06:59:42.790Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-12-BJ,2016-10-28T06:59:42.948Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31170656,2015-07-01,2016-06-30,ID_9,,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY5L2ViLzQxLzdiM2ItNDYwMy05N2U1LTZiNWQwNDVmNzgzOQ.pdf,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUxL2NiL2UxLzQwOTktNGQ2Yy1hMTllLWIwOTI1MmY0ZWE2OQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i Rolsted Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-10-13,2016-10-13,,,31170656.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Rolsted Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted Holding ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted Holding ApS,AC Revision ApS,,,"Nakskov, den 13. oktober 2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"360, Lolland",2016-06-30,2015-07-01,2016-10-13,Nakskov,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23095871,indberetninger-20180424,2.5124211,31170656.0,,2018-03-28T18:28:26.980Z,2016-10-28T06:59:42.790Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-12-BJ,2016-10-28T06:59:42.948Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31170656,2016-06-30,2016-06-30,ID_7,,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzViLzY5L2ViLzQxLzdiM2ItNDYwMy05N2U1LTZiNWQwNDVmNzgzOQ.pdf,http://regnskaber.virk.dk/65607113/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzUxL2NiL2UxLzQwOTktNGQ2Yy1hMTllLWIwOTI1MmY0ZWE2OQ.xml,"4900, Nakskov",Vejlegade 41,Til kapitalejerne i Rolsted Holding ApS,PÃ¥tegning pÃ¥ Ã¥rsregnskabet,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",2016-10-13,2016-10-13,,,31170656.0,35050469.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for Rolsted Holding ApS.,"Vi har revideret Ã¥rsregnskabet for Rolsted Holding ApS for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Christiansen,Lollands Bank,Rolsted Holding ApS,AC Revision ApS,,,"Nakskov, den 13. oktober 2016",2014-07-01,2015-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"360, Lolland",2016-06-30,2015-07-01,2016-10-13,Nakskov,,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:23095871,indberetninger-20180424,2.5124211,31170656.0,,2018-03-28T18:28:26.980Z,2016-10-28T06:59:42.790Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-12-BJ,2016-10-28T06:59:42.948Z,3572862.0,125000.0,102154.0,0.0,556529.0,1333560.0,3572862.0,3016333.0,306996.0,1890835.0,166154.0,1724681.0,738959.0,431963.0,3470708.0,1721.0,246313.0,1579873.0,478128.0,-890558.0,105910.0,738049.0,198395.0,2277374.0,664800.0,1412458.0,102154.0,96508.0,0.0,5646.0,
