entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfReportingEntity,ExtraordinaryDividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,NameOfAuditFirm,TypeOfAuditorAssistance
25559282,2015-01-01,2015-12-31,c347,,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI3LzlhLzgzL2NiY2QtNDUwYS1hYzcyLTBlMjQ1NTAwMzZmNA.pdf,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JjLzQ0LzQxLzMxNjYtNDg2Ni1hZDAyLTFhOTQ5YzA3MzQ2Nw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9200 Aalborg SV,c/o Tom Levi Larsen,DK-9000 Aalborg,Visionsvej 51,Til ejerne af Educan ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.,72944.0,2017-05-03,2000-08-16,2017-05-23,Statsautoriseret revisor,tl@markman.dk,-350000.0,-38941.0,20222670.0,25559282.0,20222670.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Educan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Tom Levi Larsen,Tom Levi Larsen,Educan ApS,BDO Statsautoriseret revisionsaktieselskab,-432.0,348765.0,Aalborg,2015-01-01,2015-12-31,236448.0,309392.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-05-03,Aalborg,-72944.0,urn:ofk:oid:23938410,indberetninger-20180424,2.5124266,25559282.0,,2018-03-28T07:38:50.465Z,2017-05-24T12:47:48.848Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-RX,2017-05-24T12:47:48.979Z,,,,,,,,,,,,,,,,,,
25559282,2015-01-01,2015-12-31,c350,,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI3LzlhLzgzL2NiY2QtNDUwYS1hYzcyLTBlMjQ1NTAwMzZmNA.pdf,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JjLzQ0LzQxLzMxNjYtNDg2Ni1hZDAyLTFhOTQ5YzA3MzQ2Nw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9200 Aalborg SV,c/o Tom Levi Larsen,DK-9000 Aalborg,Visionsvej 51,Til ejerne af Educan ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-03,2000-08-16,2017-05-23,Statsautoriseret revisor,tl@markman.dk,-350000.0,,20222670.0,25559282.0,20222670.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Educan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Tom Levi Larsen,Tom Levi Larsen,Educan ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2015-01-01,2015-12-31,0.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-05-03,Aalborg,,urn:ofk:oid:23938410,indberetninger-20180424,2.5124266,25559282.0,,2018-03-28T07:38:50.465Z,2017-05-24T12:47:48.848Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-RX,2017-05-24T12:47:48.979Z,,,,,,,,,,,,,,,,,,
25559282,2015-01-01,2015-12-31,c352,,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI3LzlhLzgzL2NiY2QtNDUwYS1hYzcyLTBlMjQ1NTAwMzZmNA.pdf,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JjLzQ0LzQxLzMxNjYtNDg2Ni1hZDAyLTFhOTQ5YzA3MzQ2Nw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9200 Aalborg SV,c/o Tom Levi Larsen,DK-9000 Aalborg,Visionsvej 51,Til ejerne af Educan ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-03,2000-08-16,2017-05-23,Statsautoriseret revisor,tl@markman.dk,-350000.0,,20222670.0,25559282.0,20222670.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Educan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Tom Levi Larsen,Tom Levi Larsen,Educan ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2015-01-01,2015-12-31,1000000.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-05-03,Aalborg,,urn:ofk:oid:23938410,indberetninger-20180424,2.5124266,25559282.0,,2018-03-28T07:38:50.465Z,2017-05-24T12:47:48.848Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-RX,2017-05-24T12:47:48.979Z,,,,,,,,,,,,,,,,,,
25559282,2015-01-01,2015-12-31,c368,,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI3LzlhLzgzL2NiY2QtNDUwYS1hYzcyLTBlMjQ1NTAwMzZmNA.pdf,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JjLzQ0LzQxLzMxNjYtNDg2Ni1hZDAyLTFhOTQ5YzA3MzQ2Nw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9200 Aalborg SV,c/o Tom Levi Larsen,DK-9000 Aalborg,Visionsvej 51,Til ejerne af Educan ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-03,2000-08-16,2017-05-23,Statsautoriseret revisor,tl@markman.dk,-350000.0,,20222670.0,25559282.0,20222670.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Educan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Tom Levi Larsen,Tom Levi Larsen,Educan ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2015-01-01,2015-12-31,-763552.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-05-03,Aalborg,,urn:ofk:oid:23938410,indberetninger-20180424,2.5124266,25559282.0,,2018-03-28T07:38:50.465Z,2017-05-24T12:47:48.848Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-RX,2017-05-24T12:47:48.979Z,,,,,,,,,,,,,,,,,,
25559282,2015-12-31,2015-12-31,c398,,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI3LzlhLzgzL2NiY2QtNDUwYS1hYzcyLTBlMjQ1NTAwMzZmNA.pdf,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JjLzQ0LzQxLzMxNjYtNDg2Ni1hZDAyLTFhOTQ5YzA3MzQ2Nw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9200 Aalborg SV,c/o Tom Levi Larsen,DK-9000 Aalborg,Visionsvej 51,Til ejerne af Educan ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-03,2000-08-16,2017-05-23,Statsautoriseret revisor,tl@markman.dk,-350000.0,,20222670.0,25559282.0,20222670.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Educan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Tom Levi Larsen,Tom Levi Larsen,Educan ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-05-03,Aalborg,,urn:ofk:oid:23938410,indberetninger-20180424,2.5124266,25559282.0,,2018-03-28T07:38:50.465Z,2017-05-24T12:47:48.848Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-RX,2017-05-24T12:47:48.979Z,3278400.0,155321.0,125000.0,0.0,3169001.0,3278400.0,109399.0,3123079.0,87001.0,0.0,3044001.0,3123079.0,109399.0,0.0,22398.0,0.0,,
25559282,2016-01-01,2016-01-01,c703,,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI3LzlhLzgzL2NiY2QtNDUwYS1hYzcyLTBlMjQ1NTAwMzZmNA.pdf,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JjLzQ0LzQxLzMxNjYtNDg2Ni1hZDAyLTFhOTQ5YzA3MzQ2Nw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9200 Aalborg SV,c/o Tom Levi Larsen,DK-9000 Aalborg,Visionsvej 51,Til ejerne af Educan ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-03,2000-08-16,2017-05-23,Statsautoriseret revisor,tl@markman.dk,-350000.0,,20222670.0,25559282.0,20222670.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Educan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Tom Levi Larsen,Tom Levi Larsen,Educan ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-05-03,Aalborg,,urn:ofk:oid:23938410,indberetninger-20180424,2.5124266,25559282.0,,2018-03-28T07:38:50.465Z,2017-05-24T12:47:48.848Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-RX,2017-05-24T12:47:48.979Z,,,,,125000.0,,,,,,,,,,,,,
25559282,2016-01-01,2016-01-01,c730,,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI3LzlhLzgzL2NiY2QtNDUwYS1hYzcyLTBlMjQ1NTAwMzZmNA.pdf,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JjLzQ0LzQxLzMxNjYtNDg2Ni1hZDAyLTFhOTQ5YzA3MzQ2Nw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9200 Aalborg SV,c/o Tom Levi Larsen,DK-9000 Aalborg,Visionsvej 51,Til ejerne af Educan ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-03,2000-08-16,2017-05-23,Statsautoriseret revisor,tl@markman.dk,-350000.0,,20222670.0,25559282.0,20222670.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Educan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Tom Levi Larsen,Tom Levi Larsen,Educan ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-05-03,Aalborg,,urn:ofk:oid:23938410,indberetninger-20180424,2.5124266,25559282.0,,2018-03-28T07:38:50.465Z,2017-05-24T12:47:48.848Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-RX,2017-05-24T12:47:48.979Z,,,,,3044001.0,,,,,,,,,,,,,
25559282,2016-01-01,2016-01-01,c734,,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI3LzlhLzgzL2NiY2QtNDUwYS1hYzcyLTBlMjQ1NTAwMzZmNA.pdf,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JjLzQ0LzQxLzMxNjYtNDg2Ni1hZDAyLTFhOTQ5YzA3MzQ2Nw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9200 Aalborg SV,c/o Tom Levi Larsen,DK-9000 Aalborg,Visionsvej 51,Til ejerne af Educan ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-03,2000-08-16,2017-05-23,Statsautoriseret revisor,tl@markman.dk,-350000.0,,20222670.0,25559282.0,20222670.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Educan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Tom Levi Larsen,Tom Levi Larsen,Educan ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-05-03,Aalborg,,urn:ofk:oid:23938410,indberetninger-20180424,2.5124266,25559282.0,,2018-03-28T07:38:50.465Z,2017-05-24T12:47:48.848Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-RX,2017-05-24T12:47:48.979Z,,,,,0.0,,,,,,,,,,,,,
25559282,2016-01-01,2016-12-31,c0,,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI3LzlhLzgzL2NiY2QtNDUwYS1hYzcyLTBlMjQ1NTAwMzZmNA.pdf,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JjLzQ0LzQxLzMxNjYtNDg2Ni1hZDAyLTFhOTQ5YzA3MzQ2Nw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9200 Aalborg SV,c/o Tom Levi Larsen,DK-9000 Aalborg,Visionsvej 51,Til ejerne af Educan ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.,-4148.0,2017-05-03,2000-08-16,2017-05-23,Statsautoriseret revisor,tl@markman.dk,-350000.0,-44474.0,20222670.0,25559282.0,20222670.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Educan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Tom Levi Larsen,Tom Levi Larsen,Educan ApS,BDO Statsautoriseret revisionsaktieselskab,-754.0,26373.0,Aalborg,2015-01-01,2015-12-31,-14707.0,-18855.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-05-03,Aalborg,4148.0,urn:ofk:oid:23938410,indberetninger-20180424,2.5124266,25559282.0,,2018-03-28T07:38:50.465Z,2017-05-24T12:47:48.848Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-RX,2017-05-24T12:47:48.979Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,Andre erklÃ¦ringer uden sikkerhed
25559282,2016-01-01,2016-12-31,c2,,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzL2JkLzI3LzlhLzgzL2NiY2QtNDUwYS1hYzcyLTBlMjQ1NTAwMzZmNA.pdf,http://regnskaber.virk.dk/28295552/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2JjLzQ0LzQxLzMxNjYtNDg2Ni1hZDAyLTFhOTQ5YzA3MzQ2Nw.xml,true,Aalborg,9000.0,51.0,Visionsvej,9200 Aalborg SV,c/o Tom Levi Larsen,DK-9000 Aalborg,Visionsvej 51,Til ejerne af Educan ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Ledelsen anser fortsat betingelserne for at undlade revision for opfyldte.,,2017-05-03,2000-08-16,2017-05-23,Statsautoriseret revisor,tl@markman.dk,-350000.0,,20222670.0,25559282.0,20222670.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Educan ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Georg Aaen,Tom Levi Larsen,Tom Levi Larsen,Educan ApS,BDO Statsautoriseret revisionsaktieselskab,,,Aalborg,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2016-12-31,2016-01-01,true,2017-05-03,Aalborg,,urn:ofk:oid:23938410,indberetninger-20180424,2.5124266,25559282.0,,2018-03-28T07:38:50.465Z,2017-05-24T12:47:48.848Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-01-RX,2017-05-24T12:47:48.979Z,,,,,,,,,,,,,,,,,,
