entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard
33258976,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2VkLzljLzZhL2YzMzktNDVlYS1hYjMwLWZlYThmMzRjNmIxOA.pdf,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzBkLzQxLzJlL2FkYWYtNGE0ZS1iMTA0LTk2ZmEyODMzNzA3NA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,I/S,c/o Frederiksdal Ejendomme,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-28,2019-02-28,2019-03-08,statsautoriseret revisor,aalborg@redmark.dk,29442789.0,33258976.0,29442789.0,mne32798,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JFE Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Erik Krogstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JFE Komplementaranpartsselskab,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-28,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26795855,indberetninger-20180424,2.5097417999999996,33258976.0,AWldGj2cRYGX6_YTFrTx,2019-03-08T11:40:19.876Z,2019-03-08T11:39:54.237Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-12-VS,2019-03-08T11:39:54.386Z,,,,,,,,,,,,,,,,,,,
33258976,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2VkLzljLzZhL2YzMzktNDVlYS1hYjMwLWZlYThmMzRjNmIxOA.pdf,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzBkLzQxLzJlL2FkYWYtNGE0ZS1iMTA0LTk2ZmEyODMzNzA3NA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,I/S,c/o Frederiksdal Ejendomme,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-28,2019-02-28,2019-03-08,statsautoriseret revisor,aalborg@redmark.dk,29442789.0,33258976.0,29442789.0,mne32798,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JFE Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Erik Krogstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JFE Komplementaranpartsselskab,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-28,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26795855,indberetninger-20180424,2.5097417999999996,33258976.0,AWldGj2cRYGX6_YTFrTx,2019-03-08T11:40:19.876Z,2019-03-08T11:39:54.237Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-12-VS,2019-03-08T11:39:54.386Z,-5000.0,5000.0,0.0,-5000.0,0.0,,,,,,,,,,,,,,
33258976,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2VkLzljLzZhL2YzMzktNDVlYS1hYjMwLWZlYThmMzRjNmIxOA.pdf,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzBkLzQxLzJlL2FkYWYtNGE0ZS1iMTA0LTk2ZmEyODMzNzA3NA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,I/S,c/o Frederiksdal Ejendomme,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-28,2019-02-28,2019-03-08,statsautoriseret revisor,aalborg@redmark.dk,29442789.0,33258976.0,29442789.0,mne32798,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JFE Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Erik Krogstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JFE Komplementaranpartsselskab,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-28,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26795855,indberetninger-20180424,2.5097417999999996,33258976.0,AWldGj2cRYGX6_YTFrTx,2019-03-08T11:40:19.876Z,2019-03-08T11:39:54.237Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-12-VS,2019-03-08T11:39:54.386Z,,,,,,128000.0,5000.0,120000.0,128000.0,119000.0,128000.0,9000.0,3000.0,-1000.0,9000.0,123000.0,123000.0,6000.0,
33258976,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2VkLzljLzZhL2YzMzktNDVlYS1hYjMwLWZlYThmMzRjNmIxOA.pdf,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzBkLzQxLzJlL2FkYWYtNGE0ZS1iMTA0LTk2ZmEyODMzNzA3NA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,I/S,c/o Frederiksdal Ejendomme,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-28,2019-02-28,2019-03-08,statsautoriseret revisor,aalborg@redmark.dk,29442789.0,33258976.0,29442789.0,mne32798,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JFE Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Erik Krogstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JFE Komplementaranpartsselskab,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,847.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-28,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26795855,indberetninger-20180424,2.5097417999999996,33258976.0,AWldGj2cRYGX6_YTFrTx,2019-03-08T11:40:19.876Z,2019-03-08T11:39:54.237Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-12-VS,2019-03-08T11:39:54.386Z,-3800.0,4871.0,1071.0,-3800.0,224.0,,,,,,,,,,,,,,
33258976,2018-01-01,2018-12-31,c122,,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2VkLzljLzZhL2YzMzktNDVlYS1hYjMwLWZlYThmMzRjNmIxOA.pdf,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzBkLzQxLzJlL2FkYWYtNGE0ZS1iMTA0LTk2ZmEyODMzNzA3NA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,I/S,c/o Frederiksdal Ejendomme,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-28,2019-02-28,2019-03-08,statsautoriseret revisor,aalborg@redmark.dk,29442789.0,33258976.0,29442789.0,mne32798,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JFE Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Erik Krogstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JFE Komplementaranpartsselskab,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,847.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-28,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26795855,indberetninger-20180424,2.5097417999999996,33258976.0,AWldGj2cRYGX6_YTFrTx,2019-03-08T11:40:19.876Z,2019-03-08T11:39:54.237Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-12-VS,2019-03-08T11:39:54.386Z,,,,,,,,,,,,,,,,,,,
33258976,2018-01-01,2018-12-31,c70,,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2VkLzljLzZhL2YzMzktNDVlYS1hYjMwLWZlYThmMzRjNmIxOA.pdf,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzBkLzQxLzJlL2FkYWYtNGE0ZS1iMTA0LTk2ZmEyODMzNzA3NA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,I/S,c/o Frederiksdal Ejendomme,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-28,2019-02-28,2019-03-08,statsautoriseret revisor,aalborg@redmark.dk,29442789.0,33258976.0,29442789.0,mne32798,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JFE Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Erik Krogstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JFE Komplementaranpartsselskab,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-28,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26795855,indberetninger-20180424,2.5097417999999996,33258976.0,AWldGj2cRYGX6_YTFrTx,2019-03-08T11:40:19.876Z,2019-03-08T11:39:54.237Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-12-VS,2019-03-08T11:39:54.386Z,,,,,,,,,,,,,,,,,,,Mads Mark Rise
33258976,2018-01-01,2018-12-31,c71,,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2VkLzljLzZhL2YzMzktNDVlYS1hYjMwLWZlYThmMzRjNmIxOA.pdf,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzBkLzQxLzJlL2FkYWYtNGE0ZS1iMTA0LTk2ZmEyODMzNzA3NA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,I/S,c/o Frederiksdal Ejendomme,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-28,2019-02-28,2019-03-08,statsautoriseret revisor,aalborg@redmark.dk,29442789.0,33258976.0,29442789.0,mne32798,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JFE Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Erik Krogstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JFE Komplementaranpartsselskab,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-28,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26795855,indberetninger-20180424,2.5097417999999996,33258976.0,AWldGj2cRYGX6_YTFrTx,2019-03-08T11:40:19.876Z,2019-03-08T11:39:54.237Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-12-VS,2019-03-08T11:39:54.386Z,,,,,,,,,,,,,,,,,,,Henrik Stage
33258976,2018-01-01,2018-12-31,c81,,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2VkLzljLzZhL2YzMzktNDVlYS1hYjMwLWZlYThmMzRjNmIxOA.pdf,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzBkLzQxLzJlL2FkYWYtNGE0ZS1iMTA0LTk2ZmEyODMzNzA3NA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,I/S,c/o Frederiksdal Ejendomme,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-28,2019-02-28,2019-03-08,statsautoriseret revisor,aalborg@redmark.dk,29442789.0,33258976.0,29442789.0,mne32798,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JFE Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Erik Krogstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JFE Komplementaranpartsselskab,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-28,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26795855,indberetninger-20180424,2.5097417999999996,33258976.0,AWldGj2cRYGX6_YTFrTx,2019-03-08T11:40:19.876Z,2019-03-08T11:39:54.237Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-12-VS,2019-03-08T11:39:54.386Z,,,,,,,,,,,,,,,,,,,Kurt Pedersen
33258976,2018-01-01,2018-12-31,c82,,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2VkLzljLzZhL2YzMzktNDVlYS1hYjMwLWZlYThmMzRjNmIxOA.pdf,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzBkLzQxLzJlL2FkYWYtNGE0ZS1iMTA0LTk2ZmEyODMzNzA3NA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,I/S,c/o Frederiksdal Ejendomme,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-28,2019-02-28,2019-03-08,statsautoriseret revisor,aalborg@redmark.dk,29442789.0,33258976.0,29442789.0,mne32798,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JFE Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Erik Krogstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JFE Komplementaranpartsselskab,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-28,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26795855,indberetninger-20180424,2.5097417999999996,33258976.0,AWldGj2cRYGX6_YTFrTx,2019-03-08T11:40:19.876Z,2019-03-08T11:39:54.237Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-12-VS,2019-03-08T11:39:54.386Z,,,,,,,,,,,,,,,,,,,Erik Krogstrup
33258976,2018-01-01,2018-12-31,c88,,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzEwL2VkLzljLzZhL2YzMzktNDVlYS1hYjMwLWZlYThmMzRjNmIxOA.pdf,http://regnskaber.virk.dk/67985233/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzBkLzQxLzJlL2FkYWYtNGE0ZS1iMTA0LTk2ZmEyODMzNzA3NA.xml,Danmark,Aalborg,9000.0,6.0,Hasseris Bymidte,Aalborg,9000.0,I/S,c/o Frederiksdal Ejendomme,"9000, Aalborg","Hasseris Bymidte, 6",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-02-28,2019-02-28,2019-03-08,statsautoriseret revisor,aalborg@redmark.dk,29442789.0,33258976.0,29442789.0,mne32798,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for JFE Komplementaranpartsselskab.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Johny Jensen,Erik Krogstrup,"Redmark, Statsautoriseret Revisionspartnerselskab",JFE Komplementaranpartsselskab,"Redmark, Statsautoriseret Revisionspartnerselskab",Aalborg,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,2019-02-28,Aalborg,98183333.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26795855,indberetninger-20180424,2.5097417999999996,33258976.0,AWldGj2cRYGX6_YTFrTx,2019-03-08T11:40:19.876Z,2019-03-08T11:39:54.237Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-12-VS,2019-03-08T11:39:54.386Z,,,,,,,,,,,,,,,,,,,
