entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,NameAndSurnameOfMemberOfExecutiveBoard
32773583,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzY2L2FmL2VmL2M1Y2QtNGQ3Ni05MmQxLWQ5NmRmNDRiOWM1Yw.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2M2LzU1LzkxLzQwNDctNDM5OC05NzYyLTI5ZjBlZWJmZTBhYQ.xml,true,"2770, Kastrup","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-25,2018-05-25,2018-05-25,-5000.0,26659817.0,32773583.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Ivan Laurberg,Revisionsfirmaet Per Kronborg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2016-01-01,2016-12-31,-5000.0,-5000.0,-5000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"0185, TÃ¥rnby",2017-12-31,2017-01-01,false,2018-05-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25790759,indberetninger-20180424,2.5124277999999998,32773583.0,AWPxgEzt0wkEsASktpQi,2018-06-12T00:58:47.867Z,2018-06-12T00:58:26.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-32-SY,2018-06-12T00:58:26.597Z,,,,,,,,,,,,,,
32773583,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzY2L2FmL2VmL2M1Y2QtNGQ3Ni05MmQxLWQ5NmRmNDRiOWM1Yw.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2M2LzU1LzkxLzQwNDctNDM5OC05NzYyLTI5ZjBlZWJmZTBhYQ.xml,true,"2770, Kastrup","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-25,2018-05-25,2018-05-25,,26659817.0,32773583.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Ivan Laurberg,Revisionsfirmaet Per Kronborg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2016-01-01,2016-12-31,5000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"0185, TÃ¥rnby",2017-12-31,2017-01-01,false,2018-05-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25790759,indberetninger-20180424,2.5124277999999998,32773583.0,AWPxgEzt0wkEsASktpQi,2018-06-12T00:58:47.867Z,2018-06-12T00:58:26.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-32-SY,2018-06-12T00:58:26.597Z,,,,,,,,,,,,,,
32773583,2016-12-31,2016-12-31,ID_6,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzY2L2FmL2VmL2M1Y2QtNGQ3Ni05MmQxLWQ5NmRmNDRiOWM1Yw.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2M2LzU1LzkxLzQwNDctNDM5OC05NzYyLTI5ZjBlZWJmZTBhYQ.xml,true,"2770, Kastrup","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-25,2018-05-25,2018-05-25,,26659817.0,32773583.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Ivan Laurberg,Revisionsfirmaet Per Kronborg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"0185, TÃ¥rnby",2017-12-31,2017-01-01,false,2018-05-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25790759,indberetninger-20180424,2.5124277999999998,32773583.0,AWPxgEzt0wkEsASktpQi,2018-06-12T00:58:47.867Z,2018-06-12T00:58:26.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-32-SY,2018-06-12T00:58:26.597Z,397975.0,125000.0,110000.0,397975.0,287975.0,250000.0,250000.0,397975.0,287975.0,147975.0,147975.0,-15000.0,287975.0,
32773583,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzY2L2FmL2VmL2M1Y2QtNGQ3Ni05MmQxLWQ5NmRmNDRiOWM1Yw.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2M2LzU1LzkxLzQwNDctNDM5OC05NzYyLTI5ZjBlZWJmZTBhYQ.xml,true,"2770, Kastrup","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-25,2018-05-25,2018-05-25,-5000.0,26659817.0,32773583.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Ivan Laurberg,Revisionsfirmaet Per Kronborg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2016-01-01,2016-12-31,-5000.0,-5000.0,-5000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"0185, TÃ¥rnby",2017-12-31,2017-01-01,false,2018-05-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25790759,indberetninger-20180424,2.5124277999999998,32773583.0,AWPxgEzt0wkEsASktpQi,2018-06-12T00:58:47.867Z,2018-06-12T00:58:26.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-32-SY,2018-06-12T00:58:26.597Z,,,,,,,,,,,,,,
32773583,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzY2L2FmL2VmL2M1Y2QtNGQ3Ni05MmQxLWQ5NmRmNDRiOWM1Yw.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2M2LzU1LzkxLzQwNDctNDM5OC05NzYyLTI5ZjBlZWJmZTBhYQ.xml,true,"2770, Kastrup","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-25,2018-05-25,2018-05-25,,26659817.0,32773583.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Ivan Laurberg,Revisionsfirmaet Per Kronborg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"0185, TÃ¥rnby",2017-12-31,2017-01-01,false,2018-05-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25790759,indberetninger-20180424,2.5124277999999998,32773583.0,AWPxgEzt0wkEsASktpQi,2018-06-12T00:58:47.867Z,2018-06-12T00:58:26.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-32-SY,2018-06-12T00:58:26.597Z,,,,,,,,,,,,,,
32773583,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzY2L2FmL2VmL2M1Y2QtNGQ3Ni05MmQxLWQ5NmRmNDRiOWM1Yw.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2M2LzU1LzkxLzQwNDctNDM5OC05NzYyLTI5ZjBlZWJmZTBhYQ.xml,true,"2770, Kastrup","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-25,2018-05-25,2018-05-25,,26659817.0,32773583.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Ivan Laurberg,Revisionsfirmaet Per Kronborg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"0185, TÃ¥rnby",2017-12-31,2017-01-01,false,2018-05-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25790759,indberetninger-20180424,2.5124277999999998,32773583.0,AWPxgEzt0wkEsASktpQi,2018-06-12T00:58:47.867Z,2018-06-12T00:58:26.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-32-SY,2018-06-12T00:58:26.597Z,,,,,,,,,,,,,,
32773583,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzY2L2FmL2VmL2M1Y2QtNGQ3Ni05MmQxLWQ5NmRmNDRiOWM1Yw.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2M2LzU1LzkxLzQwNDctNDM5OC05NzYyLTI5ZjBlZWJmZTBhYQ.xml,true,"2770, Kastrup","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-25,2018-05-25,2018-05-25,,26659817.0,32773583.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Ivan Laurberg,Revisionsfirmaet Per Kronborg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"0185, TÃ¥rnby",2017-12-31,2017-01-01,false,2018-05-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25790759,indberetninger-20180424,2.5124277999999998,32773583.0,AWPxgEzt0wkEsASktpQi,2018-06-12T00:58:47.867Z,2018-06-12T00:58:26.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-32-SY,2018-06-12T00:58:26.597Z,,,,,,,,,,,,,,Ivan Laurberg
32773583,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzY2L2FmL2VmL2M1Y2QtNGQ3Ni05MmQxLWQ5NmRmNDRiOWM1Yw.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2M2LzU1LzkxLzQwNDctNDM5OC05NzYyLTI5ZjBlZWJmZTBhYQ.xml,true,"2770, Kastrup","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-25,2018-05-25,2018-05-25,,26659817.0,32773583.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Ivan Laurberg,Revisionsfirmaet Per Kronborg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"0185, TÃ¥rnby",2017-12-31,2017-01-01,false,2018-05-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25790759,indberetninger-20180424,2.5124277999999998,32773583.0,AWPxgEzt0wkEsASktpQi,2018-06-12T00:58:47.867Z,2018-06-12T00:58:26.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-32-SY,2018-06-12T00:58:26.597Z,,,,,,,,,,,,,,
32773583,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzY2L2FmL2VmL2M1Y2QtNGQ3Ni05MmQxLWQ5NmRmNDRiOWM1Yw.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2M2LzU1LzkxLzQwNDctNDM5OC05NzYyLTI5ZjBlZWJmZTBhYQ.xml,true,"2770, Kastrup","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-25,2018-05-25,2018-05-25,,26659817.0,32773583.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Ivan Laurberg,Revisionsfirmaet Per Kronborg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2016-01-01,2016-12-31,5000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"0185, TÃ¥rnby",2017-12-31,2017-01-01,false,2018-05-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25790759,indberetninger-20180424,2.5124277999999998,32773583.0,AWPxgEzt0wkEsASktpQi,2018-06-12T00:58:47.867Z,2018-06-12T00:58:26.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-32-SY,2018-06-12T00:58:26.597Z,,,,,,,,,,,,,,
32773583,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzY2L2FmL2VmL2M1Y2QtNGQ3Ni05MmQxLWQ5NmRmNDRiOWM1Yw.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2M2LzU1LzkxLzQwNDctNDM5OC05NzYyLTI5ZjBlZWJmZTBhYQ.xml,true,"2770, Kastrup","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-05-25,2018-05-25,2018-05-25,,26659817.0,32773583.0,26659817.0,mne11481,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per  Kronborg,Ivan Laurberg,Revisionsfirmaet Per Kronborg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab",Kastrup,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"0185, TÃ¥rnby",2017-12-31,2017-01-01,false,2018-05-25,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25790759,indberetninger-20180424,2.5124277999999998,32773583.0,AWPxgEzt0wkEsASktpQi,2018-06-12T00:58:47.867Z,2018-06-12T00:58:26.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AQ-32-SY,2018-06-12T00:58:26.597Z,397975.0,125000.0,105000.0,397975.0,292975.0,250000.0,250000.0,397975.0,292975.0,147975.0,147975.0,-20000.0,292975.0,
