entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossResult,OtherExternalExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,NameAndSurnameOfMemberOfExecutiveBoard
32773583,2014-01-01,2014-12-31,ID_10,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzBiLzkyL2RhLzE2NDYtNGE4My1iZjk1LWY5ZmJhNDllZjdiNQ.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2ZhLzcyL2ZjL2MyZGEtNGZkNi1iY2FmLTA4MjQ1ZjUyZDE3NA.xml,"Kastrup, 2770","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-19,2016-06-19,32773583.0,26659817.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ivan Laurberg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab","Frederiksberg, den 19-06-2016",2500.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2015-12-31,2015-01-01,2016-06-19,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22732225,indberetninger-20180424,2.5118406,32773583.0,,2018-03-29T11:19:00.830Z,2016-06-19T13:38:49.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-HX,2016-06-19T13:38:49.922Z,,,,,,,,,,,,,,,,,,
32773583,2014-01-01,2014-12-31,ID_6,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzBiLzkyL2RhLzE2NDYtNGE4My1iZjk1LWY5ZmJhNDllZjdiNQ.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2ZhLzcyL2ZjL2MyZGEtNGZkNi1iY2FmLTA4MjQ1ZjUyZDE3NA.xml,"Kastrup, 2770","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-19,2016-06-19,32773583.0,26659817.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ivan Laurberg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab","Frederiksberg, den 19-06-2016",-2500.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2015-12-31,2015-01-01,2016-06-19,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22732225,indberetninger-20180424,2.5118406,32773583.0,,2018-03-29T11:19:00.830Z,2016-06-19T13:38:49.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-HX,2016-06-19T13:38:49.922Z,-2500.0,2500.0,-2500.0,-2500.0,,,,,,,,,,,,,,
32773583,2014-01-01,2014-12-31,ID_8,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzBiLzkyL2RhLzE2NDYtNGE4My1iZjk1LWY5ZmJhNDllZjdiNQ.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2ZhLzcyL2ZjL2MyZGEtNGZkNi1iY2FmLTA4MjQ1ZjUyZDE3NA.xml,"Kastrup, 2770","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-19,2016-06-19,32773583.0,26659817.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ivan Laurberg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab","Frederiksberg, den 19-06-2016",2500.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2015-12-31,2015-01-01,2016-06-19,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22732225,indberetninger-20180424,2.5118406,32773583.0,,2018-03-29T11:19:00.830Z,2016-06-19T13:38:49.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-HX,2016-06-19T13:38:49.922Z,,,,,,,,,,,,,,,,,,
32773583,2014-12-31,2014-12-31,ID_12,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzBiLzkyL2RhLzE2NDYtNGE4My1iZjk1LWY5ZmJhNDllZjdiNQ.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2ZhLzcyL2ZjL2MyZGEtNGZkNi1iY2FmLTA4MjQ1ZjUyZDE3NA.xml,"Kastrup, 2770","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-19,2016-06-19,32773583.0,26659817.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ivan Laurberg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab","Frederiksberg, den 19-06-2016",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2015-12-31,2015-01-01,2016-06-19,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22732225,indberetninger-20180424,2.5118406,32773583.0,,2018-03-29T11:19:00.830Z,2016-06-19T13:38:49.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-HX,2016-06-19T13:38:49.922Z,,,,,397975.0,125000.0,120000.0,397975.0,277975.0,250000.0,250000.0,397975.0,277975.0,147975.0,147975.0,-5000.0,277975.0,
32773583,2015-01-01,2015-12-31,ID_0,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzBiLzkyL2RhLzE2NDYtNGE4My1iZjk1LWY5ZmJhNDllZjdiNQ.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2ZhLzcyL2ZjL2MyZGEtNGZkNi1iY2FmLTA4MjQ1ZjUyZDE3NA.xml,"Kastrup, 2770","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-19,2016-06-19,32773583.0,26659817.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ivan Laurberg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab","Frederiksberg, den 19-06-2016",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2015-12-31,2015-01-01,2016-06-19,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22732225,indberetninger-20180424,2.5118406,32773583.0,,2018-03-29T11:19:00.830Z,2016-06-19T13:38:49.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-HX,2016-06-19T13:38:49.922Z,,,,,,,,,,,,,,,,,,
32773583,2015-01-01,2015-12-31,ID_1,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzBiLzkyL2RhLzE2NDYtNGE4My1iZjk1LWY5ZmJhNDllZjdiNQ.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2ZhLzcyL2ZjL2MyZGEtNGZkNi1iY2FmLTA4MjQ1ZjUyZDE3NA.xml,"Kastrup, 2770","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-19,2016-06-19,32773583.0,26659817.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ivan Laurberg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab","Frederiksberg, den 19-06-2016",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2015-12-31,2015-01-01,2016-06-19,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22732225,indberetninger-20180424,2.5118406,32773583.0,,2018-03-29T11:19:00.830Z,2016-06-19T13:38:49.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-HX,2016-06-19T13:38:49.922Z,,,,,,,,,,,,,,,,,,
32773583,2015-01-01,2015-12-31,ID_13,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzBiLzkyL2RhLzE2NDYtNGE4My1iZjk1LWY5ZmJhNDllZjdiNQ.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2ZhLzcyL2ZjL2MyZGEtNGZkNi1iY2FmLTA4MjQ1ZjUyZDE3NA.xml,"Kastrup, 2770","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-19,2016-06-19,32773583.0,26659817.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ivan Laurberg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab","Frederiksberg, den 19-06-2016",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2015-12-31,2015-01-01,2016-06-19,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22732225,indberetninger-20180424,2.5118406,32773583.0,,2018-03-29T11:19:00.830Z,2016-06-19T13:38:49.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-HX,2016-06-19T13:38:49.922Z,,,,,,,,,,,,,,,,,,
32773583,2015-01-01,2015-12-31,ID_14,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzBiLzkyL2RhLzE2NDYtNGE4My1iZjk1LWY5ZmJhNDllZjdiNQ.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2ZhLzcyL2ZjL2MyZGEtNGZkNi1iY2FmLTA4MjQ1ZjUyZDE3NA.xml,"Kastrup, 2770","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-19,2016-06-19,32773583.0,26659817.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ivan Laurberg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab","Frederiksberg, den 19-06-2016",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2015-12-31,2015-01-01,2016-06-19,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22732225,indberetninger-20180424,2.5118406,32773583.0,,2018-03-29T11:19:00.830Z,2016-06-19T13:38:49.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-HX,2016-06-19T13:38:49.922Z,,,,,,,,,,,,,,,,,,
32773583,2015-01-01,2015-12-31,ID_15,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzBiLzkyL2RhLzE2NDYtNGE4My1iZjk1LWY5ZmJhNDllZjdiNQ.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2ZhLzcyL2ZjL2MyZGEtNGZkNi1iY2FmLTA4MjQ1ZjUyZDE3NA.xml,"Kastrup, 2770","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-19,2016-06-19,32773583.0,26659817.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ivan Laurberg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab","Frederiksberg, den 19-06-2016",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2015-12-31,2015-01-01,2016-06-19,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22732225,indberetninger-20180424,2.5118406,32773583.0,,2018-03-29T11:19:00.830Z,2016-06-19T13:38:49.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-HX,2016-06-19T13:38:49.922Z,,,,,,,,,,,,,,,,,,
32773583,2015-01-01,2015-12-31,ID_16,,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzcyLzBiLzkyL2RhLzE2NDYtNGE4My1iZjk1LWY5ZmJhNDllZjdiNQ.pdf,http://regnskaber.virk.dk/38537723/ZG9rdW1lbnRsYWdlcjovLzAzLzNmL2ZhLzcyL2ZjL2MyZGEtNGZkNi1iY2FmLTA4MjQ1ZjUyZDE3NA.xml,"Kastrup, 2770","FuglebÃ¦kvej 3A,1.",Til kapitalejerne i Agil Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 31-12-2015.",2016-06-19,2016-06-19,32773583.0,26659817.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 31-12-2015 for Agil Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Ivan Laurberg,Agil Holding ApS,"Revisionsfirmaet Per Kronborg, Registreret Revisionanpartsselskab","Frederiksberg, den 19-06-2016",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2015-12-31,2015-01-01,2016-06-19,Kastrup,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:22732225,indberetninger-20180424,2.5118406,32773583.0,,2018-03-29T11:19:00.830Z,2016-06-19T13:38:49.814Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-93-HX,2016-06-19T13:38:49.922Z,,,,,,,,,,,,,,,,,,
