entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OutstandingDebtFromManagementCategory,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,DividendIncomeRelatedToInvestments,ProfitLossRelatedToInvestments,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
31250420,2014-01-01,2014-01-01,c176,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzkzL2UxL2EzL2M4N2MtNDUwOC1iMmVjLWYwZTcyMDI3NmIwZQ.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzYxLzRmL2QxLzliMDItNGZjMC1iMTI2LWJhZjgxZTNhNmEyNQ.xml,688477.0,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-10,2016-03-10,2008-01-01,2016-04-27,Andre eksterne omkostninger omfatter omkostninger til administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for TC Holding, SÃ¦d ApS.",Ãrsrapport,868601.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",14000.0,TÃ¸nder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-10,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22288743,indberetninger-20180424,2.5097342,31250420.0,,2018-03-28T23:07:36.767Z,2016-04-28T14:57:35.764Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-89-ZQ,2016-04-28T14:57:36.026Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31250420,2014-01-01,2014-01-01,c720,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzkzL2UxL2EzL2M4N2MtNDUwOC1iMmVjLWYwZTcyMDI3NmIwZQ.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzYxLzRmL2QxLzliMDItNGZjMC1iMTI2LWJhZjgxZTNhNmEyNQ.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-10,2016-03-10,2008-01-01,2016-04-27,Andre eksterne omkostninger omfatter omkostninger til administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",14000.0,TÃ¸nder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-10,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22288743,indberetninger-20180424,2.5097342,31250420.0,,2018-03-28T23:07:36.767Z,2016-04-28T14:57:35.764Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-89-ZQ,2016-04-28T14:57:36.026Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31250420,2014-01-01,2014-01-01,c735,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzkzL2UxL2EzL2M4N2MtNDUwOC1iMmVjLWYwZTcyMDI3NmIwZQ.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzYxLzRmL2QxLzliMDItNGZjMC1iMTI2LWJhZjgxZTNhNmEyNQ.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-10,2016-03-10,2008-01-01,2016-04-27,Andre eksterne omkostninger omfatter omkostninger til administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",14000.0,TÃ¸nder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-10,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22288743,indberetninger-20180424,2.5097342,31250420.0,,2018-03-28T23:07:36.767Z,2016-04-28T14:57:35.764Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-89-ZQ,2016-04-28T14:57:36.026Z,688477.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31250420,2014-01-01,2014-01-01,c741,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzkzL2UxL2EzL2M4N2MtNDUwOC1iMmVjLWYwZTcyMDI3NmIwZQ.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzYxLzRmL2QxLzliMDItNGZjMC1iMTI2LWJhZjgxZTNhNmEyNQ.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-10,2016-03-10,2008-01-01,2016-04-27,Andre eksterne omkostninger omfatter omkostninger til administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",14000.0,TÃ¸nder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-10,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22288743,indberetninger-20180424,2.5097342,31250420.0,,2018-03-28T23:07:36.767Z,2016-04-28T14:57:35.764Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-89-ZQ,2016-04-28T14:57:36.026Z,554056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31250420,2014-01-01,2014-01-01,c744,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzkzL2UxL2EzL2M4N2MtNDUwOC1iMmVjLWYwZTcyMDI3NmIwZQ.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzYxLzRmL2QxLzliMDItNGZjMC1iMTI2LWJhZjgxZTNhNmEyNQ.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-10,2016-03-10,2008-01-01,2016-04-27,Andre eksterne omkostninger omfatter omkostninger til administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",14000.0,TÃ¸nder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-10,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22288743,indberetninger-20180424,2.5097342,31250420.0,,2018-03-28T23:07:36.767Z,2016-04-28T14:57:35.764Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-89-ZQ,2016-04-28T14:57:36.026Z,98400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31250420,2014-01-01,2014-12-31,c109,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzkzL2UxL2EzL2M4N2MtNDUwOC1iMmVjLWYwZTcyMDI3NmIwZQ.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzYxLzRmL2QxLzliMDItNGZjMC1iMTI2LWJhZjgxZTNhNmEyNQ.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-10,2016-03-10,2008-01-01,2016-04-27,Andre eksterne omkostninger omfatter omkostninger til administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",14000.0,TÃ¸nder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-10,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22288743,indberetninger-20180424,2.5097342,31250420.0,,2018-03-28T23:07:36.767Z,2016-04-28T14:57:35.764Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-89-ZQ,2016-04-28T14:57:36.026Z,,499800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31250420,2014-01-01,2014-12-31,c123,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzkzL2UxL2EzL2M4N2MtNDUwOC1iMmVjLWYwZTcyMDI3NmIwZQ.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzYxLzRmL2QxLzliMDItNGZjMC1iMTI2LWJhZjgxZTNhNmEyNQ.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-10,2016-03-10,2008-01-01,2016-04-27,Andre eksterne omkostninger omfatter omkostninger til administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",14000.0,TÃ¸nder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-10,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22288743,indberetninger-20180424,2.5097342,31250420.0,,2018-03-28T23:07:36.767Z,2016-04-28T14:57:35.764Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-89-ZQ,2016-04-28T14:57:36.026Z,,-55643.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31250420,2014-01-01,2014-12-31,c178,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzkzL2UxL2EzL2M4N2MtNDUwOC1iMmVjLWYwZTcyMDI3NmIwZQ.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzYxLzRmL2QxLzliMDItNGZjMC1iMTI2LWJhZjgxZTNhNmEyNQ.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-10,2016-03-10,2008-01-01,2016-04-27,Andre eksterne omkostninger omfatter omkostninger til administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",14000.0,TÃ¸nder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-10,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22288743,indberetninger-20180424,2.5097342,31250420.0,,2018-03-28T23:07:36.767Z,2016-04-28T14:57:35.764Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-89-ZQ,2016-04-28T14:57:36.026Z,,,-500000.0,599698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31250420,2014-01-01,2014-12-31,c3,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzkzL2UxL2EzL2M4N2MtNDUwOC1iMmVjLWYwZTcyMDI3NmIwZQ.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzYxLzRmL2QxLzliMDItNGZjMC1iMTI2LWJhZjgxZTNhNmEyNQ.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-10,2016-03-10,2008-01-01,2016-04-27,Andre eksterne omkostninger omfatter omkostninger til administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",14000.0,TÃ¸nder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-10,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22288743,indberetninger-20180424,2.5097342,31250420.0,,2018-03-28T23:07:36.767Z,2016-04-28T14:57:35.764Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-89-ZQ,2016-04-28T14:57:36.026Z,,543855.0,,,43765.0,-6250.0,599698.0,6504.0,771.0,543950.0,-50015.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31250420,2014-01-01,2014-12-31,c474,,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzkzL2UxL2EzL2M4N2MtNDUwOC1iMmVjLWYwZTcyMDI3NmIwZQ.pdf,http://regnskaber.virk.dk/02405213/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzYxLzRmL2QxLzliMDItNGZjMC1iMTI2LWJhZjgxZTNhNmEyNQ.xml,,TÃ¸nder,6270.0,33.0,Leos AllÃ©,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015  samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-10,2016-03-10,2008-01-01,2016-04-27,Andre eksterne omkostninger omfatter omkostninger til administration.,31250420.0,32285201.0,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for TC Holding, SÃ¦d ApS.",Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Torben Christiansen,Torben Christiansen,"TC Holding, SÃ¦d ApS","Martinsen, Statsautoriseret Revisionspartnerselskab",14000.0,TÃ¸nder,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-12-31,2015-01-01,2016-03-10,TÃ¸rring,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22288743,indberetninger-20180424,2.5097342,31250420.0,,2018-03-28T23:07:36.767Z,2016-04-28T14:57:35.764Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AU-89-ZQ,2016-04-28T14:57:36.026Z,,99698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
