entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard
30085809,2015-01-01,2015-09-30,ID_0,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EzLzZlL2FhL2FjYWYtNDI4Yy1iMWQzLWYwNTEwMWJiZTBkMQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzJmL2JlLzkwL2MwMjgtNDhkNC1hM2I5LTExYzJmN2ZmYTBhMg.xml,"9000, Aalborg",NÃ¸rholmsvej 212,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 30-09-2015.",2016-02-29,2006-12-01,2016-02-29,0.0,30085809.0,29176205.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 30-09-2015 for AGROINVESTMENT APS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Dalgaard,Jutlander Bank,AGROINVESTMENT APS,Matrix support Aps,"Aars, den 29-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Vesthimmerlands, 820",2015-09-30,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22862647,indberetninger-20180424,2.50947,30085809.0,,2018-03-28T17:06:57.256Z,2016-07-28T13:07:52.270Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AV-50-FH,2016-07-28T13:07:52.782Z,
30085809,2015-01-01,2015-09-30,ID_1,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EzLzZlL2FhL2FjYWYtNDI4Yy1iMWQzLWYwNTEwMWJiZTBkMQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzJmL2JlLzkwL2MwMjgtNDhkNC1hM2I5LTExYzJmN2ZmYTBhMg.xml,"9000, Aalborg",NÃ¸rholmsvej 212,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 30-09-2015.",2016-02-29,2006-12-01,2016-02-29,0.0,30085809.0,29176205.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 30-09-2015 for AGROINVESTMENT APS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Dalgaard,Jutlander Bank,AGROINVESTMENT APS,Matrix support Aps,"Aars, den 29-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Vesthimmerlands, 820",2015-09-30,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22862647,indberetninger-20180424,2.50947,30085809.0,,2018-03-28T17:06:57.256Z,2016-07-28T13:07:52.270Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AV-50-FH,2016-07-28T13:07:52.782Z,
30085809,2015-01-01,2015-09-30,ID_10,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EzLzZlL2FhL2FjYWYtNDI4Yy1iMWQzLWYwNTEwMWJiZTBkMQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzJmL2JlLzkwL2MwMjgtNDhkNC1hM2I5LTExYzJmN2ZmYTBhMg.xml,"9000, Aalborg",NÃ¸rholmsvej 212,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 30-09-2015.",2016-02-29,2006-12-01,2016-02-29,0.0,30085809.0,29176205.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 30-09-2015 for AGROINVESTMENT APS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Dalgaard,Jutlander Bank,AGROINVESTMENT APS,Matrix support Aps,"Aars, den 29-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Vesthimmerlands, 820",2015-09-30,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22862647,indberetninger-20180424,2.50947,30085809.0,,2018-03-28T17:06:57.256Z,2016-07-28T13:07:52.270Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AV-50-FH,2016-07-28T13:07:52.782Z,
30085809,2015-01-01,2015-09-30,ID_11,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EzLzZlL2FhL2FjYWYtNDI4Yy1iMWQzLWYwNTEwMWJiZTBkMQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzJmL2JlLzkwL2MwMjgtNDhkNC1hM2I5LTExYzJmN2ZmYTBhMg.xml,"9000, Aalborg",NÃ¸rholmsvej 212,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 30-09-2015.",2016-02-29,2006-12-01,2016-02-29,0.0,30085809.0,29176205.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 30-09-2015 for AGROINVESTMENT APS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Dalgaard,Jutlander Bank,AGROINVESTMENT APS,Matrix support Aps,"Aars, den 29-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Vesthimmerlands, 820",2015-09-30,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22862647,indberetninger-20180424,2.50947,30085809.0,,2018-03-28T17:06:57.256Z,2016-07-28T13:07:52.270Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AV-50-FH,2016-07-28T13:07:52.782Z,
30085809,2015-01-01,2015-09-30,ID_12,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EzLzZlL2FhL2FjYWYtNDI4Yy1iMWQzLWYwNTEwMWJiZTBkMQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzJmL2JlLzkwL2MwMjgtNDhkNC1hM2I5LTExYzJmN2ZmYTBhMg.xml,"9000, Aalborg",NÃ¸rholmsvej 212,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 30-09-2015.",2016-02-29,2006-12-01,2016-02-29,0.0,30085809.0,29176205.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 30-09-2015 for AGROINVESTMENT APS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Dalgaard,Jutlander Bank,AGROINVESTMENT APS,Matrix support Aps,"Aars, den 29-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Vesthimmerlands, 820",2015-09-30,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22862647,indberetninger-20180424,2.50947,30085809.0,,2018-03-28T17:06:57.256Z,2016-07-28T13:07:52.270Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AV-50-FH,2016-07-28T13:07:52.782Z,
30085809,2015-01-01,2015-09-30,ID_2,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EzLzZlL2FhL2FjYWYtNDI4Yy1iMWQzLWYwNTEwMWJiZTBkMQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzJmL2JlLzkwL2MwMjgtNDhkNC1hM2I5LTExYzJmN2ZmYTBhMg.xml,"9000, Aalborg",NÃ¸rholmsvej 212,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 30-09-2015.",2016-02-29,2006-12-01,2016-02-29,0.0,30085809.0,29176205.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 30-09-2015 for AGROINVESTMENT APS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Dalgaard,Jutlander Bank,AGROINVESTMENT APS,Matrix support Aps,"Aars, den 29-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Vesthimmerlands, 820",2015-09-30,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22862647,indberetninger-20180424,2.50947,30085809.0,,2018-03-28T17:06:57.256Z,2016-07-28T13:07:52.270Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AV-50-FH,2016-07-28T13:07:52.782Z,Christian Dalgaard
30085809,2015-01-01,2015-09-30,ID_3,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EzLzZlL2FhL2FjYWYtNDI4Yy1iMWQzLWYwNTEwMWJiZTBkMQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzJmL2JlLzkwL2MwMjgtNDhkNC1hM2I5LTExYzJmN2ZmYTBhMg.xml,"9000, Aalborg",NÃ¸rholmsvej 212,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 30-09-2015.",2016-02-29,2006-12-01,2016-02-29,0.0,30085809.0,29176205.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 30-09-2015 for AGROINVESTMENT APS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Dalgaard,Jutlander Bank,AGROINVESTMENT APS,Matrix support Aps,"Aars, den 29-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Vesthimmerlands, 820",2015-09-30,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22862647,indberetninger-20180424,2.50947,30085809.0,,2018-03-28T17:06:57.256Z,2016-07-28T13:07:52.270Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AV-50-FH,2016-07-28T13:07:52.782Z,
30085809,2015-01-01,2015-09-30,ID_4,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EzLzZlL2FhL2FjYWYtNDI4Yy1iMWQzLWYwNTEwMWJiZTBkMQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzJmL2JlLzkwL2MwMjgtNDhkNC1hM2I5LTExYzJmN2ZmYTBhMg.xml,"9000, Aalborg",NÃ¸rholmsvej 212,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 30-09-2015.",2016-02-29,2006-12-01,2016-02-29,0.0,30085809.0,29176205.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 30-09-2015 for AGROINVESTMENT APS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Dalgaard,Jutlander Bank,AGROINVESTMENT APS,Matrix support Aps,"Aars, den 29-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Vesthimmerlands, 820",2015-09-30,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22862647,indberetninger-20180424,2.50947,30085809.0,,2018-03-28T17:06:57.256Z,2016-07-28T13:07:52.270Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AV-50-FH,2016-07-28T13:07:52.782Z,
30085809,2015-01-01,2015-09-30,ID_5,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EzLzZlL2FhL2FjYWYtNDI4Yy1iMWQzLWYwNTEwMWJiZTBkMQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzJmL2JlLzkwL2MwMjgtNDhkNC1hM2I5LTExYzJmN2ZmYTBhMg.xml,"9000, Aalborg",NÃ¸rholmsvej 212,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 30-09-2015.",2016-02-29,2006-12-01,2016-02-29,0.0,30085809.0,29176205.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 30-09-2015 for AGROINVESTMENT APS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Dalgaard,Jutlander Bank,AGROINVESTMENT APS,Matrix support Aps,"Aars, den 29-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Vesthimmerlands, 820",2015-09-30,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22862647,indberetninger-20180424,2.50947,30085809.0,,2018-03-28T17:06:57.256Z,2016-07-28T13:07:52.270Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AV-50-FH,2016-07-28T13:07:52.782Z,
30085809,2015-01-01,2015-09-30,ID_6,,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2EzLzZlL2FhL2FjYWYtNDI4Yy1iMWQzLWYwNTEwMWJiZTBkMQ.pdf,http://regnskaber.virk.dk/90858003/ZG9rdW1lbnRsYWdlcjovLzAzLzdiLzJmL2JlLzkwL2MwMjgtNDhkNC1hM2I5LTExYzJmN2ZmYTBhMg.xml,"9000, Aalborg",NÃ¸rholmsvej 212,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2015 - 30-09-2015.",2016-02-29,2006-12-01,2016-02-29,0.0,30085809.0,29176205.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2015 - 30-09-2015 for AGROINVESTMENT APS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Christian Dalgaard,Jutlander Bank,AGROINVESTMENT APS,Matrix support Aps,"Aars, den 29-02-2016",2014-01-01,2014-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Vesthimmerlands, 820",2015-09-30,2015-01-01,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22862647,indberetninger-20180424,2.50947,30085809.0,,2018-03-28T17:06:57.256Z,2016-07-28T13:07:52.270Z,regnskab,0.0,,2015-09-30,2015-01-01,X16-AV-50-FH,2016-07-28T13:07:52.782Z,
