entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,FixturesFittingsToolsAndEquipment,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,NumberOfEmployees,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,InvestmentsGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment
33044526,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU0LzRjLzM0LzUwYzktNDJmZS1hYjFhLTBmMzllNDk4NTViYQ.pdf,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzRhLzViL2EyLzQwOWUtNGYzMS1iZTQ0LWEzNDFhNjBlMzdhNg.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viby J,8260.0,29.0,Ãhave Parkvej,8464 Galten,"VibevÃ¦nget 16, Herskind",DK-7400 Herning,Birk Centerpark 30,-44715.0,1945.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",24183.0,2017-04-21,2010-06-16,2017-04-21,-203250.0,Statsautoriseret revisor,-101200.0,-1145620.0,1242153.0,20222670.0,33044526.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dalbygundersen Erhvervspsykologi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Lars Dalby Gundersen,Lars Dalby Gundersen,Nykredit,Dalbygundersen Erhvervspsykologi ApS,BDO Statsautoriseret revisionsaktieselskab,65036.0,-855.0,Galten,92242.0,2015-01-01,2015-12-31,-88985.0,-107572.0,-106717.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2016-12-31,2016-01-01,true,2017-04-21,Herning,13082.0,18587.0,975260.0,urn:ofk:oid:23789182,indberetninger-20180424,2.5124327999999996,33044526.0,,2018-03-27T18:23:02.059Z,2017-05-01T12:24:26.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-JH,2017-05-01T12:24:26.292Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33044526,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU0LzRjLzM0LzUwYzktNDJmZS1hYjFhLTBmMzllNDk4NTViYQ.pdf,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzRhLzViL2EyLzQwOWUtNGYzMS1iZTQ0LWEzNDFhNjBlMzdhNg.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viby J,8260.0,29.0,Ãhave Parkvej,8464 Galten,"VibevÃ¦nget 16, Herskind",DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2010-06-16,2017-04-21,,Statsautoriseret revisor,-101200.0,,,20222670.0,33044526.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dalbygundersen Erhvervspsykologi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Lars Dalby Gundersen,Lars Dalby Gundersen,Nykredit,Dalbygundersen Erhvervspsykologi ApS,BDO Statsautoriseret revisionsaktieselskab,,,Galten,,2015-01-01,2015-12-31,101200.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2016-12-31,2016-01-01,true,2017-04-21,Herning,,,,urn:ofk:oid:23789182,indberetninger-20180424,2.5124327999999996,33044526.0,,2018-03-27T18:23:02.059Z,2017-05-01T12:24:26.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-JH,2017-05-01T12:24:26.292Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33044526,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU0LzRjLzM0LzUwYzktNDJmZS1hYjFhLTBmMzllNDk4NTViYQ.pdf,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzRhLzViL2EyLzQwOWUtNGYzMS1iZTQ0LWEzNDFhNjBlMzdhNg.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viby J,8260.0,29.0,Ãhave Parkvej,8464 Galten,"VibevÃ¦nget 16, Herskind",DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2010-06-16,2017-04-21,,Statsautoriseret revisor,-101200.0,,,20222670.0,33044526.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dalbygundersen Erhvervspsykologi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Lars Dalby Gundersen,Lars Dalby Gundersen,Nykredit,Dalbygundersen Erhvervspsykologi ApS,BDO Statsautoriseret revisionsaktieselskab,,,Galten,,2015-01-01,2015-12-31,-190185.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2016-12-31,2016-01-01,true,2017-04-21,Herning,,,,urn:ofk:oid:23789182,indberetninger-20180424,2.5124327999999996,33044526.0,,2018-03-27T18:23:02.059Z,2017-05-01T12:24:26.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-JH,2017-05-01T12:24:26.292Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33044526,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU0LzRjLzM0LzUwYzktNDJmZS1hYjFhLTBmMzllNDk4NTViYQ.pdf,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzRhLzViL2EyLzQwOWUtNGYzMS1iZTQ0LWEzNDFhNjBlMzdhNg.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viby J,8260.0,29.0,Ãhave Parkvej,8464 Galten,"VibevÃ¦nget 16, Herskind",DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2010-06-16,2017-04-21,,Statsautoriseret revisor,-101200.0,,,20222670.0,33044526.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dalbygundersen Erhvervspsykologi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Lars Dalby Gundersen,Lars Dalby Gundersen,Nykredit,Dalbygundersen Erhvervspsykologi ApS,BDO Statsautoriseret revisionsaktieselskab,,,Galten,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2016-12-31,2016-01-01,true,2017-04-21,Herning,,,,urn:ofk:oid:23789182,indberetninger-20180424,2.5124327999999996,33044526.0,,2018-03-27T18:23:02.059Z,2017-05-01T12:24:26.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-JH,2017-05-01T12:24:26.292Z,751101.0,684131.0,125000.0,413213.0,0.0,16487.0,751101.0,334261.0,14400.0,30887.0,2.0,14400.0,258072.0,16487.0,101200.0,3627.0,3627.0,187013.0,0.0,334261.0,29616.0,36083.0,22183.0,24390.0,36083.0,,,,,,,,
33044526,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU0LzRjLzM0LzUwYzktNDJmZS1hYjFhLTBmMzllNDk4NTViYQ.pdf,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzRhLzViL2EyLzQwOWUtNGYzMS1iZTQ0LWEzNDFhNjBlMzdhNg.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viby J,8260.0,29.0,Ãhave Parkvej,8464 Galten,"VibevÃ¦nget 16, Herskind",DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2010-06-16,2017-04-21,,Statsautoriseret revisor,-101200.0,,,20222670.0,33044526.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dalbygundersen Erhvervspsykologi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Lars Dalby Gundersen,Lars Dalby Gundersen,Nykredit,Dalbygundersen Erhvervspsykologi ApS,BDO Statsautoriseret revisionsaktieselskab,,,Galten,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2016-12-31,2016-01-01,true,2017-04-21,Herning,,,,urn:ofk:oid:23789182,indberetninger-20180424,2.5124327999999996,33044526.0,,2018-03-27T18:23:02.059Z,2017-05-01T12:24:26.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-JH,2017-05-01T12:24:26.292Z,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33044526,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU0LzRjLzM0LzUwYzktNDJmZS1hYjFhLTBmMzllNDk4NTViYQ.pdf,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzRhLzViL2EyLzQwOWUtNGYzMS1iZTQ0LWEzNDFhNjBlMzdhNg.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viby J,8260.0,29.0,Ãhave Parkvej,8464 Galten,"VibevÃ¦nget 16, Herskind",DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2010-06-16,2017-04-21,,Statsautoriseret revisor,-101200.0,,,20222670.0,33044526.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dalbygundersen Erhvervspsykologi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Lars Dalby Gundersen,Lars Dalby Gundersen,Nykredit,Dalbygundersen Erhvervspsykologi ApS,BDO Statsautoriseret revisionsaktieselskab,,,Galten,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2016-12-31,2016-01-01,true,2017-04-21,Herning,,,,urn:ofk:oid:23789182,indberetninger-20180424,2.5124327999999996,33044526.0,,2018-03-27T18:23:02.059Z,2017-05-01T12:24:26.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-JH,2017-05-01T12:24:26.292Z,,,,187014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33044526,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU0LzRjLzM0LzUwYzktNDJmZS1hYjFhLTBmMzllNDk4NTViYQ.pdf,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzRhLzViL2EyLzQwOWUtNGYzMS1iZTQ0LWEzNDFhNjBlMzdhNg.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viby J,8260.0,29.0,Ãhave Parkvej,8464 Galten,"VibevÃ¦nget 16, Herskind",DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2010-06-16,2017-04-21,,Statsautoriseret revisor,-101200.0,,,20222670.0,33044526.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dalbygundersen Erhvervspsykologi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Lars Dalby Gundersen,Lars Dalby Gundersen,Nykredit,Dalbygundersen Erhvervspsykologi ApS,BDO Statsautoriseret revisionsaktieselskab,,,Galten,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2016-12-31,2016-01-01,true,2017-04-21,Herning,,,,urn:ofk:oid:23789182,indberetninger-20180424,2.5124327999999996,33044526.0,,2018-03-27T18:23:02.059Z,2017-05-01T12:24:26.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-JH,2017-05-01T12:24:26.292Z,,,,101200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33044526,2016-01-01,2016-01-01,c456,,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU0LzRjLzM0LzUwYzktNDJmZS1hYjFhLTBmMzllNDk4NTViYQ.pdf,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzRhLzViL2EyLzQwOWUtNGYzMS1iZTQ0LWEzNDFhNjBlMzdhNg.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viby J,8260.0,29.0,Ãhave Parkvej,8464 Galten,"VibevÃ¦nget 16, Herskind",DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2010-06-16,2017-04-21,,Statsautoriseret revisor,-101200.0,,,20222670.0,33044526.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dalbygundersen Erhvervspsykologi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Lars Dalby Gundersen,Lars Dalby Gundersen,Nykredit,Dalbygundersen Erhvervspsykologi ApS,BDO Statsautoriseret revisionsaktieselskab,,,Galten,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2016-12-31,2016-01-01,true,2017-04-21,Herning,,,,urn:ofk:oid:23789182,indberetninger-20180424,2.5124327999999996,33044526.0,,2018-03-27T18:23:02.059Z,2017-05-01T12:24:26.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-JH,2017-05-01T12:24:26.292Z,,,,,,,,,,,,,,,,,,,,,,,,,,12319.0,12319.0,,,,,,
33044526,2016-01-01,2016-01-01,c462,,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU0LzRjLzM0LzUwYzktNDJmZS1hYjFhLTBmMzllNDk4NTViYQ.pdf,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzRhLzViL2EyLzQwOWUtNGYzMS1iZTQ0LWEzNDFhNjBlMzdhNg.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viby J,8260.0,29.0,Ãhave Parkvej,8464 Galten,"VibevÃ¦nget 16, Herskind",DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2010-06-16,2017-04-21,,Statsautoriseret revisor,-101200.0,,,20222670.0,33044526.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dalbygundersen Erhvervspsykologi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Lars Dalby Gundersen,Lars Dalby Gundersen,Nykredit,Dalbygundersen Erhvervspsykologi ApS,BDO Statsautoriseret revisionsaktieselskab,,,Galten,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2016-12-31,2016-01-01,true,2017-04-21,Herning,,,,urn:ofk:oid:23789182,indberetninger-20180424,2.5124327999999996,33044526.0,,2018-03-27T18:23:02.059Z,2017-05-01T12:24:26.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-JH,2017-05-01T12:24:26.292Z,,,,,,,,,,,,,,,,,,,,,,,,,,65941.0,82428.0,,,,,,
33044526,2016-01-01,2016-01-01,c579,,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzU0LzRjLzM0LzUwYzktNDJmZS1hYjFhLTBmMzllNDk4NTViYQ.pdf,http://regnskaber.virk.dk/62544033/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3LzRhLzViL2EyLzQwOWUtNGYzMS1iZTQ0LWEzNDFhNjBlMzdhNg.xml,true,Herning,7400.0,30.0,Birk Centerpark,Viby J,8260.0,29.0,Ãhave Parkvej,8464 Galten,"VibevÃ¦nget 16, Herskind",DK-7400 Herning,Birk Centerpark 30,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-04-21,2010-06-16,2017-04-21,,Statsautoriseret revisor,-101200.0,,,20222670.0,33044526.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Dalbygundersen Erhvervspsykologi ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Martin Jochens LÃ¼ck,Lars Dalby Gundersen,Lars Dalby Gundersen,Nykredit,Dalbygundersen Erhvervspsykologi ApS,BDO Statsautoriseret revisionsaktieselskab,,,Galten,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Galten,2016-12-31,2016-01-01,true,2017-04-21,Herning,,,,urn:ofk:oid:23789182,indberetninger-20180424,2.5124327999999996,33044526.0,,2018-03-27T18:23:02.059Z,2017-05-01T12:24:26.138Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-22-JH,2017-05-01T12:24:26.292Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400.0,,,,,
