entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables
25941616,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2E5LzAxL2NjL2MxZTYtNDY4Mi1hMzg1LTE4MTRhOWRmMDEwNw.pdf,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2EwL2UzL2FmLzkyMDEtNDQ3NS05NDY3LTYyMGVmNjM4MGNjZg.xml,true,"1270, KÃ¸benhavn K",GrÃ¸nningen 17,Til kapitalejerne i JÃ¸rgen Straarup ApS,Regnskabsklasse B,2018-05-14,2018-05-14,2001-03-12,2018-05-14,35649417.0,25941616.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,JÃ¸rgen Straarup,JÃ¸rgen Straarup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,JÃ¸rgen Straarup ApS,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,DyssegÃ¥rd,2016-01-01,2016-12-31,-387239.0,2017-12-31,2017-01-01,true,2018-05-14,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25464873,indberetninger-20180424,2.5118535,25941616.0,AWNky9DXx8uVRSOdgiCx,2018-05-15T17:15:08.421Z,2018-05-15T17:14:25.407Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-55-MD,2018-05-15T17:14:25.570Z,,,,,,,,,,,,,,,,,,,,,,,,,
25941616,2016-01-01,2016-12-31,ID_6,,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2E5LzAxL2NjL2MxZTYtNDY4Mi1hMzg1LTE4MTRhOWRmMDEwNw.pdf,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2EwL2UzL2FmLzkyMDEtNDQ3NS05NDY3LTYyMGVmNjM4MGNjZg.xml,true,"1270, KÃ¸benhavn K",GrÃ¸nningen 17,Til kapitalejerne i JÃ¸rgen Straarup ApS,Regnskabsklasse B,2018-05-14,2018-05-14,2001-03-12,2018-05-14,35649417.0,25941616.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,JÃ¸rgen Straarup,JÃ¸rgen Straarup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,JÃ¸rgen Straarup ApS,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,DyssegÃ¥rd,2016-01-01,2016-12-31,437239.0,2017-12-31,2017-01-01,true,2018-05-14,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25464873,indberetninger-20180424,2.5118535,25941616.0,AWNky9DXx8uVRSOdgiCx,2018-05-15T17:15:08.421Z,2018-05-15T17:14:25.407Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-55-MD,2018-05-15T17:14:25.570Z,-6329.0,373968.0,0.0,80468.0,448107.0,-6329.0,10868.0,,,,,,,,,,,,,,,,,,
25941616,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2E5LzAxL2NjL2MxZTYtNDY4Mi1hMzg1LTE4MTRhOWRmMDEwNw.pdf,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2EwL2UzL2FmLzkyMDEtNDQ3NS05NDY3LTYyMGVmNjM4MGNjZg.xml,true,"1270, KÃ¸benhavn K",GrÃ¸nningen 17,Til kapitalejerne i JÃ¸rgen Straarup ApS,Regnskabsklasse B,2018-05-14,2018-05-14,2001-03-12,2018-05-14,35649417.0,25941616.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,JÃ¸rgen Straarup,JÃ¸rgen Straarup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,JÃ¸rgen Straarup ApS,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,DyssegÃ¥rd,2016-01-01,2016-12-31,-50000.0,2017-12-31,2017-01-01,true,2018-05-14,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25464873,indberetninger-20180424,2.5118535,25941616.0,AWNky9DXx8uVRSOdgiCx,2018-05-15T17:15:08.421Z,2018-05-15T17:14:25.407Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-55-MD,2018-05-15T17:14:25.570Z,,,,,,,,,,,,,,,,,,,,,,,,,
25941616,2016-12-31,2016-12-31,ID_4,,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2E5LzAxL2NjL2MxZTYtNDY4Mi1hMzg1LTE4MTRhOWRmMDEwNw.pdf,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2EwL2UzL2FmLzkyMDEtNDQ3NS05NDY3LTYyMGVmNjM4MGNjZg.xml,true,"1270, KÃ¸benhavn K",GrÃ¸nningen 17,Til kapitalejerne i JÃ¸rgen Straarup ApS,Regnskabsklasse B,2018-05-14,2018-05-14,2001-03-12,2018-05-14,35649417.0,25941616.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,JÃ¸rgen Straarup,JÃ¸rgen Straarup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,JÃ¸rgen Straarup ApS,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,DyssegÃ¥rd,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,2018-05-14,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25464873,indberetninger-20180424,2.5118535,25941616.0,AWNky9DXx8uVRSOdgiCx,2018-05-15T17:15:08.421Z,2018-05-15T17:14:25.407Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-55-MD,2018-05-15T17:14:25.570Z,,,,,,,,3621824.0,130261.0,150000.0,1016030.0,3577648.0,3621824.0,44176.0,2605793.0,2605793.0,2605793.0,885769.0,50000.0,3377648.0,44176.0,36016.0,885769.0,1910.0,6250.0
25941616,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2E5LzAxL2NjL2MxZTYtNDY4Mi1hMzg1LTE4MTRhOWRmMDEwNw.pdf,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2EwL2UzL2FmLzkyMDEtNDQ3NS05NDY3LTYyMGVmNjM4MGNjZg.xml,true,"1270, KÃ¸benhavn K",GrÃ¸nningen 17,Til kapitalejerne i JÃ¸rgen Straarup ApS,Regnskabsklasse B,2018-05-14,2018-05-14,2001-03-12,2018-05-14,35649417.0,25941616.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,JÃ¸rgen Straarup,JÃ¸rgen Straarup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,JÃ¸rgen Straarup ApS,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,DyssegÃ¥rd,2016-01-01,2016-12-31,62582.0,2017-12-31,2017-01-01,true,2018-05-14,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25464873,indberetninger-20180424,2.5118535,25941616.0,AWNky9DXx8uVRSOdgiCx,2018-05-15T17:15:08.421Z,2018-05-15T17:14:25.407Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-55-MD,2018-05-15T17:14:25.570Z,-7563.0,0.0,352.0,88252.0,80336.0,-7563.0,17754.0,,,,,,,,,,,,,,,,,,
25941616,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2E5LzAxL2NjL2MxZTYtNDY4Mi1hMzg1LTE4MTRhOWRmMDEwNw.pdf,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2EwL2UzL2FmLzkyMDEtNDQ3NS05NDY3LTYyMGVmNjM4MGNjZg.xml,true,"1270, KÃ¸benhavn K",GrÃ¸nningen 17,Til kapitalejerne i JÃ¸rgen Straarup ApS,Regnskabsklasse B,2018-05-14,2018-05-14,2001-03-12,2018-05-14,35649417.0,25941616.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,JÃ¸rgen Straarup,JÃ¸rgen Straarup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,JÃ¸rgen Straarup ApS,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,DyssegÃ¥rd,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,2018-05-14,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25464873,indberetninger-20180424,2.5118535,25941616.0,AWNky9DXx8uVRSOdgiCx,2018-05-15T17:15:08.421Z,2018-05-15T17:14:25.407Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-55-MD,2018-05-15T17:14:25.570Z,,,,,,,,,,,,,,,,,,,,,,,,,
25941616,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2E5LzAxL2NjL2MxZTYtNDY4Mi1hMzg1LTE4MTRhOWRmMDEwNw.pdf,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2EwL2UzL2FmLzkyMDEtNDQ3NS05NDY3LTYyMGVmNjM4MGNjZg.xml,true,"1270, KÃ¸benhavn K",GrÃ¸nningen 17,Til kapitalejerne i JÃ¸rgen Straarup ApS,Regnskabsklasse B,2018-05-14,2018-05-14,2001-03-12,2018-05-14,35649417.0,25941616.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,JÃ¸rgen Straarup,JÃ¸rgen Straarup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,JÃ¸rgen Straarup ApS,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,DyssegÃ¥rd,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,2018-05-14,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25464873,indberetninger-20180424,2.5118535,25941616.0,AWNky9DXx8uVRSOdgiCx,2018-05-15T17:15:08.421Z,2018-05-15T17:14:25.407Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-55-MD,2018-05-15T17:14:25.570Z,,,,,,,,,,,,,,,,,,,,,,,,,
25941616,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2E5LzAxL2NjL2MxZTYtNDY4Mi1hMzg1LTE4MTRhOWRmMDEwNw.pdf,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2EwL2UzL2FmLzkyMDEtNDQ3NS05NDY3LTYyMGVmNjM4MGNjZg.xml,true,"1270, KÃ¸benhavn K",GrÃ¸nningen 17,Til kapitalejerne i JÃ¸rgen Straarup ApS,Regnskabsklasse B,2018-05-14,2018-05-14,2001-03-12,2018-05-14,35649417.0,25941616.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,JÃ¸rgen Straarup,JÃ¸rgen Straarup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,JÃ¸rgen Straarup ApS,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,DyssegÃ¥rd,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,true,2018-05-14,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25464873,indberetninger-20180424,2.5118535,25941616.0,AWNky9DXx8uVRSOdgiCx,2018-05-15T17:15:08.421Z,2018-05-15T17:14:25.407Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-55-MD,2018-05-15T17:14:25.570Z,,,,,,,,,,,,,,,,,,,,,,,,,
25941616,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2E5LzAxL2NjL2MxZTYtNDY4Mi1hMzg1LTE4MTRhOWRmMDEwNw.pdf,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2EwL2UzL2FmLzkyMDEtNDQ3NS05NDY3LTYyMGVmNjM4MGNjZg.xml,true,"1270, KÃ¸benhavn K",GrÃ¸nningen 17,Til kapitalejerne i JÃ¸rgen Straarup ApS,Regnskabsklasse B,2018-05-14,2018-05-14,2001-03-12,2018-05-14,35649417.0,25941616.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,JÃ¸rgen Straarup,JÃ¸rgen Straarup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,JÃ¸rgen Straarup ApS,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,DyssegÃ¥rd,2016-01-01,2016-12-31,-50000.0,2017-12-31,2017-01-01,true,2018-05-14,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25464873,indberetninger-20180424,2.5118535,25941616.0,AWNky9DXx8uVRSOdgiCx,2018-05-15T17:15:08.421Z,2018-05-15T17:14:25.407Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-55-MD,2018-05-15T17:14:25.570Z,,,,,,,,,,,,,,,,,,,,,,,,,
25941616,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2E5LzAxL2NjL2MxZTYtNDY4Mi1hMzg1LTE4MTRhOWRmMDEwNw.pdf,http://regnskaber.virk.dk/61614952/ZG9rdW1lbnRsYWdlcjovLzAzL2ExL2EwL2UzL2FmLzkyMDEtNDQ3NS05NDY3LTYyMGVmNjM4MGNjZg.xml,true,"1270, KÃ¸benhavn K",GrÃ¸nningen 17,Til kapitalejerne i JÃ¸rgen Straarup ApS,Regnskabsklasse B,2018-05-14,2018-05-14,2001-03-12,2018-05-14,35649417.0,25941616.0,35649417.0,mne661,Ãrsrapport,Michael Harboe,JÃ¸rgen Straarup,JÃ¸rgen Straarup,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,JÃ¸rgen Straarup ApS,HARBOE CONSULT ApS - Godkendt Revisionsvirksomhed,DyssegÃ¥rd,2016-01-01,2016-12-31,-12582.0,2017-12-31,2017-01-01,true,2018-05-14,KÃ¸benhavn,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25464873,indberetninger-20180424,2.5118535,25941616.0,AWNky9DXx8uVRSOdgiCx,2018-05-15T17:15:08.421Z,2018-05-15T17:14:25.407Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-55-MD,2018-05-15T17:14:25.570Z,,,,,,,,,,,,,,,,,,,,,,,,,
