entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables
25453522,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8vcGRmcy8yNTQ1MzUyMjtBcFMyNzIzNzY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8veGJybHMvWC1DQUQ5NzMyOC0yMDE1MDMyM18xMzM5MjNfNjYz.xml,Slagelse,4200.0,66.0,Stillingevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i A.P.J. Holding af 1/6 2000 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-02-02,2015-03-17,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",1452498.0,-46576.0,25453522.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kim WÃ¸ldike,Annette Jensen,Kirsten Annette Jensen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",A.P.J. HOLDING AF 1/6 2000 ApS,"Dalsgaard, Stahl & WÃ¸ldike",3735.0,1502809.0,Slagelse,2013-01-01,2013-12-31,1088448.0,1452498.0,-46576.0,2014-12-31,2014-01-01,2015-02-02,Slagelse,364050.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15595866,indberetninger-20180424,2.5097342,25453522.0,,2018-03-30T19:07:06.766Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-44.920,2015-03-23T23:00:00.000Z,,,,,,,,,,,,,,,,,
25453522,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8vcGRmcy8yNTQ1MzUyMjtBcFMyNzIzNzY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8veGJybHMvWC1DQUQ5NzMyOC0yMDE1MDMyM18xMzM5MjNfNjYz.xml,Slagelse,4200.0,66.0,Stillingevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i A.P.J. Holding af 1/6 2000 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-02-02,2015-03-17,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,25453522.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kim WÃ¸ldike,Annette Jensen,Kirsten Annette Jensen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",A.P.J. HOLDING AF 1/6 2000 ApS,"Dalsgaard, Stahl & WÃ¸ldike",,,Slagelse,2013-01-01,2013-12-31,49000.0,,,2014-12-31,2014-01-01,2015-02-02,Slagelse,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15595866,indberetninger-20180424,2.5097342,25453522.0,,2018-03-30T19:07:06.766Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-44.920,2015-03-23T23:00:00.000Z,,,,,,,,,,,,,,,,,
25453522,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8vcGRmcy8yNTQ1MzUyMjtBcFMyNzIzNzY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8veGJybHMvWC1DQUQ5NzMyOC0yMDE1MDMyM18xMzM5MjNfNjYz.xml,Slagelse,4200.0,66.0,Stillingevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i A.P.J. Holding af 1/6 2000 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-02-02,2015-03-17,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,25453522.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kim WÃ¸ldike,Annette Jensen,Kirsten Annette Jensen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",A.P.J. HOLDING AF 1/6 2000 ApS,"Dalsgaard, Stahl & WÃ¸ldike",,,Slagelse,2013-01-01,2013-12-31,1039448.0,,,2014-12-31,2014-01-01,2015-02-02,Slagelse,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15595866,indberetninger-20180424,2.5097342,25453522.0,,2018-03-30T19:07:06.766Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-44.920,2015-03-23T23:00:00.000Z,,,,,,,,,,,,,,,,,
25453522,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8vcGRmcy8yNTQ1MzUyMjtBcFMyNzIzNzY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8veGJybHMvWC1DQUQ5NzMyOC0yMDE1MDMyM18xMzM5MjNfNjYz.xml,Slagelse,4200.0,66.0,Stillingevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i A.P.J. Holding af 1/6 2000 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-02-02,2015-03-17,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,25453522.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kim WÃ¸ldike,Annette Jensen,Kirsten Annette Jensen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",A.P.J. HOLDING AF 1/6 2000 ApS,"Dalsgaard, Stahl & WÃ¸ldike",,,Slagelse,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-02-02,Slagelse,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15595866,indberetninger-20180424,2.5097342,25453522.0,,2018-03-30T19:07:06.766Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-44.920,2015-03-23T23:00:00.000Z,11824747.0,586819.0,125000.0,11824747.0,80535.0,11727236.0,11824747.0,97511.0,11157393.0,49000.0,11553236.0,11157393.0,97511.0,80535.0,69510.0,0.0,28001.0
25453522,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8vcGRmcy8yNTQ1MzUyMjtBcFMyNzIzNzY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8veGJybHMvWC1DQUQ5NzMyOC0yMDE1MDMyM18xMzM5MjNfNjYz.xml,Slagelse,4200.0,66.0,Stillingevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i A.P.J. Holding af 1/6 2000 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-02-02,2015-03-17,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",2016202.0,-33742.0,25453522.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kim WÃ¸ldike,Annette Jensen,Kirsten Annette Jensen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",A.P.J. HOLDING AF 1/6 2000 ApS,"Dalsgaard, Stahl & WÃ¸ldike",11600.0,2061544.0,Slagelse,2013-01-01,2013-12-31,1522233.0,2016202.0,-33742.0,2014-12-31,2014-01-01,2015-02-02,Slagelse,493969.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15595866,indberetninger-20180424,2.5097342,25453522.0,,2018-03-30T19:07:06.766Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-44.920,2015-03-23T23:00:00.000Z,,,,,,,,,,,,,,,,,
25453522,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8vcGRmcy8yNTQ1MzUyMjtBcFMyNzIzNzY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8veGJybHMvWC1DQUQ5NzMyOC0yMDE1MDMyM18xMzM5MjNfNjYz.xml,Slagelse,4200.0,66.0,Stillingevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i A.P.J. Holding af 1/6 2000 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-02-02,2015-03-17,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,25453522.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kim WÃ¸ldike,Annette Jensen,Kirsten Annette Jensen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",A.P.J. HOLDING AF 1/6 2000 ApS,"Dalsgaard, Stahl & WÃ¸ldike",,,Slagelse,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-02-02,Slagelse,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15595866,indberetninger-20180424,2.5097342,25453522.0,,2018-03-30T19:07:06.766Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-44.920,2015-03-23T23:00:00.000Z,,,,,,,,,,,,,,,,,
25453522,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8vcGRmcy8yNTQ1MzUyMjtBcFMyNzIzNzY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8veGJybHMvWC1DQUQ5NzMyOC0yMDE1MDMyM18xMzM5MjNfNjYz.xml,Slagelse,4200.0,66.0,Stillingevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i A.P.J. Holding af 1/6 2000 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-02-02,2015-03-17,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,25453522.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kim WÃ¸ldike,Annette Jensen,Kirsten Annette Jensen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",A.P.J. HOLDING AF 1/6 2000 ApS,"Dalsgaard, Stahl & WÃ¸ldike",,,Slagelse,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-02-02,Slagelse,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15595866,indberetninger-20180424,2.5097342,25453522.0,,2018-03-30T19:07:06.766Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-44.920,2015-03-23T23:00:00.000Z,,,,,,,,,,,,,,,,,
25453522,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8vcGRmcy8yNTQ1MzUyMjtBcFMyNzIzNzY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8veGJybHMvWC1DQUQ5NzMyOC0yMDE1MDMyM18xMzM5MjNfNjYz.xml,Slagelse,4200.0,66.0,Stillingevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i A.P.J. Holding af 1/6 2000 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-02-02,2015-03-17,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,25453522.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kim WÃ¸ldike,Annette Jensen,Kirsten Annette Jensen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",A.P.J. HOLDING AF 1/6 2000 ApS,"Dalsgaard, Stahl & WÃ¸ldike",,,Slagelse,2013-01-01,2013-12-31,49000.0,,,2014-12-31,2014-01-01,2015-02-02,Slagelse,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15595866,indberetninger-20180424,2.5097342,25453522.0,,2018-03-30T19:07:06.766Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-44.920,2015-03-23T23:00:00.000Z,,,,,,,,,,,,,,,,,
25453522,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8vcGRmcy8yNTQ1MzUyMjtBcFMyNzIzNzY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8veGJybHMvWC1DQUQ5NzMyOC0yMDE1MDMyM18xMzM5MjNfNjYz.xml,Slagelse,4200.0,66.0,Stillingevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i A.P.J. Holding af 1/6 2000 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-02-02,2015-03-17,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,25453522.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kim WÃ¸ldike,Annette Jensen,Kirsten Annette Jensen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",A.P.J. HOLDING AF 1/6 2000 ApS,"Dalsgaard, Stahl & WÃ¸ldike",,,Slagelse,2013-01-01,2013-12-31,1473233.0,,,2014-12-31,2014-01-01,2015-02-02,Slagelse,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15595866,indberetninger-20180424,2.5097342,25453522.0,,2018-03-30T19:07:06.766Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-44.920,2015-03-23T23:00:00.000Z,,,,,,,,,,,,,,,,,
25453522,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8vcGRmcy8yNTQ1MzUyMjtBcFMyNzIzNzY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/22535452/Y3ZyLmRrOi8veGJybHMvWC1DQUQ5NzMyOC0yMDE1MDMyM18xMzM5MjNfNjYz.xml,Slagelse,4200.0,66.0,Stillingevej,4200 Slagelse,Nytorv 8,Til den daglige ledelse i A.P.J. Holding af 1/6 2000 ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab afgivet af afhÃ¦ngig revisor,Regnskabsklasse B,2015-02-02,2015-03-17,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,25453522.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Kim WÃ¸ldike,Annette Jensen,Kirsten Annette Jensen,"Dalsgaard, Stahl & WÃ¸ldike Statsautoriseret revisionsanpartsselskab",A.P.J. HOLDING AF 1/6 2000 ApS,"Dalsgaard, Stahl & WÃ¸ldike",,,Slagelse,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-02-02,Slagelse,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15595866,indberetninger-20180424,2.5097342,25453522.0,,2018-03-30T19:07:06.766Z,2015-03-23T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-44.920,2015-03-23T23:00:00.000Z,13222969.0,461334.0,125000.0,13222969.0,78711.0,13200469.0,13222969.0,22500.0,12671008.0,49000.0,13026469.0,12671008.0,22500.0,90627.0,0.0,11916.0,22500.0
