entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermEquityLoan,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
31849357,2014-10-01,2015-09-30,c3,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFmLzhkL2I2LzlmZDEtNDIyMi04MjA0LTlkZjg2NGIxNGFjYg.xhtml,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RhL2JhLzcyL2NmNzUtNGJjZi1iYTM2LTBmNTI1YzExZTJhNQ.pdf,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzczLzVjLzg2L2ViMDUtNDc5Ni05NzdlLTgzNmQ1OTg1MWNmZQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,Mariendals AllÃ©,Slagelse,4200.0,14.0,HolbÃ¦kvej,4200 Slagelse,Nytorv 8,Til kapitalejerne i YT BUSSER APS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-01,2016-12-19,-114000.0,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">De under andre finansielle anlÃ¦gsaktiver anfÃ¸rte deposita tkr. 905 stÃ¥r som sikkerhed for leasingaftaler.</p>",1967049.0,1965418.0,31849357.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Christian Thomsen,Christian Engelhardt Nisted Thomsen,SparNord,YT BUSSER ApS,Ulla Deichmann,16144.0,Slagelse,2014-10-01,2015-09-30,69325.0,96225.0,112369.0,2016-09-30,2015-10-01,true,false,2016-12-01,Slagelse,26900.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23324989,indberetninger-20180424,2.59278,31849357.0,,2018-03-29T09:21:41.716Z,2016-12-21T08:15:50.593Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-BF,2016-12-21T08:15:50.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31849357,2014-10-01,2015-09-30,c5,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFmLzhkL2I2LzlmZDEtNDIyMi04MjA0LTlkZjg2NGIxNGFjYg.xhtml,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RhL2JhLzcyL2NmNzUtNGJjZi1iYTM2LTBmNTI1YzExZTJhNQ.pdf,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzczLzVjLzg2L2ViMDUtNDc5Ni05NzdlLTgzNmQ1OTg1MWNmZQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,Mariendals AllÃ©,Slagelse,4200.0,14.0,HolbÃ¦kvej,4200 Slagelse,Nytorv 8,Til kapitalejerne i YT BUSSER APS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-01,2016-12-19,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">De under andre finansielle anlÃ¦gsaktiver anfÃ¸rte deposita tkr. 905 stÃ¥r som sikkerhed for leasingaftaler.</p>",,,31849357.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Christian Thomsen,Christian Engelhardt Nisted Thomsen,SparNord,YT BUSSER ApS,Ulla Deichmann,,Slagelse,2014-10-01,2015-09-30,0.0,,,2016-09-30,2015-10-01,true,false,2016-12-01,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23324989,indberetninger-20180424,2.59278,31849357.0,,2018-03-29T09:21:41.716Z,2016-12-21T08:15:50.593Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-BF,2016-12-21T08:15:50.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31849357,2014-10-01,2015-09-30,c7,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFmLzhkL2I2LzlmZDEtNDIyMi04MjA0LTlkZjg2NGIxNGFjYg.xhtml,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RhL2JhLzcyL2NmNzUtNGJjZi1iYTM2LTBmNTI1YzExZTJhNQ.pdf,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzczLzVjLzg2L2ViMDUtNDc5Ni05NzdlLTgzNmQ1OTg1MWNmZQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,Mariendals AllÃ©,Slagelse,4200.0,14.0,HolbÃ¦kvej,4200 Slagelse,Nytorv 8,Til kapitalejerne i YT BUSSER APS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-01,2016-12-19,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">De under andre finansielle anlÃ¦gsaktiver anfÃ¸rte deposita tkr. 905 stÃ¥r som sikkerhed for leasingaftaler.</p>",,,31849357.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Christian Thomsen,Christian Engelhardt Nisted Thomsen,SparNord,YT BUSSER ApS,Ulla Deichmann,,Slagelse,2014-10-01,2015-09-30,69325.0,,,2016-09-30,2015-10-01,true,false,2016-12-01,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23324989,indberetninger-20180424,2.59278,31849357.0,,2018-03-29T09:21:41.716Z,2016-12-21T08:15:50.593Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-BF,2016-12-21T08:15:50.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31849357,2015-09-30,2015-09-30,c9,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFmLzhkL2I2LzlmZDEtNDIyMi04MjA0LTlkZjg2NGIxNGFjYg.xhtml,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RhL2JhLzcyL2NmNzUtNGJjZi1iYTM2LTBmNTI1YzExZTJhNQ.pdf,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzczLzVjLzg2L2ViMDUtNDc5Ni05NzdlLTgzNmQ1OTg1MWNmZQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,Mariendals AllÃ©,Slagelse,4200.0,14.0,HolbÃ¦kvej,4200 Slagelse,Nytorv 8,Til kapitalejerne i YT BUSSER APS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-01,2016-12-19,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">De under andre finansielle anlÃ¦gsaktiver anfÃ¸rte deposita tkr. 905 stÃ¥r som sikkerhed for leasingaftaler.</p>",,,31849357.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Christian Thomsen,Christian Engelhardt Nisted Thomsen,SparNord,YT BUSSER ApS,Ulla Deichmann,,Slagelse,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,true,false,2016-12-01,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23324989,indberetninger-20180424,2.59278,31849357.0,,2018-03-29T09:21:41.716Z,2016-12-21T08:15:50.593Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-BF,2016-12-21T08:15:50.789Z,1360500.0,446300.0,125000.0,555500.0,50000.0,461818.0,60000.0,1360500.0,871782.0,200000.0,745000.0,200000.0,805000.0,745000.0,453921.0,60000.0,0.0,26900.0,26900.0,336818.0,195361.0,671782.0,555500.0,0.0,35000.0,22500.0,24200.0,,
31849357,2015-10-01,2015-10-01,c10,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFmLzhkL2I2LzlmZDEtNDIyMi04MjA0LTlkZjg2NGIxNGFjYg.xhtml,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RhL2JhLzcyL2NmNzUtNGJjZi1iYTM2LTBmNTI1YzExZTJhNQ.pdf,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzczLzVjLzg2L2ViMDUtNDc5Ni05NzdlLTgzNmQ1OTg1MWNmZQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,Mariendals AllÃ©,Slagelse,4200.0,14.0,HolbÃ¦kvej,4200 Slagelse,Nytorv 8,Til kapitalejerne i YT BUSSER APS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-01,2016-12-19,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">De under andre finansielle anlÃ¦gsaktiver anfÃ¸rte deposita tkr. 905 stÃ¥r som sikkerhed for leasingaftaler.</p>",,,31849357.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Christian Thomsen,Christian Engelhardt Nisted Thomsen,SparNord,YT BUSSER ApS,Ulla Deichmann,,Slagelse,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,true,false,2016-12-01,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23324989,indberetninger-20180424,2.59278,31849357.0,,2018-03-29T09:21:41.716Z,2016-12-21T08:15:50.593Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-BF,2016-12-21T08:15:50.789Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,
31849357,2015-10-01,2015-10-01,c11,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFmLzhkL2I2LzlmZDEtNDIyMi04MjA0LTlkZjg2NGIxNGFjYg.xhtml,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RhL2JhLzcyL2NmNzUtNGJjZi1iYTM2LTBmNTI1YzExZTJhNQ.pdf,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzczLzVjLzg2L2ViMDUtNDc5Ni05NzdlLTgzNmQ1OTg1MWNmZQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,Mariendals AllÃ©,Slagelse,4200.0,14.0,HolbÃ¦kvej,4200 Slagelse,Nytorv 8,Til kapitalejerne i YT BUSSER APS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-01,2016-12-19,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">De under andre finansielle anlÃ¦gsaktiver anfÃ¸rte deposita tkr. 905 stÃ¥r som sikkerhed for leasingaftaler.</p>",,,31849357.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Christian Thomsen,Christian Engelhardt Nisted Thomsen,SparNord,YT BUSSER ApS,Ulla Deichmann,,Slagelse,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,true,false,2016-12-01,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23324989,indberetninger-20180424,2.59278,31849357.0,,2018-03-29T09:21:41.716Z,2016-12-21T08:15:50.593Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-BF,2016-12-21T08:15:50.789Z,,,,,,336818.0,,,,,,,,,,,,,,,,,,,,,,,
31849357,2015-10-01,2015-10-01,c12,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFmLzhkL2I2LzlmZDEtNDIyMi04MjA0LTlkZjg2NGIxNGFjYg.xhtml,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RhL2JhLzcyL2NmNzUtNGJjZi1iYTM2LTBmNTI1YzExZTJhNQ.pdf,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzczLzVjLzg2L2ViMDUtNDc5Ni05NzdlLTgzNmQ1OTg1MWNmZQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,Mariendals AllÃ©,Slagelse,4200.0,14.0,HolbÃ¦kvej,4200 Slagelse,Nytorv 8,Til kapitalejerne i YT BUSSER APS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-01,2016-12-19,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">De under andre finansielle anlÃ¦gsaktiver anfÃ¸rte deposita tkr. 905 stÃ¥r som sikkerhed for leasingaftaler.</p>",,,31849357.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Christian Thomsen,Christian Engelhardt Nisted Thomsen,SparNord,YT BUSSER ApS,Ulla Deichmann,,Slagelse,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,true,false,2016-12-01,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23324989,indberetninger-20180424,2.59278,31849357.0,,2018-03-29T09:21:41.716Z,2016-12-21T08:15:50.593Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-BF,2016-12-21T08:15:50.789Z,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
31849357,2015-10-01,2015-10-01,c13,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFmLzhkL2I2LzlmZDEtNDIyMi04MjA0LTlkZjg2NGIxNGFjYg.xhtml,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RhL2JhLzcyL2NmNzUtNGJjZi1iYTM2LTBmNTI1YzExZTJhNQ.pdf,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzczLzVjLzg2L2ViMDUtNDc5Ni05NzdlLTgzNmQ1OTg1MWNmZQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,Mariendals AllÃ©,Slagelse,4200.0,14.0,HolbÃ¦kvej,4200 Slagelse,Nytorv 8,Til kapitalejerne i YT BUSSER APS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-01,2016-12-19,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">De under andre finansielle anlÃ¦gsaktiver anfÃ¸rte deposita tkr. 905 stÃ¥r som sikkerhed for leasingaftaler.</p>",,,31849357.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Christian Thomsen,Christian Engelhardt Nisted Thomsen,SparNord,YT BUSSER ApS,Ulla Deichmann,,Slagelse,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,true,false,2016-12-01,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23324989,indberetninger-20180424,2.59278,31849357.0,,2018-03-29T09:21:41.716Z,2016-12-21T08:15:50.593Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-BF,2016-12-21T08:15:50.789Z,,,,,,461818.0,,,,,,,,,,,,,,,,,,,,,,,
31849357,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFmLzhkL2I2LzlmZDEtNDIyMi04MjA0LTlkZjg2NGIxNGFjYg.xhtml,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RhL2JhLzcyL2NmNzUtNGJjZi1iYTM2LTBmNTI1YzExZTJhNQ.pdf,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzczLzVjLzg2L2ViMDUtNDc5Ni05NzdlLTgzNmQ1OTg1MWNmZQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,Mariendals AllÃ©,Slagelse,4200.0,14.0,HolbÃ¦kvej,4200 Slagelse,Nytorv 8,Til kapitalejerne i YT BUSSER APS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-01,2016-12-19,-109000.0,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">De under andre finansielle anlÃ¦gsaktiver anfÃ¸rte deposita tkr. 905 stÃ¥r som sikkerhed for leasingaftaler.</p>",2705781.0,2797051.0,31849357.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Christian Thomsen,Christian Engelhardt Nisted Thomsen,SparNord,YT BUSSER ApS,Ulla Deichmann,53395.0,Slagelse,2014-10-01,2015-09-30,116538.0,146875.0,200270.0,2016-09-30,2015-10-01,true,false,2016-12-01,Slagelse,30337.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23324989,indberetninger-20180424,2.59278,31849357.0,,2018-03-29T09:21:41.716Z,2016-12-21T08:15:50.593Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-BF,2016-12-21T08:15:50.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31849357,2015-10-01,2016-09-30,c1,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2VjLzFmLzhkL2I2LzlmZDEtNDIyMi04MjA0LTlkZjg2NGIxNGFjYg.xhtml,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2NhL2RhL2JhLzcyL2NmNzUtNGJjZi1iYTM2LTBmNTI1YzExZTJhNQ.pdf,http://regnskaber.virk.dk/75394813/ZG9rdW1lbnRsYWdlcjovLzAzL2E2LzczLzVjLzg2L2ViMDUtNDc5Ni05NzdlLTgzNmQ1OTg1MWNmZQ.xml,true,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,Slagelse,4200.0,Mariendals AllÃ©,Slagelse,4200.0,14.0,HolbÃ¦kvej,4200 Slagelse,Nytorv 8,Til kapitalejerne i YT BUSSER APS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-12-01,2016-12-19,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">De under andre finansielle anlÃ¦gsaktiver anfÃ¸rte deposita tkr. 905 stÃ¥r som sikkerhed for leasingaftaler.</p>",,,31849357.0,1005132190.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Stahl,Christian Thomsen,Christian Engelhardt Nisted Thomsen,SparNord,YT BUSSER ApS,Ulla Deichmann,,Slagelse,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,true,false,2016-12-01,Slagelse,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23324989,indberetninger-20180424,2.59278,31849357.0,,2018-03-29T09:21:41.716Z,2016-12-21T08:15:50.593Z,regnskab,0.0,,2016-09-30,2015-10-01,X16-BJ-65-BF,2016-12-21T08:15:50.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,21696382.0,"REVISORERNE DALSGAARD,STAHL & WÃLDIKE STATSAUTORISERET REVISIONSAPS"
