entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
20241381,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2UxL2MzLzIwL2ViOWMtNDcxNi1iMGEzLWIzNjFjMTkxNjZjMQ.xhtml,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JiL2I4L2M2L2U2MzMtNGNkMy1hN2MzLWEwM2E3N2Y5M2VjZQ.pdf,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzQwLzMxLzllL2E3MzEtNDNjOS1iOTgzLWZlZjMyNmFmZDEwZQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8000.0,59.0,M.P. Bruuns Gade,HÃ¸jbjerg,8270.0,73.0,EgebÃ¦ksvej,8240  Risskov,Brunbjergvej 3,Til kapitalejerne i Kunteras Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-19,2017-04-27,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-13232.0,20241381.0,1014531323.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,JÃ¸rgen Kunter Pedersen,JÃ¸rgen Kunter Pedersen,Sparekassen Kronjylland,KUNTERAS INVEST ApS,Risskov Revision A/S,40395.0,204610.0,HÃ¸jbjerg,2015-01-01,2015-12-31,156021.0,150983.0,-13232.0,2016-12-31,2016-01-01,false,false,2017-04-19,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",-5038.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23775760,indberetninger-20180424,2.5927863,20241381,,2018-03-27T17:18:22.567Z,2017-04-28T06:13:43.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-06-ZB,2017-04-28T06:13:43.770Z,,,,,,,,,,,,,,,,,,,,,,
20241381,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2UxL2MzLzIwL2ViOWMtNDcxNi1iMGEzLWIzNjFjMTkxNjZjMQ.xhtml,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JiL2I4L2M2L2U2MzMtNGNkMy1hN2MzLWEwM2E3N2Y5M2VjZQ.pdf,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzQwLzMxLzllL2E3MzEtNDNjOS1iOTgzLWZlZjMyNmFmZDEwZQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8000.0,59.0,M.P. Bruuns Gade,HÃ¸jbjerg,8270.0,73.0,EgebÃ¦ksvej,8240  Risskov,Brunbjergvej 3,Til kapitalejerne i Kunteras Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-19,2017-04-27,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,20241381.0,1014531323.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,JÃ¸rgen Kunter Pedersen,JÃ¸rgen Kunter Pedersen,Sparekassen Kronjylland,KUNTERAS INVEST ApS,Risskov Revision A/S,,,HÃ¸jbjerg,2015-01-01,2015-12-31,80000.0,,,2016-12-31,2016-01-01,false,false,2017-04-19,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23775760,indberetninger-20180424,2.5927863,20241381,,2018-03-27T17:18:22.567Z,2017-04-28T06:13:43.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-06-ZB,2017-04-28T06:13:43.770Z,,,,,,,,,,,,,,,,,,,,,,
20241381,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2UxL2MzLzIwL2ViOWMtNDcxNi1iMGEzLWIzNjFjMTkxNjZjMQ.xhtml,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JiL2I4L2M2L2U2MzMtNGNkMy1hN2MzLWEwM2E3N2Y5M2VjZQ.pdf,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzQwLzMxLzllL2E3MzEtNDNjOS1iOTgzLWZlZjMyNmFmZDEwZQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8000.0,59.0,M.P. Bruuns Gade,HÃ¸jbjerg,8270.0,73.0,EgebÃ¦ksvej,8240  Risskov,Brunbjergvej 3,Til kapitalejerne i Kunteras Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-19,2017-04-27,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,20241381.0,1014531323.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,JÃ¸rgen Kunter Pedersen,JÃ¸rgen Kunter Pedersen,Sparekassen Kronjylland,KUNTERAS INVEST ApS,Risskov Revision A/S,,,HÃ¸jbjerg,2015-01-01,2015-12-31,76021.0,,,2016-12-31,2016-01-01,false,false,2017-04-19,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23775760,indberetninger-20180424,2.5927863,20241381,,2018-03-27T17:18:22.567Z,2017-04-28T06:13:43.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-06-ZB,2017-04-28T06:13:43.770Z,,,,,,,,,,,,,,,,,,,,,,
20241381,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2UxL2MzLzIwL2ViOWMtNDcxNi1iMGEzLWIzNjFjMTkxNjZjMQ.xhtml,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JiL2I4L2M2L2U2MzMtNGNkMy1hN2MzLWEwM2E3N2Y5M2VjZQ.pdf,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzQwLzMxLzllL2E3MzEtNDNjOS1iOTgzLWZlZjMyNmFmZDEwZQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8000.0,59.0,M.P. Bruuns Gade,HÃ¸jbjerg,8270.0,73.0,EgebÃ¦ksvej,8240  Risskov,Brunbjergvej 3,Til kapitalejerne i Kunteras Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-19,2017-04-27,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,20241381.0,1014531323.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,JÃ¸rgen Kunter Pedersen,JÃ¸rgen Kunter Pedersen,Sparekassen Kronjylland,KUNTERAS INVEST ApS,Risskov Revision A/S,,,HÃ¸jbjerg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-04-19,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23775760,indberetninger-20180424,2.5927863,20241381,,2018-03-27T17:18:22.567Z,2017-04-28T06:13:43.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-06-ZB,2017-04-28T06:13:43.770Z,1723441.0,15302.0,125000.0,687540.0,10126.0,1399310.0,1723441.0,324131.0,1035901.0,1035901.0,1035901.0,5000.0,658112.0,80000.0,1194310.0,324131.0,319131.0,672238.0,4000.0,,,
20241381,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2UxL2MzLzIwL2ViOWMtNDcxNi1iMGEzLWIzNjFjMTkxNjZjMQ.xhtml,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JiL2I4L2M2L2U2MzMtNGNkMy1hN2MzLWEwM2E3N2Y5M2VjZQ.pdf,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzQwLzMxLzllL2E3MzEtNDNjOS1iOTgzLWZlZjMyNmFmZDEwZQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8000.0,59.0,M.P. Bruuns Gade,HÃ¸jbjerg,8270.0,73.0,EgebÃ¦ksvej,8240  Risskov,Brunbjergvej 3,Til kapitalejerne i Kunteras Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-19,2017-04-27,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,20241381.0,1014531323.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,JÃ¸rgen Kunter Pedersen,JÃ¸rgen Kunter Pedersen,Sparekassen Kronjylland,KUNTERAS INVEST ApS,Risskov Revision A/S,,,HÃ¸jbjerg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-04-19,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23775760,indberetninger-20180424,2.5927863,20241381,,2018-03-27T17:18:22.567Z,2017-04-28T06:13:43.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-06-ZB,2017-04-28T06:13:43.770Z,,,,,,125000.0,,,,,,,,,,,,,,,,
20241381,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2UxL2MzLzIwL2ViOWMtNDcxNi1iMGEzLWIzNjFjMTkxNjZjMQ.xhtml,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JiL2I4L2M2L2U2MzMtNGNkMy1hN2MzLWEwM2E3N2Y5M2VjZQ.pdf,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzQwLzMxLzllL2E3MzEtNDNjOS1iOTgzLWZlZjMyNmFmZDEwZQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8000.0,59.0,M.P. Bruuns Gade,HÃ¸jbjerg,8270.0,73.0,EgebÃ¦ksvej,8240  Risskov,Brunbjergvej 3,Til kapitalejerne i Kunteras Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-19,2017-04-27,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,20241381.0,1014531323.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,JÃ¸rgen Kunter Pedersen,JÃ¸rgen Kunter Pedersen,Sparekassen Kronjylland,KUNTERAS INVEST ApS,Risskov Revision A/S,,,HÃ¸jbjerg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-04-19,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23775760,indberetninger-20180424,2.5927863,20241381,,2018-03-27T17:18:22.567Z,2017-04-28T06:13:43.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-06-ZB,2017-04-28T06:13:43.770Z,,,,,,1194310.0,,,,,,,,,,,,,,,,
20241381,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2UxL2MzLzIwL2ViOWMtNDcxNi1iMGEzLWIzNjFjMTkxNjZjMQ.xhtml,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JiL2I4L2M2L2U2MzMtNGNkMy1hN2MzLWEwM2E3N2Y5M2VjZQ.pdf,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzQwLzMxLzllL2E3MzEtNDNjOS1iOTgzLWZlZjMyNmFmZDEwZQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8000.0,59.0,M.P. Bruuns Gade,HÃ¸jbjerg,8270.0,73.0,EgebÃ¦ksvej,8240  Risskov,Brunbjergvej 3,Til kapitalejerne i Kunteras Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-19,2017-04-27,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,20241381.0,1014531323.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,JÃ¸rgen Kunter Pedersen,JÃ¸rgen Kunter Pedersen,Sparekassen Kronjylland,KUNTERAS INVEST ApS,Risskov Revision A/S,,,HÃ¸jbjerg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-04-19,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23775760,indberetninger-20180424,2.5927863,20241381,,2018-03-27T17:18:22.567Z,2017-04-28T06:13:43.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-06-ZB,2017-04-28T06:13:43.770Z,,,,,,80000.0,,,,,,,,,,,,,,,,
20241381,2016-01-01,2016-01-01,c13,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2UxL2MzLzIwL2ViOWMtNDcxNi1iMGEzLWIzNjFjMTkxNjZjMQ.xhtml,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JiL2I4L2M2L2U2MzMtNGNkMy1hN2MzLWEwM2E3N2Y5M2VjZQ.pdf,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzQwLzMxLzllL2E3MzEtNDNjOS1iOTgzLWZlZjMyNmFmZDEwZQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8000.0,59.0,M.P. Bruuns Gade,HÃ¸jbjerg,8270.0,73.0,EgebÃ¦ksvej,8240  Risskov,Brunbjergvej 3,Til kapitalejerne i Kunteras Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-19,2017-04-27,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,20241381.0,1014531323.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,JÃ¸rgen Kunter Pedersen,JÃ¸rgen Kunter Pedersen,Sparekassen Kronjylland,KUNTERAS INVEST ApS,Risskov Revision A/S,,,HÃ¸jbjerg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-04-19,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23775760,indberetninger-20180424,2.5927863,20241381,,2018-03-27T17:18:22.567Z,2017-04-28T06:13:43.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-06-ZB,2017-04-28T06:13:43.770Z,,,,,,1399310.0,,,,,,,,,,,,,,,,
20241381,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2UxL2MzLzIwL2ViOWMtNDcxNi1iMGEzLWIzNjFjMTkxNjZjMQ.xhtml,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JiL2I4L2M2L2U2MzMtNGNkMy1hN2MzLWEwM2E3N2Y5M2VjZQ.pdf,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzQwLzMxLzllL2E3MzEtNDNjOS1iOTgzLWZlZjMyNmFmZDEwZQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8000.0,59.0,M.P. Bruuns Gade,HÃ¸jbjerg,8270.0,73.0,EgebÃ¦ksvej,8240  Risskov,Brunbjergvej 3,Til kapitalejerne i Kunteras Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-19,2017-04-27,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-11150.0,20241381.0,1014531323.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,JÃ¸rgen Kunter Pedersen,JÃ¸rgen Kunter Pedersen,Sparekassen Kronjylland,KUNTERAS INVEST ApS,Risskov Revision A/S,22746.0,135597.0,HÃ¸jbjerg,2015-01-01,2015-12-31,106398.0,101701.0,-11150.0,2016-12-31,2016-01-01,false,false,2017-04-19,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",-4697.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23775760,indberetninger-20180424,2.5927863,20241381,,2018-03-27T17:18:22.567Z,2017-04-28T06:13:43.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-06-ZB,2017-04-28T06:13:43.770Z,,,,,,,,,,,,,,,,,,,,80000.0,,
20241381,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzE0L2UxL2MzLzIwL2ViOWMtNDcxNi1iMGEzLWIzNjFjMTkxNjZjMQ.xhtml,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzVhL2JiL2I4L2M2L2U2MzMtNGNkMy1hN2MzLWEwM2E3N2Y5M2VjZQ.pdf,http://regnskaber.virk.dk/18314202/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzQwLzMxLzllL2E3MzEtNDNjOS1iOTgzLWZlZjMyNmFmZDEwZQ.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,Aarhus C,8000.0,59.0,M.P. Bruuns Gade,HÃ¸jbjerg,8270.0,73.0,EgebÃ¦ksvej,8240  Risskov,Brunbjergvej 3,Til kapitalejerne i Kunteras Invest ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-04-19,2017-04-27,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,20241381.0,1014531323.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,JÃ¸rgen Kunter Pedersen,JÃ¸rgen Kunter Pedersen,Sparekassen Kronjylland,KUNTERAS INVEST ApS,Risskov Revision A/S,,,HÃ¸jbjerg,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,2017-04-19,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23775760,indberetninger-20180424,2.5927863,20241381,,2018-03-27T17:18:22.567Z,2017-04-28T06:13:43.590Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-06-ZB,2017-04-28T06:13:43.770Z,,,,,,,,,,,,,,,,,,,,,31574994.0,RISSKOV REVISION STATSAUTORISERET REVISIONSAKTIESELSKAB
