entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DividendPaid,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm
32939457,2013-01-01,2013-12-31,c1,,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzEyL2Q0LzkzL2UyNmYtNDY3ZS1iNDE5LWE2MjIyNzhmOWQ2ZA.pdf,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2Q4L2JiLzg5L2ZhNDEtNDBmMC04NWU4LWIzOTZlM2ZiMDMwOA.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770  Kastrup,Kystvejen 32,DK-1561 KÃ¸benhavn V,Havneholmen 29,-0.011,Regnskabsklasse B,-0.186,2015-04-10,2010-05-21,2015-04-17,0.0,Statsautoriseret revisor,-400000.0,-0.524,1.319,32939457.0,20222670.0,Ãrsrapport,Morten Kenhof,Ãsa Persson,Ãsa Persson,Universal GSA ApS,BDO Statsautoriseret revisionsaktieselskab,-0.016,-0.016,0.001,Kastrup,-0.057,0.583,0.78,0.795,Kastrup,2014-12-31,2014-01-01,2015-04-10,KÃ¸benhavn,-0.005,-0.197,RevisionspÃ¥tegning,-0.446,urn:ofk:oid:5299475,indberetninger-20180424,2.5118417999999996,32939457.0,,2018-03-30T16:04:27.656Z,2015-05-26T09:21:54.253Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-KD,2015-05-26T09:21:54.424Z,,,,,,,,,,,,,,,,,,,
32939457,2013-01-01,2013-12-31,c30,,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzEyL2Q0LzkzL2UyNmYtNDY3ZS1iNDE5LWE2MjIyNzhmOWQ2ZA.pdf,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2Q4L2JiLzg5L2ZhNDEtNDBmMC04NWU4LWIzOTZlM2ZiMDMwOA.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770  Kastrup,Kystvejen 32,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2015-04-10,2010-05-21,2015-04-17,,Statsautoriseret revisor,-400000.0,,,32939457.0,20222670.0,Ãrsrapport,Morten Kenhof,Ãsa Persson,Ãsa Persson,Universal GSA ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kastrup,,0.183,,,Kastrup,2014-12-31,2014-01-01,2015-04-10,KÃ¸benhavn,,,RevisionspÃ¥tegning,,urn:ofk:oid:5299475,indberetninger-20180424,2.5118417999999996,32939457.0,,2018-03-30T16:04:27.656Z,2015-05-26T09:21:54.253Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-KD,2015-05-26T09:21:54.424Z,,,,,,,,,,,,,,,,,,,
32939457,2013-01-01,2013-12-31,c6,,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzEyL2Q0LzkzL2UyNmYtNDY3ZS1iNDE5LWE2MjIyNzhmOWQ2ZA.pdf,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2Q4L2JiLzg5L2ZhNDEtNDBmMC04NWU4LWIzOTZlM2ZiMDMwOA.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770  Kastrup,Kystvejen 32,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2015-04-10,2010-05-21,2015-04-17,,Statsautoriseret revisor,-400000.0,,,32939457.0,20222670.0,Ãrsrapport,Morten Kenhof,Ãsa Persson,Ãsa Persson,Universal GSA ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kastrup,,0.4,,,Kastrup,2014-12-31,2014-01-01,2015-04-10,KÃ¸benhavn,,,RevisionspÃ¥tegning,,urn:ofk:oid:5299475,indberetninger-20180424,2.5118417999999996,32939457.0,,2018-03-30T16:04:27.656Z,2015-05-26T09:21:54.253Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-KD,2015-05-26T09:21:54.424Z,,,,,,,,,,,,,,,,,,,
32939457,2013-12-31,2013-12-31,c4,,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzEyL2Q0LzkzL2UyNmYtNDY3ZS1iNDE5LWE2MjIyNzhmOWQ2ZA.pdf,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2Q4L2JiLzg5L2ZhNDEtNDBmMC04NWU4LWIzOTZlM2ZiMDMwOA.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770  Kastrup,Kystvejen 32,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2015-04-10,2010-05-21,2015-04-17,,Statsautoriseret revisor,-400000.0,,,32939457.0,20222670.0,Ãrsrapport,Morten Kenhof,Ãsa Persson,Ãsa Persson,Universal GSA ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kastrup,,,,,Kastrup,2014-12-31,2014-01-01,2015-04-10,KÃ¸benhavn,,,RevisionspÃ¥tegning,,urn:ofk:oid:5299475,indberetninger-20180424,2.5118417999999996,32939457.0,,2018-03-30T16:04:27.656Z,2015-05-26T09:21:54.253Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-KD,2015-05-26T09:21:54.424Z,2.843,0.528,0.08,2.843,0.667,2.843,2.176,0.095,0.007,0.4,0.187,2.176,1.24,2.315,0.053,0.0,0.788,2.308,
32939457,2014-01-01,2014-01-01,c137,,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzEyL2Q0LzkzL2UyNmYtNDY3ZS1iNDE5LWE2MjIyNzhmOWQ2ZA.pdf,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2Q4L2JiLzg5L2ZhNDEtNDBmMC04NWU4LWIzOTZlM2ZiMDMwOA.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770  Kastrup,Kystvejen 32,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2015-04-10,2010-05-21,2015-04-17,,Statsautoriseret revisor,-400000.0,,,32939457.0,20222670.0,Ãrsrapport,Morten Kenhof,Ãsa Persson,Ãsa Persson,Universal GSA ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kastrup,,,,,Kastrup,2014-12-31,2014-01-01,2015-04-10,KÃ¸benhavn,,,RevisionspÃ¥tegning,,urn:ofk:oid:5299475,indberetninger-20180424,2.5118417999999996,32939457.0,,2018-03-30T16:04:27.656Z,2015-05-26T09:21:54.253Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-KD,2015-05-26T09:21:54.424Z,,,,,80000.0,,,,,,,,,,,,,,
32939457,2014-01-01,2014-01-01,c158,,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzEyL2Q0LzkzL2UyNmYtNDY3ZS1iNDE5LWE2MjIyNzhmOWQ2ZA.pdf,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2Q4L2JiLzg5L2ZhNDEtNDBmMC04NWU4LWIzOTZlM2ZiMDMwOA.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770  Kastrup,Kystvejen 32,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2015-04-10,2010-05-21,2015-04-17,,Statsautoriseret revisor,-400000.0,,,32939457.0,20222670.0,Ãrsrapport,Morten Kenhof,Ãsa Persson,Ãsa Persson,Universal GSA ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kastrup,,,,,Kastrup,2014-12-31,2014-01-01,2015-04-10,KÃ¸benhavn,,,RevisionspÃ¥tegning,,urn:ofk:oid:5299475,indberetninger-20180424,2.5118417999999996,32939457.0,,2018-03-30T16:04:27.656Z,2015-05-26T09:21:54.253Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-KD,2015-05-26T09:21:54.424Z,,,,,186941.0,,,,,,,,,,,,,,
32939457,2014-01-01,2014-01-01,c161,,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzEyL2Q0LzkzL2UyNmYtNDY3ZS1iNDE5LWE2MjIyNzhmOWQ2ZA.pdf,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2Q4L2JiLzg5L2ZhNDEtNDBmMC04NWU4LWIzOTZlM2ZiMDMwOA.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770  Kastrup,Kystvejen 32,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2015-04-10,2010-05-21,2015-04-17,,Statsautoriseret revisor,-400000.0,,,32939457.0,20222670.0,Ãrsrapport,Morten Kenhof,Ãsa Persson,Ãsa Persson,Universal GSA ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kastrup,,,,,Kastrup,2014-12-31,2014-01-01,2015-04-10,KÃ¸benhavn,,,RevisionspÃ¥tegning,,urn:ofk:oid:5299475,indberetninger-20180424,2.5118417999999996,32939457.0,,2018-03-30T16:04:27.656Z,2015-05-26T09:21:54.253Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-KD,2015-05-26T09:21:54.424Z,,,,,400000.0,,,,,,,,,,,,,,
32939457,2014-01-01,2014-12-31,c0,,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzEyL2Q0LzkzL2UyNmYtNDY3ZS1iNDE5LWE2MjIyNzhmOWQ2ZA.pdf,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2Q4L2JiLzg5L2ZhNDEtNDBmMC04NWU4LWIzOTZlM2ZiMDMwOA.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770  Kastrup,Kystvejen 32,DK-1561 KÃ¸benhavn V,Havneholmen 29,0.0,Regnskabsklasse B,-404921.0,2015-04-10,2010-05-21,2015-04-17,-4023.0,Statsautoriseret revisor,-400000.0,-542525.0,2217011.0,32939457.0,20222670.0,Ãrsrapport,Morten Kenhof,Ãsa Persson,Ãsa Persson,Universal GSA ApS,BDO Statsautoriseret revisionsaktieselskab,-17292.0,-26947.0,4837.0,Kastrup,-59484.0,1243432.0,1648353.0,1670463.0,Kastrup,2014-12-31,2014-01-01,2015-04-10,KÃ¸benhavn,-6405.0,-404921.0,RevisionspÃ¥tegning,-459344.0,urn:ofk:oid:5299475,indberetninger-20180424,2.5118417999999996,32939457.0,,2018-03-30T16:04:27.656Z,2015-05-26T09:21:54.253Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-KD,2015-05-26T09:21:54.424Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
32939457,2014-01-01,2014-12-31,c159,,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzEyL2Q0LzkzL2UyNmYtNDY3ZS1iNDE5LWE2MjIyNzhmOWQ2ZA.pdf,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2Q4L2JiLzg5L2ZhNDEtNDBmMC04NWU4LWIzOTZlM2ZiMDMwOA.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770  Kastrup,Kystvejen 32,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2015-04-10,2010-05-21,2015-04-17,,Statsautoriseret revisor,-400000.0,,,32939457.0,20222670.0,Ãrsrapport,Morten Kenhof,Ãsa Persson,Ãsa Persson,Universal GSA ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kastrup,,-6568.0,,,Kastrup,2014-12-31,2014-01-01,2015-04-10,KÃ¸benhavn,,,RevisionspÃ¥tegning,,urn:ofk:oid:5299475,indberetninger-20180424,2.5118417999999996,32939457.0,,2018-03-30T16:04:27.656Z,2015-05-26T09:21:54.253Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-KD,2015-05-26T09:21:54.424Z,,,,,,,,,,,,,,,,,,,
32939457,2014-01-01,2014-12-31,c162,,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzA3LzEyL2Q0LzkzL2UyNmYtNDY3ZS1iNDE5LWE2MjIyNzhmOWQ2ZA.pdf,http://regnskaber.virk.dk/75493923/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2Q4L2JiLzg5L2ZhNDEtNDBmMC04NWU4LWIzOTZlM2ZiMDMwOA.xml,1.0,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2770  Kastrup,Kystvejen 32,DK-1561 KÃ¸benhavn V,Havneholmen 29,,Regnskabsklasse B,,2015-04-10,2010-05-21,2015-04-17,,Statsautoriseret revisor,-400000.0,,,32939457.0,20222670.0,Ãrsrapport,Morten Kenhof,Ãsa Persson,Ãsa Persson,Universal GSA ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Kastrup,,1250000.0,,,Kastrup,2014-12-31,2014-01-01,2015-04-10,KÃ¸benhavn,,,RevisionspÃ¥tegning,,urn:ofk:oid:5299475,indberetninger-20180424,2.5118417999999996,32939457.0,,2018-03-30T16:04:27.656Z,2015-05-26T09:21:54.253Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-19-KD,2015-05-26T09:21:54.424Z,,,,,,,,,,,,,,,,,,,
