entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RestOfOtherReserves,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions
31895286,2014-07-01,2014-07-01,c720,,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzQ4LzhlLzZlLzE1MGMtNGQzYi1iNGM5LTYwODI1ZTNhODMyMw.pdf,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzU4LzM2Lzc3L2Y1YWYtNDA5Yy04YmVhLWVlOGY1YjVjZTA2Yw.xml,Danmark,Pandrup,9490.0,45.0,Bredgade,Saltum,9493.0,40.0,FÃ¦lledvej,"9490, Pandrup","Bredgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-06,2016-12-06,2009-01-02,2016-12-08,statsautoriseret revisor,125000.0,37315664.0,31895286.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for PBMP Invest ApS.,Ãrsrapport,Lars F. Lundtoft,Peter Nielsen,Peter Nielsen,"One Revision, Statsautoriseret revisionspartnerselskab",PBMP Invest ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Saltum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-06,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23344983,indberetninger-20180424,2.5097342,31895286,,2018-03-29T10:11:32.314Z,2016-12-29T09:15:40.066Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-99-DA,2016-12-29T09:15:40.228Z,,,,,,,,,,,,,,,
31895286,2014-07-01,2014-07-01,c741,,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzQ4LzhlLzZlLzE1MGMtNGQzYi1iNGM5LTYwODI1ZTNhODMyMw.pdf,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzU4LzM2Lzc3L2Y1YWYtNDA5Yy04YmVhLWVlOGY1YjVjZTA2Yw.xml,Danmark,Pandrup,9490.0,45.0,Bredgade,Saltum,9493.0,40.0,FÃ¦lledvej,"9490, Pandrup","Bredgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-06,2016-12-06,2009-01-02,2016-12-08,statsautoriseret revisor,-35692.0,37315664.0,31895286.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for PBMP Invest ApS.,Ãrsrapport,Lars F. Lundtoft,Peter Nielsen,Peter Nielsen,"One Revision, Statsautoriseret revisionspartnerselskab",PBMP Invest ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Saltum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-06,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23344983,indberetninger-20180424,2.5097342,31895286,,2018-03-29T10:11:32.314Z,2016-12-29T09:15:40.066Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-99-DA,2016-12-29T09:15:40.228Z,,,,,,,,,,,,,,,
31895286,2014-07-01,2014-07-01,c759,,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzQ4LzhlLzZlLzE1MGMtNGQzYi1iNGM5LTYwODI1ZTNhODMyMw.pdf,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzU4LzM2Lzc3L2Y1YWYtNDA5Yy04YmVhLWVlOGY1YjVjZTA2Yw.xml,Danmark,Pandrup,9490.0,45.0,Bredgade,Saltum,9493.0,40.0,FÃ¦lledvej,"9490, Pandrup","Bredgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-06,2016-12-06,2009-01-02,2016-12-08,statsautoriseret revisor,65000.0,37315664.0,31895286.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for PBMP Invest ApS.,Ãrsrapport,Lars F. Lundtoft,Peter Nielsen,Peter Nielsen,"One Revision, Statsautoriseret revisionspartnerselskab",PBMP Invest ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Saltum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-06,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23344983,indberetninger-20180424,2.5097342,31895286,,2018-03-29T10:11:32.314Z,2016-12-29T09:15:40.066Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-99-DA,2016-12-29T09:15:40.228Z,,,,,,,,,,,,,,,
31895286,2014-07-01,2015-06-30,c123,,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzQ4LzhlLzZlLzE1MGMtNGQzYi1iNGM5LTYwODI1ZTNhODMyMw.pdf,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzU4LzM2Lzc3L2Y1YWYtNDA5Yy04YmVhLWVlOGY1YjVjZTA2Yw.xml,Danmark,Pandrup,9490.0,45.0,Bredgade,Saltum,9493.0,40.0,FÃ¦lledvej,"9490, Pandrup","Bredgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-06,2016-12-06,2009-01-02,2016-12-08,statsautoriseret revisor,,37315664.0,31895286.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for PBMP Invest ApS.,Ãrsrapport,Lars F. Lundtoft,Peter Nielsen,Peter Nielsen,"One Revision, Statsautoriseret revisionspartnerselskab",PBMP Invest ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Saltum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-06,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23344983,indberetninger-20180424,2.5097342,31895286,,2018-03-29T10:11:32.314Z,2016-12-29T09:15:40.066Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-99-DA,2016-12-29T09:15:40.228Z,-6667.0,,,,,,,,,,,,,,
31895286,2014-07-01,2015-06-30,c3,,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzQ4LzhlLzZlLzE1MGMtNGQzYi1iNGM5LTYwODI1ZTNhODMyMw.pdf,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzU4LzM2Lzc3L2Y1YWYtNDA5Yy04YmVhLWVlOGY1YjVjZTA2Yw.xml,Danmark,Pandrup,9490.0,45.0,Bredgade,Saltum,9493.0,40.0,FÃ¦lledvej,"9490, Pandrup","Bredgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-06,2016-12-06,2009-01-02,2016-12-08,statsautoriseret revisor,,37315664.0,31895286.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for PBMP Invest ApS.,Ãrsrapport,Lars F. Lundtoft,Peter Nielsen,Peter Nielsen,"One Revision, Statsautoriseret revisionspartnerselskab",PBMP Invest ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Saltum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-06,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23344983,indberetninger-20180424,2.5097342,31895286,,2018-03-29T10:11:32.314Z,2016-12-29T09:15:40.066Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-99-DA,2016-12-29T09:15:40.228Z,-6667.0,-6667.0,-6667.0,-6667.0,,,,,,,,,,,
31895286,2014-07-01,2015-06-30,c742,,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzQ4LzhlLzZlLzE1MGMtNGQzYi1iNGM5LTYwODI1ZTNhODMyMw.pdf,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzU4LzM2Lzc3L2Y1YWYtNDA5Yy04YmVhLWVlOGY1YjVjZTA2Yw.xml,Danmark,Pandrup,9490.0,45.0,Bredgade,Saltum,9493.0,40.0,FÃ¦lledvej,"9490, Pandrup","Bredgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-06,2016-12-06,2009-01-02,2016-12-08,statsautoriseret revisor,,37315664.0,31895286.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for PBMP Invest ApS.,Ãrsrapport,Lars F. Lundtoft,Peter Nielsen,Peter Nielsen,"One Revision, Statsautoriseret revisionspartnerselskab",PBMP Invest ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Saltum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-06,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23344983,indberetninger-20180424,2.5097342,31895286,,2018-03-29T10:11:32.314Z,2016-12-29T09:15:40.066Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-99-DA,2016-12-29T09:15:40.228Z,-6667.0,,,,,,,,,,,,,,
31895286,2015-06-30,2015-06-30,c4,,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzQ4LzhlLzZlLzE1MGMtNGQzYi1iNGM5LTYwODI1ZTNhODMyMw.pdf,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzU4LzM2Lzc3L2Y1YWYtNDA5Yy04YmVhLWVlOGY1YjVjZTA2Yw.xml,Danmark,Pandrup,9490.0,45.0,Bredgade,Saltum,9493.0,40.0,FÃ¦lledvej,"9490, Pandrup","Bredgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-06,2016-12-06,2009-01-02,2016-12-08,statsautoriseret revisor,147641.0,37315664.0,31895286.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for PBMP Invest ApS.,Ãrsrapport,Lars F. Lundtoft,Peter Nielsen,Peter Nielsen,"One Revision, Statsautoriseret revisionspartnerselskab",PBMP Invest ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Saltum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-06,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23344983,indberetninger-20180424,2.5097342,31895286,,2018-03-29T10:11:32.314Z,2016-12-29T09:15:40.066Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-99-DA,2016-12-29T09:15:40.228Z,,,,,225000.0,125000.0,225000.0,225000.0,77359.0,225000.0,77359.0,225000.0,65000.0,-42359.0,77359.0
31895286,2015-06-30,2015-06-30,c722,,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzQ4LzhlLzZlLzE1MGMtNGQzYi1iNGM5LTYwODI1ZTNhODMyMw.pdf,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzU4LzM2Lzc3L2Y1YWYtNDA5Yy04YmVhLWVlOGY1YjVjZTA2Yw.xml,Danmark,Pandrup,9490.0,45.0,Bredgade,Saltum,9493.0,40.0,FÃ¦lledvej,"9490, Pandrup","Bredgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-06,2016-12-06,2009-01-02,2016-12-08,statsautoriseret revisor,125000.0,37315664.0,31895286.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for PBMP Invest ApS.,Ãrsrapport,Lars F. Lundtoft,Peter Nielsen,Peter Nielsen,"One Revision, Statsautoriseret revisionspartnerselskab",PBMP Invest ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Saltum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-06,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23344983,indberetninger-20180424,2.5097342,31895286,,2018-03-29T10:11:32.314Z,2016-12-29T09:15:40.066Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-99-DA,2016-12-29T09:15:40.228Z,,,,,,,,,,,,,,,
31895286,2015-06-30,2015-06-30,c743,,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzQ4LzhlLzZlLzE1MGMtNGQzYi1iNGM5LTYwODI1ZTNhODMyMw.pdf,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzU4LzM2Lzc3L2Y1YWYtNDA5Yy04YmVhLWVlOGY1YjVjZTA2Yw.xml,Danmark,Pandrup,9490.0,45.0,Bredgade,Saltum,9493.0,40.0,FÃ¦lledvej,"9490, Pandrup","Bredgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-06,2016-12-06,2009-01-02,2016-12-08,statsautoriseret revisor,-42359.0,37315664.0,31895286.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for PBMP Invest ApS.,Ãrsrapport,Lars F. Lundtoft,Peter Nielsen,Peter Nielsen,"One Revision, Statsautoriseret revisionspartnerselskab",PBMP Invest ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Saltum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-06,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23344983,indberetninger-20180424,2.5097342,31895286,,2018-03-29T10:11:32.314Z,2016-12-29T09:15:40.066Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-99-DA,2016-12-29T09:15:40.228Z,,,,,,,,,,,,,,,
31895286,2015-06-30,2015-06-30,c761,,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzQ4LzhlLzZlLzE1MGMtNGQzYi1iNGM5LTYwODI1ZTNhODMyMw.pdf,http://regnskaber.virk.dk/68259813/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzU4LzM2Lzc3L2Y1YWYtNDA5Yy04YmVhLWVlOGY1YjVjZTA2Yw.xml,Danmark,Pandrup,9490.0,45.0,Bredgade,Saltum,9493.0,40.0,FÃ¦lledvej,"9490, Pandrup","Bredgade, 45",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-06,2016-12-06,2009-01-02,2016-12-08,statsautoriseret revisor,65000.0,37315664.0,31895286.0,37315664.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for PBMP Invest ApS.,Ãrsrapport,Lars F. Lundtoft,Peter Nielsen,Peter Nielsen,"One Revision, Statsautoriseret revisionspartnerselskab",PBMP Invest ApS,"One Revision, Statsautoriseret revisionspartnerselskab",Saltum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-06,Pandrup,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23344983,indberetninger-20180424,2.5097342,31895286,,2018-03-29T10:11:32.314Z,2016-12-29T09:15:40.066Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-99-DA,2016-12-29T09:15:40.228Z,,,,,,,,,,,,,,,
