entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DisposalsOfInvestments,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,ImpairmentLossesOfInvestments,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,ReportingPeriodEndDate,ReportingPeriodStartDate,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,ProfitLossRelatedToInvestments,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ValueAdjustmentsOfEquity,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables
31597218,2016-04-01,2016-04-01,c251,,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzdhLzk5LzEwLzNjNTYtNDdlNy04MjJkLWIzY2JlZWJjNDUxNQ.pdf,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2EyL2NhLzcwLzJkNmYtNGIwYy04YjVhLTcxNzYyOWYxNzQ0Yw.xml,-8850.0,-547000.0,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Ãlstykke,3650.0,1.0,Udlejrevej,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-06-19,2018-06-19,2008-06-27,2018-08-16,registreret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,30000.0,33780524.0,31597218.0,33780524.0,mne1162,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018 for Charlotte Balle Holding ApS.,8850.0,Ãrsrapport,800000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Olsen,Charlotte Balle,Charlotte Balle,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Charlotte Balle Holding ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Ãlstykke,2016-04-01,2017-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlstykke,ApS,Balles Planteskole ApS,Ãlstykke,2018-03-31,2017-04-01,33.33,2018-06-19,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26062316,indberetninger-20180424,2.509602,31597218.0,AWV7wTAT5OzuYdPkEhAJ,2018-08-27T14:20:10.533Z,2018-08-27T14:19:42.553Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AV-66-CS,2018-08-27T14:19:42.670Z,,,,,,,,,,,,,,,,,,,,,,,,,
31597218,2016-04-01,2016-04-01,c720,,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzdhLzk5LzEwLzNjNTYtNDdlNy04MjJkLWIzY2JlZWJjNDUxNQ.pdf,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2EyL2NhLzcwLzJkNmYtNGIwYy04YjVhLTcxNzYyOWYxNzQ0Yw.xml,-8850.0,,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Ãlstykke,3650.0,1.0,Udlejrevej,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-06-19,2018-06-19,2008-06-27,2018-08-16,registreret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,30000.0,33780524.0,31597218.0,33780524.0,mne1162,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018 for Charlotte Balle Holding ApS.,8850.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Olsen,Charlotte Balle,Charlotte Balle,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Charlotte Balle Holding ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Ãlstykke,2016-04-01,2017-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlstykke,ApS,Balles Planteskole ApS,Ãlstykke,2018-03-31,2017-04-01,33.33,2018-06-19,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26062316,indberetninger-20180424,2.509602,31597218.0,AWV7wTAT5OzuYdPkEhAJ,2018-08-27T14:20:10.533Z,2018-08-27T14:19:42.553Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AV-66-CS,2018-08-27T14:19:42.670Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,
31597218,2016-04-01,2016-04-01,c741,,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzdhLzk5LzEwLzNjNTYtNDdlNy04MjJkLWIzY2JlZWJjNDUxNQ.pdf,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2EyL2NhLzcwLzJkNmYtNGIwYy04YjVhLTcxNzYyOWYxNzQ0Yw.xml,-8850.0,,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Ãlstykke,3650.0,1.0,Udlejrevej,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-06-19,2018-06-19,2008-06-27,2018-08-16,registreret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,30000.0,33780524.0,31597218.0,33780524.0,mne1162,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018 for Charlotte Balle Holding ApS.,8850.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Olsen,Charlotte Balle,Charlotte Balle,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Charlotte Balle Holding ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Ãlstykke,2016-04-01,2017-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlstykke,ApS,Balles Planteskole ApS,Ãlstykke,2018-03-31,2017-04-01,33.33,2018-06-19,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26062316,indberetninger-20180424,2.509602,31597218.0,AWV7wTAT5OzuYdPkEhAJ,2018-08-27T14:20:10.533Z,2018-08-27T14:19:42.553Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AV-66-CS,2018-08-27T14:19:42.670Z,299000.0,,,,,,,,,,,,,,,,,,,,,,,,
31597218,2016-04-01,2017-03-31,c123,,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzdhLzk5LzEwLzNjNTYtNDdlNy04MjJkLWIzY2JlZWJjNDUxNQ.pdf,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2EyL2NhLzcwLzJkNmYtNGIwYy04YjVhLTcxNzYyOWYxNzQ0Yw.xml,-8850.0,,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Ãlstykke,3650.0,1.0,Udlejrevej,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-06-19,2018-06-19,2008-06-27,2018-08-16,registreret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,30000.0,33780524.0,31597218.0,33780524.0,mne1162,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018 for Charlotte Balle Holding ApS.,8850.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Olsen,Charlotte Balle,Charlotte Balle,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Charlotte Balle Holding ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Ãlstykke,2016-04-01,2017-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlstykke,ApS,Balles Planteskole ApS,Ãlstykke,2018-03-31,2017-04-01,33.33,2018-06-19,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26062316,indberetninger-20180424,2.509602,31597218.0,AWV7wTAT5OzuYdPkEhAJ,2018-08-27T14:20:10.533Z,2018-08-27T14:19:42.553Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AV-66-CS,2018-08-27T14:19:42.670Z,,-112000.0,,,,,,,,,,,,,,,,,,,,,,,
31597218,2016-04-01,2017-03-31,c252,,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzdhLzk5LzEwLzNjNTYtNDdlNy04MjJkLWIzY2JlZWJjNDUxNQ.pdf,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2EyL2NhLzcwLzJkNmYtNGIwYy04YjVhLTcxNzYyOWYxNzQ0Yw.xml,-8850.0,,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Ãlstykke,3650.0,1.0,Udlejrevej,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-06-19,2018-06-19,2008-06-27,2018-08-16,registreret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,30000.0,33780524.0,31597218.0,33780524.0,mne1162,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018 for Charlotte Balle Holding ApS.,8850.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Olsen,Charlotte Balle,Charlotte Balle,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Charlotte Balle Holding ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Ãlstykke,2016-04-01,2017-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlstykke,ApS,Balles Planteskole ApS,Ãlstykke,2018-03-31,2017-04-01,33.33,2018-06-19,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26062316,indberetninger-20180424,2.509602,31597218.0,AWV7wTAT5OzuYdPkEhAJ,2018-08-27T14:20:10.533Z,2018-08-27T14:19:42.553Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AV-66-CS,2018-08-27T14:19:42.670Z,,,-121000.0,,,,,,,,,,,,,,,,,,,,,,
31597218,2016-04-01,2017-03-31,c3,,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzdhLzk5LzEwLzNjNTYtNDdlNy04MjJkLWIzY2JlZWJjNDUxNQ.pdf,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2EyL2NhLzcwLzJkNmYtNGIwYy04YjVhLTcxNzYyOWYxNzQ0Yw.xml,-8850.0,,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Ãlstykke,3650.0,1.0,Udlejrevej,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-06-19,2018-06-19,2008-06-27,2018-08-16,registreret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,30000.0,33780524.0,31597218.0,33780524.0,mne1162,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018 for Charlotte Balle Holding ApS.,8850.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Olsen,Charlotte Balle,Charlotte Balle,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Charlotte Balle Holding ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Ãlstykke,2016-04-01,2017-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlstykke,ApS,Balles Planteskole ApS,Ãlstykke,2018-03-31,2017-04-01,33.33,2018-06-19,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26062316,indberetninger-20180424,2.509602,31597218.0,AWV7wTAT5OzuYdPkEhAJ,2018-08-27T14:20:10.533Z,2018-08-27T14:19:42.553Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AV-66-CS,2018-08-27T14:19:42.670Z,,-112000.0,,-7000.0,-121000.0,0.0,16000.0,-112000.0,-7000.0,,,,,,,,,,,,,,,,
31597218,2016-04-01,2017-03-31,c742,,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzdhLzk5LzEwLzNjNTYtNDdlNy04MjJkLWIzY2JlZWJjNDUxNQ.pdf,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2EyL2NhLzcwLzJkNmYtNGIwYy04YjVhLTcxNzYyOWYxNzQ0Yw.xml,-8850.0,,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Ãlstykke,3650.0,1.0,Udlejrevej,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-06-19,2018-06-19,2008-06-27,2018-08-16,registreret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,30000.0,33780524.0,31597218.0,33780524.0,mne1162,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018 for Charlotte Balle Holding ApS.,8850.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Olsen,Charlotte Balle,Charlotte Balle,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Charlotte Balle Holding ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Ãlstykke,2016-04-01,2017-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlstykke,ApS,Balles Planteskole ApS,Ãlstykke,2018-03-31,2017-04-01,33.33,2018-06-19,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26062316,indberetninger-20180424,2.509602,31597218.0,AWV7wTAT5OzuYdPkEhAJ,2018-08-27T14:20:10.533Z,2018-08-27T14:19:42.553Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AV-66-CS,2018-08-27T14:19:42.670Z,,-112000.0,,,,,,,,50000.0,,,,,,,,,,,,,,,
31597218,2017-03-31,2017-03-31,c253,,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzdhLzk5LzEwLzNjNTYtNDdlNy04MjJkLWIzY2JlZWJjNDUxNQ.pdf,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2EyL2NhLzcwLzJkNmYtNGIwYy04YjVhLTcxNzYyOWYxNzQ0Yw.xml,-8850.0,-668000.0,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Ãlstykke,3650.0,1.0,Udlejrevej,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-06-19,2018-06-19,2008-06-27,2018-08-16,registreret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,30000.0,33780524.0,31597218.0,33780524.0,mne1162,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018 for Charlotte Balle Holding ApS.,8850.0,Ãrsrapport,800000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Olsen,Charlotte Balle,Charlotte Balle,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Charlotte Balle Holding ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Ãlstykke,2016-04-01,2017-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlstykke,ApS,Balles Planteskole ApS,Ãlstykke,2018-03-31,2017-04-01,33.33,2018-06-19,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26062316,indberetninger-20180424,2.509602,31597218.0,AWV7wTAT5OzuYdPkEhAJ,2018-08-27T14:20:10.533Z,2018-08-27T14:19:42.553Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AV-66-CS,2018-08-27T14:19:42.670Z,,,,,,,,,,,132000.0,,,,,,,,,,,,,,
31597218,2017-03-31,2017-03-31,c4,,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzdhLzk5LzEwLzNjNTYtNDdlNy04MjJkLWIzY2JlZWJjNDUxNQ.pdf,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2EyL2NhLzcwLzJkNmYtNGIwYy04YjVhLTcxNzYyOWYxNzQ0Yw.xml,-8850.0,,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Ãlstykke,3650.0,1.0,Udlejrevej,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-06-19,2018-06-19,2008-06-27,2018-08-16,registreret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,30000.0,33780524.0,31597218.0,33780524.0,mne1162,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018 for Charlotte Balle Holding ApS.,8850.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Olsen,Charlotte Balle,Charlotte Balle,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Charlotte Balle Holding ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Ãlstykke,2016-04-01,2017-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlstykke,ApS,Balles Planteskole ApS,Ãlstykke,2018-03-31,2017-04-01,33.33,2018-06-19,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26062316,indberetninger-20180424,2.509602,31597218.0,AWV7wTAT5OzuYdPkEhAJ,2018-08-27T14:20:10.533Z,2018-08-27T14:19:42.553Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AV-66-CS,2018-08-27T14:19:42.670Z,362000.0,,,,,,,,,,171000.0,506000.0,335000.0,125000.0,335000.0,506000.0,144000.0,132000.0,171000.0,39000.0,144000.0,237000.0,144000.0,0.0,0.0
31597218,2017-03-31,2017-03-31,c722,,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzdhLzk5LzEwLzNjNTYtNDdlNy04MjJkLWIzY2JlZWJjNDUxNQ.pdf,http://regnskaber.virk.dk/81279513/ZG9rdW1lbnRsYWdlcjovLzAzLzY3L2EyL2NhLzcwLzJkNmYtNGIwYy04YjVhLTcxNzYyOWYxNzQ0Yw.xml,-8850.0,,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Ãlstykke,3650.0,1.0,Udlejrevej,"4000, Roskilde","Himmelev Bygade, 70",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017/18 for opfyldt.,2018-06-19,2018-06-19,2008-06-27,2018-08-16,registreret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,30000.0,33780524.0,31597218.0,33780524.0,mne1162,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2017 - 31. marts 2018 for Charlotte Balle Holding ApS.,8850.0,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mogens Olsen,Charlotte Balle,Charlotte Balle,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Charlotte Balle Holding ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Ãlstykke,2016-04-01,2017-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Ãlstykke,ApS,Balles Planteskole ApS,Ãlstykke,2018-03-31,2017-04-01,33.33,2018-06-19,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26062316,indberetninger-20180424,2.509602,31597218.0,AWV7wTAT5OzuYdPkEhAJ,2018-08-27T14:20:10.533Z,2018-08-27T14:19:42.553Z,regnskab,0.0,,2018-03-31,2017-04-01,X18-AV-66-CS,2018-08-27T14:19:42.670Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,
