entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AddressOfAuditorCountry,EmailOfAuditor,NameAndSurnameOfMemberOfExecutiveBoard,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
30825071,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZiLzA1L2ZhLzZhOGMtNDZkNC1hOWMwLWE3YzczNDk2NmVkYw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzZmL2Q5LzA4L2EzMjItNDhiNi05MDgzLTA1N2JjMmQyOTdjZA.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-12,2019-03-12,2007-09-03,2019-03-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for 9PR Personal Relations ApS.,Ãrsrapport,Nina Sejr Wiboltt,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,49000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-03-12,KÃ¸benhavn,Adm. direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26814427,indberetninger-20180424,2.5118417999999996,30825071.0,AWlyOF5WRYGX6_YTFy_2,2019-03-12T14:04:55.392Z,2019-03-12T14:04:49.981Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-72-TH,2019-03-12T14:04:50.139Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30825071,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZiLzA1L2ZhLzZhOGMtNDZkNC1hOWMwLWE3YzczNDk2NmVkYw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzZmL2Q5LzA4L2EzMjItNDhiNi05MDgzLTA1N2JjMmQyOTdjZA.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-12,2019-03-12,2007-09-03,2019-03-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for 9PR Personal Relations ApS.,Ãrsrapport,Nina Sejr Wiboltt,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,49000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-03-12,KÃ¸benhavn,Adm. direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26814427,indberetninger-20180424,2.5118417999999996,30825071.0,AWlyOF5WRYGX6_YTFy_2,2019-03-12T14:04:55.392Z,2019-03-12T14:04:49.981Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-72-TH,2019-03-12T14:04:50.139Z,7.0,78000.0,3334000.0,3495000.0,107000.0,11000.0,0.0,120000.0,72000.0,83000.0,42000.0,23000.0,3065000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30825071,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZiLzA1L2ZhLzZhOGMtNDZkNC1hOWMwLWE3YzczNDk2NmVkYw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzZmL2Q5LzA4L2EzMjItNDhiNi05MDgzLTA1N2JjMmQyOTdjZA.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-12,2019-03-12,2007-09-03,2019-03-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for 9PR Personal Relations ApS.,Ãrsrapport,Nina Sejr Wiboltt,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-03-12,KÃ¸benhavn,Adm. direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26814427,indberetninger-20180424,2.5118417999999996,30825071.0,AWlyOF5WRYGX6_YTFy_2,2019-03-12T14:04:55.392Z,2019-03-12T14:04:49.981Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-72-TH,2019-03-12T14:04:50.139Z,,,,,,,,,,,,,,1310000.0,324000.0,80000.0,1078000.0,4000.0,19000.0,333000.0,107000.0,1310000.0,977000.0,125000.0,232000.0,125000.0,500000.0,3000.0,107000.0,0.0,0.0,253000.0,977000.0,400000.0,754000.0,0.0,16000.0,77000.0,712000.0,,,,,,,,,,,,,
30825071,2018-01-01,2018-12-31,c1,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZiLzA1L2ZhLzZhOGMtNDZkNC1hOWMwLWE3YzczNDk2NmVkYw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzZmL2Q5LzA4L2EzMjItNDhiNi05MDgzLTA1N2JjMmQyOTdjZA.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-12,2019-03-12,2007-09-03,2019-03-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for 9PR Personal Relations ApS.,Ãrsrapport,Nina Sejr Wiboltt,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,157417.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-03-12,KÃ¸benhavn,Adm. direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26814427,indberetninger-20180424,2.5118417999999996,30825071.0,AWlyOF5WRYGX6_YTFy_2,2019-03-12T14:04:55.392Z,2019-03-12T14:04:49.981Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-72-TH,2019-03-12T14:04:50.139Z,8.0,55114.0,3482501.0,3750175.0,117356.0,1233.0,-99.0,120000.0,211228.0,212560.0,42217.0,53811.0,3202928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,info@dk.gt.com,,,,,,,,,,,
30825071,2018-01-01,2018-12-31,c122,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZiLzA1L2ZhLzZhOGMtNDZkNC1hOWMwLWE3YzczNDk2NmVkYw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzZmL2Q5LzA4L2EzMjItNDhiNi05MDgzLTA1N2JjMmQyOTdjZA.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-12,2019-03-12,2007-09-03,2019-03-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for 9PR Personal Relations ApS.,Ãrsrapport,Nina Sejr Wiboltt,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,157417.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-03-12,KÃ¸benhavn,Adm. direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26814427,indberetninger-20180424,2.5118417999999996,30825071.0,AWlyOF5WRYGX6_YTFy_2,2019-03-12T14:04:55.392Z,2019-03-12T14:04:49.981Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-72-TH,2019-03-12T14:04:50.139Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30825071,2018-01-01,2018-12-31,c70,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZiLzA1L2ZhLzZhOGMtNDZkNC1hOWMwLWE3YzczNDk2NmVkYw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzZmL2Q5LzA4L2EzMjItNDhiNi05MDgzLTA1N2JjMmQyOTdjZA.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-12,2019-03-12,2007-09-03,2019-03-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for 9PR Personal Relations ApS.,Ãrsrapport,Nina Sejr Wiboltt,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-03-12,KÃ¸benhavn,Adm. direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26814427,indberetninger-20180424,2.5118417999999996,30825071.0,AWlyOF5WRYGX6_YTFy_2,2019-03-12T14:04:55.392Z,2019-03-12T14:04:49.981Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-72-TH,2019-03-12T14:04:50.139Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Line Christiane Mollerup,,,,,,,,,,
30825071,2018-01-01,2018-12-31,c71,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZiLzA1L2ZhLzZhOGMtNDZkNC1hOWMwLWE3YzczNDk2NmVkYw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzZmL2Q5LzA4L2EzMjItNDhiNi05MDgzLTA1N2JjMmQyOTdjZA.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-12,2019-03-12,2007-09-03,2019-03-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for 9PR Personal Relations ApS.,Ãrsrapport,Nina Sejr Wiboltt,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-03-12,KÃ¸benhavn,Adm. direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26814427,indberetninger-20180424,2.5118417999999996,30825071.0,AWlyOF5WRYGX6_YTFy_2,2019-03-12T14:04:55.392Z,2019-03-12T14:04:49.981Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-72-TH,2019-03-12T14:04:50.139Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lars RÃ¸nne,,,,,,,,,,
30825071,2018-01-01,2018-12-31,c81,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZiLzA1L2ZhLzZhOGMtNDZkNC1hOWMwLWE3YzczNDk2NmVkYw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzZmL2Q5LzA4L2EzMjItNDhiNi05MDgzLTA1N2JjMmQyOTdjZA.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-12,2019-03-12,2007-09-03,2019-03-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for 9PR Personal Relations ApS.,Ãrsrapport,Nina Sejr Wiboltt,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-03-12,KÃ¸benhavn,Adm. direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26814427,indberetninger-20180424,2.5118417999999996,30825071.0,AWlyOF5WRYGX6_YTFy_2,2019-03-12T14:04:55.392Z,2019-03-12T14:04:49.981Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-72-TH,2019-03-12T14:04:50.139Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nina Sejr HÃ¸jrup Wiboltt,,,,,,,,,,
30825071,2018-01-01,2018-12-31,c88,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZiLzA1L2ZhLzZhOGMtNDZkNC1hOWMwLWE3YzczNDk2NmVkYw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzZmL2Q5LzA4L2EzMjItNDhiNi05MDgzLTA1N2JjMmQyOTdjZA.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-12,2019-03-12,2007-09-03,2019-03-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for 9PR Personal Relations ApS.,Ãrsrapport,Nina Sejr Wiboltt,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-03-12,KÃ¸benhavn,Adm. direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26814427,indberetninger-20180424,2.5118417999999996,30825071.0,AWlyOF5WRYGX6_YTFy_2,2019-03-12T14:04:55.392Z,2019-03-12T14:04:49.981Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-72-TH,2019-03-12T14:04:50.139Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,statsautoriseret revisor,34209936.0,mne30140,Claus Koskelin,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",+45 33 110 220
30825071,2018-01-01,2018-12-31,c89,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzZiLzA1L2ZhLzZhOGMtNDZkNC1hOWMwLWE3YzczNDk2NmVkYw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzZmL2Q5LzA4L2EzMjItNDhiNi05MDgzLTA1N2JjMmQyOTdjZA.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-03-12,2019-03-12,2007-09-03,2019-03-12,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.",30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for 9PR Personal Relations ApS.,Ãrsrapport,Nina Sejr Wiboltt,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2017-01-01,2017-12-31,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2018-12-31,2018-01-01,2019-03-12,KÃ¸benhavn,Adm. direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26814427,indberetninger-20180424,2.5118417999999996,30825071.0,AWlyOF5WRYGX6_YTFy_2,2019-03-12T14:04:55.392Z,2019-03-12T14:04:49.981Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AR-72-TH,2019-03-12T14:04:50.139Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danmark,info@dk.gt.com,,KÃ¸benhavn Ã,2100.0,45.0,Stockholmsgade,statsautoriseret revisor,34209936.0,mne42813,Maibritt Nygaard,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",+45 33 110 220
