entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,DisclosureOfTreasuryShares,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,ValueAdjustmentsOfEquity,Dividend,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
30825071,2014-01-01,2014-01-01,c470,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2NkLzJjL2M3LzA3Y2MtNDg0MS04OGIzLTllZjdmODNkNjMwNw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U5L2RiL2E2L2U1MjAtNGI4NS05YTRiLTA3N2JmZTY4OTQwZg.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-01,2016-03-01,2007-09-03,2016-03-01,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.","Virksomhedens beholdning af egne anparter udgÃ¸r 16 stk. a kr. 16.000, hvilket svarer til 20 % af virksomhedskapitalen.",80000.0,30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for 9PR Personal Relations ApS.,Ãrsrapport,Line Plesner-Jacobsen,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,2016-03-01,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22046936,indberetninger-20180424,2.5097342,30825071.0,,2018-03-28T23:58:39.630Z,2016-03-01T14:49:25.006Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-27-QN,2016-03-01T14:49:25.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30825071,2014-01-01,2014-01-01,c494,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2NkLzJjL2M3LzA3Y2MtNDg0MS04OGIzLTllZjdmODNkNjMwNw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U5L2RiL2E2L2U1MjAtNGI4NS05YTRiLTA3N2JmZTY4OTQwZg.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-01,2016-03-01,2007-09-03,2016-03-01,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.","Virksomhedens beholdning af egne anparter udgÃ¸r 16 stk. a kr. 16.000, hvilket svarer til 20 % af virksomhedskapitalen.",578000.0,30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for 9PR Personal Relations ApS.,Ãrsrapport,Line Plesner-Jacobsen,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,2016-03-01,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22046936,indberetninger-20180424,2.5097342,30825071.0,,2018-03-28T23:58:39.630Z,2016-03-01T14:49:25.006Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-27-QN,2016-03-01T14:49:25.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30825071,2014-01-01,2014-12-31,c109,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2NkLzJjL2M3LzA3Y2MtNDg0MS04OGIzLTllZjdmODNkNjMwNw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U5L2RiL2E2L2U1MjAtNGI4NS05YTRiLTA3N2JmZTY4OTQwZg.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-01,2016-03-01,2007-09-03,2016-03-01,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.","Virksomhedens beholdning af egne anparter udgÃ¸r 16 stk. a kr. 16.000, hvilket svarer til 20 % af virksomhedskapitalen.",,30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for 9PR Personal Relations ApS.,Ãrsrapport,Line Plesner-Jacobsen,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,2016-03-01,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22046936,indberetninger-20180424,2.5097342,30825071.0,,2018-03-28T23:58:39.630Z,2016-03-01T14:49:25.006Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-27-QN,2016-03-01T14:49:25.166Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30825071,2014-01-01,2014-12-31,c123,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2NkLzJjL2M3LzA3Y2MtNDg0MS04OGIzLTllZjdmODNkNjMwNw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U5L2RiL2E2L2U1MjAtNGI4NS05YTRiLTA3N2JmZTY4OTQwZg.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-01,2016-03-01,2007-09-03,2016-03-01,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.","Virksomhedens beholdning af egne anparter udgÃ¸r 16 stk. a kr. 16.000, hvilket svarer til 20 % af virksomhedskapitalen.",,30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for 9PR Personal Relations ApS.,Ãrsrapport,Line Plesner-Jacobsen,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,2016-03-01,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22046936,indberetninger-20180424,2.5097342,30825071.0,,2018-03-28T23:58:39.630Z,2016-03-01T14:49:25.006Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-27-QN,2016-03-01T14:49:25.166Z,45000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30825071,2014-01-01,2014-12-31,c3,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2NkLzJjL2M3LzA3Y2MtNDg0MS04OGIzLTllZjdmODNkNjMwNw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U5L2RiL2E2L2U1MjAtNGI4NS05YTRiLTA3N2JmZTY4OTQwZg.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-01,2016-03-01,2007-09-03,2016-03-01,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.","Virksomhedens beholdning af egne anparter udgÃ¸r 16 stk. a kr. 16.000, hvilket svarer til 20 % af virksomhedskapitalen.",,30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for 9PR Personal Relations ApS.,Ãrsrapport,Line Plesner-Jacobsen,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,2016-03-01,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22046936,indberetninger-20180424,2.5097342,30825071.0,,2018-03-28T23:58:39.630Z,2016-03-01T14:49:25.006Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-27-QN,2016-03-01T14:49:25.166Z,45000.0,103000.0,2257000.0,2456000.0,98000.0,15000.0,120000.0,81000.0,96000.0,35000.0,36000.0,2004000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
30825071,2014-01-01,2014-12-31,c405,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2NkLzJjL2M3LzA3Y2MtNDg0MS04OGIzLTllZjdmODNkNjMwNw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U5L2RiL2E2L2U1MjAtNGI4NS05YTRiLTA3N2JmZTY4OTQwZg.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-01,2016-03-01,2007-09-03,2016-03-01,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.","Virksomhedens beholdning af egne anparter udgÃ¸r 16 stk. a kr. 16.000, hvilket svarer til 20 % af virksomhedskapitalen.",,30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for 9PR Personal Relations ApS.,Ãrsrapport,Line Plesner-Jacobsen,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,2016-03-01,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22046936,indberetninger-20180424,2.5097342,30825071.0,,2018-03-28T23:58:39.630Z,2016-03-01T14:49:25.006Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-27-QN,2016-03-01T14:49:25.166Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30825071,2014-01-01,2014-12-31,c495,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2NkLzJjL2M3LzA3Y2MtNDg0MS04OGIzLTllZjdmODNkNjMwNw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U5L2RiL2E2L2U1MjAtNGI4NS05YTRiLTA3N2JmZTY4OTQwZg.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-01,2016-03-01,2007-09-03,2016-03-01,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.","Virksomhedens beholdning af egne anparter udgÃ¸r 16 stk. a kr. 16.000, hvilket svarer til 20 % af virksomhedskapitalen.",,30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for 9PR Personal Relations ApS.,Ãrsrapport,Line Plesner-Jacobsen,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,2016-03-01,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22046936,indberetninger-20180424,2.5097342,30825071.0,,2018-03-28T23:58:39.630Z,2016-03-01T14:49:25.006Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-27-QN,2016-03-01T14:49:25.166Z,45000.0,,,,,,,,,,,,-131000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30825071,2014-01-01,2014-12-31,c498,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2NkLzJjL2M3LzA3Y2MtNDg0MS04OGIzLTllZjdmODNkNjMwNw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U5L2RiL2E2L2U1MjAtNGI4NS05YTRiLTA3N2JmZTY4OTQwZg.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-01,2016-03-01,2007-09-03,2016-03-01,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.","Virksomhedens beholdning af egne anparter udgÃ¸r 16 stk. a kr. 16.000, hvilket svarer til 20 % af virksomhedskapitalen.",,30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for 9PR Personal Relations ApS.,Ãrsrapport,Line Plesner-Jacobsen,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,2016-03-01,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22046936,indberetninger-20180424,2.5097342,30825071.0,,2018-03-28T23:58:39.630Z,2016-03-01T14:49:25.006Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-27-QN,2016-03-01T14:49:25.166Z,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
30825071,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2NkLzJjL2M3LzA3Y2MtNDg0MS04OGIzLTllZjdmODNkNjMwNw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U5L2RiL2E2L2U1MjAtNGI4NS05YTRiLTA3N2JmZTY4OTQwZg.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-01,2016-03-01,2007-09-03,2016-03-01,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.","Virksomhedens beholdning af egne anparter udgÃ¸r 16 stk. a kr. 16.000, hvilket svarer til 20 % af virksomhedskapitalen.",572000.0,30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for 9PR Personal Relations ApS.,Ãrsrapport,Line Plesner-Jacobsen,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,2016-03-01,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22046936,indberetninger-20180424,2.5097342,30825071.0,,2018-03-28T23:58:39.630Z,2016-03-01T14:49:25.006Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-27-QN,2016-03-01T14:49:25.166Z,,,,,,,,,,,,,,,1761000.0,158000.0,80000.0,1422000.0,3000.0,7000.0,198000.0,1761000.0,1189000.0,141000.0,339000.0,141000.0,397000.0,0.0,198000.0,0.0,492000.0,5000.0,1189000.0,652000.0,1264000.0,8000.0,135000.0,1246000.0,
30825071,2014-12-31,2014-12-31,c472,,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzc1L2NkLzJjL2M3LzA3Y2MtNDg0MS04OGIzLTllZjdmODNkNjMwNw.pdf,http://regnskaber.virk.dk/17052803/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2U5L2RiL2E2L2U1MjAtNGI4NS05YTRiLTA3N2JmZTY4OTQwZg.xml,KÃ¸benhavn K,1160.0,"24, 3.",Amagertorv,"2100, KÃ¸benhavn Ã","Stockholmsgade, 45",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-03-01,2016-03-01,2007-09-03,2016-03-01,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame, administration, lokaler, tab pÃ¥ debitorer og operationelle leasingomkostninger.","Virksomhedens beholdning af egne anparter udgÃ¸r 16 stk. a kr. 16.000, hvilket svarer til 20 % af virksomhedskapitalen.",80000.0,30825071.0,34209936.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for 9PR Personal Relations ApS.,Ãrsrapport,Line Plesner-Jacobsen,9PR Personal Relations ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2015-12-31,2015-01-01,2016-03-01,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22046936,indberetninger-20180424,2.5097342,30825071.0,,2018-03-28T23:58:39.630Z,2016-03-01T14:49:25.006Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AR-27-QN,2016-03-01T14:49:25.166Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
