entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DividendPaid,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfSupervisoryBoard,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,PropertyPlantAndEquipmentInProgressAndPrepaymentsForPropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,WorkInProgress,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,IncreaseDecreaseOfPropertyPlantAndEquipmentThroughTransfers,NameAndSurnameOfMemberOfSupervisoryBoard
27327176,2017-01-01,2017-12-31,c175,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI3LzMwL2NhLzZhY2EtNDc5MC1hNDFhLTAyMTM2MWUyNWMwZg.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzIyL2NmLzYwLzFjOGEtNDZhNC1hZjE4LWU4ZWE3YmZlNjgyYQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,594000.0,22.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2003-09-03,2019-05-01,746075.0,-400000.0,9298247.0,13269956.0,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanbag A/S.,Ãrsrapport,9400000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,195087.0,526449.0,0.0,526449.0,0.0,Skive,973830.0,2017-01-01,2017-12-31,2105185.0,2699185.0,3225634.0,12362256.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2018-12-31,2018-01-01,true,2019-05-01,Aarhus,164658.0,594000.0,Formand,7964672.0,urn:ofk:oid:27082071,indberetninger-20180424,2.5097342,27327176.0,AWqMetswRYGX6_YTHbVy,2019-05-06T09:30:24.432Z,2019-05-06T09:30:22.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-SZ,2019-05-06T09:30:22.658Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27327176,2017-01-01,2017-12-31,c214,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI3LzMwL2NhLzZhY2EtNDc5MC1hNDFhLTAyMTM2MWUyNWMwZg.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzIyL2NmLzYwLzFjOGEtNDZhNC1hZjE4LWU4ZWE3YmZlNjgyYQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2003-09-03,2019-05-01,,-400000.0,,,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanbag A/S.,Ãrsrapport,9400000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Skive,,2017-01-01,2017-12-31,1705185.0,,,12362256.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2018-12-31,2018-01-01,true,2019-05-01,Aarhus,,,Formand,,urn:ofk:oid:27082071,indberetninger-20180424,2.5097342,27327176.0,AWqMetswRYGX6_YTHbVy,2019-05-06T09:30:24.432Z,2019-05-06T09:30:22.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-SZ,2019-05-06T09:30:22.658Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27327176,2017-01-01,2017-12-31,c219,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI3LzMwL2NhLzZhY2EtNDc5MC1hNDFhLTAyMTM2MWUyNWMwZg.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzIyL2NmLzYwLzFjOGEtNDZhNC1hZjE4LWU4ZWE3YmZlNjgyYQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2003-09-03,2019-05-01,,-400000.0,,,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanbag A/S.,Ãrsrapport,9400000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Skive,,2017-01-01,2017-12-31,400000.0,,,12362256.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2018-12-31,2018-01-01,true,2019-05-01,Aarhus,,,Formand,,urn:ofk:oid:27082071,indberetninger-20180424,2.5097342,27327176.0,AWqMetswRYGX6_YTHbVy,2019-05-06T09:30:24.432Z,2019-05-06T09:30:22.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-SZ,2019-05-06T09:30:22.658Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27327176,2017-12-31,2017-12-31,c173,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI3LzMwL2NhLzZhY2EtNDc5MC1hNDFhLTAyMTM2MWUyNWMwZg.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzIyL2NmLzYwLzFjOGEtNDZhNC1hZjE4LWU4ZWE3YmZlNjgyYQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2003-09-03,2019-05-01,,-400000.0,,,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanbag A/S.,Ãrsrapport,9400000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Skive,,2017-01-01,2017-12-31,,,,12362256.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2018-12-31,2018-01-01,true,2019-05-01,Aarhus,,,Formand,,urn:ofk:oid:27082071,indberetninger-20180424,2.5097342,27327176.0,AWqMetswRYGX6_YTHbVy,2019-05-06T09:30:24.432Z,2019-05-06T09:30:22.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-SZ,2019-05-06T09:30:22.658Z,30616498.0,890.0,753637.0,0.0,7426112.0,248378.0,4281553.0,9814610.0,30616498.0,21382386.0,4166744.0,4592779.0,9885776.0,1161416.0,22806299.0,1126253.0,42730.0,12249156.0,22806299.0,494155.0,400000.0,1808000.0,1808000.0,2862294.0,6272475.0,3211333.0,11496610.0,1746000.0,0.0,3527756.0,3089818.0,3485026.0,257843.0,,,,,,,,,,,,
27327176,2018-01-01,2018-01-01,c231,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI3LzMwL2NhLzZhY2EtNDc5MC1hNDFhLTAyMTM2MWUyNWMwZg.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzIyL2NmLzYwLzFjOGEtNDZhNC1hZjE4LWU4ZWE3YmZlNjgyYQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2003-09-03,2019-05-01,,-400000.0,,,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanbag A/S.,Ãrsrapport,9400000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Skive,,2017-01-01,2017-12-31,,,,12362256.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2018-12-31,2018-01-01,true,2019-05-01,Aarhus,,,Formand,,urn:ofk:oid:27082071,indberetninger-20180424,2.5097342,27327176.0,AWqMetswRYGX6_YTHbVy,2019-05-06T09:30:24.432Z,2019-05-06T09:30:22.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-SZ,2019-05-06T09:30:22.658Z,,,,,753637.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27327176,2018-01-01,2018-01-01,c249,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI3LzMwL2NhLzZhY2EtNDc5MC1hNDFhLTAyMTM2MWUyNWMwZg.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzIyL2NmLzYwLzFjOGEtNDZhNC1hZjE4LWU4ZWE3YmZlNjgyYQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2003-09-03,2019-05-01,,-400000.0,,,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanbag A/S.,Ãrsrapport,9400000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Skive,,2017-01-01,2017-12-31,,,,12362256.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2018-12-31,2018-01-01,true,2019-05-01,Aarhus,,,Formand,,urn:ofk:oid:27082071,indberetninger-20180424,2.5097342,27327176.0,AWqMetswRYGX6_YTHbVy,2019-05-06T09:30:24.432Z,2019-05-06T09:30:22.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-SZ,2019-05-06T09:30:22.658Z,,,,,6272474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27327176,2018-01-01,2018-01-01,c255,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI3LzMwL2NhLzZhY2EtNDc5MC1hNDFhLTAyMTM2MWUyNWMwZg.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzIyL2NmLzYwLzFjOGEtNDZhNC1hZjE4LWU4ZWE3YmZlNjgyYQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2003-09-03,2019-05-01,,-400000.0,,,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanbag A/S.,Ãrsrapport,9400000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Skive,,2017-01-01,2017-12-31,,,,12362256.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2018-12-31,2018-01-01,true,2019-05-01,Aarhus,,,Formand,,urn:ofk:oid:27082071,indberetninger-20180424,2.5097342,27327176.0,AWqMetswRYGX6_YTHbVy,2019-05-06T09:30:24.432Z,2019-05-06T09:30:22.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-SZ,2019-05-06T09:30:22.658Z,,,,,400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27327176,2018-01-01,2018-01-01,c507,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI3LzMwL2NhLzZhY2EtNDc5MC1hNDFhLTAyMTM2MWUyNWMwZg.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzIyL2NmLzYwLzFjOGEtNDZhNC1hZjE4LWU4ZWE3YmZlNjgyYQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2003-09-03,2019-05-01,,-400000.0,,,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanbag A/S.,Ãrsrapport,9400000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Skive,,2017-01-01,2017-12-31,,,,12362256.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2018-12-31,2018-01-01,true,2019-05-01,Aarhus,,,Formand,,urn:ofk:oid:27082071,indberetninger-20180424,2.5097342,27327176.0,AWqMetswRYGX6_YTHbVy,2019-05-06T09:30:24.432Z,2019-05-06T09:30:22.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-SZ,2019-05-06T09:30:22.658Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328969.0,577347.0,,,,,,,,,,
27327176,2018-01-01,2018-01-01,c522,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI3LzMwL2NhLzZhY2EtNDc5MC1hNDFhLTAyMTM2MWUyNWMwZg.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzIyL2NmLzYwLzFjOGEtNDZhNC1hZjE4LWU4ZWE3YmZlNjgyYQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2003-09-03,2019-05-01,,-400000.0,,,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanbag A/S.,Ãrsrapport,9400000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Skive,,2017-01-01,2017-12-31,,,,12362256.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2018-12-31,2018-01-01,true,2019-05-01,Aarhus,,,Formand,,urn:ofk:oid:27082071,indberetninger-20180424,2.5097342,27327176.0,AWqMetswRYGX6_YTHbVy,2019-05-06T09:30:24.432Z,2019-05-06T09:30:22.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-SZ,2019-05-06T09:30:22.658Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532367.0,10346977.0,,,,,,,,,,
27327176,2018-01-01,2018-01-01,c547,,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzI3LzI3LzMwL2NhLzZhY2EtNDc5MC1hNDFhLTAyMTM2MWUyNWMwZg.pdf,http://regnskaber.virk.dk/67172372/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzIyL2NmLzYwLzFjOGEtNDZhNC1hZjE4LWU4ZWE3YmZlNjgyYQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,7800 Skive,KatkjÃ¦rvej 6,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejerne i Scanbag A/S,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-01,2003-09-03,2019-05-01,,-400000.0,,,27327176.0,20222670.0,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Scanbag A/S.,Ãrsrapport,9400000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Lars Mark,Lars Mark,Scanbag A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,,Skive,,2017-01-01,2017-12-31,,,,12362256.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Skive,2018-12-31,2018-01-01,true,2019-05-01,Aarhus,,,Formand,,urn:ofk:oid:27082071,indberetninger-20180424,2.5097342,27327176.0,AWqMetswRYGX6_YTHbVy,2019-05-06T09:30:24.432Z,2019-05-06T09:30:22.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BA-78-SZ,2019-05-06T09:30:22.658Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8312240.0,20561397.0,,,,,,,,,,
