entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorPostcodeAndTown,AddressOfAuditorStreetAndNumber,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AmortisationOfIntangibleAssets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfReviewedFinancialStatement,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,StatementOnManagementsResponsibilityAuditorsReportOnReviewOfFinancialStatements,TelephoneNumberOfAuditor,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,OtherExternalExpenses,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpenseOnOrdinaryActivities,AcquiredIntangibleAssets,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,DescriptionOfMemberOfExecutiveBoardApprovingStatementOfExecutiveAndSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
33043341,2010-06-24,2010-06-24,c392,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8vcGRmcy8zMzA0MzM0MTtBcFM0NzU5NTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8veGJybHMvWC1BOTJFQzNGQy0yMDEyMDkyNl8xNTMxNDBfMTU1.xml,Danmark,7500 Holstebro,Hostrupsvej 4,6800  Varde,Bakkevej 24,7500 Holstebro,Hostrupsvej 4,42280.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 24. juni 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-25,2012-09-25,2010-06-24,2012-09-25,mail@kroyerpedersen.dk,80000.0,89224918.0,33043341.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Tolinie ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Tolinie ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Klaus T. Kristensen,Niels JÃ¸rn Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Tolinie ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Varde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2012-04-30,2011-05-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:20737791,indberetninger-20180424,2.5124211,33043341.0,,2018-04-02T06:24:03.683Z,2012-09-27T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-214.805,2012-09-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33043341,2010-06-24,2010-06-24,c416,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8vcGRmcy8zMzA0MzM0MTtBcFM0NzU5NTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8veGJybHMvWC1BOTJFQzNGQy0yMDEyMDkyNl8xNTMxNDBfMTU1.xml,Danmark,7500 Holstebro,Hostrupsvej 4,6800  Varde,Bakkevej 24,7500 Holstebro,Hostrupsvej 4,42280.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 24. juni 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-25,2012-09-25,2010-06-24,2012-09-25,mail@kroyerpedersen.dk,0.0,89224918.0,33043341.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Tolinie ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Tolinie ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Klaus T. Kristensen,Niels JÃ¸rn Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Tolinie ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Varde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2012-04-30,2011-05-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:20737791,indberetninger-20180424,2.5124211,33043341.0,,2018-04-02T06:24:03.683Z,2012-09-27T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-214.805,2012-09-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33043341,2010-06-24,2011-04-30,c120,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8vcGRmcy8zMzA0MzM0MTtBcFM0NzU5NTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8veGJybHMvWC1BOTJFQzNGQy0yMDEyMDkyNl8xNTMxNDBfMTU1.xml,Danmark,7500 Holstebro,Hostrupsvej 4,6800  Varde,Bakkevej 24,7500 Holstebro,Hostrupsvej 4,42280.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 24. juni 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-25,2012-09-25,2010-06-24,2012-09-25,mail@kroyerpedersen.dk,,89224918.0,33043341.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Tolinie ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Tolinie ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Klaus T. Kristensen,Niels JÃ¸rn Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Tolinie ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Varde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2012-04-30,2011-05-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:20737791,indberetninger-20180424,2.5124211,33043341.0,,2018-04-02T06:24:03.683Z,2012-09-27T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-214.805,2012-09-27T22:00:00.000Z,1726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33043341,2010-06-24,2011-04-30,c3,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8vcGRmcy8zMzA0MzM0MTtBcFM0NzU5NTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8veGJybHMvWC1BOTJFQzNGQy0yMDEyMDkyNl8xNTMxNDBfMTU1.xml,Danmark,7500 Holstebro,Hostrupsvej 4,6800  Varde,Bakkevej 24,7500 Holstebro,Hostrupsvej 4,42280.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 24. juni 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-25,2012-09-25,2010-06-24,2012-09-25,mail@kroyerpedersen.dk,,89224918.0,33043341.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Tolinie ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Tolinie ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Klaus T. Kristensen,Niels JÃ¸rn Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Tolinie ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Varde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2012-04-30,2011-05-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:20737791,indberetninger-20180424,2.5124211,33043341.0,,2018-04-02T06:24:03.683Z,2012-09-27T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-214.805,2012-09-27T22:00:00.000Z,1726.0,19570.0,58497.0,15080.0,34959.0,3968.0,38927.0,73577.0,2242.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33043341,2010-06-24,2011-04-30,c417,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8vcGRmcy8zMzA0MzM0MTtBcFM0NzU5NTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8veGJybHMvWC1BOTJFQzNGQy0yMDEyMDkyNl8xNTMxNDBfMTU1.xml,Danmark,7500 Holstebro,Hostrupsvej 4,6800  Varde,Bakkevej 24,7500 Holstebro,Hostrupsvej 4,42280.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 24. juni 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-25,2012-09-25,2010-06-24,2012-09-25,mail@kroyerpedersen.dk,,89224918.0,33043341.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Tolinie ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Tolinie ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Klaus T. Kristensen,Niels JÃ¸rn Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Tolinie ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Varde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2012-04-30,2011-05-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:20737791,indberetninger-20180424,2.5124211,33043341.0,,2018-04-02T06:24:03.683Z,2012-09-27T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-214.805,2012-09-27T22:00:00.000Z,1726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33043341,2011-04-30,2011-04-30,c394,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8vcGRmcy8zMzA0MzM0MTtBcFM0NzU5NTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8veGJybHMvWC1BOTJFQzNGQy0yMDEyMDkyNl8xNTMxNDBfMTU1.xml,Danmark,7500 Holstebro,Hostrupsvej 4,6800  Varde,Bakkevej 24,7500 Holstebro,Hostrupsvej 4,42280.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 24. juni 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-25,2012-09-25,2010-06-24,2012-09-25,mail@kroyerpedersen.dk,80000.0,89224918.0,33043341.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Tolinie ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Tolinie ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Klaus T. Kristensen,Niels JÃ¸rn Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Tolinie ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Varde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2012-04-30,2011-05-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:20737791,indberetninger-20180424,2.5124211,33043341.0,,2018-04-02T06:24:03.683Z,2012-09-27T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-214.805,2012-09-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33043341,2011-04-30,2011-04-30,c4,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8vcGRmcy8zMzA0MzM0MTtBcFM0NzU5NTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8veGJybHMvWC1BOTJFQzNGQy0yMDEyMDkyNl8xNTMxNDBfMTU1.xml,Danmark,7500 Holstebro,Hostrupsvej 4,6800  Varde,Bakkevej 24,7500 Holstebro,Hostrupsvej 4,42280.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 24. juni 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-25,2012-09-25,2010-06-24,2012-09-25,mail@kroyerpedersen.dk,81726.0,89224918.0,33043341.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Tolinie ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Tolinie ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Klaus T. Kristensen,Niels JÃ¸rn Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Tolinie ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Varde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2012-04-30,2011-05-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:20737791,indberetninger-20180424,2.5124211,33043341.0,,2018-04-02T06:24:03.683Z,2012-09-27T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-214.805,2012-09-27T22:00:00.000Z,,,,,,,,,,403234.0,661921.0,80000.0,6687.0,0.0,403234.0,661921.0,577953.0,252000.0,655234.0,252000.0,185545.0,6687.0,2242.0,2242.0,1726.0,392408.0,577953.0,6687.0,,,,,,,
33043341,2011-04-30,2011-04-30,c418,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8vcGRmcy8zMzA0MzM0MTtBcFM0NzU5NTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8veGJybHMvWC1BOTJFQzNGQy0yMDEyMDkyNl8xNTMxNDBfMTU1.xml,Danmark,7500 Holstebro,Hostrupsvej 4,6800  Varde,Bakkevej 24,7500 Holstebro,Hostrupsvej 4,42280.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 24. juni 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-25,2012-09-25,2010-06-24,2012-09-25,mail@kroyerpedersen.dk,1726.0,89224918.0,33043341.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Tolinie ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Tolinie ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Klaus T. Kristensen,Niels JÃ¸rn Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Tolinie ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Varde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2012-04-30,2011-05-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:20737791,indberetninger-20180424,2.5124211,33043341.0,,2018-04-02T06:24:03.683Z,2012-09-27T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-214.805,2012-09-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33043341,2011-05-01,2011-05-01,c177,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8vcGRmcy8zMzA0MzM0MTtBcFM0NzU5NTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8veGJybHMvWC1BOTJFQzNGQy0yMDEyMDkyNl8xNTMxNDBfMTU1.xml,Danmark,7500 Holstebro,Hostrupsvej 4,6800  Varde,Bakkevej 24,7500 Holstebro,Hostrupsvej 4,42280.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 24. juni 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-25,2012-09-25,2010-06-24,2012-09-25,mail@kroyerpedersen.dk,80000.0,89224918.0,33043341.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Tolinie ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Tolinie ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Klaus T. Kristensen,Niels JÃ¸rn Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Tolinie ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Varde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2012-04-30,2011-05-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:20737791,indberetninger-20180424,2.5124211,33043341.0,,2018-04-02T06:24:03.683Z,2012-09-27T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-214.805,2012-09-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33043341,2011-05-01,2011-05-01,c195,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8vcGRmcy8zMzA0MzM0MTtBcFM0NzU5NTA7MjAxMTA1MDE7MjAxMjA0MzA7UjtS.pdf,http://regnskaber.virk.dk/14334033/Y3ZyLmRrOi8veGJybHMvWC1BOTJFQzNGQy0yMDEyMDkyNl8xNTMxNDBfMTU1.xml,Danmark,7500 Holstebro,Hostrupsvej 4,6800  Varde,Bakkevej 24,7500 Holstebro,Hostrupsvej 4,42280.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Det er pÃ¥ generalforsamlingen den 24. juni 2010 vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2011/12 for opfyldt.",2012-09-25,2012-09-25,2010-06-24,2012-09-25,mail@kroyerpedersen.dk,1726.0,89224918.0,33043341.0,89224918.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2011/12 for Tolinie ApS.,Vi har efter aftale udfÃ¸rt review af Ã¥rsregnskabet for Tolinie ApS for regnskabsÃ¥ret 1. maj 2011 - 30. april 2012.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Klaus T. Kristensen,Niels JÃ¸rn Nielsen,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Tolinie ApS,"KRÃYER PEDERSEN, Statsautoriserede Revisorer I/S",Varde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Varde,2012-04-30,2011-05-01,Selskabets ledelse har ansvaret for Ã¥rsregnskabet. Vores ansvar er pÃ¥ grundlag af vores review at udtrykke en konklusion om Ã¥rsregnskabet.,9610 6161,urn:ofk:oid:20737791,indberetninger-20180424,2.5124211,33043341.0,,2018-04-02T06:24:03.683Z,2012-09-27T22:00:00.000Z,regnskab,0.0,,2012-04-30,2011-05-01,12-214.805,2012-09-27T22:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
