entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyCost,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherReserves,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,DecreaseOfCapital,NameAndSurnameOfMemberOfSupervisoryBoard
29614636,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzk1L2Y4LzM1LzQ1MDQtNDJkNi1hYjdlLTY4NjM1MTI0YjVlZg.xhtml,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VhL2EzLzkwLzAzNDMtNDRmNS05NjY5LWQ2MmY5MmQ3MWY5NQ.pdf,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzBmLzJmLzQxZDMtNDIxOS1hZjczLWI2YjhkYTM4NDRjZQ.xml,true,Danmark,DK,Fredensborg,3480.0,Hellerup,2900.0,"4, 4 tv",Tuborg Havnepark,3480.0,"RosenvÃ¦nget, 2J",22691.0,"Regnskabsklasse B, mikrovirksomhed",2018-05-26,2018-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens formÃ¥l er at eje, drive eller udlejning afÂ ejendommen Langstrupvej 43, 3480 Fredensborg.</p>",128809.0,29614636.0,Ãrsrapport,Jens JÃ¸rgensen,Flemming Allan Hansen,Nykredit Bank,K/S SANDAGERGÃRD FAH,Jens JÃ¸rgensen,176649.0,0.0,Gentofte,2016-01-01,2016-12-31,-47840.0,-47840.0,128809.0,45300.0,2017-12-31,2017-01-01,196800.0,Selskabet opfylder betingelserne for fravag af revision. Revision af selskabets Ã¥rsrapport for den kommende regnskabsÃ¥r er fravalgt.,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25572527,indberetninger-20180424,2.5949414,29614636.0,AWOoznd40wkEsASktGfo,2018-05-28T22:11:37.612Z,2018-05-28T22:11:28.301Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-66-HQ,2018-05-28T22:11:29.113Z,,,,,,,,,,,,,,,,,,,,,,,
29614636,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzk1L2Y4LzM1LzQ1MDQtNDJkNi1hYjdlLTY4NjM1MTI0YjVlZg.xhtml,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VhL2EzLzkwLzAzNDMtNDRmNS05NjY5LWQ2MmY5MmQ3MWY5NQ.pdf,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzBmLzJmLzQxZDMtNDIxOS1hZjczLWI2YjhkYTM4NDRjZQ.xml,true,Danmark,DK,Fredensborg,3480.0,Hellerup,2900.0,"4, 4 tv",Tuborg Havnepark,3480.0,"RosenvÃ¦nget, 2J",,"Regnskabsklasse B, mikrovirksomhed",2018-05-26,2018-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens formÃ¥l er at eje, drive eller udlejning afÂ ejendommen Langstrupvej 43, 3480 Fredensborg.</p>",,29614636.0,Ãrsrapport,Jens JÃ¸rgensen,Flemming Allan Hansen,Nykredit Bank,K/S SANDAGERGÃRD FAH,Jens JÃ¸rgensen,,,Gentofte,2016-01-01,2016-12-31,-47840.0,,,,2017-12-31,2017-01-01,,Selskabet opfylder betingelserne for fravag af revision. Revision af selskabets Ã¥rsrapport for den kommende regnskabsÃ¥r er fravalgt.,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25572527,indberetninger-20180424,2.5949414,29614636.0,AWOoznd40wkEsASktGfo,2018-05-28T22:11:37.612Z,2018-05-28T22:11:28.301Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-66-HQ,2018-05-28T22:11:29.113Z,,,,,,,,,,,,,,,,,,,,,,,
29614636,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzk1L2Y4LzM1LzQ1MDQtNDJkNi1hYjdlLTY4NjM1MTI0YjVlZg.xhtml,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VhL2EzLzkwLzAzNDMtNDRmNS05NjY5LWQ2MmY5MmQ3MWY5NQ.pdf,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzBmLzJmLzQxZDMtNDIxOS1hZjczLWI2YjhkYTM4NDRjZQ.xml,true,Danmark,DK,Fredensborg,3480.0,Hellerup,2900.0,"4, 4 tv",Tuborg Havnepark,3480.0,"RosenvÃ¦nget, 2J",,"Regnskabsklasse B, mikrovirksomhed",2018-05-26,2018-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens formÃ¥l er at eje, drive eller udlejning afÂ ejendommen Langstrupvej 43, 3480 Fredensborg.</p>",,29614636.0,Ãrsrapport,Jens JÃ¸rgensen,Flemming Allan Hansen,Nykredit Bank,K/S SANDAGERGÃRD FAH,Jens JÃ¸rgensen,,,Gentofte,2016-01-01,2016-12-31,,,,,2017-12-31,2017-01-01,,Selskabet opfylder betingelserne for fravag af revision. Revision af selskabets Ã¥rsrapport for den kommende regnskabsÃ¥r er fravalgt.,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25572527,indberetninger-20180424,2.5949414,29614636.0,AWOoznd40wkEsASktGfo,2018-05-28T22:11:37.612Z,2018-05-28T22:11:28.301Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-66-HQ,2018-05-28T22:11:29.113Z,20016169.0,0.0,12500000.0,106193.0,14539392.0,23830.0,19780659.0,20016169.0,5476777.0,4065000.0,4065000.0,19909976.0,3266750.0,1315013.0,106193.0,105487.0,19909976.0,-1227358.0,96764.0,1411777.0,106193.0,,
29614636,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzk1L2Y4LzM1LzQ1MDQtNDJkNi1hYjdlLTY4NjM1MTI0YjVlZg.xhtml,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VhL2EzLzkwLzAzNDMtNDRmNS05NjY5LWQ2MmY5MmQ3MWY5NQ.pdf,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzBmLzJmLzQxZDMtNDIxOS1hZjczLWI2YjhkYTM4NDRjZQ.xml,true,Danmark,DK,Fredensborg,3480.0,Hellerup,2900.0,"4, 4 tv",Tuborg Havnepark,3480.0,"RosenvÃ¦nget, 2J",,"Regnskabsklasse B, mikrovirksomhed",2018-05-26,2018-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens formÃ¥l er at eje, drive eller udlejning afÂ ejendommen Langstrupvej 43, 3480 Fredensborg.</p>",,29614636.0,Ãrsrapport,Jens JÃ¸rgensen,Flemming Allan Hansen,Nykredit Bank,K/S SANDAGERGÃRD FAH,Jens JÃ¸rgensen,,,Gentofte,2016-01-01,2016-12-31,,,,,2017-12-31,2017-01-01,,Selskabet opfylder betingelserne for fravag af revision. Revision af selskabets Ã¥rsrapport for den kommende regnskabsÃ¥r er fravalgt.,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25572527,indberetninger-20180424,2.5949414,29614636.0,AWOoznd40wkEsASktGfo,2018-05-28T22:11:37.612Z,2018-05-28T22:11:28.301Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-66-HQ,2018-05-28T22:11:29.113Z,,,,,3266750.0,,,,,,,,,,,,,,,,,,
29614636,2017-01-01,2017-01-01,c11,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzk1L2Y4LzM1LzQ1MDQtNDJkNi1hYjdlLTY4NjM1MTI0YjVlZg.xhtml,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VhL2EzLzkwLzAzNDMtNDRmNS05NjY5LWQ2MmY5MmQ3MWY5NQ.pdf,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzBmLzJmLzQxZDMtNDIxOS1hZjczLWI2YjhkYTM4NDRjZQ.xml,true,Danmark,DK,Fredensborg,3480.0,Hellerup,2900.0,"4, 4 tv",Tuborg Havnepark,3480.0,"RosenvÃ¦nget, 2J",,"Regnskabsklasse B, mikrovirksomhed",2018-05-26,2018-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens formÃ¥l er at eje, drive eller udlejning afÂ ejendommen Langstrupvej 43, 3480 Fredensborg.</p>",,29614636.0,Ãrsrapport,Jens JÃ¸rgensen,Flemming Allan Hansen,Nykredit Bank,K/S SANDAGERGÃRD FAH,Jens JÃ¸rgensen,,,Gentofte,2016-01-01,2016-12-31,,,,,2017-12-31,2017-01-01,,Selskabet opfylder betingelserne for fravag af revision. Revision af selskabets Ã¥rsrapport for den kommende regnskabsÃ¥r er fravalgt.,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25572527,indberetninger-20180424,2.5949414,29614636.0,AWOoznd40wkEsASktGfo,2018-05-28T22:11:37.612Z,2018-05-28T22:11:28.301Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-66-HQ,2018-05-28T22:11:29.113Z,,,,,-1227358.0,,,,,,,,,,,,,,,,,,
29614636,2017-01-01,2017-01-01,c12,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzk1L2Y4LzM1LzQ1MDQtNDJkNi1hYjdlLTY4NjM1MTI0YjVlZg.xhtml,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VhL2EzLzkwLzAzNDMtNDRmNS05NjY5LWQ2MmY5MmQ3MWY5NQ.pdf,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzBmLzJmLzQxZDMtNDIxOS1hZjczLWI2YjhkYTM4NDRjZQ.xml,true,Danmark,DK,Fredensborg,3480.0,Hellerup,2900.0,"4, 4 tv",Tuborg Havnepark,3480.0,"RosenvÃ¦nget, 2J",,"Regnskabsklasse B, mikrovirksomhed",2018-05-26,2018-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens formÃ¥l er at eje, drive eller udlejning afÂ ejendommen Langstrupvej 43, 3480 Fredensborg.</p>",,29614636.0,Ãrsrapport,Jens JÃ¸rgensen,Flemming Allan Hansen,Nykredit Bank,K/S SANDAGERGÃRD FAH,Jens JÃ¸rgensen,,,Gentofte,2016-01-01,2016-12-31,,,,,2017-12-31,2017-01-01,,Selskabet opfylder betingelserne for fravag af revision. Revision af selskabets Ã¥rsrapport for den kommende regnskabsÃ¥r er fravalgt.,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25572527,indberetninger-20180424,2.5949414,29614636.0,AWOoznd40wkEsASktGfo,2018-05-28T22:11:37.612Z,2018-05-28T22:11:28.301Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-66-HQ,2018-05-28T22:11:29.113Z,,,,,14539392.0,,,,,,,,,,,,,,,,,,
29614636,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzk1L2Y4LzM1LzQ1MDQtNDJkNi1hYjdlLTY4NjM1MTI0YjVlZg.xhtml,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VhL2EzLzkwLzAzNDMtNDRmNS05NjY5LWQ2MmY5MmQ3MWY5NQ.pdf,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzBmLzJmLzQxZDMtNDIxOS1hZjczLWI2YjhkYTM4NDRjZQ.xml,true,Danmark,DK,Fredensborg,3480.0,Hellerup,2900.0,"4, 4 tv",Tuborg Havnepark,3480.0,"RosenvÃ¦nget, 2J",,"Regnskabsklasse B, mikrovirksomhed",2018-05-26,2018-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens formÃ¥l er at eje, drive eller udlejning afÂ ejendommen Langstrupvej 43, 3480 Fredensborg.</p>",,29614636.0,Ãrsrapport,Jens JÃ¸rgensen,Flemming Allan Hansen,Nykredit Bank,K/S SANDAGERGÃRD FAH,Jens JÃ¸rgensen,,,Gentofte,2016-01-01,2016-12-31,,,,,2017-12-31,2017-01-01,,Selskabet opfylder betingelserne for fravag af revision. Revision af selskabets Ã¥rsrapport for den kommende regnskabsÃ¥r er fravalgt.,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25572527,indberetninger-20180424,2.5949414,29614636.0,AWOoznd40wkEsASktGfo,2018-05-28T22:11:37.612Z,2018-05-28T22:11:28.301Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-66-HQ,2018-05-28T22:11:29.113Z,,,,,12500000.0,,,,,,,,,,,,,,,,,,
29614636,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzk1L2Y4LzM1LzQ1MDQtNDJkNi1hYjdlLTY4NjM1MTI0YjVlZg.xhtml,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VhL2EzLzkwLzAzNDMtNDRmNS05NjY5LWQ2MmY5MmQ3MWY5NQ.pdf,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzBmLzJmLzQxZDMtNDIxOS1hZjczLWI2YjhkYTM4NDRjZQ.xml,true,Danmark,DK,Fredensborg,3480.0,Hellerup,2900.0,"4, 4 tv",Tuborg Havnepark,3480.0,"RosenvÃ¦nget, 2J",15510.0,"Regnskabsklasse B, mikrovirksomhed",2018-05-26,2018-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens formÃ¥l er at eje, drive eller udlejning afÂ ejendommen Langstrupvej 43, 3480 Fredensborg.</p>",141255.0,29614636.0,Ãrsrapport,Jens JÃ¸rgensen,Flemming Allan Hansen,Nykredit Bank,K/S SANDAGERGÃRD FAH,Jens JÃ¸rgensen,191601.0,129925.0,Gentofte,2016-01-01,2016-12-31,79579.0,79579.0,141255.0,41235.0,2017-12-31,2017-01-01,198000.0,Selskabet opfylder betingelserne for fravag af revision. Revision af selskabets Ã¥rsrapport for den kommende regnskabsÃ¥r er fravalgt.,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25572527,indberetninger-20180424,2.5949414,29614636.0,AWOoznd40wkEsASktGfo,2018-05-28T22:11:37.612Z,2018-05-28T22:11:28.301Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-66-HQ,2018-05-28T22:11:29.113Z,,,,,,,,,,,,,,,,,,,,,,-4000000.0,
29614636,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzk1L2Y4LzM1LzQ1MDQtNDJkNi1hYjdlLTY4NjM1MTI0YjVlZg.xhtml,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VhL2EzLzkwLzAzNDMtNDRmNS05NjY5LWQ2MmY5MmQ3MWY5NQ.pdf,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzBmLzJmLzQxZDMtNDIxOS1hZjczLWI2YjhkYTM4NDRjZQ.xml,true,Danmark,DK,Fredensborg,3480.0,Hellerup,2900.0,"4, 4 tv",Tuborg Havnepark,3480.0,"RosenvÃ¦nget, 2J",,"Regnskabsklasse B, mikrovirksomhed",2018-05-26,2018-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens formÃ¥l er at eje, drive eller udlejning afÂ ejendommen Langstrupvej 43, 3480 Fredensborg.</p>",,29614636.0,Ãrsrapport,Jens JÃ¸rgensen,Flemming Allan Hansen,Nykredit Bank,K/S SANDAGERGÃRD FAH,Jens JÃ¸rgensen,,,Gentofte,2016-01-01,2016-12-31,,,,,2017-12-31,2017-01-01,,Selskabet opfylder betingelserne for fravag af revision. Revision af selskabets Ã¥rsrapport for den kommende regnskabsÃ¥r er fravalgt.,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25572527,indberetninger-20180424,2.5949414,29614636.0,AWOoznd40wkEsASktGfo,2018-05-28T22:11:37.612Z,2018-05-28T22:11:28.301Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-66-HQ,2018-05-28T22:11:29.113Z,,,,,,,,,,,,,,,,,,,,,,,
29614636,2017-01-01,2017-12-31,c13,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzk1L2Y4LzM1LzQ1MDQtNDJkNi1hYjdlLTY4NjM1MTI0YjVlZg.xhtml,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzLzM2L2VhL2EzLzkwLzAzNDMtNDRmNS05NjY5LWQ2MmY5MmQ3MWY5NQ.pdf,http://regnskaber.virk.dk/63641692/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzQ3LzBmLzJmLzQxZDMtNDIxOS1hZjczLWI2YjhkYTM4NDRjZQ.xml,true,Danmark,DK,Fredensborg,3480.0,Hellerup,2900.0,"4, 4 tv",Tuborg Havnepark,3480.0,"RosenvÃ¦nget, 2J",,"Regnskabsklasse B, mikrovirksomhed",2018-05-26,2018-05-28,"<p xmlns=""http://www.w3.org/1999/xhtml"">Virksomhedens formÃ¥l er at eje, drive eller udlejning afÂ ejendommen Langstrupvej 43, 3480 Fredensborg.</p>",,29614636.0,Ãrsrapport,Jens JÃ¸rgensen,Flemming Allan Hansen,Nykredit Bank,K/S SANDAGERGÃRD FAH,Jens JÃ¸rgensen,,,Gentofte,2016-01-01,2016-12-31,,,,,2017-12-31,2017-01-01,,Selskabet opfylder betingelserne for fravag af revision. Revision af selskabets Ã¥rsrapport for den kommende regnskabsÃ¥r er fravalgt.,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25572527,indberetninger-20180424,2.5949414,29614636.0,AWOoznd40wkEsASktGfo,2018-05-28T22:11:37.612Z,2018-05-28T22:11:28.301Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-66-HQ,2018-05-28T22:11:29.113Z,,,,,,,,,,,,,,,,,,,,,,-4000000.0,
